"","MAR.Open","MAR.High","MAR.Low","MAR.Close","MAR.Volume","MAR.Adjusted"
"444",122.919998,123.519997,120.290001,121.449997,2303000,118.836288
"445",121.449997,121.690002,119.5,120.57,1676800,117.975243
"446",120.480003,121.260002,119.68,119.769997,1718200,117.192444
"447",119.269997,119.660004,116.410004,116.480003,2233200,113.973259
"448",116.339996,117.419998,114.050003,114.629997,2606800,112.163071
"449",117.209999,117.889999,115.739998,117.489998,2303400,114.961517
"450",117.050003,117.400002,115.470001,115.510002,1509700,113.024132
"451",116.230003,118.330002,115.959999,117.949997,1560600,115.411629
"452",118.169998,118.730003,116.370003,117.959999,1067700,115.42141
"453",117.489998,117.93,115.120003,115.290001,2185100,112.808868
"454",114.709999,115.290001,112.010002,112.040001,2664200,109.628815
"455",112.550003,113.120003,111.279999,111.489998,1559600,109.090652
"456",111,112.400002,107.900002,112.349998,4007800,109.932129
"457",112.029999,113.779999,106.959999,107.129997,5159500,104.824478
"458",108.160004,112.379997,108.160004,111.540001,3274400,109.139572
"459",108.629997,114.18,108.440002,112.730003,3121000,110.30397
"460",113.919998,114.529999,111.199997,112.779999,2868600,110.35289
"461",112.849998,115.370003,112.449997,115.269997,2419800,112.789299
"462",116.330002,118.720001,116.209999,116.889999,2437900,114.374435
"463",118.489998,121.230003,116.019997,121.089996,2471200,118.484047
"464",122.239998,122.970001,119.940002,120.93,2814100,118.327492
"465",121.300003,121.529999,119.709999,120.68,2425000,118.08287
"466",115,117.400002,112.110001,114.550003,6924600,112.084793
"467",114.82,117.150002,114.639999,116.139999,2503100,113.640572
"468",115.610001,117.209999,115.260002,116.910004,1810500,114.394005
"469",116.650002,117.620003,116.18,117.040001,1687500,114.521202
"470",116.559998,117.309998,114.730003,115.07,1997200,112.593597
"471",115.720001,117.919998,115.699997,116.550003,2381800,114.041756
"472",117.349998,118,115.599998,116.300003,1383000,113.797134
"473",115.239998,118.620003,115.029999,118.309998,1596200,115.76387
"474",117.220001,119.32,117.040001,118.650002,1369300,116.096565
"475",118.449997,118.860001,115.389999,116.5,1696700,113.992821
"476",114.260002,116.290001,113.139999,115.559998,2237700,113.472404
"477",116.099998,118.739998,116.089996,117.169998,1317500,115.053314
"478",116.510002,118,115.800003,117.260002,445200,115.141693
"479",118.989998,120.510002,118.279999,119.900002,1284600,117.733994
"480",120,120.400002,119.07,119.970001,1539400,117.802734
"481",119.989998,122.269997,118.519997,122.190002,1497700,119.982628
"482",121.370003,122.830002,120.550003,121.839996,1180700,119.638947
"483",113.599998,116.720001,113.379997,115.029999,9553400,112.951965
"484",116,120.089996,115.690002,119.529999,3621000,117.370682
"485",119,119.230003,112.919998,113.5,3097500,111.449615
"486",111.68,115.5,111.110001,115.32,2921400,113.236732
"487",114.849998,116.25,110.690002,111.25,2637000,109.240265
"488",111.440002,112.349998,109.199997,110.809998,1787200,108.808212
"489",112.330002,112.940002,109.790001,110.029999,2613800,108.042305
"490",110.190002,111.900002,109.970001,110.07,2615800,108.081573
"491",110.57,110.980003,108.239998,108.849998,2066600,106.883621
"492",108,109.980003,107.370003,107.660004,2241600,105.715126
"493",107.919998,109.339996,106.580002,107.660004,2353400,105.715126
"494",108.709999,109.389999,107.519997,108.239998,1882400,106.28463
"495",108.760002,109.75,105.760002,106.389999,2234000,104.468056
"496",106.239998,106.239998,102.959999,104.190002,4183600,102.307808
"497",104.389999,106.529999,102.300003,102.879997,4319200,101.021454
"498",102.519997,102.989998,100.620003,100.989998,1450100,99.165611
"499",101.699997,105.68,101.419998,105.580002,2505400,103.672691
"500",104.269997,106.660004,102.800003,106.629997,1630200,104.70372
"501",107.190002,108.519997,106.400002,107.239998,1282000,105.302696
"502",107.610001,108.559998,107.389999,108.559998,1771200,106.598854
"503",106.720001,108.589996,105.290001,107.459999,1802100,105.518723
"504",106.349998,107,101.57,101.739998,3344300,99.902054
"505",103.139999,107.919998,103.139999,107.809998,3045300,105.862404
"506",107.410004,108.879997,105.949997,108.010002,1529000,106.058792
"507",108.860001,110.07,107.82,109.760002,1631100,107.777184
"508",109.93,110.529999,108.589996,109.199997,2750100,107.227295
"509",108.32,111.169998,108,110.050003,1682900,108.061951
"510",109.269997,109.449997,107.330002,109.419998,1819700,107.443314
"511",108.629997,109.099998,107.830002,108.129997,1411400,106.17662
"512",108.279999,110.239998,107.540001,110.18,1788100,108.18959
"513",109.870003,111.370003,109.089996,109.279999,2817100,107.305847
"514",108.800003,109.889999,108.18,108.470001,2143900,106.510483
"515",109.800003,109.800003,108.260002,109.050003,2361200,107.080017
"516",108.709999,108.849998,106.019997,107.260002,2799300,105.322342
"517",107.449997,108.370003,106.580002,108.089996,1660300,106.137352
"518",108.059998,108.949997,107.400002,108.239998,769200,106.28463
"519",109.18,109.93,107.809998,109.849998,1587700,107.865547
"520",109.110001,110.839996,108.739998,110.529999,1355500,108.533257
"521",110.470001,111.339996,109.980003,111.120003,1186700,109.11261
"522",111.75,113.779999,111.019997,113.639999,2514400,111.58709
"523",113.599998,115.029999,112.68,114.529999,2281100,112.461006
"524",114.790001,115.199997,114.010002,114.57,1540800,112.500275
"525",114.68,115.690002,114.43,115.650002,1070200,113.560776
"526",115.970001,117,115.769997,116.910004,1448900,114.798012
"527",116.769997,117.75,116.669998,117.269997,1555800,115.151505
"528",116.419998,116.830002,114.760002,115.519997,1360000,113.433121
"529",114.580002,115.510002,114.580002,115.480003,1381300,113.39386
"530",115.860001,116.690002,115.459999,115.650002,1022200,113.560776
"531",116.410004,116.769997,114.489998,114.739998,2374500,112.667213
"532",116,119.610001,115.93,118.860001,2296100,116.712791
"533",118.139999,118.809998,116.639999,118.620003,1785400,116.477119
"534",119.800003,121.599998,118.809998,121.050003,2012900,118.863235
"535",120.290001,122.400002,120.150002,122.029999,2625600,119.825523
"536",122.540001,127.269997,121.949997,126.970001,3337600,124.676285
"537",127.040001,128.25,125.449997,127.370003,2893000,125.069054
"538",127.93,129.720001,127.57,128.839996,2085700,126.512497
"539",129.690002,130.160004,128.419998,128.479996,2325100,126.158989
"540",128.190002,129.899994,128.169998,128.570007,1979200,126.247391
"541",127.650002,128.639999,126.639999,126.93,2168600,124.637001
"542",126.760002,127,125.010002,125.269997,3312900,123.405602
"543",125.489998,126.550003,122.230003,124.449997,4407900,122.597809
"544",126.489998,126.489998,122.339996,123.940002,2095100,122.095406
"545",124,125.57,124,125.220001,1797400,123.356361
"546",125.18,125.839996,124.82,125.120003,1644400,123.257843
"547",125.129997,125.160004,122.07,122.220001,2043300,120.401009
"548",121.190002,121.540001,119.989998,120.699997,2261300,118.903625
"549",120.860001,121.169998,120.110001,120.25,2193300,118.46032
"550",120.5,121.589996,119.099998,120.690002,2185300,118.893768
"551",121.139999,122.660004,120.010002,120.190002,3071900,118.401222
"552",120,120.529999,118.989998,119.620003,2363600,117.839691
"553",120.019997,124.830002,119.889999,122.32,3601300,120.499512
"554",124.989998,125.970001,123.830002,124.959999,2436700,123.10022
"555",124.970001,126.720001,124.660004,125.75,2352400,123.878456
"556",125.389999,125.730003,123.540001,123.669998,1927600,121.829422
"557",123.370003,125.18,122.980003,125.059998,1710600,123.198738
"558",124.370003,124.910004,123.419998,124.5,3400700,122.647064
"559",124.010002,124.449997,123.129997,123.660004,1493700,121.819565
"560",122.889999,124.599998,122.730003,123.559998,1722600,121.721054
"561",123.720001,123.720001,121.330002,122.169998,1924900,120.351753
"562",122.279999,124.360001,122.279999,124.080002,1496300,122.233315
"563",124.010002,125.459999,123.870003,125.089996,2175100,123.228287
"564",126.239998,127.589996,125.849998,127.449997,1383400,125.553162
"565",127.230003,128.600006,126.510002,128.5,1783100,126.587532
"566",129.449997,131.850006,128.720001,131.589996,2218400,129.631546
"567",131.550003,132.5,131.130005,132.199997,2269000,130.232468
"568",132.570007,134.809998,132.320007,134.059998,2210300,132.064774
"569",133.880005,134.960007,133.470001,134.910004,1866700,132.902145
"570",134.130005,134.949997,132.270004,132.649994,1689000,130.675751
"571",132.990005,133.179993,132.300003,132.75,1476700,130.774277
"572",133.419998,133.820007,132.720001,133.25,1245200,131.266846
"573",133.490005,134.740005,133.259995,134.649994,1163900,132.646011
"574",134.5,134.970001,133.100006,134.369995,657400,132.370193
"575",134.399994,135.910004,134.369995,135.800003,979900,133.7789
"576",136.270004,136.940002,135.649994,135.929993,1111300,133.906952
"577",136.740005,136.740005,133.490005,134.410004,1378300,132.409576
"578",133.649994,136.160004,133.330002,135.860001,1182300,133.837997
"579",136.279999,136.789993,135.440002,136.279999,1036900,134.25174
"580",134.660004,136.039993,134.660004,135.479996,1232500,133.463638
"581",134.919998,136.199997,134.110001,135.679993,926100,133.660675
"582",136.25,137.029999,135.570007,136.449997,837500,134.419205
"583",136.449997,137.100006,135.820007,135.970001,1144500,133.946365
"584",136.350006,136.830002,135.279999,136.419998,1259700,134.389664
"585",137.800003,140.369995,137.559998,138.860001,1632100,136.79335
"586",138.550003,139.059998,135.720001,136.889999,1155500,134.852676
"587",137.789993,140.279999,137.279999,140.139999,1076700,138.054291
"588",137.460007,138.169998,136.580002,137.75,1415300,135.699875
"589",136.160004,137.100006,134.070007,135.149994,1547000,133.138565
"590",134.419998,135.380005,133.600006,134.770004,1244700,132.764221
"591",133.929993,136.169998,132.789993,135.470001,1913700,133.453812
"592",130.880005,132.110001,127.699997,131.710007,4463200,129.749786
"593",129.470001,129.779999,125.720001,126.010002,2392100,124.134598
"594",126.68,130.970001,126.309998,129.869995,2273400,127.937157
"595",128.789993,132.330002,127.269997,131.830002,1907900,129.867966
"596",132.070007,133.289993,130.960007,132.509995,1818400,130.537857
"597",132.149994,133.169998,130.869995,130.910004,1653500,128.961685
"598",128.75,129.589996,127.489998,127.860001,1591800,125.957062
"599",128.710007,129.649994,128.070007,129.429993,1780100,127.503685
"600",128.830002,129.199997,127.629997,127.769997,1620100,125.868401
"601",125.980003,126.099998,123.529999,123.910004,2227100,122.526154
"602",124.629997,125.739998,124.379997,125,1357100,123.603973
"603",125.150002,125.5,123.629997,123.699997,3209100,122.318489
"604",123.290001,124.629997,122.519997,124.419998,1321900,123.030457
"605",124.709999,125.599998,123.82,124.650002,1116200,123.257889
"606",123.449997,125.57,122.459999,124.839996,2e+06,123.445763
"607",124.760002,125.269997,123.459999,124.360001,2263500,122.971123
"608",126.300003,128.240005,125.510002,128.179993,1796000,126.748459
"609",128.550003,128.630005,126.440002,127.550003,1422600,126.125504
"610",127.620003,129.009995,126.959999,128.600006,1355300,127.163773
"611",129.5,133.029999,129,132.520004,1458500,131.039993
"612",133.130005,134.759995,132.470001,132.75,1315500,131.267426
"613",134.139999,135.470001,133.210007,134.520004,1387500,133.01767
"614",134.869995,135.419998,132.679993,132.699997,1184300,131.217972
"615",133.259995,134.330002,132.029999,133.619995,1115900,132.127686
"616",133.630005,134.029999,132.169998,133.679993,872500,132.187042
"617",134.039993,134.110001,132.580002,132.850006,1263600,131.366302
"618",135,136.300003,133.850006,134.960007,1531600,133.452744
"619",135,135.839996,134.089996,135.679993,1222300,134.164688
"620",136.899994,138.419998,136.460007,137.190002,1582700,135.657837
"621",136.539993,138.050003,136.039993,137.070007,2353500,135.539185
"622",137.399994,137.979996,136.389999,136.759995,1095200,135.232635
"623",136.710007,136.729996,132.740005,133.279999,1729600,131.791489
"624",134.149994,136.259995,133.699997,135.649994,1546300,134.135025
"625",135.919998,138.830002,135.910004,138.289993,1865200,136.745544
"626",138.449997,140.460007,138.149994,140.289993,3030300,138.723221
"627",142.410004,142.899994,140.779999,141.229996,1824200,139.65271
"628",140.809998,141.270004,139.25,141.259995,986400,139.682373
"629",141.789993,142.089996,141.089996,141.75,650500,140.166916
"630",140.889999,142.179993,139.630005,142.009995,1274100,140.423996
"631",141.740005,141.740005,140.020004,141.300003,1166400,139.721939
"632",138.630005,139.610001,137.850006,139.520004,1808000,137.961823
"633",139.429993,141.619995,139,141.570007,1956800,139.988922
"634",142.25,142.25,140.699997,141.899994,1290500,140.315231
"635",142.229996,142.75,141.639999,142.550003,1057900,140.957993
"636",142.080002,142.880005,140.880005,142.779999,1656100,141.18541
"637",142.990005,144.240005,142.600006,143.960007,1023500,142.352234
"638",143.940002,143.940002,141.149994,141.240005,1229400,139.662613
"639",140.679993,140.850006,138.679993,139.800003,1597400,138.238693
"640",140.229996,140.229996,137.630005,137.729996,1549800,136.191803
"641",137.5,137.789993,135.389999,136.059998,1998100,134.540451
"642",137.320007,140.880005,136.110001,140.690002,2288100,139.118759
"643",140.080002,140.529999,137.75,139.789993,1730000,138.22879
"644",139.660004,141.740005,139.309998,140.720001,1395500,139.148422
"645",141.289993,141.339996,139.919998,140.270004,1235200,138.70343
"646",139.940002,141.589996,139.460007,141.229996,1113900,139.65271
"647",140.330002,141.460007,139.880005,140.809998,947500,139.237396
"648",140.979996,141.229996,137.800003,139.059998,1551600,137.506943
"649",138.990005,140.490005,136.5,136.869995,1268700,135.341415
"650",136.759995,137.240005,135.449997,135.979996,1098700,134.461334
"651",134.089996,134.529999,129.860001,130.339996,3161900,128.884338
"652",126.580002,132.449997,126.300003,128.490005,3932500,127.055008
"653",126.269997,128.910004,124.769997,127.82,2447900,126.392487
"654",129.110001,131.059998,128.220001,130.339996,1651000,128.884338
"655",131.339996,132.979996,129.729996,132.460007,2304400,130.980667
"656",131.199997,131.75,129.839996,130.009995,2305300,128.558029
"657",130.190002,133.229996,130.009995,132.410004,1610200,130.931213
"658",130.360001,131.929993,126.230003,126.849998,2103300,125.433311
"659",128.889999,129.279999,126.019997,126.699997,1945200,125.284988
"660",127.940002,129.259995,127.330002,128.820007,1269600,127.381325
"661",130.889999,131.240005,129.960007,130.570007,1289300,129.111786
"662",130.029999,131.600006,129.729996,130.679993,979800,129.220535
"663",131.580002,131.649994,128,128.350006,1646600,127.38446
"664",128.830002,129.429993,126.970001,128.119995,963900,127.156181
"665",127.260002,127.919998,124.669998,125.099998,1736100,124.158905
"666",126.43,126.860001,125.370003,126.230003,1263400,125.280411
"667",127.019997,127.199997,125.260002,125.349998,1214800,124.407028
"668",125.169998,125.940002,124.660004,125.339996,1892200,124.397095
"669",127.199997,127.459999,125.379997,125.730003,1701900,124.784164
"670",126.300003,127.610001,125.790001,126.059998,1871600,125.111679
"671",124.940002,124.940002,123.629997,124.269997,1895000,123.335144
"672",125.610001,126.029999,124.919998,125.690002,2471500,124.744469
"673",126.889999,128.869995,125.919998,128.460007,2941800,127.493637
"674",128.5,129.779999,128.050003,129.429993,1120200,128.456314
"675",129.789993,129.949997,128.360001,129.910004,1291100,128.932724
"676",130,131.710007,128.669998,131.690002,1259000,130.699341
"677",131.389999,133.589996,130.830002,133.089996,1613900,132.088806
"678",133.5,134.369995,132.389999,132.509995,1080100,131.513153
"679",132.979996,135.460007,132.559998,133.990005,1168300,132.98204
"680",132.800003,132.800003,130.179993,130.479996,1310600,129.498428
"681",130.679993,131.429993,129.779999,130.559998,877400,129.577835
"682",130.130005,130.479996,128.710007,130.190002,1087200,129.210617
"683",130.490005,131.350006,129.410004,129.550003,1088500,128.575439
"684",129.070007,129.460007,126.860001,126.970001,3007100,126.014839
"685",126.25,126.800003,125.400002,125.849998,2961700,124.903259
"686",126.110001,126.110001,122.190002,122.269997,2735000,121.350189
"687",122.5,123.370003,121.279999,123.029999,2925900,122.104477
"688",122.360001,122.889999,121.349998,121.669998,2709000,120.754707
"689",122.480003,123,120.019997,120.769997,3215500,119.861481
"690",121.879997,124.610001,120.660004,124.370003,2770700,123.434402
"691",125.050003,126.410004,123.309998,123.400002,1840300,122.471695
"692",122.300003,122.300003,119.599998,120.330002,1859100,119.424789
"693",120.290001,120.68,118.529999,119.019997,2329100,118.124634
"694",119.959999,121.019997,119.599998,120.860001,1909000,119.950806
"695",120.080002,120.709999,118.879997,119.199997,1707000,118.303291
"696",118.199997,118.93,116.849998,117.669998,1717700,116.784798
"697",118.589996,119.059998,117.25,118.489998,1454300,117.598633
"698",118.57,119.839996,117.669998,118.190002,1683300,117.300888
"699",119.730003,122.309998,119.029999,121.18,1828800,120.268394
"700",120.790001,121.209999,119.370003,120.099998,1065200,119.196518
"701",120.330002,121.709999,120.290001,121.110001,905700,120.198921
"702",121.18,121.699997,120.339996,121.089996,1097300,120.17907
"703",120.809998,121.730003,120.349998,120.57,967300,119.662987
"704",120.400002,121.400002,118.959999,121.050003,1437500,120.139381
"705",122.260002,123.400002,121.910004,123,1820900,122.074699
"706",122.620003,123.010002,121.849998,122.050003,1722600,121.131851
"707",121.459999,123.669998,121.019997,123.489998,1446400,122.56102
"708",123.93,124.650002,122.860001,124.300003,1335500,123.364922
"709",123.769997,126.720001,123.769997,126.18,1364600,125.230782
"710",126.029999,126.760002,125.139999,126.599998,1017100,125.647621
"711",126.769997,127.169998,125.540001,126.529999,1229000,125.578148
"712",126.370003,126.959999,124.709999,126.440002,931700,125.488823
"713",125.959999,126.839996,124.730003,126.550003,1500000,125.598
"714",128.240005,129.119995,126.940002,128.080002,1633400,127.116493
"715",128.860001,130.559998,127.470001,130.160004,2225900,129.180847
"716",128.009995,134.320007,127.75,133.690002,3577800,132.68428
"717",133.419998,133.770004,131.740005,132.580002,1678200,131.582642
"718",132.550003,134.139999,132.039993,133.059998,1651900,132.059036
"719",132.839996,133.399994,131.979996,133.199997,1020300,132.197968
"720",132.25,132.429993,130.830002,131.75,1282700,130.758881
"721",132.160004,134.240005,132.009995,132.529999,1365100,131.53302
"722",132.229996,133.850006,131.520004,133.649994,1274800,132.644592
"723",133.419998,134.770004,132.940002,134.550003,1238200,133.537827
"724",134.910004,135.960007,134.169998,135.520004,1371200,134.500519
"725",135.169998,136.309998,135.029999,135.679993,1568700,134.659302
"726",136.119995,136.330002,135.229996,135.470001,992700,134.450897
"727",133.860001,134.580002,131.259995,132.710007,1408600,132.180008
"728",133.160004,133.520004,131.350006,132.979996,997300,132.448914
"729",133.610001,136.520004,132.839996,136.25,1304500,135.705856
"730",137,138.509995,136.600006,137.979996,1422500,137.42894
"731",138.149994,140.300003,137.339996,140.080002,1757600,139.520569
"732",140.179993,141.75,140.100006,141.339996,1361700,140.775528
"733",140.770004,141.75,140.059998,140.360001,751600,139.799454
"734",140.679993,140.809998,139.880005,140.429993,1402100,139.869156
"735",138.899994,139.139999,137.759995,138.559998,1121000,138.006638
"736",138.460007,139.830002,138.380005,139.259995,1149800,138.703827
"737",139.970001,140.5,139.509995,140.300003,991600,139.739685
"738",141.309998,142.720001,141,142.289993,1349100,141.721725
"739",142.220001,142.559998,141.320007,141.350006,825100,140.785492
"740",141.089996,141.899994,140.199997,140.570007,1166100,140.008621
"741",141.279999,143.25,140.800003,142.75,1428800,142.179901
"742",142.639999,145.589996,142.330002,145.100006,1472600,144.520523
"743",145.050003,146.449997,144.309998,146.160004,1615400,145.576279
"744",147.600006,148.949997,147.059998,147.899994,1303600,147.309326
"745",147.860001,149.309998,147.690002,148.910004,1251700,148.315308
"746",148.919998,149.720001,148.380005,149.550003,1201600,148.952744
"747",149.160004,150.429993,149.160004,150.039993,1889800,149.440781
"748",151.279999,151.550003,148.520004,150.800003,2853600,150.197754
"749",151,151.889999,150.619995,151.240005,863600,150.636002
"750",151.169998,152.360001,150.660004,151.5,668300,150.894958
"751",151.759995,153.160004,151.550003,153.130005,691100,152.518448
"752",153.380005,153.389999,152.529999,152.729996,629800,152.120041
"753",153,153.240005,151.240005,151.869995,820300,151.263474
"754",151.690002,152.449997,150.809998,151.429993,1186100,150.825226
"755",151.5,152.600006,151.029999,151.490005,1905600,150.884995
"756",149.190002,150.020004,148.740005,149.270004,2116900,148.673859
"757",147.899994,147.990005,146.210007,147.339996,2178200,146.751572
"758",146.740005,147.220001,144.679993,144.940002,2073200,144.36116
"759",145.130005,147.619995,144.720001,146.729996,1412800,146.143997
"760",147.460007,147.589996,146.199997,146.449997,1197900,145.865128
"761",146.199997,146.570007,145.050003,145.389999,848200,144.809357
"762",145.759995,146.979996,145.539993,146.800003,987500,146.21373
"763",146.410004,147.630005,146.110001,147.149994,944700,146.562317
"764",146.770004,148.149994,146.649994,147.300003,799900,146.711731
"765",147.979996,149.039993,147.5,149.020004,804500,148.424866
"766",149.190002,150.630005,148.070007,150.259995,1058900,149.659897
"767",148.080002,148.440002,143.419998,144.369995,2757200,143.793427
"768",145,147.190002,143.75,144.119995,1297100,143.544418
"769",142.429993,145.059998,141.25,144.960007,1863100,144.381088
"770",144.970001,145.020004,139.839996,141.020004,2073400,140.456818
"771",137.729996,139.630005,133.360001,138,2641200,137.448868
"772",138.710007,141.789993,138.320007,141.25,1958500,140.685898
"773",141.5,143.240005,140.380005,142.610001,1290700,142.040466
"774",140.539993,143.539993,138.830002,143.309998,1848600,142.737656
"775",142.149994,142.25,138.949997,140.059998,2070200,139.500641
"776",141.699997,144.460007,140.869995,141.479996,1527600,140.914963
"777",144.470001,148.240005,143.679993,147.399994,1812900,146.811325
"778",149.720001,150.169998,147.309998,147.710007,1872300,147.120102
"779",148.289993,148.869995,145.779999,146.220001,1065900,145.636047
"780",144.910004,145.399994,142.779999,144.070007,1717600,143.494629
"781",143.009995,145.850006,142.449997,145.729996,1169800,145.147995
"782",145.869995,148.949997,145.220001,147.190002,1461300,146.602173
"783",148.039993,150.970001,148.039993,150.779999,1583400,150.177826
"784",149.449997,149.529999,146.660004,146.720001,1933900,146.134048
"785",146.979996,147.360001,143.899994,144.899994,2441200,144.321304
"786",144.229996,145.860001,144.229996,144.940002,2352800,144.36116
"787",144.559998,147.910004,144.559998,147.630005,2018000,147.040421
"788",147.529999,148.910004,146.270004,146.839996,1279600,146.253555
"789",145.380005,145.520004,142.539993,143.240005,1858100,142.667953
"790",136.820007,137.380005,134.220001,134.830002,3197500,134.291534
"791",135.990005,136.050003,123.480003,124.080002,5128400,123.584465
"792",126.290001,127.669998,119.849998,120.190002,4961200,119.709999
"793",117,127.279999,114.459999,119.639999,6958600,119.639999
"794",116.25,124.330002,116,124,6646600,124
"795",123.07,123.68,116.639999,122.959999,6375500,122.959999
"796",122.760002,123.739998,113.879997,114.279999,6796500,114.279999
"797",115.489998,118.540001,111.279999,118.330002,7343700,118.330002
"798",113.790001,115,108.800003,110.220001,6977200,110.220001
"799",104.639999,113.620003,103.889999,110.660004,6790100,110.660004
"800",102,108.919998,101.760002,104.190002,6687400,104.190002
"801",108.830002,110.029999,102.800003,109.980003,5395500,109.980003
"802",106.199997,106.5,99.559998,100.110001,8901300,100.110001
"803",90,97.809998,88.760002,93.709999,9065700,93.709999
"804",98.230003,100.779999,91.599998,95.610001,8552800,95.610001
"805",84.68,91.07,78.120003,86.419998,9327200,86.419998
"806",87.519997,89.610001,67.739998,75.239998,12101600,75.239998
"807",67.150002,67.160004,46.560001,63.810001,25881800,63.810001
"808",61.18,72.699997,52.650002,66.800003,17497700,66.800003
"809",73.709999,84,69.519997,74.580002,18154700,74.580002
"810",75.019997,80.699997,67.279999,70.129997,12931800,70.129997
"811",76.050003,81.360001,75,79.139999,9113100,79.139999
"812",83.510002,92.68,79.230003,85.25,8717900,85.25
"813",87.599998,96,80.589996,82.809998,10444300,82.809998
"814",78.699997,82.790001,76.25,78.849998,5749800,78.849998
"815",76.709999,78.43,72.839996,76.160004,6097800,76.160004
"816",74.980003,79.239998,74.519997,74.809998,5173600,74.809998
"817",70,71.410004,67.650002,69.150002,7651300,69.150002
"818",69.290001,70.589996,61.549999,63,8062700,63
"819",64.360001,64.709999,57,59.080002,10622200,59.080002
"820",64.550003,70.900002,63.779999,70.589996,12186100,70.589996
"821",78.309998,81.980003,72.68,73.82,11850400,73.82
"822",75.239998,83.940002,74.959999,82.529999,9143600,82.529999
"823",86.040001,89.029999,79.669998,81.309998,10337400,81.309998
"824",81.559998,81.57,75.709999,78.089996,4157800,78.089996
"825",81,83.300003,78.860001,82.68,6093100,82.68
"826",78.019997,81.989998,77.529999,80.730003,4822700,80.730003
"827",80.089996,80.989998,76.25,80.389999,5398800,80.389999
"828",85.300003,85.629997,82.290001,84.260002,5299500,84.260002
"829",81.610001,83.25,79.290001,79.769997,4155000,79.769997
"830",77.629997,80.050003,77.110001,79.900002,4747000,79.900002
"831",81.43,82.470001,78.75,80.019997,3709700,80.019997
"832",80.449997,83.5,79.959999,81.099998,4540300,81.099998
"833",81.25,82.18,78.400002,80.709999,3545000,80.709999
"834",82.379997,86.260002,81.529999,85.269997,5419500,85.269997
"835",87.410004,88.739998,84.519997,87.419998,4210900,87.419998
"836",90.970001,97.449997,90.370003,95.989998,7369500,95.989998
"837",93.599998,93.900002,89.269997,90.940002,5366100,90.940002
"838",87.089996,88.480003,84.230003,84.75,4234300,84.75
"839",81.790001,85.599998,80.410004,82.580002,4087100,82.580002
"840",85.120003,87.07,83.07,83.660004,3457800,83.660004
"841",84.32,84.93,80.870003,81.110001,3013100,81.110001
"842",83.349998,86.949997,83.050003,85.980003,4032800,85.980003
"843",88.080002,88.5,85.650002,87.169998,4267900,87.169998
"844",84.300003,84.75,81.510002,82.309998,6832700,82.309998
"845",82.959999,83.879997,79.269997,79.330002,3605500,79.330002
"846",79.059998,79.32,74.57,75.260002,4880600,75.260002
"847",73,79.279999,71.519997,79.25,5425400,79.25
"848",78.470001,79.910004,77.360001,79.760002,6526900,79.760002
"849",85.059998,93.900002,84.870003,93.620003,11003400,93.620003
"850",92.269997,94.839996,89.160004,90.669998,7090300,90.669998
"851",92.360001,92.980003,90.269997,92.68,4265700,92.68
"852",91.970001,93.110001,90.269997,91.349998,3009000,91.349998
"853",92.18,92.25,89.519997,91.050003,2259400,91.050003
"854",97.889999,97.93,94.550003,94.919998,6258400,94.919998
"855",98.639999,98.980003,94.769997,97.959999,5392000,97.959999
"856",97.610001,97.919998,91.529999,91.639999,5197500,91.639999
"857",91.209999,91.75,88.099998,88.5,5873100,88.5
"858",89.730003,95.639999,89.300003,95.029999,5074500,95.029999
"859",97.230003,97.349998,94.010002,95.610001,5470700,95.610001
"860",97.300003,100.559998,96.209999,99.900002,6136300,99.900002
"861",100.139999,105.050003,98.080002,104.82,6777800,104.82
"862",114.379997,118.410004,106.769997,107.959999,10069800,107.959999
"863",113.459999,114.459999,110.510002,113.139999,6056200,113.139999
"864",109.800003,110.5,106.309998,107.32,4008700,107.32
"865",106.029999,106.650002,100.050003,102.620003,5642000,102.620003
"866",95.050003,96.5,90.610001,91.440002,7614100,91.440002
"867",97.610001,97.760002,90.07,92.260002,7108300,92.260002
"868",88,92.330002,86.790001,90.790001,9049500,90.790001
"869",96.339996,96.400002,90.699997,93.989998,6191300,93.989998
"870",93.519997,94,90.800003,91.129997,4423100,91.129997
"871",90.5,94.18,90.169998,92.75,3746900,92.75
"872",93.910004,94.129997,88.660004,89.68,4880600,89.68
"873",89.5,91,88.279999,90.18,4588800,90.18
"874",91,91.489998,88.830002,90.620003,5829200,90.620003
"875",89.330002,89.519997,83.879997,85,6403900,85
"876",83.589996,84.559998,82.120003,84.040001,5210900,84.040001
"877",83.550003,83.949997,80.400002,80.940002,10150200,80.940002
"878",81.529999,86.610001,80.260002,86.599998,5133000,86.599998
"879",85.410004,86.919998,84,85.730003,4343100,85.730003
"880",86.669998,90.5,86.330002,86.620003,5708200,86.620003
"881",89.699997,90.230003,86.260002,87.800003,3877400,87.800003
"882",89.660004,90.339996,87.120003,89.830002,3138200,89.830002
"883",88.629997,88.980003,87.080002,87.43,2993900,87.43
"884",87.290001,90.029999,86.489998,89.989998,3407600,89.989998
"885",90.220001,90.279999,86,86.25,5263500,86.25
"886",85.860001,88.610001,85.5,88.510002,3246400,88.510002
"887",89.07,90.540001,87.309998,87.5,3955100,87.5
"888",87,87.730003,86,87.120003,3063500,87.120003
"889",90.230003,94.75,90.160004,94.029999,6761400,94.029999
"890",92.129997,93.43,90.760002,93.110001,2483900,93.110001
