"","ARE.Open","ARE.High","ARE.Low","ARE.Close","ARE.Volume","ARE.Adjusted"
"457",122.279999,124.470001,121.989998,123.239998,463300,113.710175
"458",123.330002,125.239998,122.669998,124.660004,406000,115.020363
"459",123.970001,124.330002,120.510002,121.089996,447800,111.726425
"460",122,123.43,121.809998,123.190002,443400,113.664024
"461",124.220001,128.350006,121.580002,123.949997,864500,114.365265
"462",124.25,124.379997,121.540001,122.230003,922500,112.778275
"463",122.650002,123.730003,121.889999,122.290001,754800,112.833626
"464",122.290001,122.580002,118.900002,120.120003,656700,110.831436
"465",120.559998,123.050003,120.559998,122.589996,756200,113.110428
"466",122.75,124.199997,122.309998,123.239998,468500,113.710175
"467",123.589996,125.43,122.900002,125.309998,432600,115.620087
"468",124.870003,125.849998,123.959999,125.110001,290500,115.435555
"469",125.050003,125.610001,123.989998,124.459999,574000,114.835823
"470",124.470001,126.029999,123.720001,123.93,375100,114.346817
"471",124.190002,124.440002,122.400002,123.32,583700,113.783989
"472",123.970001,124.32,123.120003,123.839996,503800,114.263771
"473",123.080002,123.080002,120.839996,121.830002,425700,112.409195
"474",121.389999,122.849998,121.230003,122.830002,685100,113.331871
"475",123.190002,124.110001,121.470001,122.089996,699700,112.649086
"476",121.970001,122.589996,120.339996,120.760002,795100,111.421944
"477",120.690002,123.059998,120.449997,121.949997,514500,112.51992
"478",121.82,122.269997,120.760002,121.589996,125600,112.187752
"479",122.349998,123.379997,121.5,122.769997,405800,113.276512
"480",122.669998,122.779999,121.18,122.5,517600,113.02739
"481",122.529999,124.220001,122.489998,124.220001,513100,114.61438
"482",124,124,122.330002,122.379997,684300,112.916664
"483",123.07,125.260002,122.650002,124.5,1376900,114.872726
"484",125.970001,126.019997,124.470001,125.900002,816400,116.164482
"485",125.989998,126.379997,123.339996,123.540001,765800,113.986969
"486",123.470001,127.139999,121.5,127.080002,1264800,117.253235
"487",126.809998,127.419998,125.190002,126.169998,816800,116.413582
"488",126.209999,126.760002,124,125.760002,798400,116.035301
"489",126.269997,127.699997,124.510002,124.629997,938800,114.992676
"490",125.599998,126.169998,121.110001,121.290001,784800,111.910957
"491",121.669998,124.440002,121.669998,123,735600,113.488731
"492",123.029999,123.279999,121.029999,122.5,792700,113.02739
"493",122.940002,123.919998,118.129997,118.75,1210200,109.56736
"494",119.32,121.050003,119.050003,120.239998,773300,110.942146
"495",120.480003,121.480003,119.139999,119.940002,1082100,110.665344
"496",119.93,120.230003,116.919998,117.419998,914200,108.340195
"497",117.629997,118.849998,115.209999,115.339996,1795700,106.421051
"498",115.389999,115.480003,110.129997,110.279999,449300,101.752342
"499",110.860001,113.989998,109.040001,113.970001,637100,105.15699
"500",113.120003,114.57,110.889999,114.489998,657700,105.636787
"501",114.629997,114.959999,112.010002,113.940002,932100,106.027618
"502",114,115.260002,112.760002,115.239998,675900,107.23732
"503",114.279999,114.279999,110.660004,111.370003,544700,103.636093
"504",111.349998,114.089996,111.110001,112.290001,809700,104.49221
"505",113.089996,114.839996,112.849998,113.440002,685900,105.56234
"506",113.489998,115.360001,113.489998,114.139999,636700,106.21373
"507",114.669998,117.169998,114.669998,116.790001,974000,108.67971
"508",117.099998,117.57,115.800003,117.300003,788400,109.154305
"509",117.199997,119.739998,116.540001,119.57,620700,111.26664
"510",119.449997,120.489998,118.5,120.339996,702000,111.98317
"511",119.949997,120.190002,118.900002,119.190002,685100,110.913033
"512",119.370003,121.019997,119.370003,120.93,357600,112.532196
"513",120.57,122.25,120.360001,121.900002,726900,113.434853
"514",121.540001,122.82,121.480003,122.75,1019800,114.225815
"515",123.349998,124.550003,123.190002,124.260002,772400,115.630959
"516",123.949997,124.489998,123.260002,124.379997,764600,115.74263
"517",124.32,124.75,123.25,123.800003,737700,115.202919
"518",123.669998,123.910004,122.779999,123.25,429000,114.691093
"519",123.790001,125.470001,123.389999,125.410004,508900,116.701111
"520",124.849998,126.300003,124.849998,126.269997,653700,117.501366
"521",126.209999,128.149994,125.879997,128.080002,693800,119.185677
"522",128.309998,129.589996,127.949997,129.360001,697700,120.376808
"523",129.080002,131.880005,127.940002,131.710007,869700,122.563622
"524",131.759995,132.199997,127.970001,130.639999,811200,121.567902
"525",130.380005,130.940002,129.360001,130.940002,841300,121.847099
"526",131.740005,131.800003,129,129.75,885300,120.739723
"527",129.529999,129.639999,128.25,129.009995,762600,120.051117
"528",128.899994,132.990005,128.710007,132.720001,974300,123.503441
"529",132.210007,133,131.460007,132.369995,561200,123.17775
"530",132.259995,133.759995,131.649994,133.699997,730200,124.415413
"531",133.710007,134.089996,132.270004,132.559998,785200,123.354568
"532",131.949997,134.699997,131.699997,134.509995,573900,125.169167
"533",134.419998,134.889999,132.919998,133.889999,527100,124.592209
"534",134.490005,135,133.970001,134.860001,628700,125.494865
"535",135.149994,136.190002,134.240005,135.690002,486400,126.267235
"536",135.419998,135.490005,133.710007,134.970001,540600,125.597214
"537",134.399994,135.649994,133.380005,135.490005,561900,126.081116
"538",135.800003,137.410004,135.279999,136.720001,583200,127.225708
"539",136.970001,137.029999,135.899994,136.020004,458600,126.574318
"540",136.320007,136.5,135.479996,136.119995,607000,126.667343
"541",135.199997,136.160004,133.869995,134.949997,659700,125.578606
"542",135.080002,137.779999,134.169998,135.889999,1150300,126.453339
"543",136.100006,136.559998,134.259995,135.910004,742400,126.471954
"544",136.339996,137.070007,135.240005,136.960007,670900,127.449051
"545",136.949997,138.199997,136.630005,137.399994,697700,127.858452
"546",137.559998,138.240005,137.020004,137.550003,671500,127.998077
"547",137.710007,138.300003,136.320007,136.699997,705400,127.207092
"548",136.460007,137.759995,136.25,137.600006,731000,128.044601
"549",138.169998,139.600006,138.169998,139.389999,783900,129.710266
"550",139.660004,141.029999,139.309998,140.149994,832500,130.41748
"551",140.509995,142.059998,140.509995,141.339996,793200,131.524872
"552",141.139999,141.889999,141.089996,141.860001,765200,132.008774
"553",141.860001,142.139999,140.130005,140.520004,2373900,130.761826
"554",140.820007,141.860001,139.389999,140.220001,734300,130.482635
"555",140.259995,140.550003,139.130005,139.690002,627900,129.989441
"556",139.699997,141.020004,138.520004,140.289993,748800,130.547775
"557",139.860001,143.009995,139.630005,142.449997,594600,132.55777
"558",142.160004,143.550003,141.660004,141.720001,436400,131.878494
"559",141.759995,142.360001,140.470001,141.669998,363000,131.83194
"560",141.860001,143.880005,141.860001,143.830002,416800,133.84198
"561",143.809998,144.100006,142.130005,142.910004,412100,132.985855
"562",142.279999,143.270004,141.699997,143.229996,432100,134.194443
"563",143.279999,143.279999,141.979996,142.559998,755400,133.566727
"564",142.630005,143.009995,140.520004,141.539993,845200,132.611069
"565",141.860001,143.410004,140.399994,143.229996,651900,134.194443
"566",143.080002,143.600006,142.039993,143.529999,714500,134.47554
"567",143.429993,143.429993,142.089996,143.130005,373900,134.100769
"568",142.899994,144.070007,142.259995,143.970001,378800,134.887787
"569",144.169998,144.460007,142.690002,143.630005,417100,134.569229
"570",143.460007,143.690002,142.889999,143.119995,347400,134.091415
"571",143.479996,143.919998,142.800003,143.839996,616500,134.765976
"572",143.979996,144.309998,143,143.5,508000,134.447403
"573",143.570007,144.350006,142.470001,144.350006,515400,135.24382
"574",144.25,144.25,143.039993,143.660004,351100,134.597321
"575",143.679993,143.910004,138.210007,139.220001,874800,130.437424
"576",139.449997,139.449997,136.320007,136.399994,1122700,127.795341
"577",136.5,139.960007,136.300003,138.660004,747400,129.912766
"578",138.339996,138.470001,136.149994,137.509995,670200,128.835297
"579",138.279999,140.800003,137.520004,140.539993,681700,131.674149
"580",140.949997,142.529999,140.649994,142.220001,406700,133.248184
"581",141.720001,142.990005,141.050003,142.369995,399300,133.388702
"582",143.100006,143.570007,142.470001,143.320007,290700,134.278793
"583",143.149994,143.369995,140.729996,140.889999,554300,132.002075
"584",141.470001,143.070007,140.610001,142.389999,891400,133.407455
"585",142.559998,143.830002,141.559998,141.990005,555900,133.032684
"586",142.179993,143.729996,140.779999,140.919998,624000,132.030182
"587",141.029999,143.039993,140.630005,142.300003,532500,133.323151
"588",141.190002,142.470001,140.880005,141.869995,325600,132.920227
"589",141.550003,141.570007,138.759995,139.509995,432500,130.709137
"590",139.729996,141.589996,139.610001,139.779999,557800,130.962097
"591",139.380005,141.110001,138.470001,140.800003,543600,131.91777
"592",140.660004,142.899994,140.630005,142.729996,538400,133.725998
"593",141.360001,143.380005,141.240005,142.690002,657800,133.688522
"594",142.669998,144.429993,142.669998,143.850006,611800,134.775345
"595",143.889999,146.199997,143.550003,145.539993,3376600,136.358734
"596",145.600006,147.589996,145.600006,146.479996,1376400,137.239395
"597",145.820007,146.740005,145.089996,146.300003,516600,137.070831
"598",146.339996,146.699997,144.119995,144.820007,597100,135.684189
"599",144.899994,146.839996,144.850006,146.050003,864300,136.836578
"600",146.050003,146.300003,145.279999,145.559998,467300,136.377472
"601",145.160004,145.160004,143.350006,144.050003,1115300,134.962723
"602",144.75,145.639999,143.800003,145.339996,978200,136.171356
"603",145.979996,146.600006,144.669998,144.830002,1279300,135.693512
"604",144.800003,144.869995,143.210007,144.160004,740100,135.065781
"605",144.490005,145.809998,144.25,145.539993,534800,136.358734
"606",144.949997,147.160004,144.580002,146.410004,555000,137.173859
"607",146.759995,147.529999,145.910004,147.270004,813100,137.979614
"608",147.800003,147.800003,144.970001,147.130005,810000,137.848419
"609",147.759995,150.679993,147.559998,150.639999,673200,141.137009
"610",150.960007,151.240005,149.679993,150.660004,456900,141.155731
"611",151.289993,152.259995,150.639999,150.699997,402700,141.193222
"612",150.880005,150.940002,149.419998,150.320007,341500,140.837234
"613",150.960007,151.029999,149.279999,151.029999,545100,141.502426
"614",151.110001,152.669998,150.869995,152,364500,142.411209
"615",152.020004,152.809998,151.880005,152.759995,353100,143.123276
"616",152.669998,153.509995,150.990005,151.300003,644600,141.755386
"617",151.360001,151.820007,148.869995,149.160004,1490500,139.750381
"618",150.059998,150.919998,147.539993,148.740005,1126700,139.356857
"619",149.089996,150.059998,147.740005,149.550003,978800,140.115784
"620",150.220001,150.610001,149.369995,149.929993,1056400,140.471786
"621",145.940002,146.369995,144.940002,145.279999,6812200,136.115158
"622",145.990005,146.25,144.679993,145.619995,1250200,136.433685
"623",145.919998,146.380005,141.889999,142.169998,1279300,133.201324
"624",142.429993,142.669998,137.440002,138.910004,1687800,130.146973
"625",138.580002,140.389999,138.580002,140.059998,1234400,132.175964
"626",140.220001,142.050003,139.970001,141.089996,1297500,133.147964
"627",142.179993,143.580002,141.130005,143.190002,1038100,135.129791
"628",143.429993,144.610001,143.089996,144.270004,954400,136.149002
"629",144.270004,145.899994,144.210007,145.800003,380600,137.592865
"630",144.679993,145.389999,142.759995,145,433900,136.837891
"631",144.75,146.949997,144.75,145.740005,623500,137.53627
"632",145.570007,148.050003,145.570007,147.979996,1061000,139.650131
"633",148.589996,149.869995,147.820007,148.919998,1051000,140.537247
"634",148.919998,148.919998,145.149994,145.240005,650600,137.064377
"635",145.509995,146.039993,144.649994,145.699997,640700,137.498489
"636",145.889999,146.240005,144.949997,145.330002,579800,137.149323
"637",145.089996,145.089996,142.949997,143.039993,498000,134.98819
"638",143.470001,143.710007,141.880005,142.990005,349400,134.94104
"639",142.910004,144.25,142.100006,143.850006,1282900,135.752625
"640",144.220001,144.220001,141.440002,141.580002,627600,133.610397
"641",141.520004,142,140.690002,140.889999,482700,132.959244
"642",141.320007,142.619995,140.100006,142.389999,480200,134.374817
"643",142.559998,143.300003,141.910004,142.860001,440100,134.818359
"644",142.910004,143.490005,142.059998,143.059998,634000,135.007111
"645",143.520004,144.139999,142.660004,143.460007,814500,135.384583
"646",143.899994,145.479996,143.5,144.149994,535700,136.035736
"647",146.270004,150.470001,146.270004,148.020004,1319400,139.687897
"648",147.550003,149.440002,145.589996,146.360001,709200,138.121323
"649",146.039993,146.809998,145.029999,145.539993,631500,137.347488
"650",145.539993,145.600006,144.320007,144.869995,500100,136.71521
"651",144.080002,144.080002,140.970001,142.669998,774300,134.639023
"652",143.080002,145.220001,142.570007,144.279999,716800,136.158432
"653",143.509995,145.570007,141.820007,144.360001,529900,136.233932
"654",144.470001,147.100006,143.860001,146.449997,402900,138.206268
"655",145.970001,146.979996,143.639999,145.320007,566800,137.139877
"656",145.029999,145.559998,142.679993,142.850006,746500,134.808929
"657",143.119995,144.600006,142.029999,144.259995,743300,136.139557
"658",143.720001,144.479996,142.600006,143.160004,710500,135.101456
"659",143.830002,145.279999,143.440002,145.160004,900500,136.988907
"660",145.490005,148.360001,145.399994,148.100006,684600,139.763412
"661",149.190002,150.039993,148.460007,148.949997,970700,140.565536
"662",149.830002,149.830002,147.740005,147.839996,530600,139.518036
"663",148.330002,149.539993,147.940002,148.550003,493900,140.188049
"664",148.949997,149.669998,148.149994,149.410004,315400,140.999649
"665",148.960007,150.600006,146.429993,146.830002,505700,138.56488
"666",147.830002,147.929993,145.539993,147.240005,770800,138.951797
"667",147.940002,148.369995,146.179993,146.240005,558700,138.008087
"668",146.610001,148.029999,146.039993,147.410004,299500,139.112198
"669",148.190002,149.690002,147.929993,149.380005,440100,140.971359
"670",149.979996,150.300003,149.039993,149.839996,728600,141.405426
"671",149.529999,150.520004,148.899994,149.990005,552700,141.547012
"672",150.910004,152.649994,150.690002,152.589996,713700,144.000641
"673",152.570007,152.669998,151.470001,152.190002,615900,143.623169
"674",152.25,153.720001,152.130005,153.110001,583500,144.491364
"675",153.389999,153.389999,151.619995,152.550003,473300,143.962906
"676",151.850006,151.960007,149.660004,151.610001,521100,143.075836
"677",151.179993,152.800003,150.649994,152.330002,418100,143.755264
"678",153.550003,154.419998,152.300003,153.380005,870400,144.74617
"679",153.050003,154.179993,150.949997,151.520004,513700,142.990875
"680",151.380005,153.270004,150.929993,153.160004,458000,144.538544
"681",153.389999,154.199997,152.820007,153.919998,453700,145.255783
"682",154.339996,154.399994,151.649994,153.020004,783100,144.406464
"683",153.759995,154.869995,153.330002,154.039993,371400,145.369034
"684",154.570007,155.220001,153.410004,153.440002,961300,144.802765
"685",152.839996,154.75,152.830002,153.539993,529500,144.897171
"686",153.960007,154.600006,152.350006,153.149994,484700,144.529114
"687",153.059998,154.059998,152.389999,153.520004,434700,144.878296
"688",154,155.990005,153.440002,155.229996,491900,146.492035
"689",154.440002,154.869995,151.220001,153.110001,901400,145.428238
"690",153.020004,154.520004,152.929993,154.039993,528200,146.311569
"691",154.029999,154.380005,151.410004,153.139999,441800,145.456741
"692",152.210007,152.509995,150.679993,151.899994,615800,144.278931
"693",151.979996,154.270004,151.570007,154.139999,541700,146.40654
"694",154.429993,155.710007,154.240005,154.800003,869200,147.033432
"695",154.029999,155.610001,153.669998,154.350006,596600,146.606033
"696",153.910004,154.699997,152.550003,153.100006,521600,145.418747
"697",154.050003,154.710007,153.119995,153.850006,346400,146.131088
"698",154.059998,154.619995,153.199997,154.130005,734600,146.397049
"699",154.809998,155.029999,153.800003,153.970001,554400,146.245087
"700",154.009995,154.149994,152.789993,153.869995,432500,146.150101
"701",153.380005,153.619995,151.559998,153.279999,646900,145.589691
"702",152.979996,155.529999,152.320007,155.270004,475300,147.479874
"703",155.080002,155.869995,154.729996,155.309998,643900,147.517853
"704",155.889999,156.220001,154.309998,156.009995,432000,148.182724
"705",156.029999,157.580002,155.610001,157.550003,540000,149.645462
"706",157.699997,158.050003,155.940002,157.139999,547400,149.256027
"707",157.300003,158.029999,156.600006,157.729996,621800,149.816437
"708",157.949997,159.259995,156.960007,159.160004,497200,151.174713
"709",159.029999,159.029999,157.839996,158.25,488300,150.310364
"710",158.119995,158.880005,157.470001,158.880005,748700,150.908737
"711",158.389999,159.229996,155.970001,156.309998,697500,148.467682
"712",156.5,159.160004,155.910004,159.059998,1086200,151.079697
"713",159.740005,160.25,157.460007,158.75,686400,150.785263
"714",159.289993,159.809998,157.139999,158.419998,618800,150.471802
"715",158.130005,158.490005,156.619995,157.199997,501300,149.313034
"716",156.729996,157.309998,154.429993,155.080002,784000,147.299377
"717",155.509995,156.649994,154.559998,155.009995,517000,147.232925
"718",154.350006,154.860001,153.479996,153.880005,1152900,146.159607
"719",153.309998,153.929993,152.690002,153.910004,641700,146.18808
"720",153.740005,155.460007,153.740005,155.130005,477300,147.346909
"721",154.899994,156.199997,154.419998,154.729996,967100,146.966934
"722",155.039993,157.210007,154.860001,156.600006,671500,148.743149
"723",156.770004,157.770004,156.740005,157.460007,396300,149.559998
"724",157.550003,158.789993,157.309998,158.759995,548800,150.794754
"725",158.869995,159.619995,158.830002,159.490005,387200,151.488159
"726",159.789993,159.789993,158.75,159.339996,743000,151.345673
"727",159.380005,160.369995,158.839996,160.029999,422000,152.001022
"728",159.699997,159.720001,157.970001,159.009995,650700,151.032196
"729",159.399994,160.460007,158.729996,159.669998,768500,151.659103
"730",160.289993,162.020004,160.139999,160.809998,1020600,152.741913
"731",160.649994,161.5,160.279999,161.240005,1478700,153.15033
"732",161.179993,162.529999,160.539993,162.309998,448000,154.166656
"733",162.720001,163.509995,162.039993,162.520004,322600,154.366119
"734",162.399994,162.860001,159.570007,159.610001,817100,151.602112
"735",159.529999,161.529999,159.529999,161.279999,527400,153.188324
"736",160.960007,162.789993,160.029999,160.070007,621000,152.039047
"737",160.050003,161.550003,159.240005,161.070007,532300,152.988861
"738",161.240005,163.160004,161.210007,161.940002,543500,153.815216
"739",161.899994,162.649994,160.960007,162.399994,561400,154.252136
"740",162.399994,163.279999,161.660004,162.039993,638500,153.910202
"741",162.380005,162.380005,158.449997,159.080002,623600,151.098709
"742",159.490005,160.389999,156.75,156.850006,822400,148.980576
"743",157.039993,158.259995,155.419998,156.470001,696600,148.619675
"744",157.240005,157.419998,155.149994,156.369995,880400,148.524673
"745",156.929993,157.089996,154.589996,154.899994,561400,147.128418
"746",155.289993,158.289993,155.179993,158.139999,690300,150.205872
"747",158.089996,159.929993,157.759995,159.820007,524700,151.80159
"748",160.320007,160.630005,159.220001,159.240005,1753000,151.250671
"749",159.600006,159.839996,159.119995,159.210007,1390000,151.222214
"750",159.460007,160.770004,158.789993,160.100006,440400,152.067551
"751",160.240005,160.669998,159.509995,160.029999,388100,152.001022
"752",160.990005,161.259995,159.800003,160.399994,807000,152.352478
"753",159.330002,160.050003,159.169998,159.669998,969800,152.639267
"754",159.619995,161.630005,159.210007,161.580002,582900,154.465164
"755",161.929993,162.419998,158.520004,159.729996,1094900,152.696609
"756",158.5,161.360001,158.5,160.639999,371300,153.566559
"757",160.039993,161.580002,159.589996,161.029999,604700,153.939407
"758",156.490005,157.529999,154.699997,155.759995,4543900,148.901428
"759",156.5,158,155.779999,157.830002,2239300,150.880264
"760",157.910004,158.399994,157.029999,157.270004,1644600,150.344986
"761",157.589996,158.740005,156.860001,158.570007,1155300,151.587723
"762",159.210007,160.970001,159.210007,160.779999,1216300,153.700394
"763",160.550003,160.899994,158.589996,160.460007,1023500,153.394501
"764",161.149994,163.720001,160.830002,162.289993,875700,155.14389
"765",162.949997,164.449997,162.839996,163.809998,673200,156.59697
"766",164.149994,164.360001,162.800003,162.899994,1963400,155.727051
"767",163.330002,165,163.100006,164.800003,1188800,157.543396
"768",165.100006,165.679993,162.679993,163.279999,467400,156.090302
"769",163.679993,165.619995,162.589996,165.410004,491700,158.126541
"770",165.740005,165.740005,163.690002,164.660004,484300,157.409561
"771",163.630005,164.660004,163.360001,163.789993,558100,156.577835
"772",163.889999,165.130005,163.419998,164.380005,518500,157.141891
"773",164.899994,165.449997,163.570007,164.520004,569000,157.275711
"774",164,165.350006,163.619995,164.479996,603000,157.237473
"775",164.039993,164.699997,162.539993,163.199997,560100,156.013824
"776",163.850006,166,163.699997,164.809998,1126700,157.552933
"777",165.399994,169.050003,165.399994,167.789993,814300,160.401718
"778",168.190002,169.110001,167.330002,167.929993,595300,160.535553
"779",168.509995,169.850006,167.419998,167.839996,771700,160.449524
"780",168.419998,168.419998,166.860001,167.550003,931900,160.172302
"781",168.380005,170.570007,168.169998,170.570007,514300,163.059341
"782",170.990005,172.600006,170.479996,171.649994,550800,164.091751
"783",172.039993,174.050003,171.360001,173.410004,779000,165.774292
"784",173.399994,174.800003,173.300003,173.580002,630300,165.936768
"785",173.800003,175.020004,173.580002,174.929993,463600,167.22731
"786",175.080002,175.740005,173.270004,173.850006,477400,166.194901
"787",173.850006,174,169.169998,169.190002,773000,161.740082
"788",169,169.380005,168.059998,168.720001,770400,161.290771
"789",168.289993,168.720001,167.240005,167.979996,916200,160.583359
"790",166.070007,167.470001,165.240005,166.740005,955500,159.397964
"791",167.020004,167.190002,163.009995,163.649994,763000,156.444
"792",164.029999,165.179993,162.880005,163.080002,945800,155.899124
"793",161.440002,162.729996,154.570007,154.679993,1388700,147.868988
"794",152.389999,153.809998,147.830002,151.880005,1578000,145.192291
"795",152.889999,155.949997,151.389999,155.580002,1201500,148.729385
"796",156.350006,160.330002,154.460007,157.75,1153700,150.803802
"797",159.789993,163.440002,159.330002,163.440002,1052700,156.243271
"798",160.759995,162.720001,158.990005,160.940002,834600,153.853363
"799",158.380005,159.940002,154.479996,159.059998,934700,152.056107
"800",153.360001,154.410004,147.910004,148.300003,1064200,141.769928
"801",151.5,157.25,147.970001,157.119995,1146800,150.201569
"802",153.389999,153.860001,150,151.389999,1048100,144.723862
"803",141.720001,145.669998,136.130005,136.389999,1336900,130.384354
"804",142.210007,148.350006,133.449997,147.740005,2054300,141.234604
"805",134.330002,134.330002,121.75,122.309998,1603900,116.924355
"806",125.389999,135.5,120.059998,135.179993,1442300,129.227631
"807",126.699997,134.300003,124.029999,132.949997,1545000,127.095825
"808",130.940002,136.369995,128.440002,132,1116000,126.187653
"809",133.580002,134.649994,121.089996,123.309998,2560000,117.880295
"810",122,122,109.220001,114.919998,1195400,109.859741
"811",119.660004,129.699997,117.230003,129.509995,1061800,123.807297
"812",128.270004,139.75,127,133.399994,1356700,127.526009
"813",134.399994,142.389999,130.800003,141.800003,2473900,135.556122
"814",137.160004,146.550003,135.600006,143.470001,1533200,137.152618
"815",143.979996,145.740005,138.75,144.649994,1095400,139.280563
"816",140,142.740005,133.020004,137.059998,1869300,131.97229
"817",131.669998,133.210007,127.57,131.240005,979500,126.36837
"818",129,132.429993,127.419998,131.380005,1229100,126.503143
"819",129.410004,133.020004,128.539993,129.990005,780900,125.164757
"820",137.089996,141.369995,134.699997,137.679993,999100,132.56929
"821",143.380005,145.779999,137.949997,138.270004,820100,133.137405
"822",139.809998,148.899994,137.639999,147.440002,857500,141.96701
"823",149.25,158.470001,149.25,157.800003,1360100,151.942429
"824",158.100006,158.100006,144.800003,147.350006,762500,141.880325
"825",150.929993,156.529999,150.759995,155.360001,618600,149.593018
"826",152.050003,155.199997,148.800003,152.009995,981200,146.367355
"827",152.289993,153.149994,150.009995,152.070007,1010800,146.42514
"828",154.820007,156.320007,153.009995,155.309998,454300,149.544861
"829",153.5,155.589996,150.669998,150.990005,579300,145.385239
"830",147.479996,150.020004,145.589996,147.399994,657800,141.928482
"831",150.440002,155.089996,148.229996,150.940002,497000,145.337082
"832",150.899994,154,147.649994,147.960007,825700,142.467697
"833",149.350006,151.160004,147.869995,149.490005,542900,143.940918
"834",151.229996,151.889999,148.800003,150.779999,619200,145.183044
"835",153,155.809998,151.009995,152.169998,647400,146.521423
"836",155.050003,157.779999,150.559998,156.369995,788900,150.565506
"837",154.610001,157.639999,151.919998,157.089996,889200,151.258804
"838",153.479996,155.139999,149.710007,150.990005,703900,145.385239
"839",149.399994,150.850006,146.949997,149.580002,436600,144.027542
"840",150.020004,154.639999,150,152.949997,729200,147.272461
"841",153.300003,154.020004,150.119995,151.169998,428100,145.558548
"842",152.639999,154.410004,151.050003,151.490005,572100,145.866684
"843",154.210007,154.899994,150.949997,152,456500,146.357712
"844",150.949997,154.149994,149.490005,151.800003,784700,146.165176
"845",152.399994,152.399994,147.259995,148.199997,988900,142.698792
"846",147.240005,148.630005,142.240005,143.460007,1252900,138.134766
"847",140.949997,143.169998,136.520004,140.529999,1041500,135.313522
"848",139.020004,141.75,137,141.429993,1804700,136.180084
"849",146.380005,149.800003,144.770004,145.360001,986300,139.964218
"850",144.570007,147.009995,144.570007,145.309998,720500,139.916077
"851",146.910004,148.330002,144.5,146.220001,860300,140.792297
"852",145.009995,147.800003,144.860001,145.429993,484800,140.031616
"853",145.110001,147.539993,145.050003,146.990005,549300,141.533707
"854",149.330002,151.789993,149.279999,150.520004,683700,144.932693
"855",152.169998,153.330002,147.270004,151.449997,770900,145.82814
"856",153.270004,155.380005,151.610001,155.139999,1038100,149.38118
"857",153.610001,154.759995,152.360001,153.720001,1875500,148.013901
"858",153.5,155.240005,152.570007,154.100006,616200,148.379791
"859",155.270004,155.270004,152.889999,154.960007,687300,149.20787
"860",155.169998,156.75,154.279999,154.720001,1204100,148.976776
"861",152.919998,153.600006,149.619995,151.130005,751700,145.520035
"862",155.75,159.669998,154.630005,158.589996,1127000,152.703094
"863",161.740005,162.440002,158.559998,160.080002,910300,154.137817
"864",157.820007,161.259995,156.070007,160.089996,750000,154.14743
"865",159.710007,160.020004,156.639999,157.919998,813400,152.057983
"866",152.990005,155.589996,151.589996,152.389999,874500,146.733246
"867",156.660004,159.759995,153.960007,159.270004,1166400,153.357864
"868",155.460007,165.759995,155.460007,165.380005,1724700,159.241074
"869",170.5,173.5,167.100006,169.179993,1288000,162.900009
"870",170.350006,171.839996,167.350006,170.929993,999900,164.585037
"871",169.179993,171.350006,167.110001,170.240005,3038800,163.920654
"872",173.119995,173.259995,165.360001,165.839996,5600100,159.684006
"873",166.050003,168.990005,164.270004,168.5,1035700,162.245255
"874",170.570007,170.880005,166.699997,167.339996,790000,161.128311
"875",165.320007,167.710007,160.279999,163.479996,891400,157.411591
"876",162.899994,166.75,161.809998,166.600006,589200,160.415817
"877",167.589996,167.800003,161.110001,161.830002,976600,155.822845
"878",162.210007,162.210007,159.179993,161.630005,516500,156.656372
"879",161.970001,163.320007,161.160004,162.25,817500,157.257294
"880",162.940002,166.470001,162.759995,165.410004,656700,160.320084
"881",168.009995,168.440002,163.110001,165.039993,1145900,159.961426
"882",168.270004,168.940002,164.259995,164.789993,585200,159.719131
"883",161.089996,162.619995,160.5,160.580002,2949600,155.638687
"884",161.759995,162.199997,159.490005,160.850006,1837700,155.900391
"885",160.679993,162.580002,158.830002,162.25,1513800,157.257294
"886",162,162.919998,160,160.809998,1404400,155.861588
"887",161.630005,163.139999,159.860001,160.839996,584900,155.890686
"888",160.850006,164,160.020004,163.470001,636000,158.439758
"889",165.559998,165.809998,162.869995,163.729996,655900,158.691757
"890",163.050003,164.589996,161.690002,163.029999,600500,158.013306
"891",163.970001,167.270004,162.809998,166.75,471600,161.618835
"892",165.990005,167.029999,164.369995,165.270004,466700,160.184372
"893",166.009995,166.940002,165.210007,165.740005,574000,160.639908
"894",164.699997,169.630005,164.440002,168.889999,846700,163.692963
"895",168.179993,170,166.639999,168.520004,763700,163.334366
"896",168.139999,169.059998,166.820007,168.550003,589500,163.363419
"897",167.800003,170.630005,165.809998,170.360001,639400,165.117752
"898",172.240005,175.419998,170.669998,173.789993,1030300,168.4422
"899",174.070007,177.639999,174.070007,176.059998,964900,170.642349
"900",174.539993,176.559998,173.830002,176.130005,600100,170.710205
"901",175.470001,177.630005,173.419998,177.550003,840300,172.086487
"902",176.429993,177.240005,174.619995,176.330002,518100,170.904022
"903",176.350006,177.699997,175.199997,176.490005,672600,171.059128
"904",176.789993,177.149994,173.440002,174.619995,609800,169.246658
"905",173.800003,175.539993,172.960007,174.380005,699900,169.014053
"906",173.919998,176.110001,173.919998,175.649994,419900,170.244949
"907",175.649994,176.919998,174.270004,174.979996,704600,169.595566
"908",176.059998,176.580002,171,172.050003,624800,166.755737
"909",172.570007,174.360001,172.160004,173.300003,603300,167.967285
