"","SNA.Open","SNA.High","SNA.Low","SNA.Close","SNA.Volume","SNA.Adjusted"
"456",148.149994,149.539993,145.419998,149.110001,1188900,138.080368
"457",149.110001,150.729996,147.309998,147.600006,968000,136.682037
"458",148.029999,150.649994,146.669998,149.960007,856400,138.867477
"459",148.419998,149.979996,147.580002,148.710007,858000,137.70993
"460",150.190002,151.300003,146.699997,148.330002,1107200,137.358032
"461",148.809998,152.089996,147.990005,150.729996,859400,139.580551
"462",151.789993,155.210007,151.580002,153.940002,851600,142.55307
"463",153.75,155.910004,152.529999,155.710007,626600,144.192123
"464",156.919998,159.020004,156.070007,157.259995,558700,145.627472
"465",157.660004,158.460007,153.149994,155.080002,804200,143.608765
"466",155.199997,158.759995,154.679993,157.820007,450800,146.146057
"467",159.389999,161.990005,158.179993,161.009995,997900,149.100113
"468",159.800003,161.970001,159.600006,161.639999,729900,149.683502
"469",160.600006,162.149994,159.5,161.490005,470700,149.544617
"470",161.690002,161.690002,158.600006,159.020004,348400,147.257294
"471",159.320007,161.940002,159,159.910004,384600,148.081482
"472",161.509995,162.720001,159.369995,160.5,372500,148.627823
"473",159.850006,163.240005,158.550003,163.059998,444500,150.998459
"474",162.559998,165.529999,162.539993,165.149994,446900,152.933899
"475",164.179993,165.759995,162.990005,164.429993,499500,153.148056
"476",162.399994,165.279999,160.789993,161.899994,787100,150.791672
"477",162.160004,162.759995,160.509995,160.559998,496300,149.543625
"478",159.830002,162.419998,159.5,161,206700,149.95343
"479",162.009995,162.979996,160.080002,161.199997,606500,150.139679
"480",160.839996,160.940002,158.919998,160.339996,685000,149.338669
"481",160.589996,164.470001,159.720001,164.470001,525700,153.185333
"482",164.240005,165.399994,163.610001,164,463200,152.747604
"483",163.350006,166.460007,162.789993,166.240005,724600,154.833893
"484",169.100006,169.300003,163.610001,164.289993,700900,153.01767
"485",164.710007,164.830002,155.860001,156.490005,983600,145.752869
"486",154.190002,155.979996,151.309998,155.970001,859300,145.268555
"487",156.169998,157.5,149.830002,151,643200,140.639526
"488",150.529999,151,145.940002,148.710007,553600,138.506668
"489",150.740005,151.820007,146.869995,147.339996,538500,137.230667
"490",149.399994,150.820007,148.25,148.389999,468400,138.208603
"491",149.399994,151.130005,149.119995,149.940002,706900,139.652237
"492",148.449997,150.529999,146.720001,147.320007,513800,137.212036
"493",146.809998,147.860001,144.839996,145.619995,463000,135.628647
"494",146.669998,148.520004,145.240005,146.630005,363500,136.569382
"495",146.570007,149.050003,140.589996,142.25,843500,132.489899
"496",141.75,143.660004,138.100006,139.949997,630000,130.347687
"497",139.190002,142.309998,138.169998,138.639999,912500,129.127579
"498",138.039993,138.550003,135.289993,136.130005,367600,126.78981
"499",136.360001,141.820007,135.809998,141.699997,993200,131.977646
"500",140,144.020004,138.699997,144.020004,698800,134.138489
"501",144.529999,146.479996,143.059998,144.25,456600,134.352661
"502",144.75,146.440002,142.990005,145.289993,657400,135.32132
"503",143.139999,147.699997,141.5,147.460007,723500,137.342407
"504",147.190002,148.399994,143.220001,145.460007,1736000,135.47966
"505",148.009995,151.830002,147.419998,150.770004,1251400,140.425354
"506",151.070007,154.029999,149.699997,152.699997,495600,142.2229
"507",154.910004,155.399994,153.580002,154.649994,787500,144.039093
"508",156.110001,158.509995,155.699997,157.759995,657200,146.935715
"509",157.509995,160.190002,156.960007,160.110001,471500,149.124481
"510",159.339996,161.279999,158.979996,160.330002,481700,149.329407
"511",159.860001,163.779999,159.149994,162.130005,799000,151.00589
"512",162.610001,163.029999,160.550003,161.630005,614800,150.540207
"513",161.880005,163.160004,161.509995,162.449997,513100,151.303955
"514",162.440002,167.369995,162.270004,166.229996,602300,154.82457
"515",167,168.910004,166.479996,167.759995,677700,156.249603
"516",165.259995,165.259995,156.710007,162.649994,1111300,151.490189
"517",163.639999,164.229996,161.020004,163.169998,768200,151.974518
"518",163.300003,164.669998,162.869995,163.369995,466300,152.160797
"519",164.949997,165,162.619995,163.220001,767500,152.021088
"520",161.899994,163.690002,160.309998,162.860001,577000,151.685822
"521",163.580002,164.059998,161.839996,162.350006,727500,151.210785
"522",163.160004,164.669998,161.460007,164,387800,152.747604
"523",163.600006,166.149994,162.419998,165.990005,667200,154.601028
"524",165.979996,166.759995,164.320007,165.389999,427900,154.042236
"525",165.75,166.679993,164.919998,166.179993,512100,154.778
"526",166.199997,166.550003,165.270004,165.960007,699300,154.57312
"527",165.619995,167.220001,163.679993,165.589996,995600,154.228485
"528",154.880005,155.800003,150.25,151.720001,1957700,141.310135
"529",151.080002,154.479996,150.979996,153.080002,1013700,142.576828
"530",154.039993,155.410004,153.539993,155.240005,944800,144.588638
"531",155.619995,157.020004,155.320007,155.660004,681900,144.979797
"532",155.830002,156.509995,154.720001,155.279999,1171800,144.625885
"533",154.720001,157.220001,154.289993,155.919998,675500,145.22197
"534",156.869995,157.820007,155.770004,157.779999,403300,146.954346
"535",158.690002,160.309998,157.020004,159.130005,539800,148.211716
"536",159.419998,160.160004,158.190002,159.830002,785400,148.863708
"537",159.929993,161.309998,159.300003,160.860001,502700,149.823013
"538",160.509995,162.110001,160.020004,161.339996,467100,151.162827
"539",162.610001,162.610001,160.679993,160.809998,372000,150.666245
"540",160.470001,161.899994,159.820007,159.979996,608700,149.888596
"541",159.630005,163,158.619995,162.940002,508400,152.661865
"542",162.839996,162.839996,159.509995,160,529700,149.907349
"543",161.190002,161.419998,158.139999,158.910004,754900,148.886093
"544",159.949997,162.149994,158.229996,159.679993,811900,149.607529
"545",159.809998,161.559998,159.740005,160.570007,570900,150.441406
"546",160.910004,162.160004,160.600006,160.880005,429100,150.731827
"547",160.729996,160.75,159.139999,160.509995,503200,150.385178
"548",159.110001,159.850006,156.779999,157.610001,623200,147.668091
"549",156.369995,159.990005,156.369995,159.869995,460700,149.785553
"550",160.220001,161.050003,159.080002,160.270004,531800,150.160309
"551",160.5,160.990005,158.800003,158.919998,616600,148.895462
"552",158.770004,159.210007,156.050003,156.610001,680400,146.731201
"553",156.410004,157.339996,155.330002,155.679993,835900,145.859833
"554",156.300003,159.25,156.190002,158.949997,666500,148.923569
"555",159.929993,160.600006,158.039993,158.759995,568300,148.74556
"556",158.160004,158.25,153.5,155.190002,758200,145.400757
"557",155.300003,157.350006,155.300003,156.550003,508500,146.674988
"558",155.729996,155.860001,149.789993,149.960007,514600,140.500687
"559",150.199997,152.350006,149.970001,151.080002,495200,141.550018
"560",152.339996,153.550003,151.179993,152.539993,488000,142.917923
"561",152.809998,154.479996,152.380005,153.619995,609000,143.929779
"562",153.860001,155.729996,153.389999,154.639999,351800,144.885422
"563",155.970001,156.929993,155.350006,156.520004,480600,146.646866
"564",158.130005,160.029999,157.800003,159.259995,430000,149.214035
"565",159.169998,159.429993,157.429993,159.020004,475400,148.989182
"566",159.820007,160.410004,158.5,159.089996,747000,149.054749
"567",159.839996,162.130005,159.389999,161.199997,354800,151.031647
"568",161.679993,162.330002,161.020004,161.210007,464300,151.041031
"569",160.5,160.850006,159.429993,160.039993,601200,149.944809
"570",158.589996,158.990005,156.740005,157.240005,736400,147.321442
"571",155.75,155.75,150.75,153.800003,914000,144.09845
"572",154.050003,156.770004,154.050003,155.259995,458400,145.466339
"573",156.559998,157.429993,154.649994,155.970001,487000,146.131561
"574",156.350006,157.360001,156.039993,156.399994,607200,146.534439
"575",154.339996,157.800003,152.699997,156.809998,1074500,146.918579
"576",157.639999,158.240005,156.419998,157.839996,1180400,147.883621
"577",168,174,167.229996,168.070007,2511700,157.468292
"578",167.160004,168.860001,164.470001,168.410004,882300,157.78688
"579",169.389999,171.740005,168.5,171.210007,910300,160.410217
"580",171.300003,172.589996,169.440002,169.929993,599800,159.210953
"581",169.039993,169.190002,166.589996,168.160004,478200,157.552643
"582",168,169.960007,167.059998,169.770004,299600,159.061096
"583",170.270004,171.679993,168.660004,169.029999,312600,158.367737
"584",168.940002,169.460007,167.479996,168.279999,345100,157.665054
"585",168.759995,168.759995,165.910004,166.740005,404500,156.222198
"586",166.380005,170.059998,165.729996,169.399994,608600,158.714401
"587",169.279999,172.429993,169.279999,171.460007,544000,160.644501
"588",168.509995,171.130005,167.860001,170.520004,453300,159.763794
"589",168.970001,169.580002,167.320007,168.570007,614500,157.936752
"590",169,169.190002,167.160004,167.880005,549100,157.290283
"591",166.110001,168.100006,164.770004,167.699997,526200,157.121658
"592",167.509995,168.789993,164.820007,168.279999,455500,157.665054
"593",165.020004,165.25,159.929993,160.399994,580000,150.28212
"594",160.880005,163.720001,160.880005,162.240005,348100,152.006073
"595",161.440002,163.990005,160.929993,163.449997,576200,153.139725
"596",164.190002,166.509995,164.169998,165.419998,386600,154.985458
"597",163.770004,165.809998,162.970001,163.139999,470200,152.849289
"598",161.490005,161.559998,155.770004,155.919998,640900,146.940369
"599",157.509995,160.149994,157.029999,158.929993,536700,149.777023
"600",157.869995,159.639999,157.5,159.410004,448700,150.22937
"601",157.619995,157.919998,155.169998,157.320007,501800,148.25975
"602",158.529999,158.850006,156.360001,158.300003,316200,149.183334
"603",158.389999,159.080002,155,155.130005,565800,146.195847
"604",154.039993,157,153.509995,156.600006,791200,147.581223
"605",156.660004,159.009995,156.009995,157.070007,318700,148.024185
"606",155.369995,157.070007,154.460007,155.919998,384300,146.940369
"607",155.830002,156.820007,154.240005,156.210007,275000,147.213669
"608",157.949997,160.039993,157.600006,159.800003,471200,150.596939
"609",160.869995,161.729996,158.429993,161.610001,335800,152.302689
"610",162.509995,162.660004,159.410004,162.199997,320900,152.858704
"611",163.130005,163.919998,162.119995,162.440002,259200,153.084885
"612",163.009995,165.139999,162.610001,163.020004,302300,153.631485
"613",164.289993,165.300003,162.369995,162.490005,288800,153.132019
"614",162.570007,163.039993,161.389999,161.979996,253800,152.651367
"615",162.539993,165.520004,162.539993,165.169998,254100,155.657654
"616",164.679993,164.800003,162.179993,164.089996,304800,154.639862
"617",164.669998,165.289993,161.429993,161.649994,299900,152.340363
"618",163.039993,167.110001,163.029999,165.899994,343800,156.345612
"619",166.380005,166.669998,163.839996,165.059998,326600,155.553986
"620",166.589996,168.190002,164.979996,167.990005,341000,158.315277
"621",167,167.25,159.679993,161.820007,879600,152.500595
"622",162,163.860001,161.050003,162.589996,390400,153.226242
"623",163,164.089996,161.669998,163.979996,362400,154.536179
"624",163.759995,165.039993,162.970001,163.529999,383200,154.112091
"625",163.990005,164.360001,162.830002,163.479996,391400,154.064972
"626",164.039993,166.080002,164.009995,165.639999,665300,156.100586
"627",165.639999,166.869995,162.169998,165.350006,867200,155.827316
"628",165.460007,166.279999,160.690002,162.960007,678900,153.574921
"629",163.419998,164.220001,162.369995,162.809998,344900,153.433594
"630",162.059998,162.279999,159.720001,161.699997,456900,152.387482
"631",161.110001,161.490005,159.289993,159.899994,307600,150.691147
"632",158.649994,158.839996,156.589996,157.199997,590600,148.146652
"633",158.199997,158.25,156.350006,156.669998,411200,147.647156
"634",156.039993,156.679993,155.059998,156.5,353300,147.486954
"635",157.169998,160.589996,157.169998,159.759995,321200,150.559189
"636",159.910004,159.929993,157.550003,158.360001,337000,149.239838
"637",158.399994,160.600006,158.029999,160.039993,441400,150.823074
"638",160.160004,160.160004,153.509995,153.75,762800,144.89537
"639",151.5,157.080002,149.179993,151.330002,909800,142.614731
"640",152.190002,153.119995,149.860001,150,711000,141.361298
"641",150.220001,151.179993,148.399994,150.800003,621600,142.11525
"642",152.119995,154.919998,151,154.839996,490500,145.922562
"643",153.789993,156.149994,153.240005,154.759995,476200,145.847168
"644",154.75,155.039993,153.660004,154.119995,506600,145.244034
"645",153.460007,155.449997,152.929993,155.330002,305600,146.384369
"646",155.169998,155.330002,154.279999,154.589996,237600,145.686966
"647",153.5,155.809998,152.820007,155.809998,268400,146.836716
"648",156.080002,156.080002,151.520004,152.610001,341300,143.820999
"649",152.25,153.759995,148.539993,149.779999,543800,141.153992
"650",149.699997,150.419998,148.179993,149.25,495100,140.65451
"651",146.979996,148.059998,146.029999,147.639999,565800,139.137222
"652",148.899994,151.729996,148.320007,151.520004,533600,142.793747
"653",149.309998,152.289993,148.919998,151.800003,366600,143.057648
"654",153.279999,155.039993,153.070007,154.470001,344800,145.573883
"655",154.429993,154.899994,152.899994,153,337500,144.188538
"656",152.190002,153.130005,149.559998,149.869995,326700,141.2388
"657",150.080002,153.910004,149.490005,151.399994,256600,142.680679
"658",149.110001,149.509995,145.949997,146.419998,342500,137.987473
"659",146.690002,146.690002,143.119995,144.020004,402000,135.725723
"660",144.940002,148,144.940002,147.419998,243700,138.929901
"661",148.649994,149.729996,148.330002,149.009995,290000,141.339127
"662",148.770004,149.240005,146.740005,146.809998,268200,139.25238
"663",148.429993,149.25,147.699997,148.360001,263900,140.72261
"664",148.979996,150.539993,148.619995,149.559998,294900,141.860825
"665",148.699997,149.389999,144.419998,145.070007,383800,137.60199
"666",146.649994,147.029999,144.550003,146.039993,194900,138.522003
"667",146.990005,147.279999,144.820007,145.100006,328900,137.630432
"668",144.470001,146.539993,144.139999,146.270004,303400,138.740189
"669",148.339996,149.440002,148,148.559998,286000,140.912308
"670",149.720001,150.460007,148.460007,148.679993,234400,141.026138
"671",147.020004,148.259995,145.600006,147.330002,455800,139.745621
"672",148.600006,149.5,147.740005,148.850006,286800,141.187393
"673",150.080002,152.779999,150.080002,151.740005,317200,143.928604
"674",152.360001,153.070007,150.740005,151.070007,251700,143.293106
"675",151.690002,153.5,151.050003,152.399994,274300,144.554611
"676",152.279999,158.020004,152.190002,158.020004,362000,149.88533
"677",158.660004,161.589996,156.830002,161.589996,409700,153.271545
"678",162.360001,163.449997,161.690002,162.860001,599600,154.476151
"679",163.860001,164.669998,162.029999,162.449997,509800,154.087265
"680",161.729996,162.759995,161.220001,162.050003,352100,153.707855
"681",161.509995,161.509995,156.559998,157.839996,364900,149.714584
"682",156.850006,157.259995,153.869995,155.190002,371300,147.201004
"683",155.119995,157.139999,154.690002,155.139999,324300,147.153595
"684",155.5,156.990005,154.699997,155.710007,404000,147.694244
"685",154.460007,156.580002,153.570007,155.350006,386600,147.352798
"686",156.029999,156.029999,152.649994,153.350006,339700,145.455734
"687",153.039993,156.100006,152.800003,155.589996,317400,147.580414
"688",155.619995,156.279999,154.119995,154.919998,295000,146.944885
"689",155.690002,156.639999,154.360001,155.339996,217300,147.343262
"690",156.229996,157.600006,155.899994,156.539993,337600,148.481522
"691",157.75,159.669998,154.039993,154.779999,498800,146.812103
"692",153.639999,154.820007,151.690002,152.789993,612300,144.924561
"693",151.850006,152.910004,150.009995,152.110001,396400,144.279556
"694",152.880005,155.559998,152.119995,155.449997,231500,147.447617
"695",154.589996,155.5,153.25,154.479996,398500,146.527542
"696",153,153.660004,151.710007,151.889999,317400,144.070877
"697",153.440002,153.440002,151.630005,151.839996,386000,144.023453
"698",152.529999,153.860001,152.100006,153.149994,350100,145.266022
"699",155.440002,159.520004,155.149994,156.460007,243300,148.405624
"700",155.639999,158,155.039993,157.949997,255200,149.818893
"701",157.479996,159.5,157.119995,158.300003,496000,150.150894
"702",158.039993,160.169998,157.419998,158.029999,531500,149.894791
"703",157.970001,162.399994,152.839996,155.660004,780400,147.646774
"704",154.809998,158.009995,154.470001,157.520004,490500,149.411072
"705",158.740005,161,158.740005,159.360001,417000,151.156342
"706",159.5,163.5,158.690002,162.639999,347700,154.267487
"707",162.429993,165.080002,162.009995,164.929993,397800,156.439606
"708",165.619995,166.070007,163.850006,165.550003,447800,157.027679
"709",165.5,167.490005,165.5,166.639999,327200,158.0616
"710",167.479996,168,165.979996,166.330002,245700,157.767502
"711",165.210007,167.199997,164.899994,165.699997,319000,157.169968
"712",165.339996,165.339996,163.009995,164.869995,298800,156.38269
"713",164.139999,164.889999,161.850006,162.669998,370000,154.295944
"714",164.289993,166.869995,163.039993,166.869995,318200,158.279724
"715",168.429993,168.929993,167.089996,168.509995,728400,159.835312
"716",168.149994,168.869995,166.490005,168.070007,448900,159.417969
"717",167.440002,167.440002,165.080002,166.809998,624000,158.222824
"718",168,168.419998,166.490005,166.970001,324500,158.374588
"719",166.970001,167.979996,165.5,166.940002,497900,158.34613
"720",165.5,167.970001,165.5,167.949997,167000,159.304153
"721",168.479996,169.479996,167.289993,168.940002,280000,160.243164
"722",167.479996,168.559998,164.279999,164.309998,318600,155.851501
"723",164.089996,165.25,162.929993,164.539993,478000,156.069672
"724",164.839996,165.419998,163.220001,163.669998,300100,155.244461
"725",163.020004,164,161.589996,162.050003,340500,153.707855
"726",161.949997,161.949997,160.449997,161.410004,274000,154.128036
"727",161,161.449997,158.619995,158.690002,425400,151.530701
"728",158.610001,159.770004,157.809998,157.979996,308200,150.852753
"729",158.470001,159.369995,157.669998,158.889999,319400,151.72168
"730",159.589996,163.520004,159.080002,162.460007,1694500,155.130661
"731",163.029999,163.229996,161.830002,162.899994,314700,155.550797
"732",162.429993,162.919998,161.529999,162.380005,266500,155.054245
"733",161.789993,161.910004,160.139999,160.460007,129000,153.220886
"734",160.990005,161.449997,157.779999,157.830002,299600,150.709518
"735",155.990005,156.720001,154.559998,156.570007,421200,149.506393
"736",157.039993,159.990005,157.039993,159.169998,550500,151.989044
"737",159.869995,162.270004,159.770004,162.190002,440400,154.872833
"738",163.399994,165.020004,162.279999,164.970001,357100,157.527405
"739",164.520004,165.809998,163.880005,165.740005,340100,158.262665
"740",165.529999,166.610001,164.160004,165.160004,525300,157.708832
"741",166.169998,168.050003,165.75,167.679993,308900,160.115143
"742",167.460007,170.800003,166.869995,170.419998,387300,162.731522
"743",170.460007,171.580002,168.649994,170.380005,648200,162.693329
"744",172,172.429993,170.279999,171.139999,342900,163.419037
"745",171.179993,172.610001,170.399994,171.850006,435500,164.097031
"746",171.940002,172.320007,171.050003,171.619995,451600,163.877365
"747",171.410004,171.410004,167.179993,167.75,563200,160.181976
"748",168.889999,170.130005,167.649994,169.679993,537500,162.024902
"749",170.360001,170.360001,169.080002,169.820007,206200,162.1586
"750",169.630005,169.630005,168.710007,168.919998,55000,161.299179
"751",169.509995,169.820007,167.539993,169.779999,175000,162.120422
"752",170.050003,170.5,168.919998,169.199997,117500,161.566559
"753",169.490005,169.600006,167.869995,168.839996,176500,161.222809
"754",168.429993,169.75,168.429993,169.399994,198900,161.757553
"755",170.399994,170.850006,168.020004,169,467900,161.375595
"756",166.089996,167.369995,165.240005,167.089996,362500,159.551773
"757",166.360001,166.449997,164.869995,165.860001,407600,158.377258
"758",165.149994,165.630005,163.639999,164.789993,438200,157.355499
"759",165.25,167.350006,164.970001,166.610001,305000,159.093414
"760",167.169998,167.479996,165.190002,166.660004,213500,159.141159
"761",166.660004,167.210007,165.429993,166.550003,227600,159.036118
"762",167.059998,167.509995,166.320007,167.479996,162300,159.924164
"763",167.800003,169.649994,167.389999,168.470001,182900,160.869492
"764",167.960007,168.529999,165.839996,167.169998,309700,159.628143
"765",168.229996,169.570007,167.860001,168.669998,255300,161.060471
"766",169.279999,171.649994,168.520004,170,429000,162.330475
"767",169.75,169.990005,167.910004,168.809998,396500,161.194168
"768",169.360001,169.589996,167.179993,167.649994,257200,160.086502
"769",166.669998,168.619995,165.619995,168.440002,189200,160.840836
"770",168.880005,168.880005,164.380005,165.970001,352800,158.482285
"771",162.740005,164.479996,162.369995,162.899994,239700,155.550797
"772",163.679993,166.190002,163.380005,164.800003,286200,157.365097
"773",165.720001,166,164.029999,164.929993,203600,157.489212
"774",163.419998,164.899994,162.059998,163.339996,328300,155.970917
"775",162.419998,163.460007,159.020004,159.630005,368500,152.428329
"776",161.009995,162.550003,159.690002,161.820007,587300,154.519501
"777",164.589996,165.279999,162.119995,162.619995,607000,155.283417
"778",163.300003,165.130005,162.429993,163.740005,752300,156.35289
"779",165.550003,165.589996,158.009995,160.059998,726600,152.838913
"780",158.449997,158.449997,155.350006,155.740005,428300,148.713821
"781",155.240005,156.240005,154.110001,155.600006,662600,148.580154
"782",156.139999,157.139999,155.160004,155.520004,615200,148.503738
"783",156.149994,157.339996,155.429993,157,582200,149.916977
"784",156.179993,157.279999,155,155.339996,348100,148.331848
"785",155.5,156.309998,155.039993,156.259995,465700,149.210358
"786",155.550003,157.619995,155.5,157.539993,438900,150.432602
"787",158.059998,158.630005,157.369995,158,531500,150.871857
"788",157.759995,160.009995,157.279999,159.949997,365200,152.733871
"789",159.429993,160.330002,157.860001,160.070007,511900,153.887543
"790",155.779999,159.850006,155.779999,159.100006,979800,152.955002
"791",159.330002,159.330002,153.5,153.630005,710200,147.696274
"792",154.619995,155.339996,149.25,149.449997,622300,143.677719
"793",147.369995,151.509995,146.5,147.009995,784100,141.331955
"794",142.759995,145.960007,141.020004,144.75,1025400,139.159241
"795",145.699997,148.710007,142.910004,148.710007,653500,142.966278
"796",147.970001,151.039993,143.210007,144.139999,532900,138.572815
"797",146.339996,150.050003,145.020004,149.550003,546800,143.773865
"798",147.490005,147.690002,140.25,141.529999,468600,136.063629
"799",137.759995,142.059998,137.199997,141.770004,420400,136.294357
"800",134.789993,137.570007,129.720001,131.940002,870400,126.844017
"801",135.619995,140.539993,132.580002,140.380005,574300,134.958023
"802",136.860001,136.940002,128.279999,129.460007,678500,124.459808
"803",120.269997,127.410004,118.080002,118.82,814000,114.230759
"804",125.720001,126.970001,116.57,126.220001,1055300,121.34494
"805",110.25,121.099998,109.690002,116.480003,859200,111.981133
"806",118.690002,125.510002,112.400002,125.440002,872200,120.59507
"807",117.110001,119.68,97.480003,111.019997,1102900,106.73201
"808",109.389999,113.769997,104.059998,107.029999,1200500,102.896126
"809",108.82,109.339996,97.879997,99.870003,896200,96.012672
"810",98.150002,99.550003,90.720001,95.57,1122900,91.878754
"811",101,107.330002,99.879997,106.589996,692900,102.473122
"812",106.889999,113.68,103.540001,109.940002,1049200,105.693733
"813",111.059998,114.050003,108.459999,113.540001,951800,109.154678
"814",109.389999,110.379997,101.339996,107.849998,632000,103.684448
"815",107.989998,113.120003,104.870003,113.029999,589100,108.664383
"816",111.519997,113.970001,107.529999,108.82,689500,104.616982
"817",104.010002,107.75,100.589996,104.260002,954200,100.233124
"818",102.900002,105.400002,99.040001,100.779999,881800,96.88752
"819",100,101.43,94,95.519997,930100,91.830673
"820",100.730003,107.339996,99.690002,106.059998,976800,101.963593
"821",110.699997,116.68,109.639999,109.830002,788100,105.587982
"822",111.379997,117.18,109.110001,116.419998,652400,111.923454
"823",118.739998,124.43,118.540001,122.120003,718200,117.403297
"824",122.559998,122.559998,113.589996,114.160004,449000,109.75074
"825",116,119.599998,114.129997,116.18,823300,111.692726
"826",112.650002,113.019997,107.540001,109.669998,531500,105.434158
"827",109.309998,111.339996,107.199997,110.790001,688300,106.510902
"828",114.400002,119.099998,114.010002,118.330002,1000600,113.759674
"829",115.599998,116.639999,113.519997,114.660004,720300,110.231422
"830",111.190002,113.800003,108.779999,110.540001,1166500,106.270561
"831",112.809998,114.209999,111.709999,113.760002,829000,109.366188
"832",113.800003,117.330002,113.07,113.669998,605200,109.279671
"833",114.870003,117.43,114.019997,116.07,782000,111.586967
"834",116.980003,125.519997,116.980003,125.040001,773900,120.21051
"835",127.790001,133.050003,125.279999,126.389999,850100,121.508369
"836",129.860001,136.559998,129.149994,135.520004,937300,130.285736
"837",132.899994,133.589996,129.929993,130.289993,924100,125.257744
"838",127.949997,129.449997,123,124.050003,709200,119.258751
"839",122.529999,122.529999,118.540001,121.400002,647400,116.711113
"840",122.620003,124.709999,121.419998,121.669998,523800,116.970673
"841",122.029999,122.82,119.059998,119.699997,377500,115.076767
"842",121.769997,123.949997,121.610001,122.209999,388100,117.489807
"843",124.5,127.809998,124.5,127.330002,322000,122.412071
"844",125.720001,126.790001,122.360001,124.839996,398500,120.018227
"845",125.160004,125.93,122.730003,122.739998,611000,117.999344
"846",121.769997,122.779999,118.919998,120.050003,643900,115.413246
"847",118,124.010002,115.599998,123.889999,670100,119.104935
"848",122.989998,125.519997,121.139999,122.949997,1250200,118.201233
"849",127.75,135.169998,127.040001,134.389999,667100,129.199371
"850",133.770004,137.119995,131.990005,132.869995,574000,127.738083
"851",133.990005,136.669998,133.429993,133.720001,549600,129.608749
"852",133.179993,135.149994,132.699997,132.869995,353900,128.784882
"853",133.649994,133.649994,128.339996,128.880005,602600,124.917564
"854",134.470001,138.270004,134.470001,137,689100,132.787903
"855",140,142,135.619995,136.210007,783100,132.022217
"856",137.679993,138.210007,133.740005,133.75,578000,129.637817
"857",132.520004,132.520004,127.389999,129.690002,905100,125.702652
"858",129.970001,132.740005,129.639999,130.009995,624300,126.012817
"859",131.830002,135.070007,131.029999,134.419998,768200,130.287231
"860",136.820007,141.399994,136.460007,140.979996,686500,136.645538
"861",139.630005,143.220001,139.559998,142.910004,446900,138.516205
"862",147.809998,154.169998,147.800003,152.199997,963000,147.520584
"863",153.350006,156.949997,153.009995,156.059998,498500,151.261917
"864",152.789993,153.080002,149.729996,151.440002,525600,146.783951
"865",150.419998,150.619995,145.330002,145.550003,534500,141.075027
"866",139.279999,139.279999,132.740005,133.330002,714700,129.230759
"867",137.899994,139.229996,131.619995,135.009995,588300,130.859085
"868",130.179993,136.529999,129.460007,135.460007,609600,131.295242
"869",141.190002,141.660004,135,137.259995,538800,133.039902
"870",138.110001,138.460007,134.850006,135.970001,400100,131.789597
"871",134.479996,136.149994,133.929993,135.610001,396000,131.440659
"872",138.509995,138.509995,134.320007,135.889999,1026100,131.712036
"873",134.600006,135.779999,132.509995,134.889999,402800,130.742783
"874",137.110001,138.389999,135.580002,137.080002,466500,132.865463
"875",135.210007,135.210007,130.490005,130.820007,523900,126.797905
"876",130,131.919998,128.100006,131.690002,536100,127.641167
"877",131.460007,133.860001,130.860001,133.559998,1193700,129.453674
"878",135.509995,137.789993,134.5,136.100006,432400,131.915604
"879",135.5,139.550003,135.5,138.509995,431100,134.251465
"880",139.869995,140.309998,133.100006,134.119995,722700,129.996445
"881",136.039993,138.759995,135.110001,135.990005,519600,131.80896
"882",138.470001,139,135.869995,137.009995,437600,132.797592
"883",135.509995,136.25,133.979996,134.160004,624200,130.035233
"884",133.350006,133.970001,130.710007,132.839996,520700,128.755814
"885",132.589996,132.589996,128.660004,128.889999,4e+05,124.927246
"886",129.660004,131.949997,129.419998,131.899994,295500,127.844704
"887",133.179993,135.509995,131.949997,133.380005,408300,129.279221
"888",132.990005,136.529999,132.210007,136.440002,327600,132.245132
"889",139.520004,141.910004,138.039993,141.440002,410300,137.091415
"890",140.610001,144.320007,140.100006,142.820007,408100,138.42897
"891",143.369995,143.550003,139.330002,139.949997,466200,135.647202
"892",138.970001,139.320007,136.220001,137.160004,258300,132.943008
"893",137.880005,140.490005,137.880005,139.690002,259400,135.395203
"894",139.490005,140.479996,138.369995,139.389999,192100,135.104446
"895",139.139999,143.119995,139.139999,142.330002,314500,137.954041
"896",142.75,143.490005,139.75,141.75,419300,137.391861
"897",141.229996,146.039993,139.020004,145.610001,437900,141.133179
"898",144.419998,145.210007,142.710007,143,346000,138.603424
"899",144,146.369995,143.610001,146.020004,304900,141.530579
"900",144.020004,146.850006,142.360001,145.300003,630600,140.832733
"901",145.5,146.889999,141.550003,145.869995,1034200,141.385193
"902",146.460007,146.460007,141.25,143.619995,518200,139.204376
"903",142.929993,144.759995,142.229996,143.759995,491200,139.340057
"904",145.529999,148.529999,145.529999,148.160004,446400,143.604797
"905",146.600006,148.419998,145.630005,146.229996,311700,141.734116
"906",146.470001,147.389999,145.630005,147.300003,459200,142.771255
"907",147.720001,151.850006,147.720001,150.089996,329000,145.475449
"908",151.889999,155.399994,151.809998,153.880005,466300,149.148941
"909",155.440002,155.440002,152.100006,153.380005,262200,148.664307
"910",152.309998,153.979996,151.809998,153.100006,250200,148.392929
"911",151.979996,155.210007,151.539993,153.639999,162000,148.91629
"912",153.789993,154.449997,151.509995,153.139999,411800,148.431656
