"","ECL.Open","ECL.High","ECL.Low","ECL.Close","ECL.Volume","ECL.Adjusted"
"450",145.809998,147.990005,145.690002,146.350006,938600,142.195419
"451",147.279999,148.529999,145.679993,148.470001,1159800,144.255234
"452",148.100006,149.259995,147.380005,148.520004,1271500,144.303787
"453",148,149.690002,146.889999,147.5,951900,143.312759
"454",148.080002,149.149994,147.899994,148.550003,913400,144.332977
"455",148.899994,149.229996,146.259995,147,931800,142.826965
"456",146.220001,148.75,145,147.990005,1559100,143.788879
"457",148.899994,149.979996,147.410004,147.660004,1584000,143.468246
"458",148.559998,151.369995,148.339996,150.100006,1836100,145.838959
"459",148.740005,149.339996,146.419998,147.339996,1936400,143.157318
"460",149.279999,150.630005,144.539993,146.559998,2317700,142.39946
"461",137.699997,149.860001,137.699997,149,2967200,144.770218
"462",151.009995,153.929993,149.919998,153.149994,2396300,148.802368
"463",153.270004,153.580002,151.610001,152.729996,1564500,148.394287
"464",154.050003,155.960007,152.229996,154.589996,1269400,150.201477
"465",154.949997,156.570007,154.619995,155.970001,829800,151.542297
"466",156.149994,157.179993,154.570007,156.869995,1144900,152.416763
"467",157.979996,160.550003,157.470001,160.380005,1259200,155.827148
"468",160.009995,160.610001,158.75,159.479996,1000300,154.952682
"469",158.970001,159.759995,157.630005,159.330002,736200,154.806946
"470",159.5,160.479996,157.539993,158,1060100,153.514694
"471",157.970001,159.059998,156.539993,157.520004,723900,153.048325
"472",158.259995,159.100006,155.910004,156.919998,816200,152.465347
"473",156.289993,158.690002,155.570007,158.309998,856500,153.815872
"474",157.179993,159.669998,156.490005,159.360001,986600,154.836075
"475",159.309998,160.660004,157.550003,160.300003,1225500,155.74939
"476",159.029999,159.589996,155.020004,156.059998,1791600,151.629761
"477",154.979996,155.949997,154,155.020004,1143600,150.619308
"478",154.029999,155.25,153.139999,153.240005,704500,148.889801
"479",154.600006,155.759995,152.910004,154.75,1251800,150.356995
"480",153.979996,155.229996,153.369995,153.949997,1159300,149.579666
"481",154.350006,156.369995,153.979996,156.25,1301200,151.814362
"482",156.449997,159.320007,156.449997,158.389999,1025700,153.893616
"483",158.309998,160.919998,158.309998,160.490005,2510600,155.934021
"484",162.369995,162.910004,157.389999,159.520004,1406400,154.991547
"485",159.050003,160.5,156.529999,156.740005,1263800,152.290482
"486",155.570007,157.639999,153.139999,157.550003,1408100,153.077454
"487",157.470001,157.940002,153,154.070007,877500,149.696289
"488",153.679993,155.130005,151.850006,154.600006,871100,150.211227
"489",156.429993,157.179993,155,155.270004,1016200,150.862198
"490",157.360001,157.830002,154.759995,154.899994,1189600,150.502686
"491",155.220001,156.570007,153.800003,155.039993,1017200,150.638702
"492",154.009995,154.910004,153.300003,154.470001,1052700,150.0849
"493",153.350006,153.800003,148.639999,149.639999,1306200,145.826263
"494",150.399994,151.240005,147.869995,148.990005,1198900,145.192856
"495",149.479996,151.5,146.449997,147.419998,1144700,143.662842
"496",147.330002,147.960007,143.539993,145.710007,1394700,141.996429
"497",145.419998,149,143.410004,143.960007,2722400,140.291046
"498",143.380005,143.380005,137.899994,137.899994,850600,134.385452
"499",138.210007,142.830002,135.770004,142.830002,1492200,139.189835
"500",141.259995,144.899994,140.050003,144.899994,1039000,141.207077
"501",145.410004,146.289993,143.779999,144.369995,841800,140.690552
"502",144.869995,147.580002,144.479996,147.350006,1199400,143.594666
"503",145.5,146.309998,143.539993,144.919998,1429900,141.226578
"504",144.660004,145.350006,141.300003,141.539993,1238600,137.932724
"505",143.740005,147.770004,142.589996,146.669998,1238600,142.931961
"506",146.580002,148.919998,146.199997,147.100006,871400,143.351013
"507",148.089996,149.070007,147.160004,148.889999,1092400,145.095383
"508",149.529999,150.210007,147.899994,148.710007,902700,144.919998
"509",147.580002,149.740005,147.580002,149.630005,957200,145.816559
"510",148.720001,149.660004,148.369995,149.570007,703900,145.758087
"511",148.809998,150.419998,148.320007,148.759995,1241400,144.968674
"512",148,150.089996,148,150.029999,588500,146.206314
"513",150.479996,151.130005,149.630005,150.259995,623200,146.430466
"514",150.580002,152.800003,150.240005,152.520004,1064300,148.632889
"515",153.660004,155.190002,152.729996,154.5,1202000,150.562393
"516",154.130005,154.580002,151.699997,152.919998,956000,149.022675
"517",153.339996,153.729996,151.240005,152.970001,686300,149.071411
"518",152.529999,153.139999,151.179993,151.919998,793500,148.048172
"519",152.910004,155.080002,152.910004,153.889999,722000,149.967941
"520",153.149994,154.990005,153.110001,154.979996,708600,151.030167
"521",155.070007,155.929993,154.639999,155.009995,887600,151.059402
"522",155.600006,157.289993,155.070007,156.880005,729700,152.88176
"523",156.259995,158.869995,155.589996,158.169998,2186600,154.13887
"524",158.490005,159.509995,157.990005,158.960007,1221900,154.908737
"525",158.949997,159.520004,157.110001,159.179993,852000,155.123108
"526",161.110001,162.380005,158.330002,158.660004,2036400,154.616394
"527",158.220001,159.600006,158.179993,159.169998,1142600,155.113419
"528",158.289993,159.070007,157.199997,158.610001,698700,154.567673
"529",158.070007,159.190002,157.190002,159.169998,747200,155.113419
"530",159.389999,160.490005,159.020004,160.100006,827900,156.019699
"531",160.979996,162.619995,160.110001,162.380005,915200,158.241577
"532",162.929993,163.779999,162.289993,162.649994,965700,158.5047
"533",161.630005,162.470001,160.830002,161.610001,805600,157.491211
"534",163.350006,164.190002,162.210007,163.479996,1209400,159.313522
"535",165,168.320007,163.5,167.309998,2009800,163.045929
"536",165.660004,166.660004,164.559998,165.289993,1774900,161.077438
"537",165.220001,167.220001,165.220001,167.089996,1083800,162.831528
"538",167.410004,167.410004,165.940002,167.009995,858400,162.753586
"539",167.710007,168.490005,166.729996,168.220001,971300,163.932739
"540",168,169.429993,167.789993,168.220001,823400,163.932739
"541",167.889999,168.919998,167.210007,168.490005,725900,164.195877
"542",168.559998,169.279999,168.070007,168.910004,1500000,164.605179
"543",169.75,170.660004,168.929993,170.160004,1717400,165.823303
"544",171.050003,171.710007,168.009995,169.580002,1338400,165.258102
"545",169.470001,171.110001,169.470001,170.520004,787000,166.174118
"546",170.869995,171.979996,170,170.330002,1070400,165.988968
"547",170,170.800003,168.850006,169.600006,861800,165.277588
"548",168.910004,169.729996,168.050003,169.570007,782000,165.248352
"549",170.279999,170.960007,169.089996,170.210007,1509900,165.872086
"550",170.649994,171.460007,169.860001,170.990005,942400,166.632156
"551",171.580002,173.619995,171.229996,173.119995,971500,168.707855
"552",172.820007,174,172.820007,173.600006,1059200,169.175613
"553",173.25,174.979996,173.25,174.470001,1545100,170.023453
"554",182.179993,182.190002,173.699997,175.149994,1272200,171.137329
"555",175.039993,175.949997,174.589996,175.050003,1079600,171.039627
"556",175.149994,175.669998,173.75,174.470001,739400,170.472916
"557",174.559998,175.979996,174.300003,175.820007,864600,171.791977
"558",174.669998,175.460007,172.869995,173.380005,831000,169.407883
"559",173.350006,174.580002,172.539993,174.089996,811200,170.101639
"560",174.940002,176.130005,173.779999,175.350006,959300,171.332764
"561",175.570007,176.690002,174.080002,175.240005,828800,171.225266
"562",175.880005,176.860001,175.419998,175.949997,793200,171.918976
"563",176.570007,176.759995,175.289993,176.539993,1031400,172.495483
"564",177.479996,178.75,177.169998,178.669998,1009900,174.576691
"565",178.75,178.75,177.240005,178.139999,634900,174.058853
"566",178.75,182.550003,178.279999,181.449997,2009400,177.292984
"567",181.130005,182.589996,180.210007,182.559998,1377100,178.377563
"568",182.559998,183.410004,180.880005,181.710007,889900,177.547043
"569",181.300003,181.779999,180.169998,181.240005,685200,177.087814
"570",180.630005,181.539993,179.740005,181.5,860600,177.341873
"571",181.610001,182.600006,179.929993,182.580002,688700,178.397125
"572",182.350006,183.169998,181.830002,182.979996,610900,178.787979
"573",183.779999,185.309998,182.820007,185.089996,769300,180.849609
"574",184.899994,185.029999,183.059998,183.770004,1125800,179.559845
"575",184.279999,185.759995,183.830002,185.360001,1170600,181.113434
"576",185.919998,186.270004,182.850006,182.960007,775300,178.768433
"577",182.009995,183.529999,180.059998,183.199997,1026900,179.00293
"578",182.919998,183.839996,182.380005,182.869995,578900,178.68045
"579",183,186.339996,182.179993,184.389999,1023900,180.16568
"580",184.389999,184.949997,183.729996,184.539993,881800,180.31221
"581",183.899994,184.160004,182.229996,183.389999,625700,179.188583
"582",184.059998,184.899994,182.869995,184.889999,793600,180.654175
"583",185.190002,185.410004,183.729996,184.410004,958300,180.185211
"584",180.770004,185.199997,179.130005,184.080002,1942000,179.862747
"585",183.470001,184.770004,182.259995,182.380005,977500,178.201675
"586",182.509995,184.320007,181.639999,184.320007,930000,180.097275
"587",185,185.389999,183.880005,185,777600,180.761658
"588",182.929993,184.190002,182.929993,183.639999,1087700,179.432816
"589",182.169998,182.929993,178.550003,179.610001,1305400,175.495163
"590",179.600006,181.880005,178.809998,181.309998,1266800,177.156219
"591",179.809998,181.25,177.770004,180.75,819500,176.60907
"592",180.350006,181.300003,178.320007,181.070007,1184200,176.921722
"593",178.809998,179.740005,177.479996,178.229996,782300,174.14679
"594",178.869995,180.419998,177.960007,179.25,1059200,175.143417
"595",178.350006,181.009995,177.759995,179.860001,605300,175.739426
"596",181.210007,182.970001,180.940002,182.179993,1070400,178.006271
"597",180.729996,182.979996,180.690002,181.529999,856400,177.37117
"598",180.759995,181.979996,179.770004,180.970001,689400,176.824005
"599",182.429993,183.820007,181.75,183.149994,892800,178.954056
"600",183.229996,185.229996,182.740005,183.740005,900900,179.530563
"601",182.929993,184.410004,181.600006,182.479996,1139600,178.299423
"602",183.660004,184.220001,181.979996,182.479996,673200,178.299423
"603",182.300003,184.050003,181.660004,182,1154400,177.830399
"604",181.440002,183.179993,180.800003,182.589996,793100,178.406876
"605",182.220001,183.740005,182.220001,183.380005,570600,179.178787
"606",181.570007,184.529999,181.570007,184.089996,819900,179.872513
"607",184.149994,185.759995,183.410004,185.639999,2045700,181.387009
"608",187.410004,190.399994,185.690002,190.399994,1723800,186.037949
"609",190.259995,193.119995,188.720001,193.119995,1628700,188.695633
"610",194.050003,197.160004,192.690002,196.770004,1625500,192.262009
"611",197.139999,200.149994,197,198.75,1242900,194.196671
"612",200.190002,200.440002,198.199997,199.690002,880100,195.115143
"613",200.559998,200.929993,197.110001,197.639999,1412300,193.112106
"614",198.259995,199.679993,197.369995,199.119995,747400,194.558167
"615",199.660004,200.770004,198.020004,198.759995,733500,194.206436
"616",198.710007,199.309998,197.710007,198.869995,749700,194.313919
"617",197.929993,197.929993,189.460007,190.440002,2251300,186.508469
"618",190.130005,192.279999,187.910004,188.979996,1986100,185.078613
"619",188.979996,189.330002,186.440002,188.570007,1653100,184.677063
"620",190.309998,192.660004,189.619995,192.360001,1494000,188.388824
"621",192.259995,192.449997,189.320007,189.589996,1888900,185.675995
"622",190.259995,192.389999,189.600006,191.639999,929100,187.683701
"623",191.990005,192.509995,190.339996,191.630005,909900,187.673889
"624",192.070007,192.220001,188.119995,188.25,1192200,184.363663
"625",189.529999,192.729996,189.139999,192.199997,1467300,188.232132
"626",192.740005,197.440002,192.190002,197.440002,5929200,193.363937
"627",197.960007,198.339996,193.080002,195.759995,1371700,191.718613
"628",195.960007,198.039993,195.309998,197.970001,908000,193.882996
"629",198.289993,199.809998,197.649994,199.779999,586500,195.655655
"630",197.779999,197.779999,194.199997,197.070007,850200,193.001587
"631",197,198.910004,195.820007,197.550003,871700,193.47168
"632",196.740005,197.25,195.130005,195.860001,737000,191.816574
"633",197.440002,199.220001,196.619995,198.130005,1676700,194.039719
"634",198.119995,199.600006,196.779999,199.559998,1103400,195.440155
"635",200.199997,200.389999,197.960007,199.800003,813200,195.675232
"636",199.990005,200,198.240005,198.929993,656500,194.823166
"637",199.029999,199.619995,197.460007,197.929993,847800,193.843811
"638",198,198.339996,195.800003,195.949997,887400,191.904709
"639",196.460007,197.720001,195.270004,197.690002,688200,193.608795
"640",198.240005,198.779999,197.130005,197.279999,627600,193.207245
"641",197.979996,198.059998,196.649994,197.240005,494100,193.168091
"642",198.210007,199.990005,197.869995,199.960007,594800,195.831909
"643",199.580002,199.580002,197.479996,197.949997,765100,193.863388
"644",198.270004,199.080002,195.889999,198.330002,738300,194.23558
"645",198.300003,199.820007,196.479996,199.619995,623100,195.498917
"646",199.669998,201.199997,199.660004,200.619995,1606300,196.478287
"647",199.369995,209.240005,198.429993,205.679993,2193400,201.433838
"648",206.009995,207.850006,199.100006,201.729996,1590500,197.565353
"649",202.410004,204.720001,199.449997,200.929993,1150100,196.781906
"650",200.660004,201.220001,198.270004,199.990005,1178800,195.861328
"651",197.669998,198.490005,192.179993,194.350006,1325200,190.337723
"652",195.809998,197.029999,192.529999,196.729996,1364300,192.668625
"653",196.020004,201.070007,195,200.190002,1196300,196.05719
"654",202.020004,205.169998,201.229996,205.039993,806500,200.807053
"655",204.669998,206.919998,203.399994,205.970001,704200,201.71785
"656",205.720001,206.850006,204.339996,204.869995,938200,200.640549
"657",205.220001,208.300003,203.759995,207.460007,833200,203.177109
"658",205,206.229996,201.220001,201.639999,1091600,197.477234
"659",202.940002,204.130005,201.820007,203.669998,945900,199.465317
"660",204.240005,207.630005,203.869995,206.809998,1177100,202.540497
"661",209.220001,209.869995,206.009995,208.570007,963700,204.264175
"662",208.300003,208.570007,206.259995,206.600006,734100,202.334854
"663",207.759995,208.259995,206.429993,207.100006,677500,202.824539
"664",208.110001,209.089996,204.860001,206.880005,794400,202.609055
"665",206.649994,207.839996,200.669998,201.820007,1167100,197.653534
"666",203.160004,203.770004,202.229996,202.899994,1109500,198.711197
"667",204.759995,206.929993,203.960007,204.720001,1761000,200.493637
"668",203.559998,205.199997,202.789993,204.779999,1157800,200.552399
"669",206,207.960007,205.809998,207,1084500,202.726578
"670",208,208.389999,205.699997,206.309998,1079800,202.050827
"671",204.970001,205.820007,203.100006,204.490005,1110300,200.268387
"672",206.860001,207.229996,205.539993,206.830002,856100,202.560089
"673",208.169998,208.75,205.240005,205.330002,900900,201.091064
"674",206.460007,207.699997,205.050003,206.690002,988900,202.422989
"675",208,208,198.940002,200.779999,1381500,196.634995
"676",199.919998,200.229996,195.860001,197.259995,1978500,193.187668
"677",197.300003,198.399994,195.369995,197.190002,1335000,193.119095
"678",199.419998,202,196.940002,197.770004,1036000,193.687149
"679",198.429993,199.080002,196.669998,198.889999,948800,194.784027
"680",197.279999,197.949997,191.559998,192.110001,1396700,188.580154
"681",192.910004,196.529999,192.330002,194.820007,1095900,191.240356
"682",195.5,196.369995,194.25,196.059998,820200,192.45755
"683",195.160004,197.330002,195.160004,196.5,764100,192.889465
"684",196.789993,197.720001,195.600006,196.059998,1585700,192.45755
"685",195.25,196.649994,195.220001,195.830002,541400,192.231781
"686",197.309998,198.850006,194.660004,194.860001,1075500,191.279602
"687",195.619995,197.380005,194.419998,197.300003,752600,193.674774
"688",197.020004,199.360001,196.100006,198.429993,746100,194.784012
"689",199.779999,200,196.419998,197.789993,985000,194.155746
"690",197.990005,199.100006,197.550003,198.039993,786700,194.401169
"691",198.970001,199.429993,195.389999,195.860001,965600,192.261215
"692",194.460007,195.699997,190.619995,191.830002,946000,188.305283
"693",191.649994,192.940002,189.009995,192.830002,775100,189.286896
"694",193.229996,196.380005,193.149994,194.619995,783200,191.044022
"695",193.539993,194.460007,191.059998,191.110001,1328900,187.598495
"696",190.869995,191.389999,189.289993,189.649994,1103100,186.165344
"697",191.490005,192.589996,190.580002,191.309998,833400,187.794861
"698",190.929993,193.389999,190.479996,193.190002,695800,189.640305
"699",195.080002,197.440002,194.5,194.740005,794100,191.161804
"700",194.389999,195.710007,193.940002,194.009995,691200,190.445221
"701",195.369995,195.740005,194.380005,194.649994,644700,191.073456
"702",194.559998,195.910004,193.289993,195.229996,784900,191.642792
"703",196.110001,196.440002,193.070007,194.039993,739600,190.474655
"704",194.199997,194.860001,192.309998,193.820007,673300,190.258728
"705",194.059998,194.5,190.789993,191.610001,1111700,188.089325
"706",191.610001,191.850006,188.339996,188.399994,1151800,184.938293
"707",189.240005,190.509995,187.539993,188.350006,1588400,184.889236
"708",188.919998,192.259995,188.520004,190.830002,1416400,187.323639
"709",190.75,192.039993,189.809998,191.940002,573200,188.413269
"710",192.800003,193.350006,190.589996,191.589996,923800,188.069687
"711",186.479996,194.949997,185.059998,194.520004,2174300,190.945862
"712",194.649994,195.229996,192.339996,193.710007,1341600,190.150742
"713",193.919998,195.160004,190.960007,192.070007,796900,188.540878
"714",193.399994,193.729996,190.410004,190.979996,927200,187.470886
"715",191.960007,192.699997,189.479996,189.839996,885100,186.351837
"716",189,193.210007,188.949997,192.970001,1325200,189.424316
"717",193.490005,193.889999,192.25,192.960007,739400,189.41452
"718",193.050003,193.25,189.630005,190.800003,775800,187.294205
"719",191.240005,192.630005,189.729996,190.389999,587800,186.891739
"720",189.240005,190.699997,188.479996,188.839996,502700,185.370224
"721",189.330002,190.550003,187.589996,188.320007,685000,184.859772
"722",187.820007,190.789993,187.029999,190.399994,737800,186.901535
"723",190.330002,191.990005,190.050003,191.759995,584900,188.236542
"724",192.949997,193.229996,190.990005,191.740005,750500,188.216934
"725",191.889999,192.309998,190.360001,191.259995,757300,187.745758
"726",191.5,192.059998,189.289993,189.429993,1850900,185.949371
"727",190.020004,190.490005,186.160004,186.220001,2228700,182.79834
"728",185,186.139999,182.850006,183.020004,2366800,179.657166
"729",183.240005,184.029999,182.100006,182.509995,1627200,179.156509
"730",182.809998,183.389999,181.429993,182.059998,1418600,178.714798
"731",182.449997,186.660004,181.820007,186.229996,2211500,182.808182
"732",186.539993,187.850006,185.369995,186.949997,745400,183.514954
"733",186.160004,187.550003,185.75,186.669998,458200,183.240082
"734",187.309998,187.309998,185.070007,185.160004,996800,181.757828
"735",184.110001,185.729996,183.050003,185.339996,1110600,181.93454
"736",185.970001,187.350006,183.789993,183.880005,1128800,180.501373
"737",184.789993,186.050003,184.130005,185.050003,1432500,181.649857
"738",187.130005,187.910004,186.050003,186.410004,690600,182.984879
"739",186,186.589996,184.770004,185.199997,645400,181.797089
"740",185.820007,186.940002,185.020004,185.149994,790000,181.748032
"741",185.880005,186.410004,184.149994,185.110001,1087200,181.70874
"742",185.529999,186.520004,184.75,185.179993,895300,181.777451
"743",184.669998,186.580002,184.580002,185.5,653300,182.091599
"744",186.110001,187.389999,185.679993,185.979996,1274800,183.026489
"745",185.869995,187.360001,185.169998,186.899994,909900,183.93187
"746",187.520004,187.809998,185.429993,185.690002,1717800,182.741089
"747",189.589996,192.970001,188.300003,191.779999,1790300,188.73436
"748",192.850006,193.380005,189.029999,191.220001,2500800,188.183273
"749",191.839996,193.169998,190.679993,192.199997,948700,189.147751
"750",191.979996,192.649994,191.119995,191.449997,249500,188.409607
"751",191.25,191.779999,190.729996,191.639999,454300,188.596619
"752",192.460007,192.949997,191.309998,191.679993,646100,188.635971
"753",191.75,192.220001,190.449997,191.619995,523000,188.57692
"754",191.779999,193.119995,191,192.990005,775100,189.925186
"755",193.660004,193.889999,189.850006,190.229996,1590500,187.209
"756",188.600006,191.539993,187.360001,189.320007,1251100,186.313461
"757",188.330002,189.289993,187.679993,187.710007,1294800,184.729019
"758",187.110001,189.899994,186.330002,187.470001,1556700,184.492813
"759",187.5,188.830002,186.190002,187.539993,1185900,184.561722
"760",187.910004,190.289993,187.910004,190.039993,1115600,187.022034
"761",190.449997,190.529999,188.720001,188.929993,828600,185.929657
"762",189.270004,191.470001,189.270004,191.410004,645400,188.37027
"763",190.949997,191.809998,189.460007,189.960007,1212600,186.943298
"764",189.860001,192.399994,189.820007,191.449997,657000,188.409607
"765",192.320007,193.490005,191.869995,193,1393700,189.935013
"766",193.479996,195.600006,192.25,195.580002,1157300,192.474045
"767",195.399994,197.009995,194.710007,195.539993,1273100,192.434677
"768",196.470001,197.490005,195.669998,196.399994,1408200,193.281021
"769",197.059998,198.460007,195.740005,198.300003,1253300,195.150848
"770",198.550003,199.289993,197,198.009995,891100,194.865448
"771",196.190002,197.410004,195.460007,196.75,1156700,193.625488
"772",196.889999,198.869995,196.160004,198.179993,894900,195.032761
"773",199,199.669998,197.710007,197.809998,587700,194.66861
"774",197.600006,199.679993,196.270004,199.479996,654100,196.312119
"775",198.270004,199.25,195.570007,196.110001,1095000,192.995636
"776",197.059998,201.820007,196.199997,201.529999,1612700,198.329559
"777",202.320007,204.580002,201.740005,203.449997,1388800,200.21907
"778",204.820007,206.5,202.490005,206.300003,1443900,203.023788
"779",206.5,207.169998,205.300003,207.110001,1235600,203.820938
"780",206.979996,207.5,205.110001,205.639999,832200,202.374298
"781",204.990005,205.720001,204.330002,204.940002,877500,201.685379
"782",204.800003,205.880005,204.520004,204.619995,901100,201.370483
"783",205.639999,207.5,204.809998,206.820007,1100000,203.535553
"784",206.360001,208.649994,205.309998,207.059998,1088300,203.771729
"785",207.520004,208.130005,206.490005,207.309998,1377300,204.017776
"786",207.179993,209.669998,204.710007,207.679993,1355800,204.381866
"787",208.619995,210.710007,208.220001,210.309998,1200800,206.970108
"788",210,211.240005,205.020004,206.309998,1200200,203.03363
"789",205.809998,208.830002,205.589996,207.5,1053800,204.204742
"790",203.839996,205.509995,202.259995,202.520004,1307000,199.303833
"791",202,203.410004,193.720001,194.779999,1285800,191.686752
"792",195.5,197.639999,193.839996,194.429993,1716300,191.3423
"793",191.380005,192.710007,183.429993,183.479996,2116600,180.566208
"794",178.339996,180.610001,174.009995,180.449997,3424800,177.58432
"795",182.699997,191.279999,182.089996,191.220001,1778700,188.183273
"796",192.199997,197.039993,191,193.919998,3065700,190.840393
"797",197.910004,204.529999,195.399994,204.339996,1897700,201.094925
"798",199.289993,202.740005,197.550003,198.910004,1599100,195.751175
"799",193.910004,195.75,188.880005,194.410004,1864400,191.322632
"800",182.75,189.970001,181.25,183.839996,2081600,180.920471
"801",188.960007,191.729996,180.910004,190.850006,2935700,187.819168
"802",185.360001,187.639999,182.300003,186.580002,2145400,183.616959
"803",174.630005,178.389999,165,165.059998,2583500,162.438721
"804",173.850006,180.860001,164.449997,180.070007,1908600,177.210358
"805",163.300003,173.289993,157.410004,166.119995,2419400,163.909698
"806",167.589996,176.699997,163.639999,169.5,2791100,167.244736
"807",164.979996,170.899994,143.610001,156.529999,2395700,154.447296
"808",155.570007,164.449997,151.479996,159.580002,2084600,157.456726
"809",159.419998,159.429993,140.570007,141.880005,2746200,139.992218
"810",141.320007,141.320007,124.599998,125.220001,3445300,123.553909
"811",135.410004,154.460007,132.029999,152.970001,3078900,150.934677
"812",151.020004,157.009995,148.210007,151.779999,2236400,149.760513
"813",154.690002,163.210007,153.020004,161.690002,2426000,159.538651
"814",154.970001,162.199997,153.419998,157.479996,1800600,155.384674
"815",160.020004,162.580002,157.259995,161.399994,1773800,159.252518
"816",160.139999,160.699997,155.380005,155.830002,2442800,153.756622
"817",150.419998,151.220001,145.309998,146.699997,2659600,144.748108
"818",147.210007,152.970001,145.770004,152.160004,2486500,150.135452
"819",151.300003,154.720001,146.570007,147.259995,1635000,145.300644
"820",154.970001,158.630005,153.960007,157.389999,1708100,155.295883
"821",162.910004,164.789993,158.130005,159.110001,1464700,156.992981
"822",159.979996,171.779999,158.419998,170.809998,1723200,168.537308
"823",173.339996,180.339996,172.009995,179.860001,2170900,177.466888
"824",176.339996,180.100006,171.779999,174.660004,1287800,172.33609
"825",180,181.539993,177.360001,180.800003,1748400,178.394394
"826",178.089996,178.380005,173.649994,174.660004,1069800,172.33609
"827",175.350006,176.190002,170.350006,172.490005,921300,170.194946
"828",176.660004,179.259995,175,178.75,1265900,176.371658
"829",175.770004,176.889999,172.75,172.960007,1011100,170.658722
"830",170,172.389999,168.559998,170.160004,875200,167.895966
"831",173.070007,175.600006,171.949997,174.759995,985400,172.434753
"832",175.429993,178.080002,175.009995,175.039993,1296900,172.711014
"833",177.130005,180.220001,174.940002,180.080002,1272900,177.683975
"834",180.729996,189,180.520004,187.509995,1783300,185.015091
"835",194,199.820007,191.259995,197.580002,2385200,194.951141
"836",197.839996,199.949997,196.660004,197.580002,1638100,194.951141
"837",194.119995,195.330002,192.050003,193.5,2138400,190.925415
"838",190.210007,191.220001,187.839996,190,1356600,187.47197
"839",188.940002,191.800003,185.850006,191.520004,1101800,188.971725
"840",195.369995,196.690002,192.929993,193.320007,1092700,190.747818
"841",193.25,196.5,192.220001,193.029999,1185300,190.461655
"842",196.25,197.029999,193.479996,194.119995,1014400,191.537125
"843",197,198.440002,194.860001,197.759995,1052600,195.128723
"844",195.919998,196.800003,193.490005,196.080002,1193000,193.4711
"845",196.929993,197.960007,194.179993,194.199997,919100,191.616074
"846",193.300003,194.460007,190.139999,191.970001,1433000,189.415771
"847",189.699997,192.649994,186.229996,192.440002,1748900,189.879517
"848",190.800003,195.330002,189.350006,194.75,3032000,192.158768
"849",200,206.979996,199.529999,204.889999,3021800,202.163864
"850",204.399994,205.850006,201.089996,201.240005,2594400,198.562424
"851",205,208.080002,201.770004,202.449997,3473400,199.756317
"852",202.830002,203.929993,199.699997,200.399994,3440600,197.733597
"853",200.100006,201.570007,199.020004,200.5,1656100,197.832275
"854",204.179993,207.940002,202.199997,204.589996,5241700,201.867844
"855",207.020004,207.639999,202.350006,207.350006,10254900,204.59111
"856",210.020004,212.789993,205.130005,211.410004,14058400,208.597107
"857",211.380005,216.910004,208.199997,212.580002,21059600,209.751526
"858",212.660004,213.039993,207.830002,209.050003,24301200,206.268494
"859",209.309998,220.389999,209.309998,212.139999,38401500,209.317383
"860",215.630005,221.789993,215.070007,220.860001,27343300,217.921371
"861",219.169998,222.139999,217.110001,222,5127500,219.046204
"862",225.149994,231.360001,224.949997,229.559998,14131100,226.505615
"863",228.330002,230.600006,225.550003,230.110001,5622300,227.048294
"864",226.919998,229.210007,225.889999,226.710007,9422300,223.693542
"865",227.839996,228.449997,223.690002,225.910004,4439400,222.904175
"866",219.880005,220.649994,201.869995,202.539993,2292000,199.845108
"867",208.580002,210.399994,199.190002,204.059998,2066500,201.34491
"868",198.729996,200.800003,196.690002,199.889999,3616200,197.68573
"869",208.059998,208.470001,203.179993,206.229996,1848400,203.95578
"870",207.759995,207.759995,203.639999,205.059998,1421000,202.798691
"871",204.339996,205.970001,203.110001,205.240005,1374400,202.9767
"872",209.440002,209.940002,199.410004,199.75,2531800,197.547241
"873",199.080002,202.470001,196.520004,201.649994,1211700,199.42627
"874",203.059998,204.559998,199.720001,199.809998,1004100,197.606583
"875",198.509995,198.860001,196.529999,196.669998,1296200,194.501205
"876",195.490005,196.710007,192.300003,196.029999,1098500,193.868271
"877",197.149994,199.929993,190.979996,191.75,3866400,189.635483
"878",194.470001,196.429993,192.589996,195.619995,1030400,193.462784
"879",196.339996,199.779999,194.699997,198.949997,1302000,196.756073
"880",199.220001,201.270004,197.710007,200.240005,1470200,198.031845
"881",202.960007,204.149994,200.149994,200.899994,1727300,198.68457
"882",203.330002,204.520004,197.860001,201.729996,1972400,199.505417
"883",200.289993,203.789993,200,202.940002,1475700,200.702087
"884",202.139999,203.210007,194,196.770004,1939200,194.600113
"885",197.649994,198.639999,194.539993,197.5,1229200,195.322052
"886",197.509995,201.220001,196.270004,200.660004,886200,198.447205
"887",201.970001,204.770004,199.940002,200.300003,1206700,198.091171
"888",199.339996,204.350006,199,204.139999,803100,201.88884
"889",206.130005,208.539993,205.309998,207.899994,917800,205.607391
"890",207,210.020004,206.789993,208.289993,838300,205.993057
"891",209.009995,210.919998,208.369995,210.360001,826300,208.040237
"892",209.869995,211.529999,208.410004,209.850006,1297900,207.535873
"893",210.419998,211.179993,207.190002,207.649994,852100,205.360123
"894",207.600006,210.559998,207.160004,210.320007,633900,208.000702
"895",210.910004,212.669998,208.789993,209.539993,764700,207.229279
"896",209.020004,210.190002,207.850006,210.059998,702300,207.743561
"897",210.130005,213.410004,208.570007,212.039993,896800,209.701706
"898",205.5,205.5,193.309998,193.720001,2566900,191.583755
