"","IP.Open","IP.High","IP.Low","IP.Close","IP.Volume","IP.Adjusted"
"436",49.772728,49.867424,48.210228,48.371212,4169933,41.784851
"437",48.371212,49.119316,47.73674,48.248104,5888467,41.678505
"438",48.248104,48.295456,47.528408,47.566288,2585088,41.089531
"439",47.53788,47.566288,46.448864,46.54356,4711027,40.206059
"440",46.780304,47.566288,46.761364,47.320076,3087638,40.876842
"441",47.339016,48.001896,47.1875,47.632576,2766931,41.146786
"442",47.727272,47.765152,45.653408,45.681816,5835034,39.461651
"443",45.70076,46.23106,45.520832,46.193184,5110195,39.903385
"444",46.164772,47.092804,46.107956,46.193184,4715462,39.903385
"445",45.97538,46.25,44.41288,44.820076,4639114,38.717247
"446",43.655304,43.655304,41.83712,42.272728,8579155,36.516754
"447",42.357956,42.651516,41.193184,41.221592,9729034,35.608738
"448",41.354168,41.770832,40.426136,40.54924,6047818,35.027943
"449",41.344696,41.467804,39.64962,40.407196,4915786,34.905235
"450",40.33144,40.814396,40.29356,40.435604,5013360,34.929783
"451",40.435604,41.126896,40.123104,41.089016,5507568,35.494221
"452",41.060604,41.297348,40.539772,40.909092,4204675,35.338787
"453",40.473484,40.729168,39.460228,39.829544,3941942,34.406246
"454",39.98106,40.454544,39.895832,40,2930294,34.55349
"455",40.028408,40.160984,38.645832,38.759472,4444598,33.481876
"456",38.314396,39.422348,37.660984,39.185604,4860451,33.849979
"457",39.270832,39.318184,37.5,37.585228,5115370,32.467522
"458",39.128788,42.11174,38.82576,41.439396,7412381,35.796894
"459",41.051136,43.096592,40.776516,42.471592,9052560,36.688545
"460",42.897728,43.267044,40.748104,41.32576,5910538,35.698727
"461",41.420456,43.20076,41.316288,42.973484,5775370,37.122089
"462",43.503788,43.882576,42.746212,42.954544,5456986,37.105736
"463",43.134472,43.78788,42.623104,43.636364,3515635,37.694714
"464",44.04356,44.280304,42.83144,43.125,3272333,37.252972
"465",43.352272,44.005684,42.973484,43.721592,4971014,37.768337
"466",43.721592,44.573864,43.664772,44.157196,4812509,38.144627
"467",44.592804,44.952652,43.892044,44.876896,4224739,38.766331
"468",44.782196,44.914772,44.109848,44.498104,3178771,38.439121
"469",44.232956,44.431816,43.39962,43.76894,3926630,37.809235
"470",43.82576,43.920456,43.077652,43.20076,2854685,37.318428
"471",43.295456,44.166668,43.219696,43.465908,3434746,37.54747
"472",43.45644,44.08144,42.859848,43.172348,3472762,37.704605
"473",42.348484,43.579544,42.007576,43.390152,4100976,37.894825
"474",43.267044,43.977272,42.992424,43.73106,3238541,38.192558
"475",43.78788,44.41288,43.428028,43.778408,3539818,38.233902
"476",43.380684,44.185604,42.20644,43.314396,3622186,37.828667
"477",43.45644,43.589016,42.897728,43.229168,3366211,37.75423
"478",42.803028,42.85038,42.102272,42.528408,1421165,37.142216
"479",42.992424,43.589016,42.869316,43.285984,2711914,37.803848
"480",43.001896,43.446972,42.632576,43.14394,3630317,37.67979
"481",43.304924,43.465908,41.63826,42.566288,6201149,37.175297
"482",42.57576,43.67424,42.386364,43.314396,4746192,37.828667
"483",43.181816,44.119316,43.181816,43.740528,4299187,38.200821
"484",44.554924,45.151516,44.166668,44.801136,4191581,39.127106
"485",44.460228,44.573864,43.096592,43.503788,5657731,37.994072
"486",42.679924,42.73674,41.666668,42.727272,4341322,37.315899
"487",42.79356,43.352272,42.16856,42.386364,3393667,37.018169
"488",42.386364,42.897728,41.28788,41.960228,3952714,36.645996
"489",42.623104,42.992424,41.58144,41.79924,3315523,36.505398
"490",42.490528,42.717804,41.827652,41.91288,2148960,36.604652
"491",41.865528,42.064396,40.672348,40.795456,3765696,35.628746
"492",40.464016,41.458332,40.416668,41.136364,3638237,35.926476
"493",40.246212,40.464016,38.740528,39.157196,5447693,34.197968
"494",39.526516,40.047348,38.797348,38.977272,2968522,34.040829
"495",38.948864,39.867424,38.248104,38.446972,3451430,33.577698
"496",38.36174,38.683712,36.988636,37.46212,6041587,32.717571
"497",37.367424,38.267044,36.941288,37.045456,6508762,32.353672
"498",36.960228,36.988636,35.558712,35.568184,1960042,31.063501
"499",35.95644,37.53788,35.568184,37.51894,3554707,32.767197
"500",36.865528,38.248104,36.695076,38.238636,4592755,33.395744
"501",38.551136,38.778408,37.471592,37.698864,4149763,32.924335
"502",37.88826,38.257576,37.130684,38.219696,3443827,33.379204
"503",37.79356,38.958332,37.42424,38.844696,3280886,33.925045
"504",38.503788,39.176136,37.840908,38.219696,3680371,33.379204
"505",39.128788,40.198864,38.920456,40.01894,3187008,34.950573
"506",40.01894,41.17424,39.801136,40.501896,3593146,35.372364
"507",40.946972,41.259472,40.70076,41.060604,3604867,35.86031
"508",40.38826,40.710228,39.753788,40.445076,4264445,35.322739
"509",40.340908,42.670456,40.198864,42.433712,7170134,37.059517
"510",42.234848,42.869316,42.017044,42.840908,4018819,37.415142
"511",42.471592,42.5,41.79924,41.89394,2695546,36.588104
"512",41.89394,42.414772,41.732956,42.339016,1669958,36.976818
"513",42.301136,42.528408,41.998104,42.073864,2230483,36.745247
"514",41.808712,42.83144,41.571972,42.613636,2240515,37.21666
"515",42.85038,43.693184,42.746212,43.257576,3531686,37.779041
"516",43.08712,43.465908,42.859848,43.314396,2685514,37.828667
"517",44.270832,44.422348,43.030304,43.39962,3432000,37.903095
"518",43.45644,43.920456,43.333332,43.816288,2416762,38.266991
"519",44.29924,45,44.29924,44.479168,2843386,38.845917
"520",44.166668,44.375,43.73106,44.365528,2723424,38.746662
"521",44.526516,45.066288,44.479168,44.820076,2783194,39.14365
"522",44.98106,45.284092,44.10038,44.801136,3744576,39.127106
"523",45.27462,45.473484,44.640152,44.914772,4396234,39.226349
"524",45.066288,45.066288,43.778408,43.882576,3833491,38.324886
"525",43.806816,43.967804,43.371212,43.948864,2619619,38.382778
"526",44.015152,44.460228,43.873104,44.29924,2417818,38.688778
"527",44.128788,44.905304,44.10038,44.621212,2045261,38.969971
"528",44.375,44.517044,43.503788,43.854168,2727648,38.300068
"529",43.71212,43.939396,43.096592,43.551136,2369453,38.035423
"530",43.702652,43.73106,42.964016,43.20076,2380858,37.72942
"531",43.570076,44.772728,43.570076,44.535984,3345302,38.895538
"532",44.876896,44.933712,44.242424,44.280304,2602512,38.67223
"533",44.053028,44.375,43.854168,44.034092,2443901,38.457207
"534",44.431816,44.810604,44.195076,44.64962,3086899,38.994774
"535",44.64962,45.208332,44.33712,44.914772,3095875,39.226349
"536",44.460228,45.681816,44.460228,45.208332,4272365,39.903385
"537",44.96212,45.056816,44.0625,44.270832,3333475,39.075897
"538",44.517044,44.839016,43.882576,44.261364,3333686,39.067539
"539",44.70644,45.246212,44.64962,45.066288,3191866,39.778011
"540",45.009472,45.435604,44.621212,44.64962,2369558,39.410233
"541",44.41288,44.621212,43.958332,44.176136,2016854,38.992313
"542",43.873104,44.128788,43.20076,43.390152,3258394,38.298561
"543",43.816288,43.996212,43.36174,43.78788,3203270,38.64962
"544",43.98674,44.08144,42.717804,43.503788,3024173,38.398869
"545",43.446972,43.939396,43.380684,43.589016,2316758,38.474091
"546",43.626896,43.929924,43.342804,43.541668,1546406,38.432297
"547",43.484848,43.607956,42.746212,43.428028,2225942,38.331997
"548",43.039772,43.380684,42.73674,43.342804,2393424,38.256775
"549",43.560604,44.346592,43.551136,44.015152,3370858,38.850212
"550",44.33712,44.61174,44.195076,44.365528,3273389,39.159477
"551",44.659092,45.189396,44.41288,44.801136,3343613,39.543972
"552",44.801136,44.801136,44.053028,44.469696,3050890,39.251419
"553",44.034092,44.308712,42.878788,43.096592,8892787,38.039452
"554",43.210228,43.78788,42.973484,43.778408,3173280,38.641254
"555",43.98674,44.498104,43.570076,43.721592,2587094,38.591106
"556",43.740528,43.797348,42.433712,42.77462,3898858,37.75526
"557",42.642044,43.4375,42.556816,43.323864,3495254,38.240055
"558",43.14394,43.257576,42.007576,42.045456,3137059,37.111656
"559",41.63826,42.51894,41.401516,42.007576,2440733,37.078228
"560",42.414772,42.85038,42.301136,42.8125,2139984,37.788692
"561",43.001896,43.352272,42.746212,43.030304,2309894,37.980938
"562",43.134472,43.589016,43.04924,43.560604,2156563,38.449017
"563",43.76894,44.034092,43.153408,43.816288,2347488,38.674694
"564",44.04356,45.179924,43.929924,45.123104,3326611,39.828159
"565",45.123104,45.189396,44.422348,44.630684,2090352,39.39352
"566",45.009472,45.416668,44.772728,45.170456,3101789,39.869961
"567",45.009472,45.009472,44.090908,44.801136,2544115,39.543972
"568",44.053028,45.160984,43.721592,44.857956,3008227,39.594128
"569",44.857956,45.009472,44.573864,44.848484,1592448,39.585766
"570",44.602272,44.72538,44.204544,44.630684,1956979,39.39352
"571",44.460228,44.782196,44.04356,44.441288,2004922,39.226353
"572",44.640152,45.208332,44.422348,44.564396,2278531,39.335014
"573",44.943184,45.416668,44.914772,45.227272,2018544,39.920109
"574",45.151516,45.38826,44.507576,44.583332,2587094,39.35173
"575",42.566288,42.982956,41.54356,42.528408,10180368,37.537937
"576",42.642044,42.708332,41.363636,41.628788,4456954,36.743885
"577",41.609848,42.272728,41.60038,42.073864,2664077,37.136738
"578",42.689396,43.323864,41.704544,41.846592,3039274,36.936131
"579",41.846592,42.556816,41.448864,42.320076,3532637,37.354053
"580",42.121212,42.53788,41.931816,41.941288,3361142,37.019711
"581",42.85038,44.005684,41.875,43.115528,5444630,38.056168
"582",43.323864,43.958332,43.04924,43.551136,2978870,38.440659
"583",43.702652,44.176136,43.47538,44.02462,2581498,38.858574
"584",44.02462,44.630684,43.47538,44.327652,4353149,39.126049
"585",44.318184,44.498104,43.409092,43.579544,2876438,38.465733
"586",43.589016,44.270832,43.371212,43.882576,2261952,38.733208
"587",44.034092,44.952652,43.977272,44.602272,2699347,39.36845
"588",43.759472,44.289772,43.579544,44.090908,2231962,38.917088
"589",43.645832,43.73106,43.134472,43.579544,3025123,38.465733
"590",43.380684,43.598484,43.153408,43.20076,2015693,38.131397
"591",42.708332,43.522728,42.301136,43.285984,2403456,38.206615
"592",43.068184,43.390152,42.5,43.229168,2250336,38.156471
"593",42.367424,42.443184,41.420456,41.818184,3919027,36.91106
"594",42.007576,42.840908,41.941288,42.367424,2524579,37.395851
"595",42.045456,42.727272,41.85606,42.443184,2935680,37.462711
"596",42.604168,43.465908,42.585228,42.954544,2804947,37.914074
"597",42.613636,42.926136,42.1875,42.679924,2244950,37.671669
"598",41.609848,41.732956,40.767044,40.909092,3971405,36.108631
"599",41.070076,42.310604,41.070076,42.14962,3815222,37.203594
"600",42.386364,42.916668,41.5625,41.5625,4671216,36.685371
"601",41.051136,41.306816,40.804924,41.070076,2813712,36.250736
"602",41.126896,41.515152,40.435604,40.501896,2896714,36.166172
"603",40.435604,40.58712,40.094696,40.27462,3312038,35.963226
"604",39.98106,40.208332,39.41288,39.772728,2473363,35.515068
"605",40.056816,40.23674,39.242424,39.526516,3136848,35.295216
"606",39.005684,39.35606,38.702652,39.270832,3530947,35.066898
"607",39.280304,40.170456,39.147728,39.734848,4075843,35.481247
"608",40.179924,41.571972,40.03788,41.5625,4012694,37.113243
"609",41.714016,41.865528,40.823864,41.85606,3283526,37.375378
"610",41.761364,42.490528,41.751896,42.272728,4216714,37.747444
"611",42.46212,42.869316,42.035984,42.585228,3229987,38.026485
"612",42.77462,42.85038,40.89962,41.382576,4846090,36.952576
"613",41.884472,42.178028,41.32576,41.628788,3000096,37.17244
"614",41.732956,41.808712,41.032196,41.21212,2883725,36.800377
"615",41.5625,41.865528,41.278408,41.590908,3731798,37.138607
"616",41.382576,41.54356,40.38826,40.710228,4014701,36.352203
"617",40.568184,40.757576,39.98106,40.217804,4611763,35.912495
"618",40.435604,41.145832,40.265152,40.416668,4403098,36.090069
"619",40.691288,41.098484,40.530304,40.681816,3384480,36.326836
"620",41.26894,41.742424,40.994316,41.259472,2430173,36.842651
"621",41.26894,41.515152,40.880684,41.297348,4193798,36.876476
"622",40.454544,40.539772,39.943184,40.085228,3383741,35.794113
"623",39.990528,40.672348,39.583332,40.397728,3406128,36.073162
"624",40.596592,40.767044,40.246212,40.284092,3079824,35.971691
"625",40.416668,40.785984,40.340908,40.64394,1856870,36.293018
"626",40.719696,41.316288,40.64394,41.022728,5017162,36.631256
"627",41.477272,41.732956,40.91856,41.429924,3548582,36.994862
"628",41.401516,41.54356,40.95644,41.448864,2742854,37.011765
"629",41.098484,41.827652,41.098484,41.770832,1754227,37.299271
"630",41.467804,41.732956,41.17424,41.54356,2446330,37.096329
"631",41.26894,41.865528,40.804924,41.01326,3606768,36.622799
"632",40.814396,41.079544,40.672348,40.928028,3056170,36.546688
"633",41.155304,41.458332,40.814396,40.86174,2235763,36.487499
"634",40.64394,40.804924,39.943184,40.29356,3397363,35.980141
"635",40.3125,40.634472,40.03788,40.501896,2510957,36.166172
"636",39.753788,40.189396,39.621212,39.753788,4436045,35.498158
"637",40.104168,41.126896,39.971592,40.340908,3763690,36.022423
"638",40.284092,40.397728,39.734848,40.01894,3365155,35.734921
"639",39.782196,40.3125,39.678028,40.246212,2944339,35.937866
"640",40.378788,41.155304,40.123104,40.946972,3546154,36.563606
"641",41.107956,41.259472,40.255684,40.473484,2508317,36.140804
"642",40.776516,41.467804,40.729168,41.221592,3199152,36.808826
"643",41.183712,42.339016,41.098484,41.780304,4684627,37.307732
"644",41.85606,43.721592,41.83712,43.551136,6347299,38.888996
"645",43.465908,43.484848,42.414772,42.897728,3882912,38.305538
"646",42.897728,43.115528,42.471592,42.642044,2310528,38.077225
"647",42.42424,42.765152,41.941288,42.670456,1946947,38.102592
"648",42.604168,42.623104,41.202652,41.58144,2990170,37.130154
"649",41.732956,41.770832,40.056816,40.454544,3633590,36.123901
"650",40.23674,40.445076,39.365528,39.905304,4107946,35.63345
"651",39.33712,39.535984,37.784092,38.068184,5996074,33.992992
"652",38.409092,38.589016,37.594696,37.85038,5243990,33.798508
"653",37.405304,38.08712,37.054924,38.04924,3763795,33.976078
"654",38.181816,38.892044,38.08712,38.778408,2885309,34.627186
"655",38.655304,38.67424,37.509472,37.73674,3794947,33.697029
"656",37.53788,37.727272,36.467804,36.496212,3515635,32.589294
"657",36.382576,38.36174,36.193184,37.926136,4331290,33.866146
"658",36.931816,37.26326,36.28788,36.60038,5008925,33.09549
"659",36.808712,37.102272,36.107956,36.58144,3788717,33.078365
"660",36.903408,37.329544,36.392044,36.922348,2746128,33.386631
"661",37.339016,37.42424,37.007576,37.234848,3127450,33.669205
"662",37.16856,37.26326,36.58144,36.619316,2075040,33.112617
"663",36.903408,37.14962,36.85606,36.95076,3062294,33.412327
"664",37.092804,37.26326,36.5625,36.79924,1600157,33.275314
"665",36.695076,36.742424,35.27462,35.445076,4110374,32.050819
"666",35.729168,36.117424,35.445076,35.757576,2462486,32.333389
"667",35.842804,36.041668,34.630684,34.791668,4249872,31.459986
"668",34.630684,35.729168,34.517044,35.407196,2237347,32.016571
"669",35.823864,36.58144,35.795456,36.571972,3062928,33.069809
"670",36.979168,37.291668,36.751896,37.026516,4006886,33.480816
"671",36.458332,36.52462,35.946972,36.041668,4527917,32.590282
"672",36.619316,36.83712,36.155304,36.609848,2611805,33.104053
"673",36.884472,37.414772,36.884472,37.282196,7564128,33.712013
"674",37.46212,37.48106,37.083332,37.339016,2118125,33.763393
"675",37.784092,38.873104,37.651516,38.030304,5653718,34.388485
"676",38.153408,39.053028,38.14394,39.04356,6377184,35.304714
"677",38.910984,39.640152,38.465908,39.621212,3559354,35.827045
"678",39.696972,40.416668,39.166668,40.085228,4284298,36.246628
"679",40.303028,41.155304,40.217804,40.511364,4614509,36.631962
"680",40.07576,40.378788,39.696972,40.227272,4189891,36.375065
"681",39.431816,39.848484,38.626896,39.554924,3693888,35.767105
"682",39.479168,39.573864,38.740528,39.005684,4477757,35.270458
"683",39.109848,39.232956,38.494316,38.598484,3828317,34.902256
"684",38.636364,39.289772,38.285984,38.541668,4923600,34.85088
"685",38.10606,39.147728,37.982956,38.892044,3723350,35.167706
"686",39.147728,39.289772,38.248104,38.51326,5995229,34.825191
"687",38.607956,39.280304,38.570076,39.166668,2865456,35.416031
"688",39.214016,39.327652,38.71212,39.128788,1485475,35.381779
"689",39.441288,39.64962,39.109848,39.45076,1965110,35.67292
"690",39.469696,39.744316,39.41288,39.602272,2694701,35.809921
"691",39.839016,40,37.992424,37.992424,3690614,34.354233
"692",37.88826,37.88826,37.11174,37.367424,3406867,33.789082
"693",37.291668,37.566288,36.52462,37.234848,3182890,33.669205
"694",37.22538,37.471592,36.63826,37.102272,2528803,33.549328
"695",37.073864,37.48106,36.903408,37.045456,1776931,33.497944
"696",36.553028,36.742424,36.297348,36.392044,2649187,32.907104
"697",36.884472,37.42424,36.685604,37.22538,3092074,33.660645
"698",37.16856,38.267044,37.16856,38.096592,3567907,34.448429
"699",38.82576,39.829544,38.82576,39.35606,4000445,35.587288
"700",39.214016,39.214016,38.655304,38.948864,2058883,35.219082
"701",38.967804,39.431816,38.854168,39.223484,1922870,35.467403
"702",39.289772,40.255684,39.157196,39.66856,4592333,35.869862
"703",39.70644,39.810604,39.195076,39.64962,2156035,35.852734
"704",39.545456,40.255684,39.535984,40.01894,2658480,36.186684
"705",40.397728,40.823864,40.009472,40.03788,2611066,36.203819
"706",40.085228,40.814396,39.801136,40.58712,1616947,36.700455
"707",40.482956,41.240528,40.340908,41.089016,3164093,37.154297
"708",40.965908,41.193184,39.630684,39.952652,2686570,36.126751
"709",40.056816,40.91856,39.876896,40.719696,2487514,36.820339
"710",40.95644,41.306816,40.852272,40.909092,1908298,36.991596
"711",40.492424,40.710228,40,40.426136,2733350,36.554893
"712",40.397728,40.492424,39.744316,40.38826,3006643,36.520649
"713",40.909092,41.931816,40.38826,41.363636,4980730,37.402615
"714",41.657196,41.732956,41.259472,41.628788,2633136,37.642376
"715",41.628788,42.357956,41.410984,42.196972,3124915,38.156155
"716",42.140152,42.935604,42.140152,42.840908,3045715,38.738422
"717",42.869316,43.039772,42.42424,42.992424,2624160,38.875427
"718",42.973484,43.323864,42.840908,43.039772,2579386,38.918251
"719",43.08712,43.873104,42.897728,43.759472,2454038,39.569019
"720",43.51326,43.721592,43.276516,43.51326,1885488,39.34639
"721",43.323864,44.10038,43.10606,43.76894,2838422,39.577583
"722",43.541668,43.78788,43.16288,43.41856,2365546,39.260754
"723",42.746212,43.181816,42.679924,43.096592,1802486,39.410572
"724",43.181816,43.371212,42.945076,43.229168,2148221,39.531807
"725",43.248104,43.655304,42.821972,43.446972,2162688,39.730988
"726",43.560604,43.693184,43.333332,43.532196,2731555,39.808922
"727",43.333332,43.36174,42.42424,42.840908,2374205,39.176758
"728",42.897728,43.068184,42.26326,42.320076,2843914,38.700474
"729",42.48106,42.83144,42.357956,42.727272,2252131,39.072842
"730",42.755684,43.721592,42.727272,43.626896,2238826,39.895523
"731",43.45644,43.806816,43.030304,43.778408,2245056,40.034077
"732",43.854168,44.185604,43.636364,43.977272,1924243,40.215927
"733",43.98674,43.98674,43.503788,43.882576,1207536,40.12933
"734",44.204544,44.715908,43.759472,43.78788,2964509,40.042736
"735",43.285984,43.655304,42.746212,43.636364,2834726,39.904179
"736",43.892044,44.308712,43.465908,43.522728,2682346,39.800259
"737",43.759472,44.128788,43.465908,44.053028,1940083,40.285206
"738",44.507576,44.943184,44.469696,44.753788,2691638,40.926025
"739",44.753788,45.113636,44.554924,44.905304,3984605,41.064587
"740",43.721592,44.119316,43.371212,43.797348,3677309,40.051388
"741",43.939396,44.08144,43.570076,43.73106,3169267,39.990772
"742",43.910984,44.403408,43.702652,44.090908,5391302,40.319843
"743",44.384472,44.734848,43.901516,43.901516,3016886,40.146652
"744",44.35606,44.431816,43.664772,43.75,5137757,40.008095
"745",43.797348,44.41288,43.76894,44.119316,5388662,40.345821
"746",44.04356,44.147728,43.579544,43.835228,4726762,40.086029
"747",44.147728,44.185604,43.371212,43.532196,4247760,39.808922
"748",43.778408,44.071972,43.532196,43.693184,6321110,39.956139
"749",43.645832,43.816288,43.41856,43.816288,3049411,40.06871
"750",43.863636,44.015152,43.570076,43.636364,838147,39.904179
"751",43.73106,43.759472,43.380684,43.740528,951773,39.999435
"752",43.797348,43.797348,43.342804,43.45644,1347562,39.739635
"753",43.465908,43.589016,43.134472,43.465908,1375546,39.748299
"754",43.371212,43.645832,43.342804,43.607956,1515149,39.878201
"755",44.015152,44.08144,43.011364,43.10606,3449002,39.419224
"756",42.452652,42.670456,42.329544,42.348484,2994605,38.726448
"757",42.178028,42.320076,41.54356,41.619316,3214570,38.059643
"758",41.354168,41.439396,40.95644,41.17424,3498950,37.652634
"759",41.240528,41.903408,41.164772,41.657196,2657846,38.094292
"760",41.780304,42.035984,41.534092,41.770832,1868698,38.198208
"761",41.770832,42.102272,41.60038,41.657196,1896682,38.094292
"762",41.808712,42.234848,41.647728,42.083332,2888054,38.483974
"763",41.95076,42.272728,41.91288,42.064396,2121610,38.46666
"764",41.960228,42.301136,41.704544,42.140152,1393498,38.535934
"765",42.339016,42.982956,42.234848,42.945076,3383213,39.272015
"766",43.058712,43.522728,42.973484,43.323864,2815930,39.618412
"767",42.196972,42.46212,41.515152,42.178028,3377299,38.570572
"768",42.26326,42.51894,42.064396,42.14962,1766688,38.544594
"769",41.903408,42.46212,41.467804,42.291668,1745146,38.674492
"770",42.196972,42.272728,41.01326,41.221592,2982038,37.695938
"771",40.492424,40.757576,40.132576,40.321972,3279830,36.87326
"772",40.710228,40.738636,40.303028,40.577652,2107248,37.107075
"773",40.776516,41.505684,40.672348,41.070076,3652387,37.557381
"774",40.473484,40.880684,39.166668,39.952652,4800682,36.53553
"775",39.535984,39.66856,37.916668,38.560604,6768115,35.262547
"776",38.82576,39.33712,38.570076,39.0625,3767280,35.721516
"777",39.715908,39.886364,39.45076,39.545456,3450691,36.163162
"778",39.952652,41.875,39.952652,41.704544,4779139,38.137589
"779",41.969696,42.11174,41.392044,41.903408,2967254,38.319443
"780",41.553028,41.676136,41.193184,41.25,1931635,37.721912
"781",41.136364,41.54356,41.003788,41.420456,1715578,37.877796
"782",41.657196,42.556816,41.515152,42.017044,1862256,38.423359
"783",42.20644,42.594696,42.102272,42.140152,1862362,38.535934
"784",41.903408,41.903408,40.928028,41.145832,2334077,37.626659
"785",41.155304,41.48674,40.710228,40.89962,1874611,37.401505
"786",40.767044,40.95644,40.35038,40.9375,1611139,37.436142
"787",40.9375,41.25,40.369316,40.435604,2591635,36.977177
"788",40.03788,40.767044,39.943184,40.672348,2332810,37.64595
"789",40.530304,41.145832,40.179924,40.97538,2834304,37.926437
"790",39.630684,39.76326,38.939396,39.157196,2736413,36.243538
"791",39.251896,39.554924,37.064396,37.14962,3976896,34.385349
"792",37.594696,38.058712,36.657196,36.761364,3759994,34.025978
"793",35.984848,36.83712,35.07576,35.094696,4395811,32.48333
"794",34.090908,35.284092,33.71212,35,5275987,32.395679
"795",35.27462,36.23106,34.535984,36.202652,4860979,33.508842
"796",36.01326,37.035984,34.678028,35.094696,4086298,32.48333
"797",35.681816,36.003788,35.142044,35.909092,3699696,33.237122
"798",34.801136,35.397728,34.261364,34.592804,3185424,32.01878
"799",33.371212,34.13826,33.020832,33.816288,4276800,31.300049
"800",31.486742,32.1875,30.104168,30.568182,4690541,28.293627
"801",31.91288,32.433712,30.568182,32.357956,4387046,29.950226
"802",31.25,31.448864,29.810606,30.520832,4996570,28.2498
"803",28.674242,29.270832,27.092802,27.102274,5522774,25.085615
"804",28.78788,31.685606,27.746212,31.666668,6364829,29.310377
"805",27.253788,31.590908,26.704544,28.143938,5985408,26.049768
"806",28.816288,31.751894,27.528408,31.714014,6196502,29.3542
"807",28.977274,31.704544,28.267044,29.308712,4476595,27.127876
"808",29.128788,29.375,27.547348,28.532198,3889987,26.409142
"809",28.541668,29.526514,27.471592,27.945076,5530272,25.865704
"810",27.395832,28.143938,24.981062,25.066288,7190726,23.201126
"811",26.5625,27.130682,25.160986,26.429924,5229523,24.463295
"812",26.5625,28.892044,25.227274,27.272726,6227549,25.243385
"813",27.623106,29.801136,27.471592,29.36553,4670160,27.180464
"814",28.418562,29.905302,27.992424,28.996212,4054090,26.838627
"815",29.015152,29.876894,28.494318,29.668562,3420384,27.460951
"816",29.431818,29.943182,28.598486,29.479168,4821696,27.285646
"817",28.106062,29.450758,27.727274,28.551136,4211539,26.42667
"818",28.285986,29.734848,28.267044,28.863636,3577411,26.715916
"819",28.560606,29.346592,27.613636,27.8125,3943526,25.742994
"820",29.232956,30.113636,28.977274,29.857956,6407491,27.63625
"821",30.776514,31.202652,29.223486,29.251894,4479552,27.075285
"822",29.573864,31.609848,29.498106,31.363636,4347974,29.029892
"823",31.714014,33.04924,31.590908,32.357956,4388208,29.950226
"824",32.320076,32.840908,31.467802,32.585228,4050710,30.160587
"825",33.030304,33.030304,31.041668,31.799242,4434989,29.433086
"826",30.833332,31.051136,29.507576,30.113636,4342906,27.872906
"827",30.113636,30.435606,28.361742,28.854168,4411651,26.707155
"828",29.573864,30.606062,29.41288,30.160986,6906979,27.916729
"829",29.848486,29.886364,29.034092,29.147726,3315629,26.978868
"830",28.39962,29.02462,28.248106,28.522726,3255754,26.400375
"831",29.043562,29.185606,28.257576,28.380682,3282998,26.268902
"832",28.74053,29.346592,28.626894,28.920456,3561994,26.768507
"833",29.431818,29.69697,28.920456,29.479168,4409434,27.285646
"834",29.659092,31.231062,29.640152,31.070076,4460438,28.758177
"835",31.998106,34.232956,31.799242,33.854168,9436944,31.335106
"836",34.782196,35.369316,34.41288,34.583332,4732781,32.010017
"837",31.723486,33.219696,31.268938,32.433712,4099920,30.020348
"838",31.91288,32.20644,31.306818,32.11174,2891011,29.72233
"839",31.723486,31.931818,31.098486,31.60038,2631446,29.249022
"840",32.121212,32.196972,31.221592,31.344698,3920717,29.012367
"841",31.515152,31.856062,30.435606,30.464014,3218477,28.19721
"842",30.880682,31.666668,30.672348,30.871212,3316051,28.57411
"843",31.420456,32.566288,31.335226,32.528408,2039453,30.107994
"844",31.922348,32.017044,31.183712,31.316288,2230906,28.986067
"845",31.429924,31.761364,30.369318,30.416668,2200176,28.153387
"846",30.27462,30.30303,28.75,29.214014,2731766,27.040222
"847",28.863636,29.924242,28.181818,29.895832,3322810,27.671309
"848",29.36553,29.545456,28.816288,29.403408,2880451,27.215523
"849",30.568182,31.448864,30.511364,31.060606,4230653,28.749411
"850",30.757576,31.051136,30.018938,30.3125,1864685,28.056973
"851",30.681818,31.628788,30.653408,31.25,2439677,28.924713
"852",31.117424,31.86553,31.060606,31.183712,1909670,28.863358
"853",31.164774,31.25,30.464014,30.909092,3149837,28.609169
"854",31.231062,32.651516,31.098486,32.509472,3166099,30.570948
"855",33.380684,34.157196,33.14394,33.939396,2790480,31.915606
"856",34.10038,34.223484,32.717804,33.229168,2833882,31.247732
"857",32.954544,33.08712,31.922348,32.244316,6505699,30.321604
"858",32.26326,33.125,32.234848,32.88826,2840112,30.927151
"859",33.068184,33.929924,33.001896,33.36174,2455939,31.372396
"860",34.090908,35.27462,33.854168,34.96212,2881613,32.87735
"861",34.659092,35.842804,34.232956,35.823864,3095558,33.68771
"862",37.064396,38.10606,36.496212,36.960228,3416794,34.756306
"863",37.121212,37.689396,36.770832,37.585228,2787734,35.344044
"864",36.83712,36.884472,36.041668,36.278408,2189933,34.115147
"865",36.022728,36.079544,34.753788,34.820076,2342736,32.743774
"866",33.238636,33.958332,31.83712,32.121212,3448474,30.205839
"867",33.71212,33.73106,32.310604,33.068184,2554464,31.096346
"868",31.931818,33.551136,31.619318,33.20076,3474874,31.221018
"869",34.422348,34.857956,33.41856,33.816288,3008966,31.799845
"870",33.873104,34.08144,33.219696,33.314396,2626589,31.327875
"871",32.992424,33.617424,32.83144,33.219696,2365123,31.238821
"872",33.882576,33.977272,32.83144,33.011364,9423322,31.042913
