"","MTD.Open","MTD.High","MTD.Low","MTD.Close","MTD.Volume","MTD.Adjusted"
"924",977.349976,1009.070007,968.76001,1005.150024,89200,1005.150024
"925",1006.650024,1006.650024,956.530029,962.98999,99000,962.98999
"926",968.390015,968.390015,933.650024,949.26001,107300,949.26001
"927",937.830017,956.030029,926.880005,947.619995,152400,947.619995
"928",957.109985,991.47998,955.309998,975.820007,80800,975.820007
"929",976.609985,988.440002,959.77002,963.460022,90000,963.460022
"930",965.919983,979.22998,963.51001,973.710022,75800,973.710022
"931",981.440002,990.580017,973.599976,978.98999,89300,978.98999
"932",987.150024,994.909973,976.840027,980.900024,84400,980.900024
"933",989.190002,1003.039978,985.570007,988.830017,96700,988.830017
"934",983.840027,998.409973,976.380005,983.619995,95200,983.619995
"935",985.77002,995.299988,970.820007,976.469971,141800,976.469971
"936",962.700012,975.590027,945,974.5,113700,974.5
"937",973.659973,987.26001,964.609985,986.070007,118500,986.070007
"938",987.599976,987.599976,953.890015,957.140015,105200,957.140015
"939",956.140015,970.070007,947.039978,960.26001,72000,960.26001
"940",957.400024,981.75,953.570007,975.070007,99500,975.070007
"941",958.840027,981.929993,958.840027,968.469971,85800,968.469971
"942",974.039978,981.400024,959.890015,968.590027,92600,968.590027
"943",974.219971,986.789978,958.299988,965.75,168200,965.75
"944",974.640015,985.77002,964,970.919983,97600,970.919983
"945",959.599976,977.630005,959.599976,966.919983,81900,966.919983
"946",979.950012,993.059998,979.950012,990.429993,100400,990.429993
"947",992.280029,1009.950012,992.280029,993.849976,116800,993.849976
"948",977.02002,1013.22998,977.02002,1011.27002,108100,1011.27002
"949",1015.450012,1024.920044,1011.859985,1012.080017,92200,1012.080017
"950",1021.109985,1029.619995,1015.26001,1025.459961,93000,1025.459961
"951",1027.599976,1033.900024,1022.700012,1025.75,80300,1025.75
"952",1025,1033.469971,1020.47998,1028.660034,75800,1028.660034
"953",1030.01001,1044.829956,1019.909973,1022.390015,94200,1022.390015
"954",1012.080017,1024.380005,1012.080017,1018.530029,67200,1018.530029
"955",1027.130005,1042.23999,1024.069946,1029.77002,74700,1029.77002
"956",1029.300049,1036.180054,1014.22998,1018.700012,63500,1018.700012
"957",1023.119995,1049.390015,1023.119995,1030.609985,76300,1030.609985
"958",1034.119995,1043.01001,1030.280029,1031.939941,58500,1031.939941
"959",1037.670044,1068.439941,1037.670044,1063.22998,115200,1063.22998
"960",1067.98999,1078.97998,1050.23999,1053.199951,96700,1053.199951
"961",1046.23999,1054.5,1033.680054,1045.290039,68100,1045.290039
"962",1050.869995,1064.060059,1045.290039,1052.579956,131100,1052.579956
"963",1037.670044,1043.869995,1008.380005,1009.26001,111500,1009.26001
"964",1011.01001,1017.119995,999.52002,1003.789978,113600,1003.789978
"965",995.859985,1007.159973,985.049988,997.909973,91200,997.909973
"966",1018.880005,1048.910034,1017.669983,1043.25,154800,1043.25
"967",1055.310059,1080.939941,1055.310059,1065.5,97300,1065.5
"968",1082.170044,1098.920044,1075.660034,1080.22998,128800,1080.22998
"969",1102.219971,1110.060059,1089.349976,1103.73999,169200,1103.73999
"970",1205.75,1228.410034,1156.609985,1181.109985,229800,1181.109985
"971",1182.47998,1215.430054,1174.219971,1179.579956,186000,1179.579956
"972",1182.109985,1182.880005,1122.800049,1125.459961,225200,1125.459961
"973",1138.060059,1149.97998,1128.23999,1134.400024,186600,1134.400024
"974",1137.560059,1163.439941,1132.699951,1157.869995,130600,1157.869995
"975",1158.75,1184.890015,1150.02002,1181.380005,128000,1181.380005
"976",1186.810059,1188.349976,1168.369995,1187.930054,117300,1187.930054
"977",1178.25,1196.619995,1171.920044,1193.359985,135600,1193.359985
"978",1190.699951,1190.699951,1139.76001,1144.810059,176600,1144.810059
"979",1142.98999,1154.199951,1141.73999,1147.339966,101000,1147.339966
"980",1149.280029,1160.48999,1140.630005,1147.599976,223000,1147.599976
"981",1148.790039,1155.430054,1130.689941,1138.680054,97200,1138.680054
"982",1147.930054,1147.930054,1123.530029,1126.959961,157000,1126.959961
"983",1130.680054,1134.119995,1111.699951,1125.160034,132200,1125.160034
"984",1125.949951,1132.069946,1120.420044,1126.680054,55900,1126.680054
"985",1123.48999,1151.550049,1123.48999,1150.040039,177400,1150.040039
"986",1156.800049,1176.589966,1151.329956,1160.089966,202900,1160.089966
"987",1157.709961,1161.420044,1132.97998,1139.75,93000,1139.75
"988",1146.900024,1156.380005,1129.23999,1132,115000,1132
"989",1132.52002,1140.599976,1122.680054,1131.75,173000,1131.75
"990",1130.329956,1139.719971,1119.099976,1125.150024,174200,1125.150024
"991",1122.829956,1165.930054,1118.949951,1161.329956,124700,1161.329956
"992",1157.819946,1163.319946,1142.670044,1150.680054,127200,1150.680054
"993",1151.280029,1156.160034,1140.859985,1151.819946,81400,1151.819946
"994",1145.619995,1147.390015,1129.780029,1144.869995,119300,1144.869995
"995",1148.699951,1168.01001,1137.650024,1139.26001,142700,1139.26001
"996",1149.930054,1151.579956,1141.189941,1149.160034,129300,1149.160034
"997",1144.079956,1149.550049,1108.790039,1111.26001,156200,1111.26001
"998",1119.530029,1140.060059,1113.920044,1130.329956,153100,1130.329956
"999",1134.839966,1139.27002,1118.819946,1134.829956,320700,1134.829956
"1000",1122.23999,1139.219971,1100.140015,1135.329956,137200,1135.329956
"1001",1129.949951,1138.390015,1120.76001,1125.530029,111800,1125.530029
"1002",1130,1133.869995,1114.449951,1126.099976,76500,1126.099976
"1003",1127.22998,1148.400024,1127.22998,1140.189941,43000,1140.189941
"1004",1149.310059,1149.310059,1124.449951,1134.76001,49600,1134.76001
"1005",1144.630005,1151.099976,1131.5,1137.959961,86100,1137.959961
"1006",1141.109985,1149.910034,1129.819946,1133.880005,68000,1133.880005
"1007",1138.609985,1140.680054,1127.349976,1139.680054,110800,1139.680054
