"","LDOS.Open","LDOS.High","LDOS.Low","LDOS.Close","LDOS.Volume","LDOS.Adjusted"
"914",91.830002,93.230003,91.589996,92.599998,865700,90.98494
"915",91.879997,92.040001,90.809998,91.019997,794000,89.432503
"916",91.199997,91.370003,88.940002,89.169998,1046900,87.614769
"917",89.589996,90.82,89.099998,90.809998,836400,89.226166
"918",90.959999,91.93,90.400002,90.620003,596800,89.039482
"919",90.449997,90.800003,89.050003,90.540001,804900,88.960884
"920",90.849998,91.870003,90.43,91.68,643300,90.081001
"921",92.220001,92.220001,90.730003,91.309998,568200,89.717445
"922",90.830002,90.870003,88.959999,90.489998,1467300,88.911758
"923",90.059998,90.370003,88.199997,89.699997,929900,88.135529
"924",89.82,91.879997,89.5,91.639999,903900,90.041695
"925",91.75,91.75,88.220001,89.010002,1155900,87.457565
"926",89.260002,90.470001,86.959999,88.489998,1057300,86.946632
"927",87.129997,87.900002,85.629997,86.550003,1176300,85.040466
"928",87.43,87.889999,86.300003,87.169998,805600,85.649643
"929",87.589996,88.07,85.599998,85.900002,973100,84.40181
"930",86.760002,87.389999,86.330002,87.169998,621000,85.649643
"931",87.660004,89.480003,87.610001,88.339996,714700,87.13913
"932",88.720001,89.790001,88.449997,88.739998,1082600,87.533691
"933",88.970001,90.089996,88.970001,89.099998,934400,87.888794
"934",88.800003,90.440002,88.120003,90.230003,639200,89.003433
"935",90.029999,90.599998,89.389999,90.059998,1719100,88.835747
"936",88.290001,88.760002,87.209999,88.43,1384700,87.227905
"937",90.040001,91.860001,88.599998,91.599998,885000,90.354813
"938",93.019997,94.419998,89.730003,90,1054000,88.776558
"939",89.120003,89.650002,87.559998,88.029999,1099600,86.833336
"940",87.779999,92.139999,87.360001,91.980003,783600,90.729652
"941",92.550003,93.129997,91.440002,91.57,709400,90.325211
"942",91.540001,91.760002,89.989998,90.57,443400,89.338814
"943",90.580002,90.889999,88.709999,89.150002,715000,87.93811
"944",89.830002,90.510002,87.980003,90.419998,818900,89.190849
"945",88.849998,90.940002,88.669998,90.389999,802200,89.161255
"946",90.639999,90.919998,88.959999,89.82,565600,88.599007
"947",89.980003,91.709999,88.830002,89.010002,635500,87.800011
"948",89.349998,89.849998,87.699997,88.480003,946400,87.277222
"949",89.160004,90.580002,88.839996,89.190002,586200,87.977577
"950",90.110001,91.279999,89.779999,90.870003,973500,89.634735
"951",91.139999,91.139999,89.239998,89.709999,696800,88.490501
"952",89.5,90.080002,87.360001,88.190002,834100,86.991165
"953",88.269997,90.160004,87.720001,88.489998,600500,87.287086
"954",87.730003,89,87.050003,87.779999,642400,86.586731
"955",88.330002,89.099998,87.739998,87.830002,677900,86.636063
"956",88.019997,88.309998,85.93,86.360001,618600,85.18605
"957",86.779999,86.919998,85.650002,86.129997,470300,84.959167
"958",85.610001,86.519997,84.519997,84.559998,1042000,83.410515
"959",84.879997,85.989998,84.690002,85.809998,746300,84.643509
"960",86.459999,86.93,85.339996,85.800003,642500,84.633659
"961",85.129997,85.230003,82.730003,83.440002,708400,82.30574
"962",83.580002,83.900002,82.25,82.699997,583300,81.57579
"963",81.18,81.629997,79.150002,79.339996,727600,78.261467
"964",79.400002,81.650002,79.209999,81.25,999600,80.145515
"965",81.279999,83.370003,81.279999,83,1480200,81.871712
"966",84.949997,87.43,84.160004,85.730003,1352600,84.564613
"967",86.129997,88.480003,85.980003,87.959999,1042700,86.76429
"968",88.690002,93.699997,88.690002,92.32,1806300,91.065018
"969",92.949997,93.349998,91.230003,91.400002,1049800,90.157532
"970",90.910004,90.910004,89.099998,90.470001,809400,89.240173
"971",94.370003,97.5,94.07,94.629997,1048100,93.34362
"972",94.43,96.050003,93.919998,94.940002,647700,93.649414
"973",95.580002,96.25,94.010002,94.989998,588600,93.698723
"974",94.370003,94.790001,93.419998,94.160004,625100,92.880013
"975",95.07,98.669998,94.879997,98.470001,790500,97.131416
"976",99.199997,100.910004,98.860001,100.629997,1349800,99.262054
"977",99.769997,100.760002,97.879997,100.279999,1464900,98.916817
"978",100.160004,102.529999,99.279999,99.529999,1090000,98.17701
"979",99.339996,100.589996,98.519997,100.339996,864100,98.976006
"980",100.389999,101.760002,98.870003,100.370003,1032300,99.005585
"981",100.279999,102.589996,99.910004,102.379997,740400,100.988266
"982",102.68,103.519997,101.970001,102.57,705200,101.175682
"983",102.800003,102.989998,101.120003,102.639999,527300,101.244736
"984",102.339996,103.18,102.050003,102.279999,282800,100.889626
"985",101.68,101.709999,100.220001,100.699997,1783200,99.331116
"986",101.139999,102.650002,100.550003,101.639999,920200,100.258324
"987",101.529999,103.129997,101.059998,103.099998,516700,101.698479
"988",102.5,103.5,101.690002,102.889999,792600,101.491341
"989",103,104.879997,102.779999,104.809998,388900,103.385231
"990",103.779999,104.699997,103.309998,103.5,652800,102.09304
"991",102.889999,104.220001,102.839996,103.949997,529400,102.536926
"992",103.959999,104.5,102.879997,104.110001,698100,102.694756
"993",103.199997,105.43,103.199997,104.82,1009200,103.395103
"994",104.029999,106.57,103.459999,105.419998,847200,103.986938
"995",105.489998,106.660004,104.129997,104.129997,859300,103.046822
"996",104.730003,104.870003,103.07,104.839996,1016000,103.749443
"997",105.300003,106.639999,104.760002,105.089996,958600,103.996834
"998",105.139999,105.709999,104.150002,104.830002,777400,103.739548
"999",104.940002,106.669998,104.169998,105.669998,2124100,104.570808
"1000",104.230003,104.360001,101.589996,103.129997,787200,102.05722
"1001",102.650002,103.220001,101.339996,102.349998,807300,101.285339
"1002",103.050003,105.360001,103.050003,104.610001,638400,103.521835
"1003",105.089996,105.120003,103.400002,104.239998,198200,103.155678
"1004",104.910004,105.410004,103.860001,104.779999,404600,103.690063
"1005",105.419998,105.550003,103.470001,103.589996,371700,102.512444
"1006",103.669998,104.989998,103.669998,103.980003,285100,102.898392
"1007",103.849998,105.230003,103.269997,105.120003,344300,104.026535
