"","IFF.Open","IFF.High","IFF.Low","IFF.Close","IFF.Volume","IFF.Adjusted"
"697",115.050003,115.779999,113.410004,115.099998,1070300,109.508125
"698",115.089996,116.360001,113.879997,115.970001,1316300,110.335869
"699",117.43,119.660004,117.25,118.150002,798700,112.40995
"700",117.989998,119.379997,117.760002,118.330002,518900,112.581223
"701",118.940002,119.980003,118.18,119.18,490700,113.389908
"702",118.959999,120.25,118.449997,119.160004,786000,113.370872
"703",119.730003,120.389999,118.900002,119.449997,457100,113.64679
"704",119.830002,120.18,117.089996,117.839996,788000,112.115005
"705",118.440002,118.949997,117.620003,118.389999,844300,112.63829
"706",117.879997,119.540001,117.220001,119.120003,604100,113.332825
"707",119.410004,120.93,119.410004,120.019997,725200,114.189095
"708",120.449997,120.449997,118.279999,119.709999,581400,113.894157
"709",119.400002,120.519997,118.279999,119.959999,857600,114.132011
"710",120.830002,120.910004,119.800003,120.190002,895000,114.350822
"711",118.949997,123.050003,118.919998,122.230003,1071900,116.29174
"712",121.940002,123.470001,120.370003,123.32,738000,117.328766
"713",123.120003,123.349998,120.589996,122.010002,940600,116.08242
"714",122.580002,123.699997,121.239998,121.739998,1104900,115.825539
"715",123.239998,124.82,122.669998,124.010002,1448000,117.985252
"716",126.349998,136,124.43,134.460007,2798400,127.927589
"717",134.309998,134.720001,131.130005,133.009995,1016400,126.547981
"718",133.559998,135.130005,132.919998,133.419998,693700,126.93808
"719",133.479996,134.089996,131.820007,132.809998,664300,126.357712
"720",132.440002,132.449997,130.789993,131.220001,676600,124.844963
"721",131,131.710007,129.869995,130.559998,576700,124.217033
"722",129.580002,133.130005,129.220001,132.679993,631300,126.234016
"723",132.229996,133.919998,131.899994,133.899994,581400,127.39476
"724",134.259995,135.339996,133.779999,133.919998,941200,127.413811
"725",133.259995,135.080002,132.610001,135.020004,626100,128.460373
"726",135.669998,137.119995,134.509995,136.880005,1068100,130.229996
"727",135.570007,137.360001,135.270004,136.399994,1073300,129.773315
"728",136.070007,137.300003,135.509995,136.880005,1050200,130.229996
"729",139,140.690002,137.740005,140.020004,1483000,133.217468
"730",139.869995,141.559998,139.509995,141.410004,792000,134.539917
"731",141.009995,142.009995,140.279999,141.880005,1313100,134.987091
"732",142.539993,142.539993,140.259995,141.419998,845700,134.549423
"733",141,141.860001,140.5,141.229996,431700,134.368652
"734",141.5,142.020004,140.369995,140.539993,910100,133.712158
"735",138.679993,141.600006,138.350006,141.199997,1616800,134.340118
"736",141.449997,142.100006,139.960007,140.020004,1098600,133.217468
"737",140.490005,142.300003,140.300003,141.770004,803100,134.882431
"738",142.020004,142.380005,141.130005,142.039993,1055200,135.139282
"739",140.419998,140.789993,131.850006,133.809998,2722700,127.30912
"740",133.720001,134.860001,133.199997,133.990005,2292500,127.4804
"741",134.389999,135.229996,133.639999,134.539993,1258300,128.003677
"742",134.710007,135.619995,133.470001,134.600006,1111500,128.060745
"743",135.199997,135.679993,133.460007,133.979996,825200,127.470879
"744",125.870003,126.629997,119.650002,120,5941700,114.170067
"745",119.910004,122,119.809998,121.080002,3505100,115.197601
"746",121.309998,123.529999,119.839996,122.480003,1727200,116.529587
"747",123.379997,123.989998,122.260002,123.339996,1169500,117.347801
"748",124.75,125.470001,122.559998,122.800003,1720100,116.834045
"749",122.489998,124.669998,121.900002,123.949997,1160500,117.928169
"750",125.129997,125.599998,124.43,125.089996,548100,119.012779
"751",123.489998,126.449997,123.489998,126.279999,844200,120.869675
"752",127.07,128.880005,126.43,127.339996,706200,121.884254
"753",127.669998,127.970001,126.809998,126.959999,572700,121.520546
"754",127.510002,129.160004,127.300003,129.020004,831200,123.492279
"755",129.399994,129.470001,126.830002,127.550003,881200,122.085258
"756",126.309998,127.790001,125.75,126.349998,1072800,120.936668
"757",126.300003,126.870003,125.519997,125.519997,1170300,120.14222
"758",124.5,126.550003,124.5,125.309998,1244700,119.941216
"759",124.839996,125.620003,124.089996,124.139999,756100,118.821358
"760",124.059998,124.709999,122.309998,123.639999,1121500,118.342773
"761",124.300003,126.720001,123.93,125.989998,1004900,120.592079
"762",126,127.470001,124.910004,127.360001,839900,121.903389
"763",127.029999,129.699997,126.580002,129.300003,1744400,123.760277
"764",129.009995,130.509995,128.610001,129.940002,1051800,124.372871
"765",130.050003,133.389999,129.779999,133.130005,819400,127.42617
"766",133.369995,135.059998,132.839996,134.880005,929400,129.101212
"767",134.029999,136.029999,133.509995,134.800003,912500,129.024628
"768",135.089996,136.809998,134.610001,135.899994,707000,130.077484
"769",135.610001,136.960007,133.860001,136.050003,952100,130.221085
"770",136.289993,137.25,135.179993,135.789993,687800,129.972214
"771",134.880005,135.600006,133.740005,133.979996,889900,128.239761
"772",134.869995,135.809998,133.710007,135.449997,752100,129.646774
"773",136.509995,137.350006,134.839996,135.050003,710300,129.263901
"774",133.029999,133.110001,129.149994,132.970001,1869000,127.273041
"775",132.570007,133.009995,129.809998,131.110001,1367300,125.492737
"776",131.479996,136.350006,130.899994,135.839996,1096500,130.020065
"777",137.619995,140.610001,137.399994,139.990005,1171600,133.992249
"778",141.169998,143.610001,140.529999,142.669998,1102200,136.557449
"779",143.009995,143.869995,142.080002,142.210007,962200,136.117172
"780",141.910004,142.720001,139.639999,140,1152800,134.001862
"781",139.570007,140.080002,138.740005,139.059998,964900,133.102097
"782",139.940002,140.449997,137.830002,137.979996,941400,132.068405
"783",139.410004,141.039993,137.960007,139.389999,1247900,133.417953
"784",130.960007,136.979996,128.529999,136.740005,3177600,130.881531
"785",136.710007,137.539993,135.699997,135.869995,1028400,130.048782
"786",135.5,135.75,132.779999,134.839996,1072700,129.062927
"787",134.979996,136.740005,134.029999,134.259995,887300,128.507767
"788",133.570007,135.690002,131.910004,132.690002,1478700,127.005035
"789",132.149994,133.830002,131.279999,132.179993,1632300,126.516884
"790",129.330002,129.509995,125.290001,127.910004,1994900,122.429825
"791",128.429993,128.669998,121.980003,123.940002,1963500,118.629913
"792",125.839996,127.300003,122.830002,123.440002,1599000,118.151344
"793",121.589996,126.82,121.040001,122.230003,1533000,116.993202
"794",119.080002,121.120003,115.339996,119.779999,2332500,114.648163
"795",120.370003,122.699997,118.959999,122.559998,1295500,117.309044
"796",122.110001,124.849998,119.07,122.309998,1427000,117.069756
"797",124.209999,127.809998,123.919998,127.75,1422900,122.27668
"798",125.029999,127.849998,123.720001,124.830002,1492500,119.481796
"799",121.089996,124.309998,120.379997,122.730003,1635400,117.471756
"800",116.760002,118.559998,109.860001,112.720001,2968100,107.890633
"801",116.489998,118.760002,114.959999,118.57,2707700,113.489998
"802",115.75,116.040001,109.860001,111.279999,2622200,106.512329
"803",104.099998,106.519997,94.980003,99.940002,2699300,95.658188
"804",104.919998,109.019997,100.269997,109.019997,1621100,104.349159
"805",100.330002,106.949997,98,101.489998,1836500,97.141769
"806",104,111.610001,100.290001,109.480003,2271500,104.789452
"807",103.529999,109.480003,98.360001,108.410004,2105000,103.765297
"808",107.400002,111.940002,103.580002,107.419998,1796500,102.817703
"809",108.169998,108.370003,100.889999,102.410004,1538300,98.022354
"810",102.050003,102.82,92.139999,94.279999,2184700,90.240677
"811",98.5,106.150002,98.110001,100.949997,1647500,96.624893
"812",98.82,108.599998,95.82,104.57,2288400,100.838989
