"","FRC.Open","FRC.High","FRC.Low","FRC.Close","FRC.Volume","FRC.Adjusted"
"906",113.419998,116.169998,112.940002,116.120003,564000,115.395241
"907",116.550003,117.830002,115.900002,116.139999,535400,115.4151
"908",118,120.260002,117.269997,119.010002,683700,118.267197
"909",120.919998,121.169998,118.07,119.360001,763400,118.615005
"910",117.709999,118.68,117.480003,117.589996,400500,116.856056
"911",116.739998,118.25,116.470001,117.339996,516700,116.607613
"912",116.660004,117.290001,115.419998,115.519997,659800,114.798981
"913",115.540001,115.910004,113.839996,114.269997,463100,113.55677
"914",114.970001,116.370003,114.529999,114.629997,427700,113.914528
"915",113.589996,114.150002,112.610001,112.809998,471200,112.105888
"916",112.580002,113.120003,111.529999,112.970001,544600,112.2649
"917",113.349998,115.139999,112.830002,115.089996,793000,114.371651
"918",116.580002,117.260002,114.82,115.669998,455800,114.948036
"919",115.089996,115.150002,113.32,113.43,526900,112.722023
"920",113.68,115.470001,113.650002,114.839996,504400,114.123207
"921",116.059998,116.139999,114.25,114.739998,439100,114.023842
"922",114.330002,114.779999,112.849998,112.910004,729300,112.205269
"923",112.440002,113.839996,111.849998,113.370003,616100,112.662384
"924",113.089996,115.099998,112.68,114.389999,1261700,113.676025
"925",115.349998,116.760002,112.5,112.989998,1083300,112.284752
"926",114.959999,115.809998,112.720001,114.529999,739500,113.815155
"927",113.410004,113.459999,109.379997,110.110001,818700,109.422745
"928",110.779999,111.080002,109.059998,109.489998,636000,108.80661
"929",109.68,110.589996,107.050003,107.5,872400,106.829033
"930",107.370003,108.110001,106.019997,106.980003,672300,106.312286
"931",107.769997,109.540001,107.419998,107.900002,560000,107.226524
"932",108.339996,109.080002,107.050003,108.07,641700,107.39547
"933",108.050003,109.57,107.360001,108.379997,849000,107.703529
"934",107.129997,108.489998,106.610001,107.879997,721100,107.20665
"935",107.089996,108.889999,107.029999,108.43,1134500,107.753227
"936",106.050003,107.529999,104.300003,105.860001,884600,105.199265
"937",105.599998,106.830002,101.760002,103.199997,1242600,102.55587
"938",103.389999,104.580002,100.849998,100.940002,649000,100.309975
"939",101.529999,104.190002,100.379997,102.989998,880400,102.347183
"940",102.110001,105.099998,102.110001,104.910004,662100,104.255203
"941",106.360001,109.199997,105.940002,108.169998,975300,107.494843
"942",107.639999,108.970001,107.309998,107.669998,927700,106.997971
"943",108,110.260002,107.779999,109.059998,842400,108.379288
"944",109.809998,110.879997,108.43,110.370003,658800,109.681122
"945",109.199997,113.220001,108.669998,112.940002,545600,112.235085
"946",114.029999,117.489998,114.019997,117.370003,612900,116.637428
"947",118.860001,121.660004,117.879997,118.790001,1283700,118.048569
"948",120,123.900002,119.889999,122.730003,1188200,121.963982
"949",123.080002,123.910004,120.32,123.760002,737400,122.987549
"950",124.190002,124.800003,122.089996,123.720001,563300,122.947784
"951",123.629997,125.809998,123.489998,125.610001,978400,124.825996
"952",125.459999,128.789993,122.639999,123.75,1160600,122.977592
"953",125,125.610001,120.940002,121.139999,673700,120.383896
"954",120.529999,125.68,120.029999,125.620003,787600,124.835938
"955",126.120003,127.370003,124.919998,126.779999,749700,125.988693
"956",126.910004,128.470001,125.459999,125.919998,839100,125.134064
"957",126.910004,129.229996,126.690002,127.660004,927600,126.863205
"958",127.660004,129.100006,127.400002,128.039993,989300,127.240829
"959",128.389999,130.789993,127.589996,130.619995,726100,129.804733
"960",131.509995,131.600006,129.339996,130.979996,800900,130.16246
"961",129.460007,129.759995,127.379997,128.669998,660200,127.866882
"962",128.179993,128.690002,125.519997,125.75,821300,124.965134
"963",123.529999,125.529999,122.830002,123.800003,654700,123.223274
"964",123.660004,125.800003,122.730003,125.18,722000,124.59684
"965",124.949997,126.75,124.32,126.139999,897700,125.552376
"966",127.610001,127.809998,125.790001,127.220001,865500,126.627342
"967",129.800003,131.029999,128.389999,129.100006,973000,128.498581
"968",125.949997,127.360001,123.010002,123.269997,1539200,122.69574
"969",123.82,128.300003,123.440002,127.720001,950600,127.125008
"970",129.509995,131.179993,128.729996,129.770004,855600,129.165451
"971",140.600006,142.139999,131.339996,137.240005,1448200,136.600662
"972",137.520004,138.669998,134.220001,134.839996,1433400,134.211853
"973",135.539993,136.970001,134.369995,134.899994,1302600,134.271576
"974",129.979996,131.360001,127.599998,131.300003,2212000,130.688339
"975",132.580002,134.470001,132.149994,133.970001,926700,133.345886
"976",136.839996,138.089996,133.179993,135.279999,862400,134.64978
"977",133.850006,134.520004,132.339996,134.470001,818000,133.843552
"978",135.240005,135.839996,133.110001,133.110001,657900,132.489914
"979",132.809998,132.809998,131.259995,132.240005,480100,131.623962
"980",131.759995,132.149994,129.490005,129.899994,941000,129.29483
"981",131.699997,132.470001,130.25,130.729996,639300,130.120972
"982",132.860001,134.809998,132.380005,134.619995,1133400,133.992859
"983",134.539993,134.539993,131.479996,132.960007,689500,132.340622
"984",133.029999,133.029999,129.860001,130.339996,804200,129.732803
"985",129.919998,130.860001,128.75,129.559998,1012800,128.956421
"986",131.449997,132.75,130.580002,131.410004,1013200,130.797821
"987",131.089996,132.369995,130.229996,131.679993,534100,131.066559
"988",131.5,131.979996,129.539993,129.809998,651500,129.205276
"989",131.309998,131.720001,129.399994,129.490005,704000,128.886765
"990",129.279999,130.229996,128.75,130.130005,1003000,129.523788
"991",129.5,130.270004,129,130.130005,749300,129.523788
"992",130.770004,131.059998,128.929993,129.770004,722000,129.165451
"993",128.649994,130.509995,128.600006,130.320007,780900,129.712891
"994",128.860001,130.389999,128.729996,129.630005,645500,129.026108
"995",131.360001,131.490005,129.199997,129.259995,770500,128.657837
"996",130.539993,134.210007,130.289993,134.160004,1005200,133.535004
"997",134.190002,135.779999,133.529999,135.279999,1417500,134.64978
"998",135.490005,138.330002,134.610001,138.100006,920200,137.45665
"999",138.160004,138.300003,134.919998,135.779999,1912700,135.147461
"1000",135.869995,136.639999,133.070007,135.75,972300,135.117599
"1001",136.220001,137.850006,135.570007,136.649994,854700,136.013397
"1002",137.589996,140.559998,137.220001,140.460007,625900,139.805649
"1003",140.5,140.809998,139.130005,140.529999,185700,139.875336
"1004",141.979996,143.229996,140.740005,142.669998,684600,142.005356
"1005",142.449997,143.009995,141.029999,142.399994,653500,141.736618
"1006",142.880005,145.020004,142.619995,144.809998,707800,144.135391
"1007",144.869995,147.240005,143.710007,146.929993,683800,146.245529
