"Index" "EOOpen" "EOHigh" "EOLow" "EOClose" "EOVolume" "EOAdjusted"
"2016-07-19" 82.870003 83.150002 81.860001 82.040001 2173800 74.883179
"2016-07-20" 81.529999 82.860001 80.919998 82.110001 2156700 74.947075
"2016-07-21" 82.150002 83.459999 81.199997 81.489998 1825300 74.381157
"2016-07-22" 82.050003 82.199997 80.190002 80.980003 2620100 73.915649
"2016-07-25" 80.379997 80.559998 78.190002 78.75 4280300 71.880188
"2016-07-26" 78.470001 80.449997 78.040001 80.449997 2548000 73.431885
"2016-07-27" 80.760002 81.949997 79.650002 79.779999 3450200 72.82032
"2016-07-28" 79.739998 80.709999 79.25 79.900002 2537400 72.929855
"2016-07-29" 79 81.889999 78.860001 81.699997 2886900 74.572845
"2016-08-01" 81.040001 81.129997 78.260002 78.699997 3591800 71.834549
"2016-08-02" 79.370003 80.360001 78.519997 79.889999 3039100 72.920731
"2016-08-03" 80 82.419998 79.669998 82.370003 3036500 75.184387
"2016-08-04" 82.029999 84.300003 81.599998 84.239998 4243000 76.891266
"2016-08-05" 87.230003 90.769997 86.75 90.160004 8928300 82.294823
"2016-08-08" 90.970001 92 90.470001 90.660004 4506100 82.751213
"2016-08-09" 91.290001 91.389999 89.900002 90.379997 3064200 82.495651
"2016-08-10" 90.870003 90.870003 89.199997 89.419998 2664100 81.61937
"2016-08-11" 90.07 91.150002 89.080002 90.279999 3445400 82.40435
"2016-08-12" 90.650002 91.419998 90 91.199997 1912000 83.244102
"2016-08-15" 91.510002 91.970001 90.540001 90.550003 2794100 82.65081
"2016-08-16" 90.190002 90.800003 88.839996 90.260002 2463400 82.386116
"2016-08-17" 89.809998 90.660004 89.300003 90.220001 3160400 82.349594
"2016-08-18" 90.82 92.099998 90.290001 91.730003 4122200 83.727852
"2016-08-19" 91.169998 91.940002 90.660004 91.760002 2338600 83.755249
"2016-08-22" 90.830002 91.839996 90.269997 91.169998 2276100 83.216705
"2016-08-23" 90.730003 91.849998 90.709999 91.209999 2986400 83.253227
"2016-08-24" 90.769997 91.400002 90.559998 90.730003 2329200 82.815102
"2016-08-25" 90.699997 90.849998 90 90.25 1929900 82.376991
"2016-08-26" 90.730003 91.510002 89.919998 90.18 1641100 82.313087
"2016-08-29" 89.980003 91.330002 89.610001 91.139999 2226100 83.189323
"2016-08-30" 91.269997 91.690002 89.639999 90.07 1618400 82.212654
"2016-08-31" 89.760002 89.900002 88.019997 88.489998 2709100 80.7705
"2016-09-01" 88.309998 88.639999 87.440002 88.550003 2420700 80.825287
"2016-09-02" 89.269997 89.5 88.690002 88.910004 1938400 81.153877
"2016-09-06" 90.25 95.199997 90.059998 94.830002 7421600 86.557434
"2016-09-07" 94.779999 95.160004 94.040001 94.32 4271500 86.091911
"2016-09-08" 95.18 95.93 94.160004 95.43 3697300 87.105095
"2016-09-09" 94.360001 94.870003 92.620003 92.650002 3013300 84.567619
"2016-09-12" 92.050003 93.529999 91.349998 92.980003 2498800 84.868828
"2016-09-13" 91.610001 92.129997 89.529999 90.400002 3985900 82.513878
"2016-09-14" 89.879997 90.82 88.169998 88.449997 3673700 80.733994
"2016-09-15" 88.849998 92.389999 88.489998 90.949997 3931800 83.015907
"2016-09-16" 89.540001 91.459999 89.269997 90.970001 4559700 83.034172
"2016-09-19" 91.660004 91.870003 90.019997 90.050003 3740000 82.194458
"2016-09-20" 90.160004 91.849998 90.040001 90.400002 3049400 82.513878
"2016-09-21" 91.559998 93.790001 91.099998 93.519997 3188900 85.36171
"2016-09-22" 94.610001 95 92.43 92.610001 3047100 84.531113
"2016-09-23" 92.25 92.360001 89.400002 89.75 3679800 81.920601
"2016-09-26" 90.220001 90.629997 89.010002 89.260002 2131500 81.473328
"2016-09-27" 88.150002 89 87.18 88.559998 2939000 80.834381
"2016-09-28" 89.459999 94.580002 88.57 93.959999 4533800 85.763321
"2016-09-29" 94.279999 95.940002 93.139999 95.050003 4486500 86.758255
"2016-09-30" 95.550003 97.199997 94.690002 96.709999 4006500 88.273422
"2016-10-03" 96.269997 96.709999 95.059998 96.110001 2318600 87.725769
"2016-10-04" 96.32 96.370003 94.510002 95.139999 1724700 86.840401
"2016-10-05" 96.370003 98.32 96.089996 97.379997 3284500 88.884972
"2016-10-06" 97.550003 98.059998 96.389999 97.139999 1789700 88.665924
"2016-10-07" 96.879997 97.330002 96.050003 96.440002 1742900 88.026993
"2016-10-10" 97.279999 98.099998 97.129997 97.290001 1963600 88.802841
"2016-10-11" 96.75 97.07 95.720001 96.050003 2099900 87.671013
"2016-10-12" 95.879997 96.760002 95.150002 96.300003 2415800 87.8992
"2016-10-13" 95.43 95.93 93.989998 95.5 2252400 87.321327
"2016-10-14" 96.269997 96.269997 93.910004 94.480003 2526800 86.388695
"2016-10-17" 94.459999 94.949997 93.050003 93.779999 2100100 85.748619
"2016-10-18" 94.959999 95.160004 92.940002 93.129997 2735400 85.154289
"2016-10-19" 94.260002 96.18 94 95.059998 3163600 86.919006
"2016-10-20" 93.970001 95.5 93.769997 94.910004 2472200 86.78186
"2016-10-21" 94.190002 95.019997 93.639999 93.879997 2729600 85.840065
"2016-10-24" 93.980003 94.669998 92.279999 93.620003 2569000 85.602333
"2016-10-25" 93.480003 94.190002 92.57 92.669998 1429100 84.733688
"2016-10-26" 91.849998 93.099998 90.379997 92.139999 3286400 84.249069
"2016-10-27" 92.510002 92.889999 91.300003 91.739998 3581300 83.883339
"2016-10-28" 91.650002 94.089996 90.68 90.800003 3269800 83.023842
"2016-10-31" 90.660004 91.230003 90.18 90.419998 2406900 82.676392
"2016-11-01" 91.32 92.220001 89.900002 91.160004 2496000 83.352997
"2016-11-02" 89.910004 91.790001 88.940002 90.940002 3302600 83.15184
"2016-11-03" 90.879997 92.879997 90.589996 92.080002 4157900 84.194214
"2016-11-04" 94.870003 96 91.510002 91.800003 6775100 83.938202
"2016-11-07" 93.599998 93.599998 92.209999 93.43 2988200 85.428604
"2016-11-08" 92.900002 94.099998 92.57 93.360001 2382200 85.364594
"2016-11-09" 93.349998 94.669998 92.519997 93.43 4685900 85.428604
"2016-11-10" 92.639999 93.699997 92.059998 92.629997 2983000 84.697113
"2016-11-11" 92.07 92.540001 90.120003 91.410004 2340300 83.581619
"2016-11-14" 91.190002 92.800003 90.089996 92.68 2467000 84.742836
"2016-11-15" 94.029999 94.989998 93.050003 94.57 8288400 86.470978
"2016-11-16" 94.510002 96.019997 94.050003 95.220001 4103400 87.065308
"2016-11-17" 96.099998 96.580002 92.040001 92.339996 5877700 84.431946
"2016-11-18" 92.75 94.279999 92.379997 93.150002 2755400 85.172577
"2016-11-21" 95 97 94.860001 95.669998 4642400 87.476761
"2016-11-22" 95.790001 96.199997 93.419998 95.269997 3867800 87.111015
"2016-11-23" 94.790001 97.699997 94.639999 97 2675500 88.692856
"2016-11-25" 96.389999 96.809998 95.190002 95.980003 1518300 87.760223
"2016-11-28" 96.639999 96.839996 93.269997 93.470001 3031200 85.465172
"2016-11-29" 91.599998 93.379997 90 92.440002 4010400 84.523376
"2016-11-30" 97.309998 103.07 97.089996 102.519997 10121000 93.740128
"2016-12-01" 105.709999 107.470001 103.849998 104.75 6505300 95.779144
"2016-12-02" 104.809998 105.470001 103.389999 103.739998 4078300 94.855637
"2016-12-05" 104.879997 106.809998 104.32 104.459999 5883900 95.513992
"2016-12-06" 103.519997 105.300003 102.559998 103.970001 3539700 95.065948
"2016-12-07" 103.919998 104.970001 102.690002 103.529999 3777700 94.663643
"2016-12-08" 104.029999 105.25 102.360001 104.93 6189100 95.943756
"2016-12-09" 105.589996 106.989998 105.349998 106.449997 4049600 97.333565
"2016-12-12" 109.099998 109.370003 105.190002 105.830002 5758500 96.766663
"2016-12-13" 107 109.129997 105.800003 108.010002 3912600 98.759964
"2016-12-14" 106.690002 107.470001 104.080002 104.209999 4010300 95.285393
"2016-12-15" 103.029999 105.050003 102.540001 103.919998 4646800 95.020241
"2016-12-16" 104.089996 104.589996 102.790001 104 8906300 95.093384
"2016-12-19" 104.269997 104.400002 103.129997 103.480003 2238900 94.617897
"2016-12-20" 104.199997 104.339996 102.709999 103.160004 2383100 94.325317
"2016-12-21" 103.75 103.860001 102.330002 102.550003 2364900 93.76757
"2016-12-22" 102.669998 103.330002 101.870003 103.129997 2722400 94.297874
"2016-12-23" 102.699997 103.040001 101.620003 102.029999 1706200 93.292076
"2016-12-27" 102.82 103.120003 102.32 102.540001 1410800 93.75843
"2016-12-28" 102.489998 102.830002 101.349998 101.650002 1896100 92.944626
"2016-12-29" 101.599998 101.949997 100.540001 101.279999 1517700 92.606323
"2016-12-30" 101.150002 102.18 100.730003 101.099998 2178200 92.44175
"2017-01-03" 102.629997 104.629997 101.830002 103.540001 4151200 94.672768
"2017-01-04" 104.25 104.470001 102.970001 103.620003 2417900 94.745934
"2017-01-05" 103.629997 104.849998 103.419998 104.18 3084800 95.257957
"2017-01-06" 104.610001 105.709999 103.709999 105.209999 2418300 96.199753
"2017-01-09" 104.32 104.580002 102.82 103.019997 3382600 94.197311
"2017-01-10" 103.230003 104.400002 102.870003 103.400002 2913800 94.544762
"2017-01-11" 103.559998 105.040001 102.730003 104.919998 3542900 95.934601
"2017-01-12" 105.510002 106.510002 104.839996 105.370003 4671700 96.50058
"2017-01-13" 104.839996 106.080002 104.269997 105.389999 2580500 96.518883
"2017-01-17" 105.949997 106.760002 105.449997 105.480003 3881100 96.601303
"2017-01-18" 105.339996 105.709999 104.730003 105.400002 2527500 96.528053
"2017-01-19" 105.5 106.209999 104.459999 105.190002 2425800 96.335716
"2017-01-20" 106.230003 106.790001 105.300003 105.470001 2488100 96.592171
"2017-01-23" 104.720001 105.099998 103.339996 103.459999 3045500 94.751343
"2017-01-24" 104.489998 104.620003 102.910004 103.68 2680500 94.952827
"2017-01-25" 103.629997 104.389999 103.239998 103.900002 2798100 95.154305
"2017-01-26" 104.099998 105.260002 103.900002 104.389999 2772600 95.603058
"2017-01-27" 104.160004 104.160004 102.779999 102.900002 2343600 94.238487
"2017-01-30" 102.190002 102.760002 99.57 101.199997 2975600 92.68158
