"Index" "EOpen" "EHigh" "ELow" "EClose" "EVolume" "EAdjusted"
"2012-01-31" 58.200001 58.560001 57.439999 57.93 1774500 51.997669
"2012-02-01" 58.400002 59.200001 58.32 58.900002 1569800 52.868351
"2012-02-02" 59.130001 59.5 58.150002 58.849998 2301500 52.823475
"2012-02-03" 55.5 58.34 54 57.48 9904600 51.593742
"2012-02-06" 57.150002 57.93 56.799999 57.41 3263700 51.530941
"2012-02-07" 56.889999 57.68 56.18 57.439999 2216600 51.557861
"2012-02-08" 57.189999 57.470001 56.619999 57.07 2039400 51.22575
"2012-02-09" 57 57.68 56.48 57.650002 1819000 51.746346
"2012-02-10" 57.09 57.43 56.790001 56.900002 1362300 51.073162
"2012-02-13" 56.389999 56.52 55.389999 55.5 3599600 49.816517
"2012-02-14" 54.669998 55.419998 54.560001 55.16 2861500 49.511349
"2012-02-15" 55.509998 56.419998 55.110001 55.18 2421800 49.529293
"2012-02-16" 55.279999 56.41 55.130001 56.080002 1446300 50.337132
"2012-02-17" 56.369999 56.459999 55.84 56.040001 1325400 50.301224
"2012-02-21" 56.049999 56.509998 55.599998 56.139999 1654900 50.390987
"2012-02-22" 55.830002 56.700001 55.720001 56.400002 1013700 50.624352
"2012-02-23" 56.400002 57.52 56.130001 57.34 1770300 51.468098
"2012-02-24" 57.41 57.41 56.349998 56.84 1395200 51.019302
"2012-02-27" 56.450001 57.889999 56.419998 57.799999 2114800 51.881004
"2012-02-28" 57.970001 58.349998 57.709999 58.299999 2320800 52.329792
"2012-02-29" 58.25 58.799999 58 58.540001 2635000 52.545208
"2012-03-01" 58.380001 58.91 58.23 58.650002 2673300 52.643944
"2012-03-02" 58.360001 58.43 58.099998 58.349998 1998000 52.374672
"2012-03-05" 58.099998 59.09 58.049999 58.849998 1698600 52.823475
"2012-03-06" 58.220001 58.349998 57.619999 58.099998 2838000 52.150261
"2012-03-07" 58.07 58.470001 57.880001 58.389999 3761200 52.410564
"2012-03-08" 58.73 59.099998 58.52 58.91 2088400 52.877308
"2012-03-09" 58.98 59.09 58.549999 59.07 1459300 53.020935
"2012-03-12" 59.23 60.049999 58.959999 59.790001 1951300 53.667213
"2012-03-13" 60.299999 61.799999 60.169998 61.740002 2848500 55.417519
"2012-03-14" 61.610001 62.380001 61.509998 62.360001 2331000 55.974026
"2012-03-15" 62.41 63.91 62.189999 63.380001 3338100 56.889572
"2012-03-16" 62.91 63.919998 62.049999 63.669998 4746500 57.149872
"2012-03-19" 63.459999 63.48 62.360001 62.830002 2061800 56.395889
"2012-03-20" 62.59 62.669998 62.099998 62.23 1425000 55.857342
"2012-03-21" 62.43 63.040001 62.240002 62.759998 1252300 56.333061
"2012-03-22" 62.310001 62.720001 62.209999 62.380001 1470600 55.991974
"2012-03-23" 62.259998 62.400002 61.68 62.25 1339500 55.875286
"2012-03-26" 62.580002 62.889999 62.389999 62.639999 1789100 56.225349
"2012-03-27" 62.849998 63.209999 62.48 62.57 1792200 56.162521
"2012-03-28" 62.459999 62.77 61.650002 62.25 1689500 55.875286
"2012-03-29" 61.939999 62.290001 61.529999 62.23 1043100 55.857342
"2012-03-30" 62.720001 62.720001 61.889999 61.939999 1461100 55.597034
"2012-04-02" 62.150002 62.790001 62.049999 62.389999 1684600 56.00095
"2012-04-03" 62.389999 63 62.130001 62.650002 1426300 56.234341
"2012-04-04" 62.310001 62.84 62.040001 62.34 1227900 55.956074
"2012-04-05" 62.169998 63.279999 61.779999 63.150002 1390600 56.683121
"2012-04-09" 62.220001 62.419998 61.869999 62.16 884600 55.794502
"2012-04-10" 62.200001 62.23 60.700001 60.790001 1463800 54.564808
"2012-04-11" 61.290001 61.5 60.849998 60.950001 1471200 54.70842
"2012-04-12" 61.080002 62.529999 60.849998 62.41 1661800 56.018902
"2012-04-13" 62.299999 63.130001 61.740002 62.959999 1647300 56.512585
"2012-04-16" 62.950001 63.310001 62.029999 62.68 1527700 56.261261
"2012-04-17" 63.009998 63.419998 62.490002 63.27 845300 56.790833
"2012-04-18" 62.939999 63.209999 62.73 63.060001 1464400 56.602337
"2012-04-19" 63.110001 63.439999 62.389999 62.779999 1079300 56.351009
"2012-04-20" 62.970001 64.660004 62.970001 64.029999 1495800 57.473007
"2012-04-23" 63.16 63.34 61.950001 62.5 1603200 56.099689
"2012-04-24" 62.490002 62.599998 61.599998 61.880001 1324600 55.543171
"2012-04-25" 62.389999 64.75 62.389999 64.629997 2204500 58.011559
"2012-04-26" 64.629997 65.279999 64.360001 65.019997 1322500 58.361626
"2012-04-27" 65.18 65.599998 64.839996 65.230003 1786000 58.550133
"2012-04-30" 64.93 65.360001 64.559998 65.349998 1320400 58.657825
"2012-05-01" 65.480003 65.480003 63.939999 64.010002 1892800 57.455067
"2012-05-02" 63.849998 64.690002 63.41 64.599998 1575800 57.984631
"2012-05-03" 64.75 64.75 63.779999 64.150002 1931800 57.580715
"2012-05-04" 62 62.619999 60.27 60.720001 4372000 54.501968
"2012-05-07" 60.740002 61.810001 60.349998 61.599998 2157800 55.291847
"2012-05-08" 61 61.27 59.41 59.869999 2759600 53.739017
"2012-05-09" 59.02 60.34 59.009998 59.220001 2561100 53.155579
"2012-05-10" 59.810001 59.900002 58.759998 59.169998 2668900 53.110699
"2012-05-11" 59.099998 59.400002 57.970001 58.16 2536900 52.204121
"2012-05-14" 57.709999 57.959999 57.310001 57.439999 2084900 51.557861
"2012-05-15" 57.32 57.470001 56.240002 56.470001 4351100 50.687187
"2012-05-16" 56.470001 57.560001 56.459999 57.060001 2764300 51.216778
"2012-05-17" 57.169998 57.169998 55.02 55.080002 2281600 49.439529
"2012-05-18" 55.290001 55.650002 54.450001 54.540001 2099500 48.954826
"2012-05-21" 54.860001 55.169998 54.52 55.060001 1559300 49.421585
"2012-05-22" 54.950001 55.560001 54.380001 54.689999 2927900 49.089466
"2012-05-23" 54.18 54.860001 53.509998 54.650002 2720900 49.05357
"2012-05-24" 54.790001 55.32 54.560001 55.09 2127400 49.448513
"2012-05-25" 54.950001 55.32 54.759998 54.959999 1384600 49.331821
"2012-05-29" 55.25 55.990002 55.25 55.790001 1783400 50.07682
"2012-05-30" 55.150002 55.779999 55.02 55.75 2844200 50.040924
"2012-05-31" 55.650002 55.82 53.880001 54.150002 3335500 48.604759
"2012-06-01" 53.41 53.560001 51.869999 52.43 3389600 47.060905
"2012-06-04" 52.470001 53.240002 51.82 53.150002 2201400 47.707172
"2012-06-05" 52.799999 54.279999 52.630001 54.16 2606400 48.61375
"2012-06-06" 54.389999 55 54.09 54.98 1564800 49.349777
"2012-06-07" 55.32 55.619999 54.73 54.869999 1415800 49.251045
"2012-06-08" 54.619999 55.130001 54.380001 55.009998 1617700 49.376694
"2012-06-11" 55.450001 55.810001 54.669998 54.68 1403700 49.080502
"2012-06-12" 55.009998 55.450001 54.610001 55.369999 1563100 49.699833
"2012-06-13" 55.220001 55.360001 54.049999 54.310001 1879100 48.748379
"2012-06-14" 54.5 54.68 53.889999 54.299999 1799200 48.739403
"2012-06-15" 54.400002 55.380001 54.400002 55.07 2331400 49.43055
"2012-06-18" 54.950001 55.549999 54.560001 55.380001 1466900 49.708813
"2012-06-19" 55.619999 57.009998 55.580002 56.549999 2075400 50.758995
"2012-06-20" 56.560001 56.650002 55.630001 56.150002 2063800 50.39996
"2012-06-21" 56.32 56.459999 54.459999 54.490002 1796700 48.90995
"2012-06-22" 55.080002 55.360001 54.290001 54.919998 1799500 49.295914
"2012-06-25" 54.490002 54.599998 53.32 53.889999 1584100 48.371399
"2012-06-26" 53.93 54.419998 53.759998 53.860001 1758900 48.344471
"2012-06-27" 54.110001 54.66 53.549999 53.900002 1439700 48.380375
"2012-06-28" 53.66 53.970001 52.43 52.919998 2039200 47.500729
"2012-06-29" 53.41 54.32 52.919998 54.119999 2860200 48.577835
"2012-07-02" 54.259998 54.759998 53.73 54.700001 1331600 49.098454
"2012-07-03" 54.59 55.650002 54.5 55.189999 769900 49.538269
"2012-07-05" 55.029999 56.200001 54.580002 55.5 1559900 49.816517
"2012-07-06" 55.07 55.23 54.130001 54.650002 1269200 49.05357
"2012-07-09" 54.540001 54.630001 52.720001 52.959999 3069800 47.53664
"2012-07-10" 53.27 53.610001 50.990002 51.509998 4991100 46.235111
"2012-07-11" 51.57 51.669998 49.810001 50.599998 5434000 45.418312
"2012-07-12" 50.5 50.720001 49.93 50.560001 5177000 45.382408
"2012-07-13" 50.830002 52.419998 50.639999 51.630001 3091000 46.342834
"2012-07-16" 51.59 51.959999 50.98 51.389999 2050800 46.127407
"2012-07-17" 51.470001 51.849998 50.59 51.349998 1160000 46.091511
"2012-07-18" 51.150002 53.060001 51.150002 52.59 3537300 47.204514
"2012-07-19" 52.700001 55.27 52.700001 54.68 3882700 49.080502
"2012-07-20" 54.18 54.330002 52.889999 53.209999 2324500 47.761028
"2012-07-23" 52.369999 52.740002 51.700001 52.459999 1902200 47.087833
"2012-07-24" 52.450001 52.75 52.040001 52.400002 1698900 47.033981
"2012-07-25" 52.419998 53.009998 52.139999 52.34 1826700 46.980125
"2012-07-26" 52.93 53.939999 52.93 53.700001 2451600 48.200867
"2012-07-27" 53.93 55.200001 53.650002 54.700001 2049700 49.098454
"2012-07-30" 54.709999 54.790001 53.57 53.830002 1213600 48.317528
"2012-07-31" 53.740002 53.810001 51.779999 52.380001 3489400 47.016014
"2012-08-01" 52.59 53.02 50.869999 50.889999 2413700 45.678623
"2012-08-02" 50.25 51.220001 50 50.880001 2771900 45.669632
"2012-08-03" 51.75 53.25 51.75 53.09 1715500 47.653313
"2012-08-06" 53.150002 54.119999 52.889999 53.509998 1707900 48.030308
"2012-08-07" 53.880001 55.150002 53.790001 54.419998 2082000 48.847118
"2012-08-08" 54.16 54.41 52.77 54.369999 2611600 48.802235
"2012-08-09" 54.419998 55.630001 54.220001 55.259998 2514000 49.601097
"2012-08-10" 54.799999 55.66 54.73 55.619999 2464100 49.924232
"2012-08-13" 55.32 55.779999 54.57 55.009998 3017800 49.376694
"2012-08-14" 58.200001 61 58.060001 60.130001 8769900 53.972389
"2012-08-15" 59.470001 61.57 59.439999 60.93 3374500 54.69046
"2012-08-16" 60.720001 61.509998 60.18 61.290001 1962700 55.013592
"2012-08-17" 61.540001 61.759998 61.32 61.610001 2235200 55.300823
"2012-08-20" 61.450001 61.560001 60.470001 60.59 2594600 54.385284
"2012-08-21" 60.57 61.009998 60.119999 60.360001 1629900 54.178837
"2012-08-22" 60.080002 60.16 59.560001 59.810001 1743300 53.68515
"2012-08-23" 59.799999 60.16 59.380001 59.529999 1268200 53.433819
"2012-08-24" 59.25 60.360001 59.049999 60.099998 2212800 53.945457
"2012-08-27" 60.139999 60.43 59.73 59.810001 1630200 53.68515
"2012-08-28" 59.810001 60.84 59.709999 60.189999 2430500 54.026245
"2012-08-29" 60.09 60.259998 59.52 60.150002 1969600 53.990349
"2012-08-30" 59.610001 60.07 59.349998 59.810001 2190500 53.68515
"2012-08-31" 60.310001 60.419998 59.66 59.950001 1516100 53.810829
"2012-09-04" 59.810001 60.02 59.310001 59.779999 3318400 53.658226
"2012-09-05" 59.93 60.470001 59.57 59.59 2507500 53.487679
"2012-09-06" 60.040001 61.09 59.950001 60.950001 2369800 54.70842
"2012-09-07" 60.84 61.630001 60.84 61 2831700 54.753292
"2012-09-10" 60.130001 61.27 60.130001 60.82 1632300 54.591724
"2012-09-11" 60.689999 60.810001 59.84 60.220001 2016800 54.053173
"2012-09-12" 60.459999 60.77 59.549999 59.630001 1937100 53.523594
"2012-09-13" 59.700001 60.830002 59.580002 60.599998 2156800 54.394257
"2012-09-14" 60.560001 61.639999 60.560001 61.23 2259600 54.959743
"2012-09-17" 61.34 61.75 60.700001 60.990002 1882000 54.744316
"2012-09-18" 61 61.360001 60.700001 61.299999 1412400 55.022572
"2012-09-19" 61.290001 61.919998 61.130001 61.57 1652700 55.264931
"2012-09-20" 61.27 61.639999 60.48 61.619999 1942100 55.309799
"2012-09-21" 61.970001 62.240002 61.759998 61.82 3774600 55.489334
"2012-09-24" 61.419998 61.740002 60.810001 61.439999 1310000 55.148228
"2012-09-25" 61.759998 61.93 61.139999 61.400002 2270200 55.112331
"2012-09-26" 61.27 61.34 59.82 60.650002 1765700 54.43914
"2012-09-27" 61 61.860001 60.849998 61.669998 2235600 55.354679
"2012-09-28" 61.450001 61.799999 60.66 61.57 2333100 55.264931
"2012-10-01" 61.610001 63.540001 61.490002 63.16 3058800 56.692097
"2012-10-02" 63.349998 63.43 62.470001 62.700001 1825100 56.279205
"2012-10-03" 62.759998 63.299999 62.400002 63.299999 1646000 56.817768
"2012-10-04" 63.400002 64.029999 63.029999 63.299999 1495400 56.817768
"2012-10-05" 63.75 64.190002 63.130001 64 1806400 57.446083
"2012-10-08" 63.59 63.970001 63.209999 63.439999 975000 56.94342
"2012-10-09" 63.34 63.740002 62.369999 62.540001 1265400 56.135597
"2012-10-10" 62.610001 62.77 62.049999 62.380001 1053500 55.991974
"2012-10-11" 62.93 63.459999 62.84 63.16 1271000 56.692097
"2012-10-12" 63.290001 63.540001 62.419998 63.009998 1394300 56.557453
"2012-10-15" 63.16 63.52 62.700001 63.43 1241600 56.934456
"2012-10-16" 63.720001 65 63.619999 64.959999 1541300 58.307774
"2012-10-17" 64.940002 65 64.129997 64.5 1350300 57.894875
"2012-10-18" 64.419998 64.849998 64.019997 64.290001 1723900 57.706387
"2012-10-19" 63.970001 64.010002 62.650002 62.93 1736000 56.485653
"2012-10-22" 62.93 63.16 62.060001 62.59 960300 56.180473
"2012-10-23" 62.09 62.32 61.549999 62.189999 1071500 55.82143
"2012-10-24" 62.619999 62.619999 61.380001 61.529999 1709700 55.229019
"2012-10-25" 62.139999 62.509998 60.93 61.299999 1359500 55.022572
"2012-10-26" 61.389999 61.509998 60.669998 60.790001 1640000 54.564808
"2012-10-31" 61.220001 61.82 60.57 61.619999 2145000 55.309799
"2012-11-01" 59.470001 61.810001 58.400002 61.169998 3454900 54.905884
"2012-11-02" 61.610001 61.610001 59.93 60.029999 2211300 53.882622
"2012-11-05" 59.799999 59.91 58.77 59.400002 2903600 53.317146
"2012-11-06" 59.400002 59.919998 59.389999 59.779999 1924000 53.658226
"2012-11-07" 59.23 59.360001 58.439999 58.560001 2309700 52.56316
"2012-11-08" 58.57 58.580002 57.290001 57.310001 2039400 51.44117
"2012-11-09" 57.259998 58.32 57.23 57.490002 2188600 51.602734
"2012-11-12" 57.549999 57.830002 57.299999 57.450001 920100 51.566826
"2012-11-13" 57.099998 58.040001 56.869999 56.959999 1455900 51.12701
"2012-11-14" 56.919998 57.220001 56.189999 56.34 2101600 50.570499
"2012-11-15" 56.349998 56.860001 56.040001 56.41 1780900 50.633335
"2012-11-16" 56.66 56.900002 56.139999 56.619999 2141900 50.821835
"2012-11-19" 57.349998 59.43 56.970001 57.700001 1972500 51.791241
"2012-11-20" 57.689999 58.25 57.290001 58.029999 1567900 52.087425
"2012-11-21" 57.860001 58.619999 57.860001 58.5 2024300 52.509308
"2012-11-23" 58.91 59.630001 58.52 59.619999 700700 53.514606
"2012-11-26" 59.18 59.349998 58.889999 59.32 1037600 53.245331
"2012-11-27" 59.439999 59.48 58.560001 58.689999 1809400 52.679844
"2012-11-28" 57.98 58.330002 57.389999 58.049999 1504500 52.75256
"2012-11-29" 58.290001 58.66 57.970001 58.009998 1733800 52.716202
"2012-11-30" 58.200001 58.529999 57.77 58.25 1370600 52.934307
"2012-12-03" 58.59 60.02 58.509998 59.209999 3277500 53.80669
"2012-12-04" 59.130001 59.209999 58.299999 59.060001 2269500 53.67038
"2012-12-05" 59 59.68 58.84 59.330002 1976400 53.915741
"2012-12-06" 59.110001 59.790001 58.470001 59.77 1501300 54.315578
"2012-12-07" 59.959999 60.75 59.68 60.669998 1768400 55.133453
"2012-12-10" 60.860001 60.98 59.959999 60.09 1319400 54.606384
"2012-12-11" 60.150002 60.639999 60.150002 60.400002 1015100 54.888103
"2012-12-12" 60.75 60.98 60.240002 60.400002 1353400 54.888103
"2012-12-13" 60.549999 60.880001 59.790001 59.91 769000 54.442806
"2012-12-14" 59.630001 61.169998 59.630001 60.93 1522200 55.36972
"2012-12-17" 61.009998 61.259998 60.59 60.82 1401700 55.269764
"2012-12-18" 60.759998 61.029999 60.650002 60.900002 1866900 55.342468
"2012-12-19" 60.860001 61.060001 59.709999 60.34 2033500 54.833572
"2012-12-20" 60.5 60.5 59.369999 59.990002 1859800 54.515514
"2012-12-21" 59.529999 60.43 59.360001 59.82 2473300 54.361027
"2012-12-24" 59.799999 59.799999 58.810001 58.950001 686100 53.570415
"2012-12-26" 58.959999 59.07 57.810001 57.950001 1260900 52.661682
"2012-12-27" 57.950001 58.66 57.759998 58.450001 1712800 53.116051
"2012-12-28" 58.119999 58.75 57.900002 57.93 991900 52.643494
"2012-12-31" 57.669998 59.889999 57.529999 59.860001 1483500 54.397366
"2013-01-02" 60.349998 61.02 59.900002 61.009998 3250900 55.442432
"2013-01-03" 61.349998 62.98 61.349998 62.23 2956700 56.551094
"2013-01-04" 62.299999 62.98 62.029999 62.689999 1895600 56.969109
"2013-01-07" 62.669998 62.669998 61.450001 62 1887200 56.342083
"2013-01-08" 61.75 62.75 61.619999 62.740002 1638800 57.014561
"2013-01-09" 62.790001 63.220001 62.41 62.490002 1349100 56.78738
"2013-01-10" 62.869999 63.82 62.5 63.799999 2716800 57.977818
"2013-01-11" 63.799999 64.139999 63.540001 64.129997 1805400 58.277702
"2013-01-14" 64.040001 64.43 63.900002 64.230003 2079000 58.368595
"2013-01-15" 64 64.349998 63.610001 64.339996 1150600 58.46854
"2013-01-16" 64.18 64.330002 63.900002 63.970001 1067500 58.132301
"2013-01-17" 64.440002 64.610001 63.990002 64.230003 1497500 58.368595
"2013-01-18" 63.91 63.919998 62.400002 62.849998 3118800 57.114521
"2013-01-22" 62.669998 62.919998 62.360001 62.810001 1725300 57.078175
"2013-01-23" 62.599998 62.919998 62.330002 62.400002 1337400 56.705578
"2013-01-24" 62.599998 63 62.310001 62.540001 1815400 56.832809
"2013-01-25" 62.950001 63.34 62.700001 63.25 1811300 57.478016
"2013-01-28" 63.310001 63.369999 62.939999 63.139999 2077000 57.378056
"2013-01-29" 63.299999 63.880001 63.080002 63.720001 1597800 57.905121
"2013-01-30" 63.700001 63.990002 62.77 62.869999 945500 57.13269
"2013-01-31" 62.110001 62.25 60.759998 60.93 3921500 55.36972
"2013-02-01" 61.200001 62.970001 61.200001 62.720001 4349400 56.996376
"2013-02-04" 62.439999 62.5 60.990002 61.049999 2523700 55.478783
"2013-02-05" 64.300003 66.07 62.549999 64.709999 6229600 58.804787
"2013-02-06" 64.25 64.489998 63.189999 63.330002 2026000 57.550728
"2013-02-07" 63.220001 63.369999 62.09 63.139999 2244700 57.378056
"2013-02-08" 63.110001 63.509998 62.439999 62.75 1400000 57.023647
"2013-02-11" 62.400002 62.400002 61.48 61.779999 2458600 56.142147
"2013-02-12" 61.970001 62.779999 61.700001 62.669998 1725600 56.950943
"2013-02-13" 62.68 63.439999 62.650002 63.299999 1490100 57.52346
"2013-02-14" 63.25 63.779999 62.84 63.540001 1208300 57.74155
"2013-02-15" 63.43 64.099998 62.990002 63.110001 2661500 57.350784
"2013-02-19" 63.099998 63.619999 62.5 63.599998 2073900 57.79607
"2013-02-20" 63.669998 64.290001 63.650002 63.709999 1917900 57.896034
"2013-02-21" 63.310001 63.860001 62.57 63.029999 1660100 57.278099
"2013-02-22" 63.259998 63.619999 62.66 63.310001 1561200 57.532539
"2013-02-25" 63.639999 63.639999 61.73 61.779999 1409400 56.142147
"2013-02-26" 61.709999 62.470001 61.299999 62.330002 1932900 56.807484
"2013-02-27" 62.119999 64.040001 62.09 63.93 1762900 58.26572
"2013-02-28" 63.66 64.599998 63.610001 64.099998 1850500 58.420662
"2013-03-01" 63.68 64.480003 63.169998 64.470001 1319600 58.757881
"2013-03-04" 64.440002 64.889999 64.089996 64.889999 1412300 59.140663
"2013-03-05" 65 66.510002 64.970001 65.849998 2299300 60.01561
"2013-03-06" 65.889999 66.169998 65.68 65.919998 1343600 60.079391
"2013-03-07" 65.82 66.230003 65.68 65.900002 1861800 60.061176
"2013-03-08" 66 66 64.900002 65.699997 1622200 59.878902
"2013-03-11" 65.480003 65.959999 65.290001 65.75 578400 59.924488
"2013-03-12" 65.940002 66.190002 65.760002 65.830002 1538000 59.997379
"2013-03-13" 65.809998 65.889999 64.580002 65.019997 1407000 59.259132
"2013-03-14" 65.260002 65.339996 64.879997 65.019997 1030900 59.259132
"2013-03-15" 64.739998 64.760002 63.279999 63.34 2207300 57.728004
"2013-03-18" 62.720001 62.970001 62.259998 62.439999 1907800 56.907742
"2013-03-19" 62.82 63 61.869999 62.25 2340800 56.734573
"2013-03-20" 62.759998 63.91 62.759998 63.75 2398300 58.101665
"2013-03-21" 63.43 63.639999 63.029999 63.040001 1364900 57.454586
"2013-03-22" 63.139999 64.139999 63.110001 63.889999 1193600 58.229271
"2013-03-25" 64.010002 64.419998 63.080002 63.279999 852400 57.673317
"2013-03-26" 63.669998 64.010002 63.310001 63.990002 870400 58.320415
"2013-03-27" 63.610001 63.639999 63.119999 63.540001 969000 57.910263
"2013-03-28" 63.790001 64.110001 63.130001 64.029999 1361600 58.356869
"2013-04-01" 63.98 64.129997 63.32 63.66 769500 58.019642
"2013-04-02" 64.110001 65.599998 64.050003 65.279999 1337200 59.496109
"2013-04-03" 65.32 65.410004 64.489998 64.879997 1587400 59.131565
"2013-04-04" 64.919998 65.160004 64.370003 64.529999 1593400 58.812565
"2013-04-05" 63.639999 63.799999 62.290001 63.169998 2177200 57.573063
"2013-04-08" 63.07 64.389999 63.040001 64.389999 1189200 58.684971
"2013-04-09" 64.529999 64.599998 63.689999 64.480003 1241000 58.766994
"2013-04-10" 64.559998 65.870003 64.449997 65.489998 1253300 59.687508
"2013-04-11" 65.57 67.779999 65.400002 67.559998 2414700 61.574097
"2013-04-12" 67.269997 68.260002 66.900002 68.239998 1834800 62.193829
"2013-04-15" 67.889999 68.080002 67.040001 67.400002 2911000 61.428265
"2013-04-16" 67.800003 68.120003 67.459999 67.889999 2062400 61.874855
"2013-04-17" 67.540001 67.68 66.300003 66.709999 1858400 60.799427
"2013-04-18" 66.860001 67.389999 66.489998 67.209999 1772300 61.255112
"2013-04-19" 67.629997 69.779999 66.940002 69.669998 3549600 63.497147
"2013-04-22" 69.489998 69.82 69.160004 69.589996 1861800 63.424232
"2013-04-23" 70 70.800003 69.559998 70.379997 2069300 64.144234
"2013-04-24" 70.279999 70.510002 68.809998 68.82 1270400 62.722462
"2013-04-25" 69.120003 69.849998 68.510002 68.93 1997400 62.82272
"2013-04-26" 69.139999 69.629997 68.830002 68.879997 1745600 62.777142
"2013-04-29" 69.239998 69.650002 68.720001 68.919998 1489300 62.81361
"2013-04-30" 69.050003 70 68.989998 69.349998 2088400 63.205498
"2013-05-01" 69.379997 70.900002 68.690002 68.790001 2884900 62.695133
"2013-05-02" 67.089996 71.779999 66.699997 70.599998 4387900 64.344742
"2013-05-03" 71.029999 71.529999 70.290001 71.230003 2083700 64.918945
"2013-05-06" 71.07 71.080002 69.989998 70 2332300 63.79792
"2013-05-07" 69.879997 70.5 69.720001 70.309998 1674200 64.08046
"2013-05-08" 70.389999 70.669998 69.949997 70.010002 1820900 63.807041
"2013-05-09" 69.980003 70.099998 69.129997 69.269997 1599200 63.132576
"2013-05-10" 69.32 71.089996 69.160004 71.050003 1722000 64.754906
"2013-05-13" 70.709999 71.129997 70.339996 71.019997 1346400 64.727539
"2013-05-14" 70.919998 71.830002 70.849998 71.800003 1254200 65.438454
"2013-05-15" 71.699997 72.080002 71.410004 71.629997 1338200 65.283485
"2013-05-16" 71.290001 71.57 70.669998 70.779999 1447100 64.508804
"2013-05-17" 71.190002 71.760002 70.379997 70.849998 2235500 64.572601
"2013-05-20" 70.720001 71.690002 70.389999 71.459999 2160200 65.128548
"2013-05-21" 71.410004 71.720001 70.489998 71.120003 1180800 64.818672
"2013-05-22" 71.07 72.309998 70.040001 70.139999 1443400 63.925526
"2013-05-23" 70.169998 70.809998 69.690002 70.330002 1213300 64.098686
"2013-05-24" 70.050003 71.120003 70.029999 70.949997 1167000 64.663742
"2013-05-28" 71.730003 72.699997 71 71.050003 1715000 64.754906
"2013-05-29" 70.339996 70.68 69.019997 69.209999 1160300 63.23811
"2013-05-30" 69.440002 70.18 69.410004 69.580002 1174700 63.576187
"2013-05-31" 69.019997 69.260002 67.779999 67.779999 1541200 61.931511
"2013-06-03" 67.860001 67.989998 66.470001 67.5 1330800 61.675705
"2013-06-04" 67.57 68.190002 67.129997 67.470001 2035900 61.648251
"2013-06-05" 67.220001 67.519997 66.459999 66.480003 1492200 60.743694
"2013-06-06" 66.540001 66.919998 65.230003 65.970001 2239100 60.277679
"2013-06-07" 66.440002 68.610001 66.160004 68.120003 2414300 62.242176
"2013-06-10" 68.209999 68.330002 67.199997 67.599998 1653500 61.767036
"2013-06-11" 67.059998 68.230003 66.57 67.75 1443900 61.904091
"2013-06-12" 68.360001 68.589996 67.349998 67.419998 2023600 61.602581
"2013-06-13" 67.290001 68.349998 66.889999 68.050003 1067500 62.178219
"2013-06-14" 67.900002 68.610001 67.550003 68.410004 1254400 62.507156
"2013-06-17" 68.900002 70.650002 68.809998 70.199997 2015300 64.142685
"2013-06-18" 70.349998 70.349998 69.199997 69.720001 1346600 63.704109
"2013-06-19" 69.580002 70 68.32 68.379997 1148300 62.479736
"2013-06-20" 67.910004 67.910004 65.269997 65.510002 2393200 59.857384
"2013-06-21" 65.919998 66.279999 64.790001 65.790001 2045600 60.113224
"2013-06-24" 64.889999 65.709999 63.93 64.739998 1884600 59.15382
"2013-06-25" 65.089996 65.480003 64.57 64.739998 2147100 59.15382
"2013-06-26" 65.459999 66.040001 65.459999 65.639999 881300 59.976162
"2013-06-27" 66.269997 67.029999 66.220001 66.470001 999400 60.73455
"2013-06-28" 66.150002 66.540001 65.459999 65.769997 1431200 60.094948
"2013-07-01" 66.480003 67.25 66.18 66.940002 1224200 61.16399
"2013-07-02" 66.830002 68.040001 66.800003 67.449997 1021800 61.62999
"2013-07-03" 67.32 67.510002 66.830002 67.25 606400 61.447262
"2013-07-05" 67.940002 68.309998 67.389999 67.93 861500 62.068577
"2013-07-08" 68.150002 68.779999 67.779999 67.919998 1068800 62.059425
"2013-07-09" 67.620003 67.800003 66.029999 66.589996 2653100 60.844189
"2013-07-10" 66.620003 67.550003 66.589996 67.029999 1413600 61.24622
"2013-07-11" 68.080002 68.349998 67.690002 68.059998 1237400 62.187351
"2013-07-12" 68.190002 68.639999 68.050003 68.459999 1163500 62.552837
"2013-07-15" 68.349998 68.580002 66.970001 67.440002 1620000 61.620842
"2013-07-16" 67.400002 67.589996 66.43 66.779999 1453600 61.017792
"2013-07-17" 66.900002 67.190002 66.290001 66.330002 1286300 60.606644
"2013-07-18" 66.349998 67.139999 66.349998 66.739998 1397900 60.981236
"2013-07-19" 66.889999 68.639999 66.75 67.57 2664400 61.73962
"2013-07-22" 67.730003 68.120003 66.629997 66.669998 1304900 60.917263
"2013-07-23" 66.529999 66.599998 64.900002 64.949997 4405000 59.345688
"2013-07-24" 65.099998 65.220001 64.43 64.709999 2425200 59.126408
"2013-07-25" 64.620003 65.739998 64.440002 65.290001 3666900 59.656364
"2013-07-26" 65.059998 66.400002 65.059998 66.199997 2314100 60.487858
"2013-07-29" 66.120003 66.830002 65.68 66 1273200 60.305092
"2013-07-30" 66.349998 66.730003 65.360001 65.599998 1890400 59.939602
"2013-07-31" 65.980003 66.239998 65.589996 65.650002 1954300 59.985302
"2013-08-01" 66.129997 67.010002 65.910004 66.790001 2167400 61.026909
