"Index" "GWOpen" "GWHigh" "GWLow" "GWClose" "GWVolume" "GWAdjusted"
"2015-09-25" 214.259995 215.100006 212.100006 213.770004 685200 188.804382
"2015-09-28" 212.110001 214.779999 210.899994 211.770004 719700 187.03804
"2015-09-29" 211.830002 213.149994 209.720001 211.929993 717600 187.17926
"2015-09-30" 214.169998 217.710007 209.369995 215.009995 968200 189.899567
"2015-10-01" 214.009995 215.729996 207.619995 209.460007 1288000 184.997757
"2015-10-02" 207.690002 215.160004 204.130005 215.149994 1057600 190.023239
"2015-10-05" 216.350006 220.039993 215.919998 219.820007 602700 194.147827
"2015-10-06" 219.929993 226.220001 219.929993 223.729996 760700 197.601181
"2015-10-07" 225.100006 228.160004 223.75 227.839996 627600 201.231216
"2015-10-08" 227.279999 232.639999 227.149994 231.440002 652600 204.410736
"2015-10-09" 231 233 228.100006 229.199997 739000 202.432388
"2015-10-12" 229.020004 229.020004 224.270004 225.089996 934000 198.802338
"2015-10-13" 222.929993 226.050003 220.160004 222.679993 1098100 196.673828
"2015-10-14" 222.210007 224.289993 219.919998 221.449997 942400 195.587494
"2015-10-15" 222.110001 222.789993 217.770004 221.630005 1198000 195.74646
"2015-10-16" 211.149994 217.059998 203.899994 207.649994 2539200 183.399124
"2015-10-19" 206.679993 208.490005 200.339996 201.960007 1833700 178.373642
"2015-10-20" 200.539993 205.190002 198.940002 201.75 1058400 178.188202
"2015-10-21" 201.850006 204.5 199.149994 201.669998 977500 178.117508
"2015-10-22" 203.009995 213.210007 202.080002 209.419998 1328300 184.962402
"2015-10-23" 209.570007 211.130005 206.25 207.850006 853500 183.57579
"2015-10-26" 208.029999 209.539993 205.880005 206.279999 538000 182.189117
"2015-10-27" 204.220001 205.5 202.130005 202.460007 831400 178.815262
"2015-10-28" 203.300003 208.190002 202.389999 207.289993 1018100 183.081146
"2015-10-29" 207.119995 209.539993 205.449997 208.279999 509100 183.955536
"2015-10-30" 208.789993 210.990005 208.229996 210 866500 185.474701
"2015-11-02" 210.029999 211.899994 206.759995 211.130005 595300 186.472687
"2015-11-03" 211.830002 212.550003 209.800003 211.050003 753700 186.402023
"2015-11-04" 211.830002 213.970001 209.970001 210.649994 701900 186.048767
"2015-11-05" 209.630005 211.75 206.660004 209.779999 763600 186.315201
"2015-11-06" 208.800003 212.330002 206.850006 212.190002 623800 188.455658
"2015-11-09" 211.009995 211.270004 206.949997 208.75 458100 185.400436
"2015-11-10" 209.020004 212.169998 207.149994 210.940002 717700 187.345474
"2015-11-11" 211.050003 212.720001 208.539993 211.179993 600500 187.558655
"2015-11-12" 209.449997 212.149994 199.089996 199.830002 1879900 177.478195
"2015-11-13" 199 200.970001 196.580002 197.009995 1278000 174.973587
"2015-11-16" 197 199.669998 196.410004 198.279999 750400 176.101501
"2015-11-17" 197.899994 198.860001 192.5 193.259995 927500 171.643066
"2015-11-18" 194.25 198.639999 193.610001 198.25 729000 176.074875
"2015-11-19" 198.100006 198.610001 196.509995 198.309998 540000 176.128174
"2015-11-20" 199.130005 201.059998 198.460007 199.190002 515400 176.909744
"2015-11-23" 198.839996 199.630005 197.449997 198.059998 484200 175.906143
"2015-11-24" 197.110001 199.5 197 198.460007 485900 176.261429
"2015-11-25" 199.050003 199.619995 197.539993 198.679993 255300 176.456787
"2015-11-27" 199.199997 199.990005 196.929993 199.649994 312800 177.318298
"2015-11-30" 199.699997 201.050003 198.75 200.539993 606600 178.108765
"2015-12-01" 200.089996 202.169998 199.869995 201.639999 574800 179.085709
"2015-12-02" 201.289993 202.360001 199.059998 199.559998 633100 177.238403
"2015-12-03" 200.470001 201.339996 196.880005 198.800003 800400 176.563385
"2015-12-04" 198.880005 201.119995 197.550003 200.860001 699000 178.393005
"2015-12-07" 200.070007 200.070007 197.100006 198.429993 793800 176.234756
"2015-12-08" 196.720001 197.860001 193.820007 195.059998 830100 173.24173
"2015-12-09" 193.860001 197.559998 192.440002 193.119995 1450200 171.518723
"2015-12-10" 193.460007 195.279999 192.240005 194.470001 587700 172.717697
"2015-12-11" 192.320007 194.350006 189.600006 190.830002 921300 169.484833
"2015-12-14" 191.199997 194.740005 189.809998 194.130005 1360900 172.415756
"2015-12-15" 194.279999 195.949997 192.220001 194.580002 624600 172.815369
"2015-12-16" 196.199997 197.220001 193.5 196.789993 511900 174.778168
"2015-12-17" 196.720001 196.720001 193.490005 194.850006 784000 173.055237
"2015-12-18" 193.800003 195.490005 192.699997 193.929993 1608200 172.238113
"2015-12-21" 195.699997 196.5 193.729996 196.369995 484700 174.405151
"2015-12-22" 195.850006 202.740005 195.850006 201.949997 897200 179.361023
"2015-12-23" 203.940002 207.020004 202.869995 205.600006 730900 182.602783
"2015-12-24" 205.639999 207.669998 205.210007 205.449997 301500 182.469559
"2015-12-28" 204.149994 206.169998 203.050003 204.369995 411300 181.510361
"2015-12-29" 205.369995 206.940002 204.490005 205.539993 372400 182.549515
"2015-12-30" 205.539993 206.710007 204.619995 204.699997 263000 181.803421
"2015-12-31" 203.860001 205.279999 202.240005 202.589996 494100 179.929459
"2016-01-04" 199.550003 202.130005 197.770004 202.119995 705100 179.512024
"2016-01-05" 202.729996 203.429993 197.759995 199.679993 730600 177.344955
"2016-01-06" 197.410004 201.130005 196.320007 199.050003 727100 176.785431
"2016-01-07" 197.179993 198.800003 194.089996 197.130005 544100 175.0802
"2016-01-08" 198.139999 198.830002 194.380005 194.789993 722900 173.001907
"2016-01-11" 194.160004 194.339996 187.759995 189.119995 1192400 167.966095
"2016-01-12" 189.600006 191.880005 185.020004 187.649994 1166300 166.660553
"2016-01-13" 188.649994 191.419998 184.889999 185.600006 868200 164.839859
"2016-01-14" 185.619995 190.839996 183.5 188.960007 693900 167.824051
"2016-01-15" 185.25 189.929993 183.529999 189.419998 1337400 168.232559
"2016-01-19" 190.410004 191.979996 184.649994 186.580002 786400 165.710251
"2016-01-20" 185.110001 185.440002 176.850006 182.779999 1140100 162.335297
"2016-01-21" 183.100006 186.520004 182 185.529999 843900 164.777679
"2016-01-22" 187.809998 190.479996 184.669998 187.229996 1095700 166.287521
"2016-01-25" 187.179993 187.369995 182.75 185.529999 1058800 164.777679
"2016-01-26" 196.710007 197 182.570007 186 1494400 165.195114
"2016-01-27" 186.770004 188.679993 183 185.119995 1071700 164.413513
"2016-01-28" 185.860001 192.630005 185.5 192.179993 1051200 170.683853
"2016-01-29" 193.080002 197.369995 193.080002 196.690002 1022400 174.689423
"2016-02-01" 195.360001 199 193.630005 197.699997 826500 175.586395
"2016-02-02" 195.160004 195.699997 191.899994 192.929993 448500 171.349915
"2016-02-03" 195.229996 198.899994 189.570007 197.649994 784700 175.542007
"2016-02-04" 201.369995 212.649994 199.350006 208.479996 1500900 186.263214
"2016-02-05" 208 212.139999 205.929993 208.309998 1204900 186.111343
"2016-02-08" 206.839996 212.929993 205.380005 210.320007 1244000 187.90712
"2016-02-09" 207.990005 212.029999 206.210007 209.789993 1481900 187.433624
"2016-02-10" 211.050003 212 203.880005 204.080002 1116900 182.332108
"2016-02-11" 200.550003 205.949997 197.660004 204.369995 912400 182.591202
"2016-02-12" 206.229996 211.779999 204.429993 211.089996 740600 188.595093
"2016-02-16" 212.199997 217.009995 209.690002 213.970001 940200 191.168213
"2016-02-17" 216.25 218.720001 214.110001 216.360001 903800 193.303497
"2016-02-18" 217.740005 217.949997 215.220001 215.850006 634300 192.847824
"2016-02-19" 215.059998 217.410004 212.320007 217.270004 695600 194.116547
"2016-02-22" 218.570007 224.179993 217.639999 220.529999 900600 197.029129
"2016-02-23" 220.699997 221.470001 217.490005 217.899994 669400 194.679382
"2016-02-24" 214.5 216.809998 212.399994 215.970001 861200 192.955063
"2016-02-25" 217.529999 217.880005 213.720001 217.5 702800 194.322021
"2016-02-26" 218.979996 219.410004 215.270004 217.949997 732100 194.72406
"2016-02-29" 218.070007 218.740005 215.050003 216.899994 688900 193.78595
"2016-03-01" 219.009995 225.860001 215.210007 223.679993 864700 199.84343
"2016-03-02" 223 223.880005 219.520004 220.610001 617000 197.100586
"2016-03-03" 221.110001 223.25 219.600006 221.710007 836300 198.08342
"2016-03-04" 220.789993 222.690002 215.179993 221.960007 715200 198.306702
"2016-03-07" 221.619995 225.679993 220.889999 224.289993 456800 200.388412
"2016-03-08" 223.860001 225.949997 222.050003 224.789993 609000 200.835159
"2016-03-09" 226 226.179993 217.589996 218.940002 907600 195.608536
"2016-03-10" 219.369995 220.399994 216 217.940002 816700 194.715103
"2016-03-11" 219.490005 220.539993 214.729996 217.270004 902800 194.116547
"2016-03-14" 217.5 218.830002 215.259995 217.429993 530800 194.259476
"2016-03-15" 215.229996 218.279999 214.080002 217.919998 425700 194.69725
"2016-03-16" 218.110001 221.320007 216.220001 220.639999 662500 197.12738
"2016-03-17" 220.350006 232 218.320007 226.600006 1321600 202.452271
"2016-03-18" 227.529999 227.830002 225.199997 225.589996 981200 201.549896
"2016-03-21" 225.589996 227.940002 224.179993 227.449997 406000 203.21167
"2016-03-22" 227.289993 230.320007 227.190002 228.470001 541700 204.122986
"2016-03-23" 228.199997 230.289993 227.460007 229.110001 469800 204.694778
"2016-03-24" 228.050003 231 228.050003 229.149994 503300 204.730515
"2016-03-28" 229.779999 230 227.369995 228.199997 324600 203.88176
"2016-03-29" 227.190002 230.839996 226.580002 230.610001 309700 206.034958
"2016-03-30" 232.309998 234.289993 230.240005 233.5 469700 208.616974
"2016-03-31" 233.330002 234.770004 231.830002 233.429993 461600 208.554398
"2016-04-01" 230.380005 234.570007 226.970001 234.380005 488900 209.403198
"2016-04-04" 233.850006 234.610001 230.600006 231.259995 392300 206.615631
"2016-04-05" 231.660004 234.759995 229.520004 233.649994 706100 208.750992
"2016-04-06" 231.949997 233 226.309998 232.839996 621800 208.027298
"2016-04-07" 232.020004 233.820007 229.100006 229.970001 512500 205.463135
"2016-04-08" 231.339996 234.580002 229.880005 230.639999 579800 206.061783
"2016-04-11" 232.130005 234.75 232 232.410004 511100 207.643097
"2016-04-12" 229.490005 230.960007 226.960007 229.639999 688500 205.16832
"2016-04-13" 231.300003 234.240005 229.880005 233.779999 465400 208.867111
"2016-04-14" 234.550003 234.800003 232.25 234.470001 372300 209.483566
"2016-04-15" 234.869995 235.889999 232.720001 235.050003 725600 210.00177
"2016-04-18" 235 235 229.5 231.990005 1157100 207.267899
"2016-04-19" 232.960007 233.899994 227.929993 230.259995 1094400 205.722229
"2016-04-20" 230.630005 232.529999 228.220001 228.559998 781400 204.2034
"2016-04-21" 228.429993 230.809998 227.800003 227.889999 515000 203.604797
"2016-04-22" 227.25 229.949997 227.25 229.130005 849200 204.712662
"2016-04-25" 228.679993 230.380005 228.070007 229.190002 564100 204.766266
"2016-04-26" 229.740005 234.639999 229.740005 234.320007 500200 209.349625
"2016-04-27" 235 239.229996 233.449997 238.729996 585000 213.289658
"2016-04-28" 237.5 239.949997 235.059998 235.960007 941700 210.814819
"2016-04-29" 234.839996 235.509995 232.479996 234.520004 852500 209.528305
"2016-05-02" 234.770004 235.710007 231.860001 234.449997 640600 209.465744
"2016-05-03" 233.179993 233.809998 230.660004 232.820007 366600 208.00943
"2016-05-04" 231.820007 232.119995 228.190002 229.089996 503700 204.676926
"2016-05-05" 230.059998 235.490005 229.800003 232.259995 644300 208.620102
"2016-05-06" 230.669998 233.289993 230.669998 232.479996 539200 208.817719
"2016-05-09" 232.419998 232.419998 228.720001 230.580002 530700 207.111084
"2016-05-10" 230.990005 233.559998 230.229996 232.149994 589300 208.521317
"2016-05-11" 232.100006 233.809998 229.770004 231.080002 487200 207.560181
"2016-05-12" 231.210007 231.860001 225.789993 227.759995 752700 204.57811
"2016-05-13" 227.570007 228.559998 225 226.399994 484000 203.356567
"2016-05-16" 226.720001 229.419998 226.139999 228.850006 354400 205.557175
"2016-05-17" 228.639999 229.990005 225.410004 225.869995 328100 202.880463
"2016-05-18" 225.199997 228.369995 222.880005 225.020004 395100 202.116959
"2016-05-19" 221.770004 223.880005 219.380005 221.75 495100 199.179794
"2016-05-20" 223.089996 223.979996 221.770004 222.589996 442800 199.934357
"2016-05-23" 222.410004 223.880005 220.529999 223.070007 301000 200.365479
"2016-05-24" 224.240005 227.149994 224.059998 226.259995 335800 203.230804
"2016-05-25" 226.259995 226.960007 225.610001 226.339996 301400 203.302643
"2016-05-26" 225.589996 228.600006 225.589996 227.520004 365100 204.362549
"2016-05-27" 227.949997 228.259995 225.169998 225.880005 399000 202.889511
"2016-05-31" 225.610001 228.649994 225.610001 228.350006 733200 205.108063
"2016-06-01" 227.869995 228.220001 225.410004 228.169998 424900 204.94635
"2016-06-02" 227.869995 229.729996 227.779999 229.729996 301400 206.347565
"2016-06-03" 229 229.779999 226.179993 227.789993 458600 204.605042
"2016-06-06" 226.610001 228.990005 225.050003 228.600006 468500 205.332626
"2016-06-07" 229 229.960007 228.270004 228.789993 323600 205.50325
"2016-06-08" 229.720001 231.240005 228.380005 230.610001 521500 207.138
"2016-06-09" 228.850006 230.779999 226.770004 227.169998 388800 204.048172
"2016-06-10" 225 225.960007 219.809998 222.470001 1162200 199.826538
"2016-06-13" 220.25 221.559998 216.389999 217.449997 739400 195.31749
"2016-06-14" 217.720001 220.710007 217.460007 219.960007 550400 197.572021
"2016-06-15" 220.139999 222 219.220001 219.800003 564500 197.428314
"2016-06-16" 218.910004 222.179993 216.850006 221.399994 367500 198.865433
"2016-06-17" 220.610001 222.419998 219.649994 221.529999 661400 198.982193
"2016-06-20" 222.990005 225.880005 222.740005 222.830002 436200 200.149948
"2016-06-21" 223.149994 224.300003 222.240005 222.889999 403300 200.203751
"2016-06-22" 223.259995 225.970001 222.820007 224.009995 396500 201.209747
"2016-06-23" 226.330002 227.380005 225.25 225.970001 386800 202.970322
"2016-06-24" 219.649994 223.990005 216.199997 217.369995 1128500 195.245605
"2016-06-27" 214.610001 217.220001 212.639999 216.210007 673900 194.203705
"2016-06-28" 218.360001 219.199997 215.509995 217.369995 472500 195.245605
"2016-06-29" 216.990005 220.149994 216.990005 219.100006 583000 196.799576
"2016-06-30" 220.600006 227.419998 219.669998 227.25 778300 204.120026
"2016-07-01" 226.759995 231.429993 226.759995 229.729996 541100 206.347565
"2016-07-05" 229.619995 229.660004 223.389999 225.779999 481100 202.799622
"2016-07-06" 224.279999 225.539993 220.110001 223.5 943400 200.751724
"2016-07-07" 224.279999 227.089996 223.679993 225.440002 537200 202.494232
"2016-07-08" 227.610001 230.820007 226.880005 230.470001 475800 207.012283
"2016-07-11" 226.630005 233.089996 226.630005 231.559998 477100 207.991394
"2016-07-12" 228.289993 231.649994 227.770004 230.440002 701400 206.985367
"2016-07-13" 231.179993 231.589996 228.800003 230.570007 392400 207.102127
"2016-07-14" 232.550003 233.009995 231.300003 231.600006 266500 208.027283
"2016-07-15" 232.699997 233.25 230.919998 231.309998 542200 207.7668
"2016-07-18" 231.539993 232.660004 227.720001 228.850006 995600 205.557175
"2016-07-19" 225 225 217.089996 217.779999 1699900 195.613922
"2016-07-20" 217.119995 222 214.820007 217.050003 943700 194.958191
"2016-07-21" 217.050003 218.369995 214.940002 215.270004 535700 193.359375
"2016-07-22" 215 218.130005 214.789993 217.839996 898800 195.667801
"2016-07-25" 217.759995 219.440002 216.75 218.300003 503200 196.080978
"2016-07-26" 218.300003 220.5 218.289993 219.470001 464300 197.131912
"2016-07-27" 219.759995 220.899994 217.949997 219.309998 296200 196.988159
"2016-07-28" 218.75 221.029999 218.479996 220.220001 348600 197.805573
"2016-07-29" 219.399994 220.199997 217.050003 218.850006 735100 196.574997
"2016-08-01" 218.470001 218.740005 216.470001 218.190002 435700 195.982147
"2016-08-02" 218.190002 218.190002 215.160004 216.509995 364300 194.473114
"2016-08-03" 216.399994 217.869995 215.270004 217.350006 343700 195.227676
"2016-08-04" 218.300003 221.789993 217.550003 218.360001 538100 197.24202
"2016-08-05" 219.740005 221.389999 219.080002 221.009995 506800 199.635727
"2016-08-08" 221.889999 222.990005 220.210007 220.679993 257400 199.337631
"2016-08-09" 220.970001 221.100006 219.119995 219.570007 309300 198.334991
"2016-08-10" 219.699997 221.779999 219.520004 219.800003 242900 198.542755
"2016-08-11" 222.600006 230.350006 221.679993 229.380005 849400 207.196228
"2016-08-12" 229.229996 232.100006 228.259995 228.970001 516100 206.825912
"2016-08-15" 228.729996 231.5 228.550003 230.990005 321900 208.650528
"2016-08-16" 230.539993 231.910004 229.570007 231 357400 208.659592
"2016-08-17" 230.649994 231.589996 229.779999 230.880005 341700 208.551208
"2016-08-18" 231.009995 231.5 229.940002 231.320007 308500 208.948624
"2016-08-19" 229.960007 232.080002 229.559998 231.380005 289900 209.002823
"2016-08-22" 230.729996 231.610001 229.380005 230.759995 320400 208.442764
"2016-08-23" 231.440002 231.949997 230.020004 230.800003 280300 208.478897
"2016-08-24" 231.029999 232.660004 229.729996 231.039993 270200 208.695694
"2016-08-25" 230.110001 231.449997 229.130005 230.929993 313500 208.596329
"2016-08-26" 232.360001 234.710007 231.479996 232.660004 581200 210.159027
"2016-08-29" 232.610001 234.789993 232.139999 234.729996 342900 212.028824
"2016-08-30" 234.770004 235.529999 233.479996 234.490005 343700 211.812057
"2016-08-31" 233.539993 233.970001 230.309998 230.660004 618100 208.352478
"2016-09-01" 230.929993 230.929993 226.229996 228.619995 538300 206.50975
"2016-09-02" 230.300003 230.929993 228.690002 230.210007 247300 207.945999
"2016-09-06" 230.339996 231.089996 229.619995 230.410004 362500 208.126617
"2016-09-07" 227.770004 227.970001 225.410004 227.649994 566700 205.63353
"2016-09-08" 227.399994 229.789993 226.009995 229.479996 508600 207.286591
"2016-09-09" 226.880005 227.720001 222.440002 222.449997 905900 200.936432
"2016-09-12" 221.440002 224.800003 220.419998 224.25 550300 202.562408
"2016-09-13" 229.089996 229.850006 222.059998 222.080002 635300 200.602219
"2016-09-14" 223.460007 225.470001 222.710007 223.990005 432900 202.32753
"2016-09-15" 223.570007 228.570007 222.169998 227.940002 560800 205.895538
"2016-09-16" 226.169998 227.080002 215.199997 218.229996 1640500 197.124603
"2016-09-19" 219.070007 221.729996 218.880005 220.570007 656700 199.238297
"2016-09-20" 221.360001 221.429993 216.589996 216.589996 415200 195.643173
"2016-09-21" 217 218.720001 215.729996 218.419998 509300 197.296219
"2016-09-22" 220.179993 221.460007 219.520004 220.5 353300 199.175079
"2016-09-23" 220.020004 220.710007 216.5 216.570007 541100 195.625092
"2016-09-26" 215.100006 217.440002 214.550003 216.520004 494200 195.580002
"2016-09-27" 216.520004 218.559998 216.050003 218.039993 333600 196.952972
"2016-09-28" 218.339996 219.470001 216.169998 219.270004 337300 198.064011
"2016-09-29" 219.229996 222.220001 218.949997 220.320007 448600 199.012482
"2016-09-30" 221.75 226.300003 221.199997 224.839996 491300 203.095352
"2016-10-03" 223.690002 227.199997 223.380005 226.300003 531000 204.414139
"2016-10-04" 226.25 226.960007 221.639999 222.309998 386900 200.809982
"2016-10-05" 223.800003 226.970001 223.660004 225.110001 430700 203.339203
"2016-10-06" 225.029999 228.440002 223.979996 228.089996 417600 206.031021
"2016-10-07" 227.479996 227.669998 223.429993 224.410004 337100 202.706894
"2016-10-10" 224.860001 226.160004 222.410004 223.399994 432500 201.794571
"2016-10-11" 221.029999 221.619995 214.369995 216.570007 965600 195.625092
"2016-10-12" 216.610001 218.449997 215.679993 218.059998 626900 196.971024
"2016-10-13" 216.839996 217.029999 212.660004 213.720001 496600 193.050751
"2016-10-14" 214.119995 215.869995 212.850006 214.210007 398700 193.493362
"2016-10-17" 213.869995 215.979996 213.449997 214.580002 693500 193.82756
"2016-10-18" 214.75 215.539993 203.550003 205.860001 2037300 185.950928
"2016-10-19" 205.449997 206.699997 203.330002 205 901500 185.174057
"2016-10-20" 204.789993 207.309998 204.75 205.460007 600900 185.589615
"2016-10-21" 203.360001 204.710007 202.350006 203.759995 739300 184.054016
"2016-10-24" 205.479996 207.389999 204.440002 204.789993 552400 184.98436
"2016-10-25" 204.270004 204.520004 201.940002 203.080002 489200 183.439789
"2016-10-26" 203.050003 208.869995 203.029999 207.570007 572800 187.495544
"2016-10-27" 209.559998 209.559998 204.929993 206.410004 403000 186.447693
"2016-10-28" 207.020004 210.339996 206.860001 208.309998 427400 188.163925
"2016-10-31" 209.25 209.910004 207.949997 208.119995 484900 187.992325
"2016-11-01" 208.830002 209.009995 203.529999 204.809998 501100 185.002441
"2016-11-02" 204.460007 205.330002 202.630005 203.550003 489800 183.864319
"2016-11-03" 203.539993 204.440002 202.059998 204.059998 368100 184.325027
"2016-11-04" 205.130005 208.75 204.899994 205.25 592600 185.399857
"2016-11-07" 209.059998 210.529999 208.050003 209.899994 387500 189.600189
"2016-11-08" 210.020004 212.660004 208.820007 211.550003 434000 191.090591
"2016-11-09" 210.009995 225.179993 209.970001 220.259995 1188800 200.112305
"2016-11-10" 222.729996 229.600006 222.199997 227.25 1268200 206.462921
"2016-11-11" 227.669998 229.889999 214.259995 226.580002 2298700 205.854187
"2016-11-14" 226.779999 228.479996 222.100006 223.369995 839000 202.93779
"2016-11-15" 223.020004 224.320007 219.570007 223.889999 594500 203.410278
"2016-11-16" 223.139999 225.399994 223.139999 224.699997 481300 204.146164
"2016-11-17" 224.550003 225 219.970001 220.160004 554700 200.021469
"2016-11-18" 218.830002 221.619995 216.490005 217.619995 723500 197.713837
"2016-11-21" 219.520004 222.149994 218.830002 222.149994 656300 201.829376
"2016-11-22" 223.440002 225.330002 220.600006 225.059998 579900 204.473221
"2016-11-23" 225.660004 225.660004 223.399994 224.619995 461500 204.073486
"2016-11-25" 225.199997 225.770004 224.089996 225.770004 128300 205.118301
"2016-11-28" 225.160004 226.270004 222.800003 223.589996 513600 203.13768
"2016-11-29" 223.559998 227.880005 222.619995 226.350006 444800 205.645248
"2016-11-30" 227.880005 234.210007 226.710007 230.570007 855300 209.479248
"2016-12-01" 231.690002 239.759995 231.690002 237.979996 1303200 216.21138
"2016-12-02" 237.949997 239.130005 234.770004 236.539993 811800 214.903122
"2016-12-05" 237.5 239.589996 234.589996 235.300003 1012700 213.776566
"2016-12-06" 231.360001 236.570007 230.419998 236.309998 955400 214.694199
"2016-12-07" 236.179993 237.550003 235.509995 237.100006 785900 215.411926
"2016-12-08" 237.470001 239.520004 237.070007 238.990005 780000 217.129028
"2016-12-09" 238.360001 240.100006 237.809998 239.619995 675200 217.701401
"2016-12-12" 239.589996 240.740005 236.089996 236.910004 756900 215.239288
"2016-12-13" 236.5 237.800003 233.039993 237.639999 982700 215.902512
"2016-12-14" 237.149994 238.139999 234.649994 235.039993 722100 213.540375
"2016-12-15" 235.300003 236.020004 233.630005 234.490005 509400 213.040665
"2016-12-16" 235.360001 237.539993 233.809998 234.630005 834900 213.167862
"2016-12-19" 234.130005 237.350006 233.130005 236.929993 626600 215.257416
"2016-12-20" 238.039993 239.639999 237.369995 238.910004 526400 217.056335
"2016-12-21" 239 239.720001 238.080002 238.289993 506900 216.493027
"2016-12-22" 238.410004 239.199997 236.470001 238.190002 517600 216.402176
"2016-12-23" 238.470001 239.600006 236.679993 237.059998 607900 215.375549
"2016-12-27" 237.270004 239.229996 237.270004 238.029999 284200 216.256836
"2016-12-28" 238.509995 239.279999 233.479996 233.919998 382700 212.522781
"2016-12-29" 234.679993 234.889999 232.300003 233.539993 265100 212.177505
"2016-12-30" 234.729996 234.729996 231.449997 232.25 319800 211.005524
"2017-01-03" 233.419998 236.160004 232.539993 234.449997 751200 213.004318
"2017-01-04" 234.669998 237.470001 233.080002 236.330002 649900 214.712341
"2017-01-05" 236.149994 237.419998 230.179993 232.259995 539900 211.014618
"2017-01-06" 233.089996 233.479996 230.960007 231.5 504000 210.324127
"2017-01-09" 231.380005 232.529999 229.050003 230.350006 509700 209.279343
"2017-01-10" 229.820007 232.289993 229.479996 230.720001 636500 209.615524
"2017-01-11" 233.740005 239.039993 233.740005 235.949997 873200 214.367081
"2017-01-12" 235.929993 237.25 233.860001 236.190002 800100 214.585144
"2017-01-13" 236.309998 237.369995 235.380005 237.020004 513200 215.339218
"2017-01-17" 236.630005 240.779999 235.5 240.679993 842600 218.664398
"2017-01-18" 241.899994 247.059998 240.660004 244.610001 1105900 222.234955
"2017-01-19" 244.130005 246.220001 243.190002 244.169998 693200 221.835144
"2017-01-20" 244.919998 246.75 244.089996 246.470001 888200 223.924805
"2017-01-23" 246.039993 248.740005 244.289993 245.830002 1065900 223.343338
"2017-01-24" 246.309998 250.5 246.25 249.089996 700900 226.305161
"2017-01-25" 251.589996 262.709991 251.589996 253.110001 1691800 229.957428
"2017-01-26" 253.320007 261 253 256.339996 970100 232.891998
"2017-01-27" 256.929993 257.559998 255.089996 256.390015 482600 232.937393
"2017-01-30" 255 255.360001 252.899994 254.660004 499200 231.365631
