"Index" "BLOpen" "BLHigh" "BLLow" "BLClose" "BLVolume" "BLAdjusted"
"2015-02-11" 369.549988 372.25 367.290009 369.899994 461300 312.365265
"2015-02-12" 370 375.459991 370 374.880005 444700 316.57077
"2015-02-13" 374.890015 378.029999 373.799988 376.040009 553700 317.550323
"2015-02-17" 379.51001 382.839996 377.799988 380.329987 1122400 321.173065
"2015-02-18" 380.540009 381.170013 376.790009 377.859985 583200 319.087219
"2015-02-19" 376.690002 379.429993 376.049988 377.609985 498700 318.876099
"2015-02-20" 375.720001 377.670013 373.149994 376.640015 774200 318.056946
"2015-02-23" 377.170013 378 373.700012 376.429993 443600 317.879517
"2015-02-24" 377.709991 379.880005 377 378.109985 451700 319.298279
"2015-02-25" 377.73999 378.649994 375.559998 375.920013 443200 317.448975
"2015-02-26" 374.790009 377.01001 373.25 375.019989 397700 316.688965
"2015-02-27" 375.019989 376.850006 371.380005 371.420013 702200 313.648895
"2015-03-02" 371.420013 376.690002 367.880005 376.420013 478000 317.871216
"2015-03-03" 374.279999 375.649994 370.850006 373.660004 428900 315.540466
"2015-03-04" 369.049988 370.910004 367.209991 369.140015 371000 313.552856
"2015-03-05" 370 371.480011 367.339996 369.940002 366100 314.232361
"2015-03-06" 369.529999 375.540009 364.850006 365.470001 538700 310.435486
"2015-03-09" 365.470001 367.970001 363.540009 364.589996 519200 309.688019
"2015-03-10" 361.23999 362.75 356.070007 356.190002 531200 302.553009
"2015-03-11" 357.149994 359.839996 356.630005 358.410004 464700 304.43869
"2015-03-12" 360.600006 368.929993 360.600006 368.709991 474400 313.187592
"2015-03-13" 368.98999 369.980011 364.200012 367.73999 521700 312.363739
"2015-03-16" 370.670013 374.73999 369.720001 374.079987 491800 317.748962
"2015-03-17" 373.040009 376.140015 371.529999 374.26001 531500 317.901794
"2015-03-18" 373.970001 380.98999 371.450012 377.76001 595700 320.874817
"2015-03-19" 376 376.450012 369.119995 369.950012 632600 314.240875
"2015-03-20" 370.619995 379.589996 370.420013 378.640015 681600 321.622345
"2015-03-23" 377.920013 380.820007 374.019989 374.329987 453000 317.961273
"2015-03-24" 373.320007 373.929993 369.100006 369.100006 452800 313.51889
"2015-03-25" 369.890015 372.049988 363.76001 363.920013 391300 309.118896
"2015-03-26" 360.73999 364.820007 360.01001 362.149994 417600 307.615448
"2015-03-27" 361.839996 363.73999 360.25 361.630005 386900 307.173737
"2015-03-30" 363.100006 369.619995 363.100006 368.100006 470900 312.669464
"2015-03-31" 366.209991 368.140015 364.700012 365.839996 426400 310.749786
"2015-04-01" 364.51001 366.929993 361.839996 362.570007 593800 307.972137
"2015-04-02" 363.320007 367.149994 362.670013 366.399994 351800 311.225433
"2015-04-06" 362.859985 369.119995 361.549988 366.980011 345000 311.71817
"2015-04-07" 366.75 370.899994 366.329987 368.619995 448700 313.111145
"2015-04-08" 370.049988 371.450012 367.450012 369.709991 569400 314.036926
"2015-04-09" 370 371.779999 367.679993 371.529999 392300 315.582886
"2015-04-10" 372.519989 372.98999 368.019989 369.450012 348300 313.816223
"2015-04-13" 369.950012 373 369.649994 369.690002 421000 314.019958
"2015-04-14" 369.850006 374.190002 367.089996 373.660004 581700 317.392151
"2015-04-15" 374.380005 377.279999 373.450012 376.660004 710800 319.94043
"2015-04-16" 378.519989 378.790009 364.369995 372.179993 901800 316.135071
"2015-04-17" 369.690002 372 363.160004 365.399994 798800 310.376007
"2015-04-20" 368 370.929993 367.429993 369.709991 416500 314.036926
"2015-04-21" 371.679993 371.890015 367.100006 367.519989 448500 312.176727
"2015-04-22" 369.089996 371.220001 365.399994 369.51001 451600 313.867126
"2015-04-23" 368.5 372.559998 366.929993 371.929993 432600 315.922699
"2015-04-24" 372.730011 373.880005 369.779999 372.980011 355700 316.814606
"2015-04-27" 374.589996 376.730011 371.179993 371.890015 354400 315.888733
"2015-04-28" 370.170013 377.98999 370.170013 377.850006 395400 320.951263
"2015-04-29" 375.619995 378.799988 365.820007 366.670013 981700 311.454742
"2015-04-30" 366.269989 368.899994 362.339996 363.940002 673300 309.135956
"2015-05-01" 366.529999 369.220001 365.019989 368.640015 412900 313.128204
"2015-05-04" 369.790009 371.679993 368.73999 370.269989 375400 314.512726
"2015-05-05" 368.480011 371.769989 365.119995 366.049988 380700 310.928192
"2015-05-06" 366.390015 367.890015 361.049988 363.399994 427700 308.677124
"2015-05-07" 363.5 367.570007 362.829987 365.679993 431300 310.613861
"2015-05-08" 367.350006 371.26001 365.690002 370.040009 445800 314.317291
"2015-05-11" 369.549988 372.140015 367.690002 367.779999 431700 312.397644
"2015-05-12" 365.869995 366.179993 362.380005 365.170013 452300 310.180725
"2015-05-13" 364.480011 366.540009 363.51001 365.130005 435000 310.146759
"2015-05-14" 367.519989 371.51001 366.899994 371.470001 419000 315.532013
"2015-05-15" 372 372.660004 368.570007 370.850006 415800 315.005371
"2015-05-18" 370.160004 371.970001 368.73999 370.709991 391900 314.886383
"2015-05-19" 371.690002 372.950012 368.920013 371.079987 406000 315.200653
"2015-05-20" 370.630005 371.660004 367.679993 370.25 447900 314.495667
"2015-05-21" 370.5 371.769989 368.029999 368.220001 390500 312.771484
"2015-05-22" 368.390015 369.459991 367.529999 368.079987 303700 312.652435
"2015-05-26" 367.01001 368.410004 364.820007 365.029999 695400 310.061829
"2015-05-27" 366.029999 369.679993 364.779999 368.679993 352500 313.162109
"2015-05-28" 366.980011 369.76001 366.079987 369.51001 358100 313.867126
"2015-05-29" 369.470001 369.470001 365 365.779999 627000 310.698822
"2015-06-01" 366.079987 367.269989 362.649994 364.269989 418400 309.416168
"2015-06-02" 362.799988 364.679993 360.540009 363.399994 430800 308.677124
"2015-06-03" 364.390015 367.01001 362.519989 364.950012 464400 309.993835
"2015-06-04" 362.720001 364.519989 356.399994 357.829987 640000 303.945923
"2015-06-05" 358 360.390015 350.429993 355.320007 740500 303.66391
"2015-06-08" 356.450012 357.779999 353.160004 353.450012 683000 302.065765
"2015-06-09" 353.880005 356.109985 352.01001 352.730011 539000 301.4505
"2015-06-10" 354.98999 357.910004 354.279999 355.609985 768500 303.911774
"2015-06-11" 356.730011 358.829987 355.01001 356.809998 585800 304.937378
"2015-06-12" 356 356.700012 352.820007 353.429993 517200 302.048676
"2015-06-15" 351.630005 356.799988 348.470001 355.279999 1096900 303.62973
"2015-06-16" 353.839996 357.959991 353.839996 357.279999 351900 305.338989
"2015-06-17" 358.959991 360.109985 356.369995 357.299988 462700 305.356049
"2015-06-18" 358 361.809998 356.589996 360.880005 445300 308.415619
"2015-06-19" 359.880005 361.179993 357.720001 359.190002 658900 306.971313
"2015-06-22" 360.850006 363.529999 358.630005 358.959991 430600 306.774719
"2015-06-23" 359.5 361.48999 359.109985 360.149994 420700 307.791779
"2015-06-24" 360.019989 360.98999 355.01001 355.570007 558700 303.877533
"2015-06-25" 355.570007 356.480011 350.880005 351.130005 482300 300.083038
"2015-06-26" 353.059998 354.899994 351.899994 354.470001 642900 302.937469
"2015-06-29" 350.380005 352 344.339996 344.540009 558700 294.451141
"2015-06-30" 347.950012 349.140015 343.850006 345.980011 776700 295.681793
"2015-07-01" 350 352.089996 345.619995 347.399994 495400 296.895325
"2015-07-02" 348.230011 348.5 343.660004 345.399994 433900 295.186096
"2015-07-06" 342.359985 345.73999 340.01001 342.809998 698100 292.972626
"2015-07-07" 343.079987 344.410004 335.690002 342.609985 853300 292.801666
"2015-07-08" 340 341.029999 333.640015 334.119995 955600 285.545929
"2015-07-09" 341.049988 342.369995 336.309998 336.890015 797300 287.9133
"2015-07-10" 339.940002 341.209991 337.279999 339.459991 1156400 290.109619
"2015-07-13" 342.570007 345.420013 341.670013 344.26001 800700 294.211853
"2015-07-14" 342.859985 344.350006 340.630005 342.730011 1213800 292.904297
"2015-07-15" 343.410004 347.820007 340.899994 346.48999 1106400 296.117645
"2015-07-16" 349.649994 354.98999 349.040009 354.279999 805900 302.775116
"2015-07-17" 353.100006 355.690002 351.600006 354.540009 729200 302.997375
"2015-07-20" 355.970001 356.01001 351.869995 353.100006 441800 301.766754
"2015-07-21" 352.440002 354.420013 350.540009 351.820007 481700 300.67276
"2015-07-22" 352 352.350006 349.399994 350 719500 299.117371
"2015-07-23" 350.079987 351.190002 345.579987 346.440002 526600 296.07486
"2015-07-24" 345.820007 347.709991 340.25 341.410004 630500 291.776093
"2015-07-27" 339.5 341.380005 334.200012 336.23999 882100 287.357788
"2015-07-28" 338.880005 338.880005 335.390015 336.839996 713200 287.870544
"2015-07-29" 337.220001 341 336 339.839996 663400 290.434479
"2015-07-30" 339.709991 341.040009 337.790009 338.75 622300 289.502808
"2015-07-31" 339.589996 341.720001 335.769989 336.320007 507800 287.426178
"2015-08-03" 336.670013 339.140015 332.51001 334.700012 528500 286.041687
"2015-08-04" 335.549988 337.109985 330.26001 332.440002 676200 284.110229
"2015-08-05" 334 338.140015 334 334.690002 662800 286.033051
"2015-08-06" 335.470001 336.190002 331.730011 333.070007 583600 284.648682
"2015-08-07" 332.309998 334.570007 329.160004 331.850006 368900 283.606018
"2015-08-10" 334.100006 338.359985 332.700012 335.589996 513400 286.802246
"2015-08-11" 333.049988 333.98999 329 330 695100 282.024933
"2015-08-12" 325.700012 328.309998 319.920013 327.130005 786700 279.572174
"2015-08-13" 327.929993 329.399994 325.029999 325.910004 474900 278.529633
"2015-08-14" 325.980011 328.709991 325 328.140015 450000 280.435303
"2015-08-17" 326.25 329.529999 325.160004 329.329987 387600 281.452393
"2015-08-18" 328 329.040009 327.070007 328.720001 442500 280.93103
"2015-08-19" 327.709991 329 323.01001 323.26001 720300 276.264862
"2015-08-20" 321.809998 322.420013 316.690002 317.059998 744500 270.966156
"2015-08-21" 313.209991 316.790009 306.950012 307.269989 1195700 262.599365
"2015-08-24" 291.399994 306.149994 275 299.170013 1578300 255.677002
"2015-08-25" 309.980011 311.670013 294.649994 294.660004 1259700 251.822632
"2015-08-26" 302.5 304.149994 295.589996 303.089996 1351700 259.02713
"2015-08-27" 306.529999 314.98999 306.529999 314.470001 945500 268.752625
"2015-08-28" 312.579987 312.579987 307.600006 311.230011 782900 265.983673
"2015-08-31" 307.26001 308.76001 302.040009 302.470001 786800 260.320587
"2015-09-01" 293.730011 296.769989 291.459991 294.299988 1541500 253.289063
"2015-09-02" 297.299988 298.529999 294.23999 298.529999 1341800 256.929657
"2015-09-03" 299.559998 301.470001 298.170013 300.26001 1149300 258.418579
"2015-09-04" 295.649994 297.410004 292.399994 294.23999 985500 253.237488
"2015-09-08" 299.630005 302.48999 296.829987 301.429993 934600 259.425476
"2015-09-09" 304.950012 306.660004 296.079987 296.769989 698200 255.414963
"2015-09-10" 297.799988 303.839996 296.779999 301.309998 952900 259.322296
"2015-09-11" 301 303.589996 298.799988 303.309998 804800 261.043579
"2015-09-14" 303.25 303.75 300.269989 301.059998 567400 259.107117
"2015-09-15" 303.600006 308.540009 301.51001 307.899994 950600 264.993958
"2015-09-16" 309.799988 314.230011 307.809998 313.51001 959300 269.822174
"2015-09-17" 312.230011 316.73999 310.660004 311.630005 964300 268.204224
"2015-09-18" 307.73999 313.579987 307.73999 308.869995 1570800 265.828705
"2015-09-21" 310.200012 313.899994 309.570007 312.390015 728200 268.858276
"2015-09-22" 307.75 307.75 301.75 304.329987 814600 261.921417
"2015-09-23" 304.089996 305.540009 301.450012 303.26001 454800 261.000519
"2015-09-24" 301 301.910004 299.049988 300.51001 726500 258.633789
"2015-09-25" 304.140015 306.48999 300.910004 302.980011 645700 260.759583
"2015-09-28" 300.119995 303 293.76001 294.059998 732500 253.08252
"2015-09-29" 295.269989 296.48999 291 293.519989 794100 252.617798
"2015-09-30" 301 301.670013 294.579987 297.470001 756200 256.017395
"2015-10-01" 297.070007 298.76001 291.5 295.920013 814300 254.683365
"2015-10-02" 291 303.390015 289.149994 303.359985 854600 261.086639
"2015-10-05" 306.190002 314.309998 305.220001 313.609985 936200 269.908234
"2015-10-06" 312.700012 314.279999 310.730011 312.730011 725600 269.150848
"2015-10-07" 315.51001 321.320007 315.119995 320.640015 1103200 275.958618
"2015-10-08" 319.119995 319.869995 316.670013 318.570007 653500 274.177032
"2015-10-09" 318.570007 320.98999 315.089996 318.109985 580800 273.781189
"2015-10-12" 318.690002 318.690002 311.76001 315.660004 613200 271.672577
"2015-10-13" 312.700012 317.369995 312.339996 315.119995 890000 271.207794
"2015-10-14" 320.269989 326.380005 317 322.470001 1124700 277.533539
"2015-10-15" 324.450012 327.26001 320.589996 325.630005 736500 280.253357
"2015-10-16" 327.350006 331.279999 325.290009 330.829987 741900 284.728577
"2015-10-19" 329.339996 330.040009 326.399994 327.880005 584300 282.189636
"2015-10-20" 326.470001 328.369995 325.929993 327.149994 443200 281.561493
"2015-10-21" 327.640015 329.119995 321.690002 321.980011 625700 277.111938
"2015-10-22" 323.950012 335.869995 322.809998 335.350006 722000 288.618744
"2015-10-23" 338.269989 341.25 336.140015 340.790009 959000 293.300751
"2015-10-26" 339.910004 340.390015 335.910004 337.019989 600100 290.05603
"2015-10-27" 335.73999 336.140015 333.029999 335.570007 388400 288.808136
"2015-10-28" 336.630005 346.329987 335.98999 346.320007 950900 298.06012
"2015-10-29" 345.679993 350.98999 343.5 349.859985 929500 301.10675
"2015-10-30" 351.26001 354.589996 349.040009 351.970001 1601900 302.922791
"2015-11-02" 353.660004 356.609985 352 354.570007 812200 305.160492
"2015-11-03" 353.190002 360 353.190002 358.470001 850900 308.516968
"2015-11-04" 358.959991 360.98999 355.059998 356.48999 749300 306.812897
"2015-11-05" 355.98999 359.450012 355.179993 357.299988 510700 307.509979
"2015-11-06" 359.950012 361.5 353.73999 356.700012 560900 306.993622
"2015-11-09" 355.5 357.73999 347.149994 349.570007 1278900 300.857239
"2015-11-10" 347.23999 351.100006 344.730011 350.269989 713300 301.459564
"2015-11-11" 352.209991 352.820007 349.779999 350.5 454500 301.657623
"2015-11-12" 346.519989 349.769989 345.019989 345.73999 637000 297.560944
"2015-11-13" 345.279999 347.320007 342.470001 343.25 590600 295.417908
"2015-11-16" 343.26001 352.959991 342.579987 352.329987 672700 303.232513
"2015-11-17" 352.410004 357.920013 350.850006 353.420013 578100 304.170746
"2015-11-18" 354.679993 361.059998 352.450012 360.630005 535900 310.376038
"2015-11-19" 360.529999 361.029999 357.950012 359.089996 489500 309.050568
"2015-11-20" 361.070007 363.570007 360.799988 362.459991 530100 311.951019
"2015-11-23" 362.850006 364.559998 361.070007 363.25 423900 312.630829
"2015-11-24" 360.529999 361.459991 356.380005 356.809998 807800 307.088318
"2015-11-25" 358.01001 362.26001 356.799988 360.619995 415300 310.36734
"2015-11-27" 359.649994 360 355.269989 358.390015 263500 308.448151
"2015-11-30" 359.160004 364.869995 358.339996 363.720001 870200 313.035461
"2015-12-01" 362.940002 364.809998 360.23999 361.730011 739000 313.199982
"2015-12-02" 360.700012 363.410004 356.130005 358.920013 1080100 310.766876
"2015-12-03" 359.079987 360.619995 350.109985 352 890900 304.775299
"2015-12-04" 353.910004 361.660004 351.679993 360.76001 684100 312.360077
"2015-12-07" 359.420013 360.390015 353.220001 355.470001 583000 307.779724
"2015-12-08" 353.399994 354.940002 346.559998 348.940002 758300 302.125793
"2015-12-09" 348.040009 353.48999 343.130005 344.570007 663500 298.342102
"2015-12-10" 344.25 349.040009 342.820007 345.25 659400 298.930847
"2015-12-11" 340.640015 341.859985 321.220001 322.779999 1636100 279.475464
"2015-12-14" 322.679993 327.809998 314.619995 319.600006 1267900 276.722168
"2015-12-15" 324.950012 331.429993 322.649994 329.540009 1032500 285.328552
"2015-12-16" 331.100006 334 322.160004 331 1142500 286.592682
"2015-12-17" 332.850006 336.350006 328.579987 330.209991 1127000 285.9086
"2015-12-18" 326.980011 328.149994 321.429993 321.470001 1025200 278.341248
"2015-12-21" 325.630005 328.119995 322.480011 325.549988 534100 281.873901
"2015-12-22" 326 331.420013 322.470001 330.51001 711700 286.168396
"2015-12-23" 333.809998 340.170013 332.589996 339.640015 678400 294.073578
"2015-12-24" 340.369995 340.869995 335.179993 337.399994 240300 292.134033
"2015-12-28" 336.940002 342.820007 334.880005 342.450012 865800 296.506531
"2015-12-29" 344.769989 347.149994 341.98999 343.600006 480200 297.502258
"2015-12-30" 342.359985 345.190002 341.220001 342.049988 356900 296.160187
"2015-12-31" 339.940002 345.75 337.799988 340.519989 5e+05 294.835449
"2016-01-04" 333.040009 333.459991 329.01001 333.100006 958900 288.41095
"2016-01-05" 334.190002 336.100006 329.119995 333.959991 803200 289.155518
"2016-01-06" 327.279999 331.899994 327 330.160004 1138500 285.865326
"2016-01-07" 320.600006 325.649994 312.609985 315.730011 1285300 273.371277
"2016-01-08" 317.559998 319.76001 307.029999 307.779999 1500200 266.487946
"2016-01-11" 309.070007 310 304.369995 308.320007 1258400 266.955414
"2016-01-12" 312.420013 314.600006 307.589996 313.589996 1096800 271.518433
"2016-01-13" 315.209991 318.429993 303.619995 304.609985 1200000 263.743103
"2016-01-14" 305.26001 315.450012 299.309998 310 1373700 268.410065
"2016-01-15" 298.959991 299.950012 290.459991 296.579987 1972600 256.790497
"2016-01-19" 300.399994 301.76001 290.480011 294 1070400 254.556686
"2016-01-20" 288.670013 294.149994 280.549988 292 1685900 252.824982
"2016-01-21" 292.790009 296.890015 289.480011 289.899994 1100300 251.006668
"2016-01-22" 295.839996 301.890015 294.98999 300.559998 780600 260.236542
"2016-01-25" 300.059998 300.940002 289.200012 289.720001 1010500 250.850861
"2016-01-26" 292.459991 300.429993 291.269989 299.26001 1066100 259.110931
"2016-01-27" 299 311 297.380005 302.119995 1147300 261.58725
"2016-01-28" 302.609985 307.809998 298.040009 299.170013 1023800 259.03299
"2016-01-29" 303.369995 314.339996 301.899994 314.26001 986500 272.098511
"2016-02-01" 311.910004 314.5 306.679993 312.25 754900 270.358215
"2016-02-02" 305.820007 305.820007 298.019989 301.209991 1061300 260.799255
"2016-02-03" 301.700012 306.910004 290.070007 304.059998 1372000 263.266968
"2016-02-04" 302.25 316 302.25 313.700012 1037600 271.613647
"2016-02-05" 312.029999 315.170013 306.350006 307.75 1057600 266.461884
"2016-02-08" 301.359985 301.359985 289.369995 293.459991 1162100 254.08905
"2016-02-09" 287 297.609985 286.519989 294.529999 878800 255.01561
"2016-02-10" 299.290009 305.730011 297.130005 298.559998 711700 258.504852
"2016-02-11" 289.470001 297.230011 289 294.209991 1266300 254.738464
"2016-02-12" 300.179993 307.5 297.040009 306.799988 941700 265.639404
"2016-02-16" 312.029999 315.649994 309.329987 314.470001 764600 272.280396
"2016-02-17" 318.839996 321.269989 316.98999 319.880005 888100 276.964569
"2016-02-18" 319.519989 320.049988 314.140015 315.970001 660800 273.579102
"2016-02-19" 313.070007 314.549988 307.589996 314.290009 835300 272.124481
"2016-02-22" 314.290009 321.720001 312.25 316.450012 817400 273.994659
"2016-02-23" 315 317.420013 306.410004 309.859985 758700 268.288788
"2016-02-24" 304.48999 311.869995 297.890015 307.980011 845000 266.661072
"2016-02-25" 309.589996 313.75 303.869995 313.619995 608600 271.544312
"2016-02-26" 316.600006 318.570007 311.920013 313.920013 678200 271.804108
"2016-02-29" 312.600006 315.630005 311.089996 311.959991 870100 270.107117
"2016-03-01" 315.269989 323.029999 314.130005 322.570007 832300 279.293671
"2016-03-02" 320.100006 327.230011 318.399994 326.730011 1051400 282.895508
"2016-03-03" 323.459991 324.970001 320.429993 323.140015 837700 281.761932
"2016-03-04" 323.279999 325.869995 320.700012 323.76001 671700 282.302582
"2016-03-07" 320.519989 327.859985 317.829987 326.730011 682400 284.892273
"2016-03-08" 323.299988 325 316.75 320.399994 674500 279.372833
"2016-03-09" 323.910004 328.350006 321 328.309998 1179000 286.269958
"2016-03-10" 329.769989 330 320 324.98999 688300 283.375031
"2016-03-11" 330 340.190002 326.649994 339.649994 905900 296.157928
"2016-03-14" 337.459991 338.910004 334.209991 337.820007 631300 294.562225
"2016-03-15" 333.130005 334.329987 330.390015 334.130005 627100 291.344727
"2016-03-16" 333.149994 335.5 329.589996 334.070007 674500 291.292419
"2016-03-17" 334.230011 344.730011 332.670013 341.940002 864400 298.154633
"2016-03-18" 344.209991 346.959991 339.630005 342.559998 763600 298.695313
"2016-03-21" 342.769989 345.820007 339.040009 341.980011 684600 298.189575
"2016-03-22" 337.170013 342.829987 337.170013 340.220001 490100 296.654938
"2016-03-23" 340.980011 341.859985 337.299988 339.230011 466500 295.791687
"2016-03-24" 336.470001 337.869995 331.730011 334.279999 662300 291.475464
"2016-03-28" 336 338.640015 334.209991 336.910004 444600 293.768768
"2016-03-29" 336.23999 340.429993 332 339.910004 635000 296.384674
"2016-03-30" 343.630005 344.910004 340.809998 341.369995 463100 297.657593
"2016-03-31" 340.339996 344.200012 339.929993 340.570007 511500 296.960175
"2016-04-01" 337.269989 344.559998 335.070007 342.529999 717200 298.669128
"2016-04-04" 342 343.290009 336.23999 338.519989 553100 295.172607
"2016-04-05" 335.920013 336.660004 331.450012 334.799988 523900 291.928955
"2016-04-06" 334.399994 338.730011 334.089996 337.200012 463500 294.021606
"2016-04-07" 334.369995 335.869995 326.929993 328.369995 529800 286.322235
"2016-04-08" 332.73999 335.23999 330.799988 331.600006 360500 289.138672
"2016-04-11" 334.910004 337.160004 332.779999 332.959991 434400 290.324585
"2016-04-12" 334.040009 339.869995 332.329987 339.309998 559600 295.86142
"2016-04-13" 343 348.619995 341.420013 348.290009 959400 303.691589
"2016-04-14" 343 356.200012 342 354.910004 833300 309.463928
"2016-04-15" 354.420013 358.309998 353.589996 357.73999 1108100 311.931488
"2016-04-18" 353 359.450012 351.049988 358 842000 312.158173
"2016-04-19" 361.540009 366.309998 361.200012 364.660004 834200 317.965393
"2016-04-20" 365.940002 368.910004 364.450012 366.920013 610100 319.935974
"2016-04-21" 364.359985 367.880005 362.23999 364.089996 607900 317.468353
"2016-04-22" 365.160004 369.209991 363.829987 365.470001 512100 318.6716
"2016-04-25" 364.01001 365 360.470001 363.660004 482700 317.093384
"2016-04-26" 363.73999 366 362.309998 365.959991 413400 319.098907
"2016-04-27" 366 369.329987 363.809998 367.470001 451200 320.415527
"2016-04-28" 363.200012 365.880005 357.679993 358.829987 509400 312.881866
"2016-04-29" 356.630005 358.040009 353.149994 356.329987 586700 310.702026
"2016-05-02" 358.769989 362.679993 355.119995 361.5 739000 315.210052
"2016-05-03" 356 356.630005 352.079987 355.690002 485300 310.144012
"2016-05-04" 352.589996 355.529999 350.730011 352.170013 599400 307.074768
"2016-05-05" 352.420013 354.5 351.170013 352.079987 521600 306.996246
"2016-05-06" 350.559998 357.089996 350.230011 356.01001 509500 310.423035
"2016-05-09" 355.950012 357.75 353.290009 355.01001 410700 309.551025
"2016-05-10" 358 360.299988 355.769989 360.179993 456600 314.059052
"2016-05-11" 358.399994 359.779999 353.420013 353.820007 482900 308.513519
"2016-05-12" 356.559998 357.709991 352.679993 355.600006 393800 310.065552
"2016-05-13" 354.720001 357.850006 346.269989 347.290009 559100 302.81958
"2016-05-16" 347.609985 354.149994 347.609985 351.829987 489000 306.778259
"2016-05-17" 350.779999 352.859985 347.619995 348.820007 647200 304.153717
"2016-05-18" 347.049988 356.709991 347.049988 353.48999 625500 308.225647
"2016-05-19" 350.380005 353.220001 345.690002 350.570007 554900 305.679626
"2016-05-20" 353.609985 357.329987 352.170013 354.01001 516000 308.679047
"2016-05-23" 354 356.529999 353.170013 353.899994 341100 308.583221
"2016-05-24" 358 361.709991 356.399994 361.179993 611400 314.930939
"2016-05-25" 363.440002 365.470001 363.130005 364.089996 485700 317.468353
"2016-05-26" 364.100006 364.850006 361.440002 363.100006 342700 316.605194
"2016-05-27" 363.339996 366.049988 363.339996 365.089996 314400 318.34024
"2016-05-31" 366.299988 366.299988 361.98999 363.850006 625700 317.259186
"2016-06-01" 361.559998 365.920013 358.850006 364.589996 447500 317.904297
"2016-06-02" 360.880005 363.160004 356.709991 361.109985 518900 316.860229
"2016-06-03" 358.48999 359.880005 351.880005 359.369995 473900 315.333405
"2016-06-06" 358.880005 364.480011 358.880005 362.059998 435600 317.693695
"2016-06-07" 363.26001 363.640015 358.809998 359.059998 484500 315.061401
"2016-06-08" 358.559998 361.670013 358.399994 360.350006 335700 316.193298
"2016-06-09" 356.649994 359 355.390015 357.959991 331400 314.096069
"2016-06-10" 351.5 352.369995 345.640015 346.970001 768400 304.452911
"2016-06-13" 346.160004 350.570007 344.470001 344.589996 532800 302.364502
"2016-06-14" 343.079987 344.589996 339.48999 339.790009 748600 298.15274
"2016-06-15" 342.329987 344.079987 339.01001 339.549988 747400 297.942078
"2016-06-16" 336.880005 339.899994 332.01001 339.459991 660600 297.863098
"2016-06-17" 340.329987 343.269989 339.579987 341.880005 596900 299.986542
"2016-06-20" 349.51001 351.970001 347.839996 348.429993 677600 305.733948
"2016-06-21" 349.109985 350.589996 346.51001 348 343200 305.356598
"2016-06-22" 348.5 351.73999 346.73999 347.670013 442300 305.067139
"2016-06-23" 352.809998 356.929993 351.910004 356.850006 421200 313.122253
"2016-06-24" 337.130005 343.880005 331.01001 332.51001 1480700 291.764832
"2016-06-27" 326.480011 326.630005 317.600006 319.540009 1230200 280.384125
"2016-06-28" 324.329987 326.970001 318 323.959991 648600 284.262451
"2016-06-29" 329 336.920013 327.25 336.73999 852800 295.47641
"2016-06-30" 337.959991 342.670013 334.230011 342.529999 753600 300.556976
"2016-07-01" 342.029999 346.299988 339.600006 341.279999 475700 299.460022
"2016-07-05" 338.660004 339.170013 332.529999 336.079987 513800 294.897339
"2016-07-06" 332.5 338.200012 329.579987 336.109985 708100 294.923615
"2016-07-07" 335 337.549988 331.209991 335.109985 776600 294.046204
"2016-07-08" 341.579987 345.390015 339.040009 345.200012 533900 302.89975
"2016-07-11" 348.040009 349.440002 345.140015 347.5 403800 304.917938
"2016-07-12" 350.01001 357.839996 349.549988 357.369995 874800 313.578461
"2016-07-13" 357.579987 358.890015 354.01001 357.5 569300 313.692505
"2016-07-14" 354.5 362 352.98999 355.190002 799400 311.665558
"2016-07-15" 355.940002 357.589996 351.130005 356.850006 654400 313.122253
"2016-07-18" 357.559998 359.690002 356.799988 357.779999 448400 313.938202
"2016-07-19" 355.459991 357.480011 355.399994 356.579987 353200 312.885254
"2016-07-20" 358.660004 360.730011 355.579987 359.779999 433400 315.693085
"2016-07-21" 359.279999 360.299988 357.660004 359.5 589400 315.447388
"2016-07-22" 360.399994 363.209991 359.269989 363.049988 503900 318.562439
"2016-07-25" 363 363.779999 360.079987 361.420013 419400 317.132233
"2016-07-26" 360.75 362.73999 358.670013 361.929993 358300 317.579651
"2016-07-27" 362.190002 365.670013 361.209991 363.309998 458400 318.790558
"2016-07-28" 362.640015 364.980011 360.690002 363.369995 407300 318.843201
"2016-07-29" 362.869995 367.220001 362.799988 366.25 648500 321.370392
"2016-08-01" 366.660004 368.450012 365.519989 368.320007 806300 323.186615
"2016-08-02" 366.100006 367.920013 364.980011 367.079987 745200 322.098633
"2016-08-03" 367.079987 369 366.369995 368.160004 821800 323.046295
"2016-08-04" 367.670013 369.160004 365.649994 366.25 452400 321.370392
"2016-08-05" 370.279999 375.26001 369.01001 374.75 675500 328.828735
"2016-08-08" 374.540009 375.950012 370.929993 371.690002 550600 326.143799
"2016-08-09" 372.5 372.5 368.23999 368.649994 534600 323.476196
"2016-08-10" 369.519989 369.519989 365.51001 366.440002 489000 321.537018
"2016-08-11" 366.290009 368.809998 366.290009 367.390015 495600 322.370605
"2016-08-12" 365 367.070007 364 366.600006 360400 321.677429
"2016-08-15" 368 371.769989 367.730011 370.73999 369000 325.31012
"2016-08-16" 369.119995 370.950012 366.98999 367.070007 312300 322.089874
"2016-08-17" 367.019989 370.420013 366.559998 370.100006 338300 324.748627
"2016-08-18" 369.019989 370.899994 369.019989 370.790009 291200 325.353943
