"Index" "ABOpen" "ABHigh" "ABLow" "ABClose" "ABVolume" "ABAdjusted"
"2015-01-23" 94.379997 95.160004 94.300003 94.730003 1853800 84.412796
"2015-01-26" 94.849998 95.870003 94.300003 95.849998 2097500 85.410797
"2015-01-27" 95.169998 96.489998 94.709999 95.919998 2734000 85.473152
"2015-01-28" 98.800003 100.199997 95.260002 96.370003 5424200 85.874184
"2015-01-29" 96.870003 97.129997 94.889999 96.339996 3327400 85.847443
"2015-01-30" 96.18 96.5 94.980003 95.050003 2346800 84.697929
"2015-02-02" 95.57 95.769997 93.599998 95.150002 1697600 84.787048
"2015-02-03" 95.669998 95.830002 94.269997 95.639999 2081300 85.223671
"2015-02-04" 95.620003 96.449997 95.230003 95.870003 1777600 85.428627
"2015-02-05" 96.269997 96.669998 95.980003 96.339996 1055700 85.847443
"2015-02-06" 96.949997 98.230003 96.589996 97.040001 2015500 86.471191
"2015-02-09" 96.970001 96.970001 95.080002 95.559998 1645200 85.15239
"2015-02-10" 96.339996 97.010002 95.769997 96.910004 2247800 86.355362
"2015-02-11" 97.010002 99.080002 96.93 98.739998 3137400 87.986053
"2015-02-12" 98.830002 99.849998 98.230003 99.830002 2224600 89.219376
"2015-02-13" 99.68 100.360001 99.010002 100.339996 2063300 89.675171
"2015-02-17" 100.209999 100.849998 99.68 100.599998 2196900 89.907524
"2015-02-18" 100.209999 100.919998 99.610001 100.660004 1680400 89.961143
"2015-02-19" 100.519997 101.029999 100.089996 101.010002 1420900 90.273964
"2015-02-20" 101.019997 102 100.18 101.980003 1442600 91.140854
"2015-02-23" 101.980003 102.889999 101.790001 102.760002 1107800 91.837967
"2015-02-24" 102.760002 103.139999 102.290001 102.970001 1169200 92.025635
"2015-02-25" 102.970001 103.709999 102.75 103.290001 1064500 92.311615
"2015-02-26" 102.93 103.639999 102.620003 102.980003 1711900 92.034561
"2015-02-27" 103.080002 103.309998 102.489998 102.760002 1329300 91.837967
"2015-03-02" 102.57 103.25 102.440002 103.099998 1948300 92.141823
"2015-03-03" 103.410004 103.970001 102.5 103.040001 1995400 92.088211
"2015-03-04" 102.529999 103.650002 102.129997 103.480003 1832600 92.48143
"2015-03-05" 103.739998 103.919998 103.169998 103.639999 1208400 92.624405
"2015-03-06" 103.190002 103.589996 102 102.260002 1549300 91.391113
"2015-03-09" 102.470001 103.580002 102.010002 103.339996 1295300 92.356285
"2015-03-10" 102.620003 103.519997 102.220001 102.93 1911700 91.989906
"2015-03-11" 103.400002 104.099998 102.949997 103.839996 1719900 92.803146
"2015-03-12" 104 105.519997 103.949997 105.379997 1448200 94.179489
"2015-03-13" 105.260002 106.379997 105.120003 106.150002 1746900 94.867622
"2015-03-16" 108.129997 110.199997 106.970001 110.129997 3548800 98.424606
"2015-03-17" 109.940002 110.709999 109.269997 110.360001 1786700 98.630173
"2015-03-18" 110.449997 112.279999 109.82 111.699997 2044000 99.827751
"2015-03-19" 111.879997 112.5 111.07 112.370003 1422200 100.426514
"2015-03-20" 112.980003 114.5 112.839996 113.459999 4380900 101.400681
"2015-03-23" 113.739998 114.529999 113.129997 113.639999 1920900 101.561531
"2015-03-24" 113.639999 114.730003 113.360001 113.889999 1913500 101.784966
"2015-03-25" 113.900002 114.599998 111.800003 112.139999 2066900 100.220978
"2015-03-26" 111.5 113.050003 110.540001 112.089996 2411800 100.1763
"2015-03-27" 112.330002 113.580002 112.209999 113.190002 1881900 101.159378
"2015-03-30" 113.699997 114 113.370003 113.489998 2179900 101.42749
"2015-03-31" 113.419998 114.269997 113.419998 113.669998 2254200 101.588356
"2015-04-01" 113.93 113.93 111.410004 112.029999 2171900 100.122658
"2015-04-02" 112.160004 112.589996 111.580002 112.389999 2049400 100.444405
"2015-04-06" 111.989998 113.129997 111.790001 112.540001 1869200 100.578468
"2015-04-07" 112.910004 113.489998 112.449997 112.68 1189900 100.703575
"2015-04-08" 112.769997 113.5 112.43 113.239998 2048900 101.204071
"2015-04-09" 113.309998 114.279999 112.639999 113.5 2425500 101.436424
"2015-04-10" 113.400002 115.550003 113.220001 115.349998 1879600 103.08979
"2015-04-13" 115.309998 115.879997 113.660004 113.989998 1826900 101.874352
"2015-04-14" 114.339996 114.449997 112.699997 114 1032000 101.883263
"2015-04-15" 114.199997 114.330002 112.779999 113.620003 1328000 101.543686
"2015-04-16" 113.410004 114.059998 112.529999 113.830002 1055600 101.731346
"2015-04-17" 113.209999 113.709999 112.050003 112.610001 2296800 100.641022
"2015-04-20" 112.959999 113.559998 112.889999 113.190002 1413000 101.159378
"2015-04-21" 113.889999 114.489998 113.239998 113.889999 1176800 101.784966
"2015-04-22" 113.849998 114.410004 113.370003 113.809998 1145300 101.71347
"2015-04-23" 113.809998 116.18 113.57 115.199997 2152100 102.955742
"2015-04-24" 115.099998 115.980003 114.190002 115.480003 849200 103.205971
"2015-04-27" 115.879997 115.879997 113.849998 114.110001 1562800 101.981567
"2015-04-28" 114 114.620003 112.610001 113.959999 1339900 101.847549
"2015-04-29" 113.690002 113.989998 112.120003 112.440002 2200100 100.489105
"2015-04-30" 117.389999 120.68 113.029999 114.300003 5198100 102.15139
"2015-05-01" 115.120003 115.32 113.830002 114.610001 2903800 102.428459
"2015-05-04" 114.669998 116.279999 114.510002 115.25 2195200 103.000427
"2015-05-05" 115.620003 115.75 114.400002 114.699997 1844000 102.508881
"2015-05-06" 114.900002 115.129997 113.510002 114.059998 1703600 101.936897
"2015-05-07" 114.279999 115.07 113.790001 114.07 1706800 101.945847
"2015-05-08" 114.540001 116 114.529999 115.300003 2486100 103.045105
"2015-05-11" 115.139999 115.809998 114.75 114.910004 1592300 102.696541
"2015-05-12" 114.5 115.449997 114.269997 115.050003 1988900 102.821701
"2015-05-13" 115.470001 115.849998 114.169998 114.300003 1533400 102.15139
"2015-05-14" 114.400002 114.839996 114 114.660004 2416800 102.733795
"2015-05-15" 114.860001 115.07 113.75 114.18 1947800 102.303749
"2015-05-18" 113.360001 113.620003 112.559998 113.309998 2804100 101.524208
"2015-05-19" 113.540001 115.580002 113.419998 115.110001 1902400 103.137001
"2015-05-20" 115.099998 115.510002 114.699997 114.709999 1885300 102.778572
"2015-05-21" 114.5 114.809998 113.870003 113.940002 2319300 102.088661
"2015-05-22" 113.760002 114.339996 113.529999 113.800003 1498400 101.963264
"2015-05-26" 113.879997 114.449997 112.809998 113 1560000 101.246452
"2015-05-27" 112.910004 113.82 112.769997 113.589996 1250300 101.775085
"2015-05-28" 113.150002 114.059998 112.93 113.099998 1360800 101.336067
"2015-05-29" 113.220001 114.400002 112.559998 112.559998 4702600 100.852196
"2015-06-01" 112.809998 113.760002 111.830002 113.260002 1359500 101.479416
"2015-06-02" 112.550003 113.339996 112.010002 112.480003 1403100 100.780548
"2015-06-03" 112.349998 113.160004 112.190002 112.379997 1452800 100.690948
"2015-06-04" 111.470001 112.599998 111.099998 111.489998 1562500 99.893517
"2015-06-05" 111.209999 111.650002 110.25 111.5 1382000 99.902473
"2015-06-08" 111.309998 111.809998 110.209999 110.220001 1335500 98.755615
"2015-06-09" 110.739998 110.739998 108.610001 109.120003 1917900 97.770027
"2015-06-10" 109.040001 109.190002 108.279999 108.75 1980200 97.438499
"2015-06-11" 108.919998 111.139999 108.800003 110.410004 1906300 98.925865
"2015-06-12" 111 111 109.809998 110.150002 1163100 98.692902
"2015-06-15" 109.769997 112.330002 109 110.629997 2277600 99.122948
"2015-06-16" 110.68 112.089996 110.169998 111.18 1671200 99.615768
"2015-06-17" 111.379997 112.129997 110.870003 111.510002 1597600 99.91143
"2015-06-18" 111.5 112.629997 110.720001 111.919998 1329800 100.278778
"2015-06-19" 111.720001 112.309998 111.339996 111.470001 4169800 99.875603
"2015-06-22" 112.580002 113.190002 111.650002 111.790001 902800 100.162308
"2015-06-23" 112.18 112.470001 111.580002 111.809998 1035500 100.180229
"2015-06-24" 111.5 111.599998 109.57 109.599998 1558200 98.200119
"2015-06-25" 109.489998 109.699997 107.309998 107.610001 3239100 96.417091
"2015-06-26" 108.07 108.559998 107.32 107.839996 1622900 96.623177
"2015-06-29" 106.809998 107.620003 105.779999 106.099998 1730600 95.064163
"2015-06-30" 106.300003 107.309998 106.150002 106.339996 1958600 95.279175
"2015-07-01" 107.169998 108.07 106.870003 107.709999 1896900 96.506699
"2015-07-02" 107.709999 108.32 107.029999 107.099998 1269000 95.960121
"2015-07-06" 106.470001 108.57 106 108.029999 1634600 96.793396
"2015-07-07" 108.739998 108.790001 107.010002 108.629997 1298500 97.331009
"2015-07-08" 107.540001 108.559998 107.389999 107.830002 1174200 96.614182
"2015-07-09" 108.970001 109.150002 108.080002 108.860001 2158700 97.537056
"2015-07-10" 109.739998 109.980003 109.269997 109.459999 1170500 98.074669
"2015-07-13" 110.519997 110.650002 109.360001 110.07 1010200 98.621201
"2015-07-14" 109.989998 110.690002 109.230003 110.400002 1505700 98.916878
"2015-07-15" 110.669998 110.93 109.5 110.529999 947200 99.033379
"2015-07-16" 111 111.93 109.93 111.879997 1736300 100.242928
"2015-07-17" 111.849998 113.660004 111.099998 113.199997 1931900 101.425652
"2015-07-20" 113.230003 115 113.18 114.760002 1975900 102.823387
"2015-07-21" 114.650002 114.940002 113.5 114.099998 1466000 102.23204
"2015-07-22" 114.010002 115.410004 113.870003 114.949997 2397200 102.993622
"2015-07-23" 110.620003 114.019997 109.519997 110.120003 4172000 98.665985
"2015-07-24" 109.769997 110.139999 108.449997 108.730003 2145300 97.420593
"2015-07-27" 108.129997 108.290001 106.800003 107.370003 2690000 96.202042
"2015-07-28" 107.800003 108.220001 106.769997 108 1796600 96.766518
"2015-07-29" 107.790001 109.080002 107.07 107.779999 2402700 96.569405
"2015-07-30" 107.489998 107.489998 104.309998 104.470001 3974200 93.603706
"2015-07-31" 104.580002 106.25 104.129997 105.75 2718800 94.750557
"2015-08-03" 105.75 106.650002 105.139999 105.82 1741500 94.813286
"2015-08-04" 106.160004 106.959999 105.769997 106.209999 2189900 95.162712
"2015-08-05" 106.650002 107.5 106.419998 107.25 1667800 96.094521
"2015-08-06" 107.370003 107.849998 104.559998 104.75 1776200 93.854568
"2015-08-07" 104.510002 104.650002 102.879997 104.360001 2696100 93.505119
"2015-08-10" 105.040001 106.260002 104.449997 104.650002 1423000 93.764977
"2015-08-11" 104.239998 105 103.480003 104.510002 1647100 93.639542
"2015-08-12" 104.190002 105.839996 102.449997 104.379997 1855300 93.523026
"2015-08-13" 104.730003 105.290001 102.290001 103.879997 1667000 93.334381
"2015-08-14" 103.980003 104.190002 103.410004 103.940002 1040600 93.38829
"2015-08-17" 103.75 104.68 102.790001 104.620003 987900 93.999252
"2015-08-18" 104.360001 105.870003 104.360001 104.949997 1091100 94.295731
"2015-08-19" 104.519997 107.019997 103.849998 106.139999 2161900 95.364922
"2015-08-20" 105.099998 105.699997 103.339996 103.370003 1792900 92.876137
"2015-08-21" 102.480003 103.489998 101.339996 101.800003 2746200 91.46553
"2015-08-24" 93 98.529999 91.480003 98.529999 4569800 88.527512
"2015-08-25" 100.620003 100.879997 97.32 97.410004 2699900 87.521187
"2015-08-26" 99.389999 100.860001 97.050003 100.610001 2741300 90.396339
"2015-08-27" 101.470001 101.790001 99.400002 101.150002 4173800 90.881523
"2015-08-28" 101.339996 101.489998 100.309998 100.870003 1693500 90.629936
"2015-08-31" 100.870003 101.839996 95.610001 100.040001 1496300 89.884201
"2015-09-01" 97.550003 100.860001 97.550003 99.269997 2533400 89.19236
"2015-09-02" 101.769997 101.769997 99.099998 100.279999 1695600 90.099838
"2015-09-03" 100.900002 101.489998 99.620003 100 1580100 89.848274
"2015-09-04" 100.660004 101.400002 98.360001 98.989998 2526600 88.940788
"2015-09-08" 100.800003 101.18 99.790001 101.050003 1844800 90.791679
"2015-09-09" 101.139999 103.459999 100.550003 100.75 1588400 90.522125
"2015-09-10" 100.650002 102.879997 100.360001 102.029999 1782300 91.672157
"2015-09-11" 101.879997 104.400002 101.82 104.339996 1994700 93.747665
"2015-09-14" 104.82 105.480003 103.790001 104.620003 1762400 93.999252
"2015-09-15" 104.720001 105.809998 104.209999 105.559998 1481600 94.843834
"2015-09-16" 105.510002 106.449997 104.82 106.290001 1538900 95.499702
"2015-09-17" 106.440002 108.18 105.629997 106.779999 1631800 95.939964
"2015-09-18" 105.910004 106.919998 105.300003 106.099998 2222300 95.329018
"2015-09-21" 106.580002 107.360001 104.760002 105.279999 1459700 94.592262
"2015-09-22" 104.339996 104.5 102.660004 103.269997 2487100 92.786285
"2015-09-23" 103.199997 103.669998 102.279999 102.82 2217800 92.381989
"2015-09-24" 102.43 102.57 100.589996 101.970001 1616000 91.618271
"2015-09-25" 102.389999 102.470001 99.389999 99.839996 1768400 89.704506
"2015-09-28" 99.339996 99.650002 96.110001 96.190002 3379100 86.425011
"2015-09-29" 96.190002 96.809998 94.410004 95.050003 2988500 85.40078
"2015-09-30" 96.080002 96.68 94.07 94.989998 2381200 85.346855
"2015-10-01" 94.989998 95.110001 93.199997 94.510002 3193100 84.915588
"2015-10-02" 92.339996 94.980003 90.82 94.910004 3488900 85.274994
"2015-10-05" 95.339996 95.830002 94.010002 94.989998 2542000 85.346855
"2015-10-06" 95.470001 95.900002 92.269997 93.029999 3778000 83.585831
"2015-10-07" 93.349998 93.730003 92.260002 92.940002 2645500 83.504959
"2015-10-08" 93.059998 93.879997 91.769997 93.540001 2198700 84.04406
"2015-10-09" 93.230003 93.690002 92.330002 92.839996 2815900 83.415138
"2015-10-12" 93.019997 93.75 92.800003 93.720001 1920500 84.205795
"2015-10-13" 93.879997 95.190002 93.800003 94.150002 3040800 84.592117
"2015-10-14" 94 94.980003 92.739998 93.029999 2190400 83.585831
"2015-10-15" 93.160004 94.300003 92.110001 94.07 2959600 84.520248
"2015-10-16" 94.620003 95.32 94.339996 95.059998 1680200 85.409767
"2015-10-19" 94.970001 95.540001 94.169998 94.790001 1561100 85.167152
"2015-10-20" 94.620003 95.050003 92.870003 93.18 2668100 83.720612
"2015-10-21" 93.449997 93.830002 91.690002 92.709999 2795500 83.298309
"2015-10-22" 92.879997 93.690002 91.790001 92.800003 3423200 83.379189
"2015-10-23" 93.650002 94.290001 92.400002 93.129997 2597000 83.675705
"2015-10-26" 93.059998 94.160004 92.839996 93.629997 2502000 84.124924
"2015-10-27" 93.93 102.639999 92.989998 97.540001 9731300 87.637985
"2015-10-28" 97.68 98.18 96.209999 97.5 3478500 87.602043
"2015-10-29" 97.269997 97.540001 93.019997 96.82 5179700 86.991081
"2015-10-30" 97.269997 98.489998 96.400002 96.510002 3115100 86.71257
"2015-11-02" 97.510002 98.050003 96.559998 97.830002 2434200 87.898544
"2015-11-03" 97.440002 98.169998 96.769997 97.669998 1670100 87.754791
"2015-11-04" 97.669998 97.949997 96.690002 97.470001 1871000 87.575089
"2015-11-05" 97.800003 98.410004 97.379997 97.889999 2012400 87.952461
"2015-11-06" 98.010002 98.709999 96.529999 97.610001 1601400 87.700882
"2015-11-09" 97.330002 97.910004 96.379997 97.400002 1699100 87.512215
"2015-11-10" 97.5 99.050003 97.18 98.870003 1815300 88.832954
"2015-11-11" 99.410004 99.639999 98.150002 98.239998 1512500 88.266945
"2015-11-12" 96.290001 98.379997 96.290001 96.910004 1914300 87.374336
"2015-11-13" 96.589996 97.629997 96.220001 96.589996 1728200 87.085831
"2015-11-16" 96.860001 98.07 96.540001 97.300003 1829000 87.72596
"2015-11-17" 97.730003 99.529999 97.330002 99.169998 2315600 89.411957
"2015-11-18" 99.07 100.440002 98.870003 100.309998 1988700 90.439796
"2015-11-19" 100.330002 100.860001 99.040001 99.190002 2044100 89.429993
"2015-11-20" 99.599998 99.919998 98.639999 99.099998 2299700 89.348854
"2015-11-23" 99 99 98.470001 98.730003 1062400 89.015251
"2015-11-24" 98.160004 98.620003 97.75 98.5 1628200 88.807899
"2015-11-25" 99 99.220001 97.830002 98.93 2090700 89.195564
"2015-11-27" 99.019997 99.699997 98.470001 98.989998 775400 89.24968
"2015-11-30" 99.080002 99.489998 98.629997 98.639999 1579800 88.93412
"2015-12-01" 98.839996 99.830002 98.809998 99.5 1823400 89.709496
"2015-12-02" 99.830002 100.010002 98.510002 98.849998 1468000 89.123444
"2015-12-03" 99.010002 99.209999 98.029999 98.709999 2629000 88.997231
"2015-12-04" 99.120003 100.400002 98.540001 99.889999 1697100 90.061096
"2015-12-07" 99.919998 100.400002 99.339996 99.980003 1265100 90.142273
"2015-12-08" 99.650002 100.580002 99.330002 100.470001 1716200 90.584045
"2015-12-09" 99.529999 101.010002 99.370003 100.669998 3365700 90.764366
"2015-12-10" 100.93 102.419998 100.620003 101.949997 2678700 91.918419
"2015-12-11" 101.489998 102.809998 101.290001 102.080002 2028300 92.035637
"2015-12-14" 102.199997 102.75 101.330002 102.529999 2361600 92.441338
"2015-12-15" 103.019997 103.489998 101.339996 101.690002 2229700 91.683998
"2015-12-16" 102.099998 102.440002 100.440002 101.589996 1993700 91.593834
"2015-12-17" 101.690002 102.889999 101.440002 102.339996 2791700 92.270027
"2015-12-18" 102.129997 102.610001 101.239998 101.879997 4466700 91.855309
"2015-12-21" 102.169998 102.919998 101.610001 102.889999 1669300 92.76593
"2015-12-22" 103 103.440002 102.199997 103.160004 1087900 93.009361
"2015-12-23" 103.150002 104.239998 102.800003 103.940002 1244500 93.712616
"2015-12-24" 103.709999 104.190002 103.519997 103.949997 435400 93.721634
"2015-12-28" 103.849998 104.57 103.480003 104.190002 804400 93.938019
"2015-12-29" 104.690002 105.349998 104.279999 104.769997 828300 94.46093
"2015-12-30" 104.940002 105.809998 104.790001 105.019997 1043900 94.68634
"2015-12-31" 104.470001 105.120003 103.68 103.709999 1107600 93.505234
"2016-01-04" 102.309998 102.639999 101.290001 101.870003 2327000 91.846283
"2016-01-05" 102.199997 103.400002 101.589996 103.360001 2049900 93.189682
"2016-01-06" 101.459999 102.639999 101.309998 101.779999 2267300 91.765129
"2016-01-07" 100.870003 101.150002 98.489998 98.529999 3658700 88.834946
"2016-01-08" 99.160004 99.510002 97.800003 97.959999 1837100 88.321022
"2016-01-11" 95.510002 96 93.809998 94.059998 5985800 84.804764
"2016-01-12" 94.449997 95.510002 93.779999 94.18 3620400 84.912956
"2016-01-13" 94.309998 94.849998 92.940002 93.139999 4002700 83.975296
"2016-01-14" 92.790001 94.239998 92.419998 93.720001 2789400 84.49823
"2016-01-15" 93.239998 93.529999 91.43 92.769997 3212400 83.641693
"2016-01-19" 93.290001 93.339996 91.589996 92.540001 3424200 83.434349
"2016-01-20" 91.790001 92.25 89.68 90.900002 4490400 81.955711
"2016-01-21" 90.900002 91.830002 89.790001 90.57 2196700 81.658165
"2016-01-22" 91.889999 92.080002 90.839996 91 1985800 82.045868
"2016-01-25" 91.989998 92.230003 91.050003 91.269997 2439400 82.289284
"2016-01-26" 91.410004 91.589996 90.610001 91.260002 1327500 82.280296
"2016-01-27" 91.290001 91.519997 89.730003 90.18 2844500 81.306557
"2016-01-28" 90.5 90.730003 87.089996 87.290001 6053000 78.700912
"2016-01-29" 87.550003 89.599998 87.279999 89.559998 3764800 80.747543
"2016-02-01" 89.110001 89.379997 87.660004 89 3036300 80.242653
"2016-02-02" 88.599998 89.889999 87.949997 88.139999 2849600 79.467278
"2016-02-03" 88.339996 88.550003 86.870003 87.989998 3997400 79.332039
"2016-02-04" 80.510002 87.970001 80.5 84.400002 8039400 76.095261
"2016-02-05" 84 86.129997 82.660004 84.699997 4853500 76.365761
"2016-02-08" 83.889999 84.239998 82.720001 83.620003 4596600 75.392044
"2016-02-09" 82.690002 85.040001 82.620003 84.75 2809000 76.410835
"2016-02-10" 85.440002 86.349998 85.220001 85.599998 2708300 77.177216
"2016-02-11" 84.25 85.089996 84.190002 84.550003 2758400 76.23053
"2016-02-12" 84.599998 85.610001 84.489998 85.610001 1880400 77.186226
"2016-02-16" 86.110001 86.230003 85 85.610001 2234400 77.186226
"2016-02-17" 86.059998 87.830002 85.720001 87.489998 3574700 78.881226
"2016-02-18" 87.029999 87.489998 86.589996 86.690002 2225800 78.464905
"2016-02-19" 86.739998 87.050003 86.279999 86.839996 1653600 78.600632
"2016-02-22" 86.860001 87.889999 86.830002 87.699997 2193800 79.379074
"2016-02-23" 87.690002 88.190002 86.860001 87.349998 1675800 79.062271
"2016-02-24" 86.519997 87.279999 85.800003 87.080002 2737300 78.817886
"2016-02-25" 87.550003 88.029999 86.879997 87.599998 1264500 79.288536
"2016-02-26" 87.849998 88.57 87.470001 87.540001 1160700 79.23423
"2016-02-29" 87.370003 87.510002 86.440002 86.620003 2595900 78.401512
"2016-03-01" 86.800003 87.730003 86.470001 87.43 1942000 79.134682
"2016-03-02" 87.43 87.959999 87.040001 87.629997 1628200 79.315689
"2016-03-03" 87.629997 88.339996 87.129997 88.220001 1908000 79.849724
"2016-03-04" 88.169998 88.470001 87.779999 88 1666700 79.650581
"2016-03-07" 87.360001 88.25 87.190002 88.099998 1757300 79.741089
"2016-03-08" 88.330002 88.339996 87.139999 87.82 1834800 79.487686
"2016-03-09" 87.790001 88.010002 87.370003 87.57 1817700 79.261398
"2016-03-10" 88.010002 88.160004 85.809998 86.18 3419100 78.003265
"2016-03-11" 87.019997 89.639999 86.559998 89.550003 3536400 81.053535
"2016-03-14" 89.059998 89.769997 87.879997 87.959999 1453500 79.61438
"2016-03-15" 87.5 88.129997 86.110001 86.300003 2220400 78.111885
"2016-03-16" 86.290001 87.339996 85.940002 87.07 1399200 78.808838
"2016-03-17" 87.07 87.470001 85.730003 85.879997 3023200 77.731743
"2016-03-18" 86.120003 87.779999 85.410004 87.480003 3676000 79.179939
"2016-03-21" 87.580002 87.839996 86.800003 87.129997 1626400 78.863129
"2016-03-22" 87.269997 87.529999 86.620003 87.160004 1687800 78.890297
"2016-03-23" 87.5 87.839996 87.089996 87.269997 1327800 78.989853
"2016-03-24" 86.860001 87.230003 85.949997 86.169998 2449700 77.994225
"2016-03-28" 87.040001 87.400002 85.709999 86.480003 1463800 78.274803
"2016-03-29" 86.550003 86.860001 85.730003 86.419998 1413400 78.220512
"2016-03-30" 86.5 87.449997 86.419998 87.089996 1659900 78.826927
"2016-03-31" 87.129997 87.739998 86.300003 86.550003 1716200 78.338165
"2016-04-01" 86.610001 86.849998 86 86.510002 2033000 78.301956
"2016-04-04" 86.739998 88.099998 86.610001 87.160004 2271600 78.890297
"2016-04-05" 86.370003 87.010002 85.580002 85.690002 2548800 77.559761
"2016-04-06" 85.760002 87.599998 85.720001 87.540001 2816600 79.23423
"2016-04-07" 87.300003 88 86.599998 86.660004 2218700 78.437744
"2016-04-08" 86.75 86.889999 85.120003 85.309998 2483600 77.215805
"2016-04-11" 85.160004 85.540001 84.360001 84.440002 1869800 76.428352
"2016-04-12" 84.610001 85.150002 84.050003 84.900002 1735100 76.844719
"2016-04-13" 85.330002 85.779999 84.650002 85.169998 1929400 77.089111
"2016-04-14" 84.699997 87.139999 84.629997 86.699997 2126500 78.473923
"2016-04-15" 86.599998 87.879997 86.489998 87.830002 2362400 79.496719
"2016-04-18" 88.040001 88.720001 87.639999 88.660004 1746800 80.247955
"2016-04-19" 89.410004 90.239998 89.220001 89.489998 2041500 80.999222
"2016-04-20" 89.919998 91.970001 89.639999 91.860001 3145300 83.144341
"2016-04-21" 91.629997 92.480003 91.519997 91.830002 2346000 83.117195
"2016-04-22" 92.029999 92.419998 91.150002 91.889999 1940900 83.171516
"2016-04-25" 91.75 91.989998 90.980003 91.510002 2236900 82.82756
"2016-04-26" 91.730003 92 91.129997 91.279999 1126700 82.619392
"2016-04-27" 91.32 91.650002 90.290001 90.639999 1707700 82.040123
"2016-04-28" 89.610001 89.610001 86.18 86.419998 5342200 78.220512
"2016-04-29" 86.129997 86.489998 84.370003 85.099998 3904800 77.025757
"2016-05-02" 85.190002 85.370003 84.510002 85.230003 1621400 77.143394
"2016-05-03" 84.93 86.07 84.43 85.480003 1950900 77.369667
"2016-05-04" 84.980003 85.300003 84 84.290001 2256100 76.292595
"2016-05-05" 77.949997 79.68 76.82 78 11877900 70.59938
"2016-05-06" 77.959999 78.150002 75.349998 76.519997 6821300 69.259781
"2016-05-09" 76.43 78.480003 76.269997 77.370003 3961400 70.029175
"2016-05-10" 77.779999 78.290001 76.400002 76.68 3683600 69.404648
"2016-05-11" 76.480003 76.82 75.5 75.760002 3441100 68.571945
"2016-05-12" 75.919998 75.919998 74.629997 74.779999 3469300 67.684891
"2016-05-13" 74.709999 75.07 73.540001 73.660004 2377500 66.671173
"2016-05-16" 73.760002 74.669998 73.730003 74.589996 2991700 67.512932
"2016-05-17" 74.400002 75.059998 74.059998 74.529999 2971400 67.458626
"2016-05-18" 74.199997 75.269997 74.080002 75.150002 3243600 68.019775
"2016-05-19" 74.459999 75.309998 74.339996 75.050003 3018700 68.238007
"2016-05-20" 75.139999 75.330002 74.360001 74.82 2544900 68.028885
"2016-05-23" 75 75.050003 73.910004 73.940002 1730500 67.228775
"2016-05-24" 74.370003 74.589996 73.889999 74.339996 1949100 67.592445
"2016-05-25" 74.589996 74.75 73.870003 74.040001 1666400 67.319695
"2016-05-26" 74.040001 74.07 73.309998 73.690002 1460600 67.001457
"2016-05-27" 73.779999 74.110001 73.620003 74.029999 1945900 67.310585
"2016-05-31" 74.199997 75.050003 73.889999 74.980003 4431200 68.174355
"2016-06-01" 74.760002 75.940002 74.589996 75.639999 2851500 68.774452
"2016-06-02" 75.809998 77.230003 75.660004 77.080002 3043700 70.083755
"2016-06-03" 76.699997 77 76.269997 76.540001 1912200 69.592758
"2016-06-06" 76.300003 76.650002 75.949997 76.449997 1492300 69.510941
"2016-06-07" 76.389999 76.540001 75.919998 76.220001 1679100 69.301804
"2016-06-08" 76.309998 76.639999 75.870003 76.25 2048100 69.329102
"2016-06-09" 76.220001 76.419998 75.900002 76.169998 3146200 69.256348
"2016-06-10" 75.870003 77.239998 75.370003 76.459999 2818100 69.520035
"2016-06-13" 76.440002 77.18 76.209999 76.410004 2851100 69.474571
"2016-06-14" 76.080002 76.449997 74.959999 75.510002 2961500 68.656258
"2016-06-15" 75.949997 76.730003 75.870003 76.120003 2394900 69.210892
"2016-06-16" 75.669998 76.25 75.050003 76 2111400 69.101814
"2016-06-17" 76.010002 76.330002 75.160004 75.699997 3057000 68.829025
"2016-06-20" 76.25 77.220001 76.129997 76.370003 2448100 69.43821
"2016-06-21" 76.489998 76.779999 76.050003 76.57 1277300 69.620056
"2016-06-22" 76.57 77.480003 76.07 77.129997 1935200 70.129211
"2016-06-23" 77.660004 77.769997 77.029999 77.550003 2647000 70.511108
"2016-06-24" 75.080002 75.849998 75.040001 75.440002 4480600 68.592621
"2016-06-27" 75.139999 75.18 73.440002 73.849998 2212200 67.14695
"2016-06-28" 74.32 75.449997 74.059998 75.32 2811300 68.483513
"2016-06-29" 76.080002 77.5 76.029999 77.260002 1926800 70.247398
"2016-06-30" 77.610001 79.330002 77.43 79.32 3196300 72.12043
"2016-07-01" 79.290001 80.43 79.110001 80.160004 2763300 72.884224
"2016-07-05" 79.860001 80.690002 79.389999 80.360001 2377200 73.06604
"2016-07-06" 79.940002 81.550003 79.599998 81.190002 2457700 73.820702
"2016-07-07" 81.089996 81.529999 80.529999 80.989998 2508900 73.638863
"2016-07-08" 81.709999 82.080002 81.25 81.919998 1597500 74.484436
"2016-07-11" 81.970001 82.599998 81.849998 82.18 1429300 74.720833
"2016-07-12" 82.25 84.410004 82.239998 84.18 2838400 76.539307
"2016-07-13" 84.529999 85.349998 84.330002 84.93 2492100 77.22126
"2016-07-14" 85.349998 86.120003 85.260002 85.949997 2035700 78.148666
"2016-07-15" 86.260002 86.519997 84.919998 85.550003 2384000 77.784981
"2016-07-18" 85.730003 86.120003 85.550003 86.029999 1113600 78.221405
