"Index" "KMOpen" "KMHigh" "KMLow" "KMClose" "KMVolume" "KMAdjusted"
"2012-01-31" 68.523491 68.868645 68.360497 68.609779 2253193 50.034435
"2012-02-01" 68.676895 69.328857 68.61937 69.079575 2494022 50.377029
"2012-02-02" 69.280922 69.453499 68.983704 69.328857 1876670 50.558819
"2012-02-03" 69.597313 69.731544 69.089165 69.252159 1970540 50.502876
"2012-02-06" 69.185043 69.654839 69.089165 69.223396 1911923 50.481911
"2012-02-07" 69.050812 69.290504 68.782356 68.782356 2729010 50.160278
"2012-02-08" 68.954941 69.022049 68.552254 68.744011 2013407 50.132309
"2012-02-09" 68.744011 68.93576 68.456375 68.916588 1771431 50.258167
"2012-02-10" 68.71524 68.763184 68.427612 68.609779 2159219 50.034435
"2012-02-13" 68.916588 69.031639 68.696068 68.782356 1543014 50.160278
"2012-02-14" 68.600189 68.92617 68.302971 68.676895 2438221 50.083378
"2012-02-15" 68.350914 68.581017 68.111221 68.264618 2633784 49.782715
"2012-02-16" 68.552254 68.763184 68.312561 68.485138 2207822 49.943535
"2012-02-17" 68.839882 68.945351 68.360497 68.61937 2334443 50.041405
"2012-02-21" 68.61937 68.782356 68.245445 68.456375 1920267 49.922543
"2012-02-22" 68.763184 68.763184 68.015343 68.293381 2621581 49.803692
"2012-02-23" 68.139984 69.041229 68.130394 68.93576 2001621 50.272152
"2012-02-24" 68.887825 68.887825 68.370087 68.849472 2228578 50.209209
"2012-02-27" 68.552254 69.002876 68.533081 68.887825 1825146 50.237194
"2012-02-28" 69.012466 69.348038 68.801537 69.252159 2135438 50.502876
"2012-02-29" 69.213806 70.095879 69.185043 69.875359 3791409 50.957355
"2012-03-01" 69.760307 69.99041 68.897408 69.194633 2765306 50.460926
"2012-03-02" 69.434326 69.57814 69.175453 69.36721 1876983 50.586788
"2012-03-05" 69.376801 69.77948 69.36721 69.664429 2080576 50.803539
"2012-03-06" 69.472672 69.846596 69.415146 69.606903 2722647 50.761581
"2012-03-07" 68.945351 68.945351 68.322151 68.494728 3671360 50.464905
"2012-03-08" 68.801537 69.031639 68.628952 68.830299 2126468 50.712135
"2012-03-09" 68.945351 69.022049 68.686478 68.811119 1773934 50.698013
"2012-03-12" 68.71524 69.309685 68.71524 69.232979 2154734 51.00882
"2012-03-13" 69.376801 70.057526 69.376801 70.038353 2402655 51.602188
"2012-03-14" 69.99041 70.239693 69.549377 69.808243 2092154 51.432663
"2012-03-15" 69.769897 70.086288 69.520615 69.913712 2153586 51.510376
"2012-03-16" 69.904121 69.99041 69.645256 69.913712 2436761 51.510376
"2012-03-19" 69.827423 70.134232 69.57814 70 1508595 51.573933
"2012-03-20" 69.645256 70.450623 69.645256 70.364334 1832864 51.842354
"2012-03-21" 70.306808 70.604027 70.230103 70.393097 1509534 51.863556
"2012-03-22" 70.278046 70.498566 70.105469 70.335571 1930071 51.821178
"2012-03-23" 70.441032 70.536911 69.99041 70.115051 1676727 51.658718
"2012-03-26" 70.268456 70.690315 70.153404 70.661552 2346541 52.061337
"2012-03-27" 70.786194 70.882072 70.613617 70.64238 1698943 52.047222
"2012-03-28" 70.565674 70.872482 70.450623 70.85331 2161722 52.202625
"2012-03-29" 70.728668 70.901245 70.22052 70.795784 2552117 52.160248
"2012-03-30" 70.882072 71.323105 70.795784 70.843719 3153511 52.19558
"2012-04-02" 70.719078 71.754555 70.671143 71.495689 2537619 52.67593
"2012-04-03" 71.438156 71.658676 71.198463 71.371048 2016536 52.584095
"2012-04-04" 71.217644 71.629913 71.093002 71.160118 2818395 52.428684
"2012-04-05" 71.06424 71.342285 70.776604 71.303932 1625307 52.534637
"2012-04-09" 71.006714 71.169701 70.824547 70.977951 1492950 52.294472
"2012-04-10" 70.872482 70.977951 70.306808 70.498566 2092362 51.941277
"2012-04-11" 71.102592 71.102592 70.594437 70.891663 1929550 52.230892
"2012-04-12" 70.872482 71.188881 70.527328 71.112175 1611644 52.393364
"2012-04-13" 71.035477 71.706619 70.958771 71.28476 2083392 52.520515
"2012-04-16" 71.409393 71.850433 71.323105 71.649086 2021647 52.788933
"2012-04-17" 71.773727 72.387344 71.601151 72.387344 2546380 53.332855
"2012-04-18" 72.253113 72.636627 72.214767 72.540749 2075674 53.445896
"2012-04-19" 72.511986 72.64621 71.888779 72.166824 2367089 53.170399
"2012-04-20" 72.895493 73.911797 72.770851 73.317352 4053724 54.018074
"2012-04-23" 72.761269 73.585808 72.396935 73.489929 3519186 54.145218
"2012-04-24" 73.489929 75.484177 73.413231 75.455414 5798037 55.593319
"2012-04-25" 75.436241 75.944389 75.186958 75.484177 3693367 55.614513
"2012-04-26" 75.292427 75.982742 75.234901 75.781403 2447608 55.833508
"2012-04-27" 75.819748 75.819748 75.292427 75.436241 2693860 55.579212
"2012-04-30" 74.6884 75.282837 74.602112 75.234901 3567477 55.430855
"2012-05-01" 74.69799 75.627998 74.640457 75.052734 3496136 55.296638
"2012-05-02" 74.650047 75.417068 74.534996 75.30201 3710577 55.480312
"2012-05-03" 75.033554 75.762222 75.033554 75.493767 3140264 55.621571
"2012-05-04" 75.369125 75.74305 75.014381 75.062317 2481297 55.303722
"2012-05-07" 74.793861 75.934799 74.793861 75.74305 2860845 55.805248
"2012-05-08" 75.445831 75.944389 75.369125 75.627998 3361276 55.720482
"2012-05-09" 75.32119 76.510071 75.263664 76.260788 4198805 56.18671
"2012-05-10" 76.586769 76.634705 76.251198 76.452538 2548883 56.327995
"2012-05-11" 76.442955 76.490891 76.078621 76.116966 1742436 56.080746
"2012-05-14" 75.915627 76.462128 75.915627 76.251198 2391286 56.179638
"2012-05-15" 76.327904 76.548416 75.886864 76.404602 2724629 56.292648
"2012-05-16" 76.586769 76.70182 76.299133 76.471718 3079562 56.34211
"2012-05-17" 76.596359 76.644295 75.75264 75.75264 2066287 55.812317
"2012-05-18" 75.838928 76.289551 75.407478 75.580055 2565154 55.685169
"2012-05-21" 75.608818 75.627998 74.976028 75.397888 2618764 55.550949
"2012-05-22" 75.397888 75.810165 75.254074 75.436241 1945508 55.579212
"2012-05-23" 75.254074 75.551292 74.832214 75.254074 2024254 55.444973
"2012-05-24" 75.244484 76.078621 75.206139 75.944389 8068857 55.95359
"2012-05-25" 75.781403 76.423775 75.781403 76.184082 7587095 56.130184
"2012-05-29" 76.347076 76.577179 76.069031 76.471718 8443294 56.34211
"2012-05-30" 76.097794 76.625122 75.944389 75.992332 2193429 55.988914
"2012-05-31" 76.078621 76.462128 75.877274 76.078621 2420490 56.052475
"2012-06-01" 75.637581 75.74305 74.947266 75.052734 2431963 55.296638
"2012-06-04" 75.10067 75.637581 74.592522 75.608818 2584554 55.70636
"2012-06-05" 75.52253 76.001915 75.033554 75.982742 3960062 55.981853
"2012-06-06" 75.599236 76.941513 75.426651 76.92234 4527037 57.208302
"2012-06-07" 77.181206 77.468842 76.883987 77.277084 4522970 57.472126
"2012-06-08" 77.229149 77.98658 77.085335 77.852348 2440307 57.899979
"2012-06-11" 78.101631 78.312561 77.679771 77.794823 2616574 57.857182
"2012-06-12" 77.929054 78.149567 77.497604 78.149567 2552221 58.121014
"2012-06-13" 77.929054 78.350914 77.612656 78.283798 2330375 58.220837
"2012-06-14" 78.504311 79.175453 78.130394 79.165871 2570891 58.876862
"2012-06-15" 79.300095 79.511024 78.964523 79.079575 3402475 58.812683
"2012-06-18" 79.041229 79.376801 78.811119 79.376801 1763817 59.033707
"2012-06-19" 79.539787 79.894531 79.185043 79.77948 2397648 59.333202
"2012-06-20" 79.280922 79.424736 78.092041 78.245445 4618300 58.192341
"2012-06-21" 78.370087 78.456375 77.286674 77.382553 2975053 57.550583
"2012-06-22" 77.957817 78.226273 77.535957 78.024925 2081202 58.028294
"2012-06-25" 77.660591 77.957817 77.468842 77.660591 1681420 57.757347
"2012-06-26" 77.909874 78.523491 77.574303 78.302971 2211682 58.235111
"2012-06-27" 78.590607 78.92617 78.40844 78.485138 1935599 58.370579
"2012-06-28" 78.293381 79.185043 77.948227 79.156281 1980553 58.869724
"2012-06-29" 79.56855 80.316399 78.993286 80.316399 2536367 59.732536
"2012-07-02" 80.00959 80.441032 79.626076 80.441032 1998284 59.825195
"2012-07-03" 80.536911 80.709496 80.335571 80.536911 1523406 59.896538
"2012-07-05" 80.64238 80.738258 80.354744 80.63279 1658579 59.967831
"2012-07-06" 80.297218 80.757431 80.153404 80.450623 1380202 59.832344
"2012-07-09" 80.450623 80.872482 80.297218 80.824547 1583274 60.110435
"2012-07-10" 81.016296 81.275169 80.738258 81.275169 1983369 60.445572
"2012-07-11" 81.208054 81.399811 80.690315 80.872482 2208553 60.146084
"2012-07-12" 80.824547 81.093002 80.565674 80.85331 2356450 60.131828
"2012-07-13" 80.987534 81.831253 80.910835 81.697029 1672450 60.759308
"2012-07-16" 81.409393 82.205177 81.409393 81.687439 1504006 60.752174
"2012-07-17" 82.186005 82.588684 81.744965 82.281876 2091632 61.194244
"2012-07-18" 82.186005 82.694153 82.01342 82.521568 1687365 61.372532
"2012-07-19" 82.531158 82.684563 81.927132 82.339409 1893566 61.237049
"2012-07-20" 81.81208 82.24353 81.150528 81.332695 3398303 60.488354
"2012-07-23" 80.920425 81.59156 80.920425 81.208054 2364168 60.395664
"2012-07-24" 81.150528 81.246407 79.635666 80.047935 3428862 59.532852
"2012-07-25" 80.047935 80.594437 79.78907 79.961647 2589873 59.468651
"2012-07-26" 80.536911 82.694153 80.42186 82.186005 2962224 61.122974
"2012-07-27" 82.24353 84.074783 81.744965 83.720039 3375878 62.263855
"2012-07-30" 83.528282 84.372002 83.317352 84.304893 2530318 62.698814
"2012-07-31" 84.122726 84.276131 83.30777 83.326942 2695008 61.971485
"2012-08-01" 83.509109 84.113136 83.30777 83.576225 3498326 62.156902
"2012-08-02" 83.720039 83.969322 82.809204 83.29818 3090305 61.950108
"2012-08-03" 83.988495 84.611694 81.677849 81.831253 4957692 60.859127
"2012-08-06" 81.927132 82.099709 80.067116 80.258865 5104233 59.689732
"2012-08-07" 80.546501 80.719078 77.938637 79.309685 7306528 58.983803
"2012-08-08" 79.098755 80.21093 79.098755 79.817833 5088484 59.361706
"2012-08-09" 79.57814 79.817833 79.261742 79.434326 2820376 59.0765
"2012-08-10" 79.338448 79.635666 79.252159 79.405563 2315043 59.055107
"2012-08-13" 79.280922 79.472672 79.031639 79.089165 2190404 58.819817
"2012-08-14" 79.415146 79.56855 79.050812 79.520615 2348315 59.140671
"2012-08-15" 79.463089 79.961647 79.14669 79.606903 1515792 59.204861
"2012-08-16" 79.482262 80.134232 79.386383 80.00959 1969810 59.504337
"2012-08-17" 80.038353 80.584854 79.827423 80.488976 2205736 59.860863
"2012-08-20" 80.364334 80.728668 80.230103 80.613617 2186754 59.953571
"2012-08-21" 80.767021 81.016296 80.565674 80.699905 2136794 60.017757
"2012-08-22" 80.565674 80.824547 80.182167 80.393097 2135855 59.789555
"2012-08-23" 80.278046 80.508148 79.894531 79.980827 1245759 59.482948
"2012-08-24" 79.865768 80.536911 79.865768 80.21093 1366330 59.654079
"2012-08-27" 80.153404 80.41227 80.153404 80.172577 1022140 59.625538
"2012-08-28" 80 80.498566 80 80.22052 1081382 59.661213
"2012-08-29" 80.22052 80.316399 79.980827 80.047935 1337335 59.532852
"2012-08-30" 79.952065 80.134232 79.089165 80.038353 2249021 59.52573
"2012-08-31" 80.249283 80.441032 79.846596 80.153404 1854037 59.611282
"2012-09-04" 80.325981 80.910835 79.932884 80.278046 3637358 59.703983
"2012-09-05" 79.472672 79.884949 79.194633 79.194633 3404456 59.423416
"2012-09-06" 79.453499 80.182167 79.453499 80.172577 2009339 60.157215
"2012-09-07" 80.306808 80.536911 79.252159 79.511024 2248082 59.660824
"2012-09-10" 79.482262 79.491852 78.839882 78.974113 1993903 59.257969
"2012-09-11" 79.069992 79.35762 78.648132 78.954941 1776333 59.243561
"2012-09-12" 79.031639 79.395973 78.763184 78.945351 1632399 59.236385
"2012-09-13" 78.667305 79.904121 78.667305 79.837006 2469720 59.905434
"2012-09-14" 79.856186 79.952065 78.513901 79.271332 3475276 59.48098
"2012-09-17" 79.242569 79.683601 78.839882 79.597313 2009861 59.725567
"2012-09-18" 79.491852 80.182167 79.415146 80.182167 1805016 60.164402
"2012-09-19" 80.182167 80.891663 80.182167 80.891663 2159114 60.696777
"2012-09-20" 80.901245 81.649086 80.901245 81.495689 2367193 61.150005
"2012-09-21" 81.668266 81.975075 81.553215 81.80249 3603461 61.380219
"2012-09-24" 81.687439 82.214767 81.313522 82.070946 1787702 61.581661
"2012-09-25" 82.262703 82.636627 81.975075 81.975075 2204276 61.509739
"2012-09-26" 81.975075 82.310638 81.792908 81.840843 1659622 61.409012
"2012-09-27" 81.994247 82.377754 81.572388 82.157242 1655554 61.646404
"2012-09-28" 82.051773 82.329819 81.514862 82.24353 1899094 61.711147
"2012-10-01" 82.24353 83.068069 82.080536 82.86673 1834846 62.178757
"2012-10-02" 83.135185 83.326942 82.531158 82.809204 1686427 62.13559
"2012-10-03" 83.07766 83.096832 82.588684 82.885902 1702593 62.193165
"2012-10-04" 82.943436 83.413231 82.943436 83.211891 1301038 62.437763
"2012-10-05" 83.499519 83.557045 83.135185 83.30777 1194026 62.509701
"2012-10-08" 83.250237 83.336533 82.885902 83.07766 1083468 62.337044
"2012-10-09" 83.106422 83.269417 82.492805 82.521568 1596833 61.919773
"2012-10-10" 82.64621 83.231064 82.358582 82.44487 1111212 61.862209
"2012-10-11" 82.847557 82.86673 82.281876 82.44487 986574 61.862209
"2012-10-12" 82.569511 82.905083 81.975075 82.118889 1186308 61.61763
"2012-10-15" 82.090126 82.991371 82.01342 82.713326 1082530 62.063648
"2012-10-16" 82.809204 83.144775 82.64621 83.08725 1265368 62.344223
"2012-10-17" 83.173538 83.940559 83.068069 83.835091 1098488 62.905365
"2012-10-18" 83.700867 84.180252 83.441994 84.065201 1365704 63.078022
"2012-10-19" 83.892616 84.007668 83.010544 83.29818 2140340 62.502487
"2012-10-22" 83.116013 83.259827 82.358582 82.972198 1862381 62.257912
"2012-10-23" 82.425697 82.86673 81.744965 82.396935 2002769 61.826248
"2012-10-24" 82.86673 83.29818 80.546501 80.747841 3421979 60.588852
"2012-10-25" 80.977951 81.466919 79.022049 79.424736 3798815 59.596069
"2012-10-26" 79.453499 79.58773 78.878235 79.338448 2229308 59.531334
"2012-10-31" 79.348038 80.095879 79.194633 80.00959 2744446 60.034908
"2012-11-01" 79.952065 80.699905 79.635666 80.306808 2136481 60.25795
"2012-11-02" 80.786194 80.987534 79.837006 79.904121 1902223 59.955795
"2012-11-05" 79.616493 79.923302 79.443909 79.702782 1411492 59.804714
"2012-11-06" 79.875359 80.297218 79.645256 79.99041 1192775 60.020515
"2012-11-07" 79.645256 79.942474 78.763184 79.664429 2042507 59.775932
"2012-11-08" 79.376801 80.258865 79.194633 79.194633 1816697 59.423416
"2012-11-09" 79.098755 80.057526 79.098755 79.702782 1888351 59.804714
"2012-11-12" 79.693192 80.306808 79.35762 80.191757 1508074 60.171616
"2012-11-13" 79.942474 81.255989 79.942474 80.910835 2266022 60.711189
"2012-11-14" 81.06424 81.246407 80.143814 80.402687 2540018 60.329891
"2012-11-15" 80.393097 80.690315 79.961647 80.373924 2072545 60.308296
"2012-11-16" 80.604027 81.524452 80.354744 81.524452 2984023 61.171612
"2012-11-19" 81.975075 82.66539 81.888779 82.45446 2462002 61.869396
"2012-11-20" 82.348991 82.732506 81.994247 82.66539 1978571 62.027668
"2012-11-21" 82.87632 82.905083 82.23394 82.722916 1151889 62.07085
"2012-11-23" 82.905083 83.739212 82.790031 83.739212 727075 62.833427
"2012-11-26" 83.413231 83.413231 82.66539 82.818794 1814820 62.142803
"2012-11-27" 83.000961 83.250237 81.994247 82.051773 2210117 61.567257
"2012-11-28" 82.166824 82.751678 81.936722 82.483223 2348106 61.891022
"2012-11-29" 82.473633 82.684563 81.927132 82.138062 2328080 61.632015
"2012-11-30" 82.195587 82.473633 81.936722 82.186005 3149339 61.66798
"2012-12-03" 82.291466 82.550339 81.792908 82.157242 1958963 61.646404
"2012-12-04" 81.994247 82.45446 81.639503 82.272293 2771042 61.732731
"2012-12-05" 81.687439 81.975075 81.198463 81.342285 1855393 61.565849
"2012-12-06" 81.390221 81.668266 81.083412 81.486099 1478661 61.674656
"2012-12-07" 81.543625 82.387344 81.534035 82.368172 1417020 62.342297
"2012-12-10" 82.205177 82.358582 81.869606 82.176414 1480539 62.197166
"2012-12-11" 82.358582 82.550339 82.0326 82.24353 1615607 62.247959
"2012-12-12" 82.45446 82.511986 81.80249 81.975075 1905770 62.044785
"2012-12-13" 81.975075 82.6558 81.917549 82.24353 1574409 62.247959
"2012-12-14" 82.051773 82.44487 81.390221 81.543625 2148476 61.718224
"2012-12-17" 81.668266 82.070946 81.514862 81.994247 1985559 62.059277
"2012-12-18" 81.994247 82.86673 81.668266 82.607864 2476291 62.523697
"2012-12-19" 82.607864 82.713326 81.438156 81.495689 1450709 61.681942
"2012-12-20" 81.543625 81.879196 81.198463 81.447746 1514227 61.645634
"2012-12-21" 81.236816 81.495689 80.441032 80.584854 4432124 60.992565
"2012-12-24" 80.22052 80.527328 80.162994 80.335571 755966 60.803879
"2012-12-26" 80.316399 80.623199 79.837006 80.047935 1405860 60.586166
"2012-12-27" 80.047935 80.546501 79.750717 80.469795 1555113 60.905453
"2012-12-28" 80.191757 80.594437 79.693192 79.702782 1256085 60.324936
"2012-12-31" 79.376801 80.968361 79.300095 80.949188 1773621 61.26833
"2013-01-02" 81.850433 82.837967 81.495689 82.818794 2701370 62.683353
"2013-01-03" 82.933846 82.933846 82.166824 82.464043 1875314 62.414848
"2013-01-04" 82.627037 82.818794 82.061363 82.799614 1776438 62.668846
"2013-01-07" 82.377754 82.396935 80.901245 80.977951 2791694 61.290081
"2013-01-08" 80.805367 81.093002 80.460213 80.565674 2512066 60.978043
"2013-01-09" 80.834129 81.361458 80.565674 81.121765 1923813 61.398918
"2013-01-10" 81.294342 81.572388 80.968361 81.428574 1996928 61.631138
"2013-01-11" 81.59156 81.764145 81.217644 81.59156 1313033 61.754509
"2013-01-14" 81.725792 82.301056 81.543625 82.118889 1348078 62.153633
"2013-01-15" 82.128479 82.45446 81.792908 82.166824 1560641 62.189903
"2013-01-16" 82.147652 82.147652 81.677849 81.965485 1293633 62.037529
"2013-01-17" 82.195587 83.096832 82.061363 82.770851 1252226 62.647087
"2013-01-18" 82.914665 83.269417 82.45446 83.240654 1652425 63.002678
"2013-01-22" 83.259827 83.700867 82.981781 83.604988 1446432 63.2784
"2013-01-23" 83.278999 84.007668 83.278999 83.413231 1731380 63.133259
"2013-01-24" 83.413231 83.643333 82.588684 83.010544 2541478 62.828476
"2013-01-25" 83.998085 84.074783 82.483223 82.703735 3350429 62.596279
"2013-01-28" 82.895493 83.403641 82.703735 83.221474 2149832 62.98814
"2013-01-29" 83.020134 84.803452 83.020134 84.506233 3106576 63.960556
"2013-01-30" 84.46788 85.225311 84.285713 84.515823 2004542 63.967815
"2013-01-31" 84.563759 85.906036 83.911797 85.819748 4445370 64.954697
"2013-02-01" 86.1745 86.471718 85.982742 86.299133 3221410 65.317535
"2013-02-04" 85.733459 86.193672 85.54171 85.618408 1651278 64.80233
"2013-02-05" 86.011505 87.056564 85.992332 86.519653 2294183 65.484459
"2013-02-06" 86.155319 87.181206 85.675934 87.152443 2033641 65.963371
"2013-02-07" 87.037392 87.401726 86.711411 87.229149 1929550 66.021446
"2013-02-08" 87.229149 87.794823 86.893578 87.152443 1723349 65.963371
"2013-02-11" 86.519653 87.171623 86.490891 86.673058 1917034 65.600563
"2013-02-12" 86.807289 86.845634 86.049858 86.193672 2045636 65.237709
"2013-02-13" 86.145737 86.366249 85.695107 86.184082 1971166 65.230453
"2013-02-14" 86.164909 86.807289 86.088203 86.471718 1891898 65.448166
"2013-02-15" 86.70182 87.507195 86.538834 87.440079 2296790 66.181107
"2013-02-19" 87.56472 88.418022 87.54554 88.40844 2494439 66.914009
"2013-02-20" 88.40844 88.849472 87.948227 87.957817 2570682 66.572945
"2013-02-21" 87.737297 88.465965 87.372963 88.072868 1856018 66.660042
"2013-02-22" 88.092041 90.613617 88.092041 90.604027 4916285 68.575783
"2013-02-25" 90.709496 91.946312 90.354744 90.354744 4927236 68.387123
"2013-02-26" 90.469795 91.121765 89.952065 90.335571 4043815 68.372612
"2013-02-27" 90.124641 91.534035 89.875359 91.265579 1917660 69.076523
"2013-02-28" 91.255989 91.955894 90.393097 90.393097 2935211 68.416176
"2013-03-01" 90.335571 90.661552 89.884949 90.41227 2423098 68.430679
"2013-03-04" 90.41227 91.131355 90.287636 91.121765 1634277 68.967651
"2013-03-05" 91.428574 92.521568 91.428574 91.917549 2001830 69.569977
"2013-03-06" 91.323105 91.514862 90.508148 90.738258 1732632 69.262589
"2013-03-07" 90.891663 91.294342 90.095879 90.095879 2118124 68.772247
"2013-03-08" 90.43145 90.488976 89.760307 90.306808 2415067 68.933266
"2013-03-11" 90.345161 90.776604 89.923302 90.00959 2316712 68.706383
"2013-03-12" 89.817833 90.527328 89.760307 90.20134 2002143 68.852745
"2013-03-13" 90.124641 90.354744 89.453499 89.549377 2203755 68.355095
"2013-03-14" 89.77948 90.191757 89.741135 89.913712 1953643 68.633194
"2013-03-15" 89.664429 90.105469 88.839882 89.415146 3452539 68.25264
"2013-03-18" 88.398849 89.36721 88.120804 89.069992 2265083 67.989159
"2013-03-19" 89.069992 90.124641 89.060402 90.028763 1942587 68.721024
"2013-03-20" 90.162994 91.80249 90.153404 91.601151 2866373 69.921257
"2013-03-21" 91.38063 91.418983 90.42186 91.016296 2827364 69.474815
"2013-03-22" 91.083412 91.946312 91.045059 91.716202 1775395 70.009071
"2013-03-25" 91.946312 91.994247 90.546501 90.64238 2975679 69.189415
"2013-03-26" 91.07383 93.365295 91.07383 93.30777 3543488 71.223961
"2013-03-27" 92.761269 93.154366 92.396935 92.914665 2033537 70.923897
"2013-03-28" 92.684563 93.950142 92.492805 93.940559 2462314 71.707001
"2013-04-01" 93.547462 94.065201 93.288589 93.892616 1625203 71.67038
"2013-04-02" 94.237778 95.771812 93.777565 95.675934 2701892 73.031631
"2013-04-03" 95.762222 95.877274 93.528282 93.854263 2885251 71.641098
"2013-04-04" 94.103546 94.544586 93.815918 94.410355 1896278 72.065567
"2013-04-05" 93.585808 95.599236 93.336533 95.215721 2981728 72.680367
"2013-04-08" 95.033554 95.349953 94.180252 95.349953 1484919 72.782799
"2013-04-09" 95.30201 95.455414 94.67881 95.215721 1617902 72.680367
"2013-04-10" 95.512939 96.308723 95.340363 96.164909 1800635 73.404884
"2013-04-11" 96.222435 97.037392 95.944389 96.951103 2325994 74.00499
"2013-04-12" 96.711411 97.488014 96.490891 97.056564 1443616 74.085503
"2013-04-15" 96.740173 97.641418 96.059441 96.078621 1854454 73.339012
"2013-04-16" 96.653885 97.823586 96.299133 97.392136 1813881 74.341652
"2013-04-17" 97.104507 97.488014 96.193672 96.510071 1929863 73.66835
"2013-04-18" 96.490891 98.255035 96.490891 97.181206 2730783 74.180649
"2013-04-19" 100.671143 102.147652 99.597313 101.725792 4746797 77.649643
"2013-04-22" 100.891663 101.361458 100.297218 101.236816 3652899 77.27639
"2013-04-23" 101.438156 101.860016 99.961647 101.140938 4658142 77.203194
"2013-04-24" 100.824547 101.054649 99.050812 99.137108 3560280 75.673615
"2013-04-25" 99.837006 99.837006 99.060402 99.194633 2146911 75.717522
"2013-04-26" 99.280922 99.79866 98.734421 98.868645 2417674 75.468719
"2013-04-29" 98.820709 99.338448 98.561844 99.050812 2336737 75.607742
"2013-04-30" 98.744011 99.060402 98.312561 98.93576 1825459 75.519936
"2013-05-01" 98.993286 100.239693 98.71524 99.031639 2721917 75.593132
"2013-05-02" 99.194633 100.671143 99.012466 100.239693 2477438 76.515244
"2013-05-03" 100.719078 101.323105 99.79866 101.035477 2527189 77.122688
"2013-05-06" 100.776604 101.035477 99.645256 100.162994 1851221 76.45668
"2013-05-07" 100.287636 100.594437 99.865768 100.20134 1702802 76.485977
"2013-05-08" 100.124641 100.306808 99.453499 99.971237 1649817 76.310333
"2013-05-09" 99.932884 100.105469 98.40844 98.724831 2636287 75.35891
"2013-05-10" 98.696068 99.185043 98.312561 99.165871 2034267 75.695564
"2013-05-13" 99.194633 99.712364 98.724831 99.434326 1336605 75.900497
"2013-05-14" 99.654839 100.738258 99.58773 100.728668 1500981 76.888512
"2013-05-15" 100.325981 100.441032 99.856186 100.306808 2646404 76.566475
"2013-05-16" 99.980827 100.047935 99.242569 99.472672 2307846 75.929787
"2013-05-17" 99.56855 100.086288 99.022049 100.047935 2687185 76.368904
"2013-05-20" 99.837006 99.875359 98.418022 98.628952 1824311 75.285728
"2013-05-21" 98.763184 98.763184 97.305847 97.708534 3107097 74.583145
"2013-05-22" 97.55513 98.782356 97.392136 97.938637 2501740 74.75882
"2013-05-23" 97.13327 98.993286 96.92234 98.312561 7053809 75.044235
"2013-05-24" 98.283798 99.261742 97.813995 99.242569 6697937 75.75412
"2013-05-28" 99.961647 100.306808 99.57814 100.22052 7275864 76.500603
"2013-05-29" 99.539787 99.597313 95.33078 95.388306 4942881 72.812088
"2013-05-30" 95.647171 96.797699 95.52253 96.1745 2169649 73.412209
"2013-05-31" 95.877274 96.030678 92.828377 92.837967 4217058 70.865334
"2013-06-03" 93.000961 93.116013 91.572388 92.713326 4536946 70.770203
"2013-06-04" 92.627037 94.046021 92.511986 93.557045 3125245 71.414261
"2013-06-05" 92.694153 92.694153 91.735382 91.764145 2016119 70.631981
"2013-06-06" 91.476509 92.377754 90.671143 92.377754 3295671 71.104286
"2013-06-07" 93.173538 93.959732 92.579102 93.116013 2097995 71.672523
"2013-06-10" 93.08725 93.585808 92.214767 93.547462 2160262 72.004631
"2013-06-11" 92.981781 94.448708 92.579102 93.911797 2007775 72.285072
"2013-06-12" 94.69799 94.870567 92.799614 92.818794 2378874 71.443756
"2013-06-13" 92.933846 94.007668 92.588684 93.547462 2601451 72.004631
"2013-06-14" 93.547462 94.67881 93.451584 93.8255 2349358 72.218636
"2013-06-17" 94.25695 95.484177 94.24736 95.436241 2020604 73.45842
"2013-06-18" 95.570473 95.570473 94.793861 95.340363 1730650 73.384651
"2013-06-19" 94.90892 95.30201 92.483223 92.521568 2431024 71.214996
"2013-06-20" 91.927132 91.927132 89.942474 90.757431 5664533 69.857101
"2013-06-21" 91.783318 92.44487 90.920425 91.831253 3933570 70.683655
"2013-06-24" 90.738258 92.090126 89.894531 91.169701 2470033 70.174454
"2013-06-25" 91.754555 92.099709 90.517738 91.658676 1988062 70.550797
"2013-06-26" 92.43528 93.288589 92.301056 92.991371 2228787 71.576591
"2013-06-27" 93.461166 94.141899 93.144775 93.30777 1758289 71.820122
"2013-06-28" 93.000961 93.5187 92.45446 93.135185 2593211 71.687309
"2013-07-01" 92.885902 94.007668 92.885902 93.163948 1545726 71.709427
"2013-07-02" 93.365295 93.873444 92.6558 93.039307 1306983 71.613503
"2013-07-03" 92.847557 93.394058 92.070946 93.029724 980837 71.606102
"2013-07-05" 93.413231 93.557045 92.128479 93.374878 969260 71.871788
"2013-07-08" 93.892616 94.525406 93.5187 94.026848 1611435 72.373634
"2013-07-09" 94.621284 94.995209 94.266541 94.46788 1186517 72.713066
"2013-07-10" 94.650047 94.88974 93.959732 94.525406 1928298 72.75737
"2013-07-11" 95.378716 95.733459 94.841805 95.54171 1807206 73.539612
"2013-07-12" 95.32119 95.810165 95.158195 95.762222 1198198 73.709351
"2013-07-15" 95.771812 96.078621 94.985619 95.992332 1445389 73.886482
"2013-07-16" 95.771812 96.136147 95.417068 96.059441 2252150 73.93811
"2013-07-17" 96.519653 96.653885 95.417068 95.53212 1464059 73.532257
