"Index" "DGOpen" "DGHigh" "DGLow" "DGClose" "DGVolume" "DGAdjusted"
"2015-02-10" 69.629997 70.769997 68.75 70.419998 1325600 61.377598
"2015-02-11" 70.550003 71.550003 70.330002 71.489998 1485700 62.310226
"2015-02-12" 71.650002 71.830002 71.029999 71.650002 1381000 62.449677
"2015-02-13" 71.610001 71.739998 71.080002 71.68 894300 62.475819
"2015-02-17" 71.419998 71.849998 71.199997 71.75 862400 62.536846
"2015-02-18" 71.75 72 71.150002 71.400002 926600 62.231766
"2015-02-19" 71.260002 71.5 70.919998 71.449997 615700 62.275372
"2015-02-20" 71.300003 72.040001 71.07 71.769997 1279600 62.554276
"2015-02-23" 70.650002 71.82 70.519997 70.989998 1572000 61.874405
"2015-02-24" 71.099998 71.489998 70.459999 70.620003 1251400 61.551929
"2015-02-25" 70.830002 71.449997 70.620003 71.290001 1391600 62.135895
"2015-02-26" 71.209999 71.739998 70.760002 71.099998 1893300 61.970299
"2015-02-27" 70.940002 71.099998 69.959999 70.139999 1839700 61.133572
"2015-03-02" 70.290001 71.419998 70.279999 70.900002 1459200 61.795967
"2015-03-03" 71.790001 71.800003 70.620003 70.980003 1561500 61.865707
"2015-03-04" 71.010002 71.879997 70.730003 71.769997 1489400 62.554276
"2015-03-05" 71.769997 72.75 71.650002 72.309998 1143000 63.024944
"2015-03-06" 72.059998 72.690002 71.089996 71.18 1075400 62.040028
"2015-03-09" 71.139999 71.440002 70.690002 71.089996 1433100 61.961575
"2015-03-10" 70.690002 71.139999 70.540001 70.900002 828400 61.795967
"2015-03-11" 71.07 71.230003 70.620003 71.139999 1002200 62.005154
"2015-03-12" 71.43 72.739998 71.290001 72.589996 1129500 63.26897
"2015-03-13" 72.459999 74.150002 72.300003 73.190002 1561200 63.791931
"2015-03-16" 73.129997 74.43 72.959999 73.660004 1303100 64.201576
"2015-03-17" 73.160004 74.349998 72.989998 74.209999 2058800 64.680977
"2015-03-18" 74.150002 76.5 74.139999 76.349998 2335500 66.546135
"2015-03-19" 76.190002 76.32 75.389999 76.18 1437700 66.397987
"2015-03-20" 76.690002 76.839996 75.739998 76.739998 1644100 66.886093
"2015-03-23" 76.550003 77.720001 76.379997 77.290001 1184100 67.365456
"2015-03-24" 77.300003 78.330002 76.949997 77.230003 1814400 67.313179
"2015-03-25" 76.529999 77.269997 75.800003 75.940002 2846700 66.188797
"2015-03-26" 75.779999 76.389999 74.720001 75.870003 2879400 66.1278
"2015-03-27" 75.690002 76.330002 75.550003 76.220001 1913600 66.432861
"2015-03-30" 76.730003 77.889999 76.589996 77.690002 1650100 67.714088
"2015-03-31" 77.25 77.900002 76.839996 76.849998 1684300 66.981956
"2015-04-01" 76.860001 76.860001 75.269997 75.580002 3215000 65.875023
"2015-04-02" 75.510002 76.519997 75.300003 75.800003 1132300 66.066795
"2015-04-06" 75.120003 76.519997 74.889999 76.120003 1853000 66.679993
"2015-04-07" 76 76.480003 75.400002 75.449997 1157600 66.093056
"2015-04-08" 75.629997 76.18 75.339996 75.589996 962800 66.215698
"2015-04-09" 75.559998 76.389999 75.550003 76.18 1504700 66.732521
"2015-04-10" 76.470001 76.760002 76.029999 76.239998 838800 66.785088
"2015-04-13" 76.440002 76.620003 75.470001 75.5 1554500 66.136871
"2015-04-14" 75.800003 75.82 74.43 74.5 1998300 65.26088
"2015-04-15" 75.010002 76.230003 74.940002 76.010002 2249000 66.583633
"2015-04-16" 75.959999 76.25 75.68 76.150002 1508200 66.706268
"2015-04-17" 75.459999 75.889999 74.870003 75.330002 1576300 65.987946
"2015-04-20" 75.839996 76.339996 75.720001 76.150002 1425100 66.706268
"2015-04-21" 76.389999 76.589996 76.089996 76.209999 1141700 66.758812
"2015-04-22" 76.019997 76.360001 74.860001 76.290001 2452000 66.828888
"2015-04-23" 76.290001 76.290001 74.940002 75.209999 2380200 65.882835
"2015-04-24" 75.589996 75.989998 74.760002 75.809998 1208700 66.408417
"2015-04-27" 75.919998 75.980003 74.349998 74.519997 1767600 65.278412
"2015-04-28" 74.519997 74.800003 72.309998 73.790001 1590800 64.638947
"2015-04-29" 73.330002 73.449997 71.82 72.25 1562700 63.289913
"2015-04-30" 72.360001 72.760002 71.139999 71.419998 1549200 62.562843
"2015-05-01" 71.849998 72.349998 71.199997 71.699997 963000 62.808113
"2015-05-04" 71.730003 72.519997 71.610001 71.660004 939700 62.773087
"2015-05-05" 71.279999 71.449997 69.830002 69.889999 1539100 61.222591
"2015-05-06" 70.040001 70.410004 69.470001 70.07 1592900 61.380253
"2015-05-07" 70.269997 71.120003 70.010002 71.019997 1338700 62.212452
"2015-05-08" 71.489998 71.93 70.5 71.019997 934500 62.212452
"2015-05-11" 70.769997 71.309998 70.510002 70.550003 1183200 61.800724
"2015-05-12" 69.830002 70.629997 69.699997 70.260002 1478700 61.546715
"2015-05-13" 70.650002 71.309998 70.290001 70.879997 1142400 62.089806
"2015-05-14" 71.389999 71.949997 71.080002 71.699997 1100100 62.808113
"2015-05-15" 71.93 72.160004 71.370003 71.620003 707700 62.738045
"2015-05-18" 71.459999 72.860001 71.449997 72.809998 1405100 63.780453
"2015-05-19" 72.809998 73 72.559998 72.75 1103200 63.727894
"2015-05-20" 72.529999 75 72.489998 74.669998 2109900 65.40979
"2015-05-21" 74.57 74.839996 73.559998 73.879997 1093500 64.717766
"2015-05-22" 73.57 89 73.57 79.599998 14985900 69.728394
"2015-05-26" 78.150002 78.150002 76.199997 77.379997 3515900 67.783707
"2015-05-27" 77.32 78.089996 76.790001 77.160004 2064800 67.591011
"2015-05-28" 77.160004 77.550003 75.660004 76.040001 2300700 66.609886
"2015-05-29" 76.360001 76.419998 75.150002 75.230003 1631200 65.900337
"2015-06-01" 75.839996 76.300003 75 75.480003 1510100 66.119347
"2015-06-02" 75.370003 75.400002 74.410004 74.760002 728100 65.488647
"2015-06-03" 74.959999 75.589996 74.150002 74.360001 976500 65.138222
"2015-06-04" 74.279999 75.620003 74.019997 74.940002 1360400 65.646317
"2015-06-05" 74.68 74.839996 73.870003 73.959999 1097500 64.787827
"2015-06-08" 74.059998 74.5 73.779999 73.839996 941500 64.682716
"2015-06-09" 73.75 74.010002 73.559998 73.709999 1507900 64.568855
"2015-06-10" 73.779999 74.370003 73.57 73.690002 1504000 64.551315
"2015-06-11" 74.080002 74.290001 73.709999 74.160004 863800 64.963036
"2015-06-12" 73.629997 74.150002 72.959999 73.040001 988000 63.981949
"2015-06-15" 72.650002 73.059998 72.300003 72.669998 932200 63.657841
"2015-06-16" 72.449997 72.779999 72.269997 72.57 1220500 63.570232
"2015-06-17" 72.949997 73.279999 72.120003 72.830002 771300 63.79797
"2015-06-18" 72.980003 73.129997 72.709999 72.860001 1120300 63.824265
"2015-06-19" 72.769997 73.620003 72.610001 73.339996 1345000 64.244728
"2015-06-22" 73.760002 73.760002 72.190002 72.269997 1111100 63.307415
"2015-06-23" 71.660004 72.480003 71.410004 72.099998 1504500 63.15852
"2015-06-24" 72.110001 72.349998 71.629997 71.699997 1272900 62.808113
"2015-06-25" 71.970001 73.82 71.400002 72.830002 1317700 63.79797
"2015-06-26" 72.919998 73.690002 72.709999 72.75 1400500 63.727894
"2015-06-29" 72.190002 72.849998 71.129997 71.190002 1067000 62.361362
"2015-06-30" 71.889999 72.660004 71.639999 72.519997 1105500 63.526436
"2015-07-01" 73 73.360001 72.480003 72.900002 1103700 63.859314
"2015-07-02" 72.910004 72.910004 71.699997 71.830002 939500 62.922016
"2015-07-06" 70.82 71.260002 70.419998 71.07 1514600 62.587345
"2015-07-07" 71.32 71.559998 70.360001 71.379997 660200 62.860336
"2015-07-08" 71 71.32 69.599998 69.690002 831500 61.37207
"2015-07-09" 70.510002 71.029999 70.309998 70.839996 1342700 62.384808
"2015-07-10" 71.760002 71.989998 71.150002 71.580002 745000 63.036499
"2015-07-13" 72.419998 73.220001 72.419998 73.18 1493500 64.445496
"2015-07-14" 73.400002 74.150002 73 74.080002 1400400 65.238098
"2015-07-15" 74.099998 74.220001 72.849998 73.239998 927700 64.498352
"2015-07-16" 73.849998 73.919998 72.900002 73.870003 737200 65.053177
"2015-07-17" 73.720001 73.860001 72.93 73.260002 663100 64.515953
"2015-07-20" 73.389999 73.389999 72.559998 73.089996 776100 64.366249
"2015-07-21" 73.360001 73.43 72.059998 72.089996 939700 63.485619
"2015-07-22" 71.809998 72.540001 71.559998 72.470001 915700 63.820278
"2015-07-23" 71.949997 75.25 71.239998 74.400002 1900100 65.519905
"2015-07-24" 74.169998 74.839996 73.260002 73.370003 1057000 64.612846
"2015-07-27" 73.129997 73.330002 71.959999 71.989998 1622800 63.397526
"2015-07-28" 72.260002 72.389999 70.419998 72.120003 1416700 63.512035
"2015-07-29" 72.370003 73.849998 71.839996 73.660004 971000 64.868217
"2015-07-30" 73.480003 73.650002 72.959999 73.489998 427100 64.718513
"2015-07-31" 73.739998 74.489998 73.650002 73.809998 1099100 65.000336
"2015-08-03" 74.040001 74.480003 73.720001 74.199997 643300 65.343758
"2015-08-04" 74.400002 75.080002 74.029999 74.580002 591000 65.678406
"2015-08-05" 74.879997 75.239998 73.980003 74.480003 949300 65.590355
"2015-08-06" 74.349998 74.519997 73.459999 73.889999 700300 65.07077
"2015-08-07" 73.699997 73.800003 71.260002 72.43 1144000 63.785038
"2015-08-10" 72.900002 73.910004 72.870003 73.639999 721900 64.850639
"2015-08-11" 73.010002 73.43 71.809998 72.550003 947000 63.890709
"2015-08-12" 72.059998 72.459999 71.360001 72.389999 637500 63.749821
"2015-08-13" 72.25 72.690002 71.910004 72.199997 541400 63.582478
"2015-08-14" 72.089996 72.849998 71.730003 72.720001 707700 64.040436
"2015-08-17" 72.379997 73.629997 71.849998 73.57 614500 64.788956
"2015-08-18" 73.489998 73.989998 73.18 73.5 699600 64.727303
"2015-08-19" 73.139999 73.989998 72.57 73.440002 699200 64.674469
"2015-08-20" 72.660004 72.870003 70.879997 70.980003 956800 62.50811
"2015-08-21" 70.510002 71.309998 70.150002 70.18 1595300 61.803589
"2015-08-24" 67.290001 70.029999 66.339996 67.309998 1845200 59.276134
"2015-08-25" 68.470001 68.489998 65.050003 65.309998 3299900 57.514851
"2015-08-26" 66.400002 67.870003 65.730003 67.709999 1165700 59.628376
"2015-08-27" 68.169998 69.599998 67.839996 69.080002 1038400 60.834873
"2015-08-28" 68.620003 69.32 68.300003 68.889999 739400 60.667561
"2015-08-31" 68.879997 69.370003 67.669998 67.800003 750300 59.707653
"2015-09-01" 66.220001 66.989998 65.360001 65.699997 848500 57.858299
"2015-09-02" 66.480003 66.940002 65.629997 66.559998 826800 58.615643
"2015-09-03" 67.110001 68.349998 66.769997 66.93 1021600 58.941494
"2015-09-04" 65.940002 66.199997 64.510002 65.169998 1144100 57.391552
"2015-09-08" 66.190002 66.709999 65.639999 66.300003 1315400 58.386684
"2015-09-09" 66.919998 67 65.480003 65.599998 1099500 57.770237
"2015-09-10" 65.440002 66.010002 65.260002 65.459999 829200 57.646957
"2015-09-11" 65.160004 65.639999 64.709999 65.620003 1334100 57.787853
"2015-09-14" 65.800003 66.190002 65.540001 66.080002 810900 58.192944
"2015-09-15" 66.300003 67.010002 65.849998 66.699997 917600 58.738934
"2015-09-16" 67 68.059998 66.75 67.919998 1113400 59.813332
"2015-09-17" 67.989998 68.980003 67.849998 68.160004 578800 60.024693
"2015-09-18" 67.440002 67.830002 66.730003 66.900002 912800 58.915081
"2015-09-21" 67.550003 67.970001 66.849998 67.300003 614900 59.267323
"2015-09-22" 66.519997 66.620003 65.68 66.110001 727500 58.219376
"2015-09-23" 66.290001 66.660004 65.830002 66.059998 493600 58.175335
"2015-09-24" 65.43 65.790001 64.620003 65.519997 778300 57.699783
"2015-09-25" 65.889999 66.080002 63.98 64.410004 1054000 56.722275
"2015-09-28" 63.779999 64.150002 60.07 60.509998 1601900 53.287758
"2015-09-29" 60.490002 62.040001 60.23 60.700001 1231800 53.455082
"2015-09-30" 61.27 61.73 60.700001 61.470001 1285800 54.133179
"2015-10-01" 61.5 62.049999 60.689999 61.580002 1446800 54.230045
"2015-10-02" 60.48 62.84 60.150002 62.810001 1223300 55.656681
"2015-10-05" 63.290001 63.91 62.869999 63.66 1637300 56.409882
"2015-10-06" 63.459999 63.529999 61.41 61.580002 1191100 54.566769
"2015-10-07" 61.799999 62.740002 61.560001 62.68 1528600 55.541489
"2015-10-08" 62.619999 63.16 62.080002 63 1405900 55.825039
"2015-10-09" 63.080002 63.830002 62.869999 63.259998 1091000 56.055431
"2015-10-12" 63.259998 63.5 62.700001 63.360001 700300 56.144051
"2015-10-13" 63.220001 63.599998 62.709999 63 985400 55.825039
"2015-10-14" 62.990002 63.209999 61.810001 61.900002 1107400 54.850323
"2015-10-15" 62.040001 64.169998 62.040001 64.07 1488500 56.773186
"2015-10-16" 64.610001 65.790001 64.349998 65.360001 1470500 57.916275
"2015-10-19" 65.209999 66.209999 65.010002 65.660004 1042000 58.18211
"2015-10-20" 65.760002 66.470001 65.199997 65.32 808400 57.880821
"2015-10-21" 65.669998 65.980003 64.290001 65.040001 1275600 57.63271
"2015-10-22" 65 66.650002 61 62.290001 2987100 55.1959
"2015-10-23" 62.57 65.440002 62.34 64.839996 3066600 57.455482
"2015-10-26" 64.559998 65.18 64.209999 64.449997 1848800 57.109905
"2015-10-27" 64.269997 65.080002 64.269997 64.889999 1505400 57.499798
"2015-10-28" 65.169998 66.389999 64.230003 66.290001 1270800 58.740345
"2015-10-29" 66.279999 67.230003 66.010002 66.82 1285200 59.209988
"2015-10-30" 67.059998 68.199997 66.849998 67.949997 1873900 60.211296
"2015-11-02" 68.150002 69.589996 67.949997 69.260002 1296100 61.372105
"2015-11-03" 68.910004 69.410004 68.459999 69.010002 889300 61.150566
"2015-11-04" 69.120003 69.489998 68.559998 69.120003 976700 61.248062
"2015-11-05" 69.110001 69.25 68.459999 68.650002 1188800 60.831585
"2015-11-06" 68.32 68.699997 68.010002 68.199997 1093600 60.432808
"2015-11-09" 67.970001 68.07 67.169998 67.739998 1133300 60.025211
"2015-11-10" 67.739998 68.480003 67.370003 68.43 1009100 60.636635
"2015-11-11" 68.639999 68.849998 67.129997 67.199997 611600 59.546715
"2015-11-12" 66.629997 66.879997 66.029999 66.370003 844000 58.811241
"2015-11-13" 66.389999 67.669998 65.949997 67.199997 1233600 59.546715
"2015-11-16" 67.059998 67.919998 66.980003 67.510002 943400 59.821411
"2015-11-17" 67.32 68.510002 66.980003 68.040001 643800 60.291042
"2015-11-18" 68.510002 69.360001 68.290001 69.089996 852800 61.221439
"2015-11-19" 68.940002 69.059998 67.610001 67.849998 1126400 60.122681
"2015-11-20" 67.949997 68.489998 67.709999 67.949997 994400 60.211296
"2015-11-23" 67.900002 68.910004 67.730003 68.580002 710300 60.769547
"2015-11-24" 68.019997 68.449997 67.769997 68.25 707500 60.477123
"2015-11-25" 68.440002 68.959999 68.080002 68.529999 652600 60.725235
"2015-11-27" 68.68 69.239998 68.400002 68.760002 622400 60.929047
"2015-11-30" 68.809998 69.059998 68.040001 68.32 1760500 60.539169
"2015-12-01" 68.779999 69.239998 68.209999 69.110001 614600 61.239197
"2015-12-02" 68.970001 69.489998 68.440002 68.690002 541000 60.867016
"2015-12-03" 68.709999 68.730003 65.470001 66.209999 1086700 58.669456
"2015-12-04" 66.879997 68.82 66.800003 68.57 1053200 60.760696
"2015-12-07" 68.480003 68.93 67.82 68.830002 874100 60.991074
"2015-12-08" 68.639999 68.940002 67.980003 68.419998 2674300 60.627762
"2015-12-09" 68.040001 69.040001 67.75 68.040001 1355300 60.291042
"2015-12-10" 68.129997 68.720001 68.080002 68.190002 967900 60.423973
"2015-12-11" 67.339996 67.709999 67.150002 67.480003 1053500 59.79483
"2015-12-14" 67.57 68.059998 66.290001 67.459999 1394300 59.7771
"2015-12-15" 67.910004 68.919998 67.889999 68.580002 527800 60.769547
"2015-12-16" 68.949997 69.269997 67.550003 68.760002 1038900 60.929047
"2015-12-17" 68.739998 69.709999 68.639999 68.849998 1761000 61.008801
"2015-12-18" 68.580002 69.669998 68.410004 69.480003 1803500 61.567036
"2015-12-21" 69.989998 71.099998 69.589996 71.07 1295200 62.975956
"2015-12-22" 71.400002 71.5 70.419998 71.370003 1012700 63.241798
"2015-12-23" 71.68 71.980003 71.330002 71.730003 950200 63.560806
"2015-12-24" 71.699997 71.779999 71.190002 71.410004 300900 63.277252
"2015-12-28" 71.18 71.690002 70.870003 71.599998 507300 63.44561
"2015-12-29" 71.769997 72.43 71.519997 72.110001 482800 63.89753
"2015-12-30" 71.870003 72.260002 71.580002 71.739998 510100 63.569656
"2015-12-31" 71.410004 71.769997 70.989998 71.139999 726000 63.038006
"2016-01-04" 70.199997 70.949997 69.790001 70.760002 1229900 62.701294
"2016-01-05" 70.790001 71.75 70.370003 70.779999 1061800 62.718987
"2016-01-06" 70 70.510002 69.080002 69.68 1292100 61.74427
"2016-01-07" 68.720001 69.25 67.82 68.150002 1177700 60.388542
"2016-01-08" 67.989998 69.190002 67.339996 67.419998 1038100 60.076649
"2016-01-11" 67.639999 68.190002 66.940002 67.940002 1253700 60.540001
"2016-01-12" 68.669998 69.43 67.230003 68.239998 784200 60.807316
"2016-01-13" 68.169998 68.629997 66.510002 66.68 925300 59.417252
"2016-01-14" 66.919998 67.25 65.980003 66.900002 1153000 59.613297
"2016-01-15" 65.150002 65.970001 64.550003 65.769997 1033500 58.606358
"2016-01-19" 66.5 66.559998 64.830002 65.480003 902700 58.347939
"2016-01-20" 64.830002 65.480003 63.369999 65 1778300 57.920235
"2016-01-21" 65.110001 65.720001 64.330002 64.75 1077400 57.697456
"2016-01-22" 65.160004 66.129997 64.889999 65.940002 1014300 58.757839
"2016-01-25" 65.980003 66.860001 65.43 65.57 700200 58.428146
"2016-01-26" 65.830002 66.279999 65.230003 66.230003 977400 59.016251
"2016-01-27" 65.879997 67.089996 65.220001 65.75 1158200 58.588531
"2016-01-28" 66.43 67.309998 63.130001 64.150002 1938100 57.162819
"2016-01-29" 64.400002 65.720001 63.169998 65.669998 1832300 58.51725
"2016-02-01" 65.660004 66.120003 64.68 65.860001 1382800 58.686565
"2016-02-02" 65.099998 65.690002 63.720001 63.970001 1035100 57.002422
"2016-02-03" 64.330002 64.419998 62.779999 64.019997 1414600 57.046963
"2016-02-04" 63.919998 64.900002 63.580002 63.869999 995700 56.913315
"2016-02-05" 63.84 63.860001 61.939999 62.049999 1335000 55.291553
"2016-02-08" 61.540001 61.700001 59.66 60.540001 1111400 53.946007
"2016-02-09" 59.779999 61.02 59.66 60.549999 1494700 53.954918
"2016-02-10" 60.709999 63.450001 60.580002 62.119999 1028700 55.35392
"2016-02-11" 61.259998 62.09 61.110001 61.299999 1077700 54.623234
"2016-02-12" 61.75 62.34 61.549999 61.900002 739500 55.157883
"2016-02-16" 62.119999 63.57 61.919998 63.220001 896000 56.334103
"2016-02-17" 63.77 64.800003 63.049999 64.57 936000 57.537071
"2016-02-18" 64.639999 66.860001 63.849998 66.050003 1349400 58.855858
"2016-02-19" 65.919998 66.419998 65.269997 66.309998 945400 59.087543
"2016-02-22" 66.830002 67.739998 66.510002 66.699997 819600 59.435059
"2016-02-23" 66.650002 66.860001 66.010002 66.139999 780100 58.936066
"2016-02-24" 65.599998 66.239998 65.059998 66.07 1011700 58.873676
"2016-02-25" 66.480003 66.959999 66.07 66.720001 1073800 59.452885
"2016-02-26" 66.830002 67.900002 66.779999 67.220001 998100 59.898411
"2016-02-29" 67.209999 67.510002 66.510002 66.529999 854000 59.283577
"2016-03-01" 67.800003 68.769997 66.650002 68.480003 922800 61.021202
"2016-03-02" 68.209999 68.660004 67.389999 67.93 954700 60.53109
"2016-03-03" 67.699997 69.830002 67.699997 69.709999 1201000 62.117222
"2016-03-04" 69.699997 69.959999 69.129997 69.32 1109100 61.769684
"2016-03-07" 68.879997 70 68.860001 69.620003 988700 62.037041
"2016-03-08" 69.190002 69.230003 68.220001 68.43 897000 60.976635
"2016-03-09" 68.629997 68.949997 68.099998 68.610001 761700 61.137035
"2016-03-10" 69.040001 69.080002 67.360001 68.029999 1104200 60.620201
"2016-03-11" 68.75 71.07 68.610001 70.720001 1200900 63.017208
"2016-03-14" 70.139999 70.879997 69.75 69.849998 905000 62.241962
"2016-03-15" 69.290001 69.650002 68.629997 69.300003 874900 61.751884
"2016-03-16" 69.239998 69.980003 68.959999 69.68 784600 62.090485
"2016-03-17" 69.510002 69.699997 68.199997 69.080002 1073900 61.555851
"2016-03-18" 69.230003 70.599998 69.07 70.110001 1704300 62.473648
"2016-03-21" 70.139999 70.290001 69.440002 70.019997 867600 62.393452
"2016-03-22" 69.830002 70.18 69.160004 69.879997 888700 62.268707
"2016-03-23" 70.010002 70.660004 69.849998 70.150002 817300 62.5093
"2016-03-24" 69.440002 69.910004 68.910004 69.790001 886200 62.188511
"2016-03-28" 70.059998 70.769997 69.620003 70.400002 880100 62.732071
"2016-03-29" 70.269997 71.519997 69.879997 71.480003 707600 63.694424
"2016-03-30" 71.889999 72.639999 71.529999 72.260002 998300 64.389481
"2016-03-31" 71.989998 72.230003 71.269997 71.449997 1241300 63.667686
"2016-04-01" 71.18 72.68 70.919998 72.57 979000 64.665726
"2016-04-04" 72.330002 72.639999 71.739998 72.07 703100 64.576111
"2016-04-05" 71.370003 72.290001 71.349998 71.43 1240900 64.002663
"2016-04-06" 71.43 73.25 71.43 73.160004 893900 65.552773
"2016-04-07" 72.660004 73.330002 71.610001 71.980003 724100 64.495476
"2016-04-08" 72.589996 72.790001 72.080002 72.349998 869400 64.826996
"2016-04-11" 72.510002 72.809998 72.080002 72.650002 622800 65.095802
"2016-04-12" 72.889999 73.199997 72.389999 72.849998 729700 65.275002
"2016-04-13" 73.360001 73.5 72.900002 73.220001 945300 65.606552
"2016-04-14" 73.279999 74.419998 72.949997 73.949997 786800 66.260635
"2016-04-15" 74.07 74.510002 73.610001 74.449997 740200 66.708633
"2016-04-18" 74.400002 75.07 74.029999 74.75 809300 66.977432
"2016-04-19" 75.07 75.199997 74.059998 74.370003 792100 66.636955
"2016-04-20" 74.25 75.029999 73.730003 74.720001 942600 66.950562
"2016-04-21" 74.93 75.800003 73.209999 75 1202900 67.201462
"2016-04-22" 75.139999 75.5 74.400002 75.300003 1008200 67.470253
"2016-04-25" 75.440002 75.5 74.279999 75.360001 1126700 67.524025
"2016-04-26" 75.540001 76 75.269997 75.699997 768000 67.828644
"2016-04-27" 75.540001 76 75.269997 75.720001 1094500 67.846573
"2016-04-28" 75.339996 76.199997 75.139999 75.330002 722600 67.497139
"2016-04-29" 75.379997 76.139999 74.559998 75.169998 1125700 67.353767
"2016-05-02" 75.589996 75.849998 74.910004 75.150002 1091500 67.335838
"2016-05-03" 74.550003 75.010002 74.040001 74.839996 756800 67.058083
"2016-05-04" 74.5 75.18 74.18 74.989998 973000 67.192482
"2016-05-05" 75.099998 75.690002 74.779999 75.510002 988300 67.658417
"2016-05-06" 75.169998 76 75.150002 75.779999 984700 67.900337
"2016-05-09" 75.699997 76.879997 75.639999 76.540001 1079700 68.581299
"2016-05-10" 76.650002 76.650002 75.620003 76.309998 804800 68.375244
"2016-05-11" 76.260002 76.910004 76.07 76.230003 784300 68.303558
"2016-05-12" 76.300003 76.519997 75.099998 75.720001 817700 67.846573
"2016-05-13" 75.769997 76.32 75.379997 75.949997 1252600 68.052666
"2016-05-16" 76 76.830002 75.959999 76.800003 923600 68.814285
"2016-05-17" 76.800003 77.110001 75.849998 76.169998 1188900 68.249794
"2016-05-18" 76.110001 77.010002 75.360001 76.730003 1008700 68.751572
"2016-05-19" 76.580002 77.230003 75.769997 76.160004 617600 68.240845
"2016-05-20" 76.389999 76.739998 75.860001 76.519997 1152700 68.5634
"2016-05-23" 76.519997 76.519997 75.489998 76.099998 1280500 68.187065
"2016-05-24" 76.580002 77.75 75.620003 77.620003 945100 69.549019
"2016-05-25" 77.68 78.099998 77.089996 77.370003 1203100 69.325012
"2016-05-26" 77.330002 77.589996 76.489998 77.239998 1054600 69.208534
"2016-05-27" 77.360001 77.620003 77 77.209999 1217800 69.181656
"2016-05-31" 77.360001 78.059998 76.889999 77.169998 1701000 69.145813
"2016-06-01" 76.800003 77.540001 76.629997 77.279999 888800 69.24437
"2016-06-02" 77.010002 78.220001 77.010002 78.220001 1141700 70.086632
"2016-06-03" 78.199997 78.230003 76.959999 77.269997 1562600 69.235405
"2016-06-06" 77.269997 78.019997 77.099998 77.769997 794100 69.683411
"2016-06-07" 77.75 78.349998 77.410004 78.160004 928500 70.032867
"2016-06-08" 78.010002 78.910004 77.690002 78.860001 1109100 70.66008
"2016-06-09" 78.790001 78.970001 78.209999 78.75 1244800 70.561501
"2016-06-10" 78.300003 78.739998 77.199997 77.449997 1290000 69.396675
"2016-06-13" 77.199997 77.43 76.190002 76.480003 1417900 68.527565
"2016-06-14" 76.419998 77.510002 76.089996 77.419998 1853100 69.369812
"2016-06-15" 77.5 77.949997 76.519997 76.620003 1190300 68.653
"2016-06-16" 76.160004 77.190002 75.889999 77.099998 1234100 69.083084
"2016-06-17" 77.129997 77.269997 75.199997 75.730003 1953900 67.85553
"2016-06-20" 76.730003 78.379997 76.730003 77.839996 2059800 69.746132
"2016-06-21" 78.18 78.220001 77.349998 77.870003 884200 69.773026
"2016-06-22" 78.089996 80.110001 77.910004 79.589996 2284700 71.314156
"2016-06-23" 80.080002 80.540001 79.669998 80.529999 987900 72.156425
"2016-06-24" 77.93 79.43 77.860001 78.900002 1556300 70.695892
"2016-06-27" 78.5 78.809998 77.290001 77.580002 2641400 69.513168
"2016-06-28" 77.739998 78.410004 77.5 78.239998 1632000 70.104538
"2016-06-29" 79.010002 80.68 78.900002 80.150002 1344800 71.815933
"2016-06-30" 80 81.410004 79.93 81.410004 1406400 72.944931
"2016-07-01" 80.889999 81.339996 80.629997 81.239998 1147700 73.152031
"2016-07-05" 81.080002 81.349998 80.470001 81.07 1045200 72.998978
"2016-07-06" 80.910004 81.400002 80.269997 81.190002 1496200 73.107002
"2016-07-07" 81.190002 81.690002 80.970001 81.230003 1170300 73.143044
"2016-07-08" 81.779999 82.419998 81.400002 82.230003 1516600 74.04348
"2016-07-11" 82.650002 82.980003 82.300003 82.82 1130800 74.574715
"2016-07-12" 83.019997 83.290001 82.480003 83.010002 1242100 74.745827
"2016-07-13" 83.370003 83.790001 82.870003 83.099998 847900 74.826859
"2016-07-14" 83.57 83.919998 83.370003 83.559998 1007400 75.241058
"2016-07-15" 83.809998 83.970001 82.980003 83.300003 974500 75.00695
"2016-07-18" 83.449997 83.75 82.720001 83.040001 1039800 74.772827
"2016-07-19" 83.089996 83.779999 82.690002 83.150002 936200 74.871864
"2016-07-20" 83.5 83.860001 83.169998 83.559998 964600 75.241058
"2016-07-21" 83.360001 85.110001 83.150002 84.019997 1675100 75.655251
"2016-07-22" 84.220001 85.160004 83.800003 85 1129800 76.537704
"2016-07-25" 84.660004 84.860001 84.129997 84.449997 794400 76.042435
"2016-07-26" 84.410004 84.949997 83.879997 84.919998 1278200 76.465668
"2016-07-27" 84.510002 84.739998 83.790001 84.309998 1144900 75.916397
"2016-07-28" 84.169998 85.5 83.970001 85.309998 919800 76.816833
"2016-07-29" 85.120003 86.440002 85.089996 86.360001 1471100 77.762291
"2016-08-01" 86.5 86.849998 86.150002 86.239998 971400 77.654259
"2016-08-02" 86.169998 86.230003 84.870003 85.239998 1057500 76.753807
"2016-08-03" 85.379997 85.989998 85.050003 85.650002 865600 77.122978
"2016-08-04" 85.860001 85.949997 85.269997 85.800003 942500 77.258064
"2016-08-05" 86.059998 86.389999 85.610001 85.68 874100 77.149994
"2016-08-08" 85.730003 85.830002 84.800003 84.93 1042800 76.474693
"2016-08-09" 85.150002 85.68 84.970001 85.519997 675100 77.00592
