"Index" "VMOpen" "VMHigh" "VMLow" "VMClose" "VMVolume" "VMAdjusted"
"2015-02-17" 79.900002 80.889999 79.669998 80.760002 910600 76.205811
"2015-02-18" 80.639999 81.199997 80.330002 81.07 575800 76.498322
"2015-02-19" 80.980003 82.239998 80.68 81.260002 850100 76.67762
"2015-02-20" 81.25 81.410004 79.919998 80.980003 998600 76.413399
"2015-02-23" 81.010002 81.190002 79.879997 80.220001 1051900 75.696266
"2015-02-24" 80.370003 81.099998 80.07 80.730003 966600 76.177505
"2015-02-25" 80.779999 82.589996 80.529999 82.379997 1801600 77.830872
"2015-02-26" 83 83.489998 82.230003 82.389999 1291900 77.840309
"2015-02-27" 82.389999 83.190002 82.209999 83 852700 78.416634
"2015-03-02" 83.519997 84.540001 82.760002 84.5 1185900 79.833809
"2015-03-03" 84.099998 84.800003 83.449997 84.769997 1344700 80.088875
"2015-03-04" 84.279999 84.989998 84 84.599998 1835400 79.928276
"2015-03-05" 84.739998 85.360001 84.449997 84.970001 1161200 80.277832
"2015-03-06" 84.519997 85.800003 84.339996 84.75 1669400 80.069992
"2015-03-09" 85.07 85.07 84.120003 84.349998 1791900 79.692062
"2015-03-10" 83.629997 83.779999 82.410004 82.43 1082300 77.878105
"2015-03-11" 82.580002 83.43 82.269997 83.239998 887100 78.643394
"2015-03-12" 83.730003 85.300003 83.629997 85.099998 1141600 80.400658
"2015-03-13" 84.919998 84.949997 83.849998 84.610001 914100 79.937714
"2015-03-16" 84.620003 85.360001 84.620003 85.110001 716800 80.410118
"2015-03-17" 84.559998 85.599998 84.519997 85.099998 727400 80.400658
"2015-03-18" 84.620003 86.25 84 85.769997 761600 81.033669
"2015-03-19" 85.57 85.879997 83.959999 84.199997 930100 79.550354
"2015-03-20" 84.620003 85.25 84.010002 84.050003 1257900 79.408661
"2015-03-23" 84.050003 85.239998 83.940002 84.309998 1084300 79.654289
"2015-03-24" 84.480003 85.510002 84.199997 85.139999 1431800 80.438461
"2015-03-25" 85.480003 86.019997 83.940002 83.940002 1116900 79.304718
"2015-03-26" 83.459999 84.32 83.019997 84.010002 738400 79.37085
"2015-03-27" 83.790001 84.629997 83.790001 84.169998 565500 79.522026
"2015-03-30" 84.580002 85.639999 84.5 85.389999 601400 80.67466
"2015-03-31" 85 85.470001 84.300003 84.300003 847400 79.644852
"2015-04-01" 84.360001 84.459999 83.459999 84.220001 1149700 79.569267
"2015-04-02" 84 85.010002 83.660004 84.309998 870800 79.654289
"2015-04-06" 84.059998 85.050003 84.050003 84.470001 601600 79.805458
"2015-04-07" 84.5 84.82 83.120003 83.230003 1109500 78.633919
"2015-04-08" 82.970001 83.230003 81.730003 83.199997 1469700 78.605553
"2015-04-09" 82.830002 83.610001 82.309998 82.790001 767300 78.218239
"2015-04-10" 83.089996 83.660004 82.540001 83.339996 785700 78.737869
"2015-04-13" 83 83.57 82.110001 83.029999 855400 78.444962
"2015-04-14" 84.260002 84.370003 82.519997 83.25 1092200 78.652817
"2015-04-15" 83.5 84.739998 83.160004 83.809998 829800 79.181885
"2015-04-16" 83.699997 83.739998 82.360001 82.75 1148200 78.180428
"2015-04-17" 82.019997 82.599998 81.290001 81.93 999500 77.405724
"2015-04-20" 82.260002 82.470001 81.529999 81.769997 651800 77.254555
"2015-04-21" 81.889999 82.139999 81.199997 81.370003 625600 76.876648
"2015-04-22" 81.459999 81.660004 80.580002 80.910004 806200 76.442032
"2015-04-23" 80.879997 82.599998 80.660004 82.330002 1050900 77.783623
"2015-04-24" 82.449997 83.489998 82.120003 83.470001 1106000 78.860664
"2015-04-27" 83.959999 84.029999 82.919998 83.120003 689400 78.530014
"2015-04-28" 82.779999 83.139999 81.82 83.089996 867600 78.501656
"2015-04-29" 82.43 83.379997 81.779999 83.07 724000 78.48275
"2015-04-30" 83.080002 86.230003 83.080002 85.519997 1937500 80.797478
"2015-05-01" 86.120003 88.57 85.690002 88.330002 1859600 83.452278
"2015-05-04" 88.239998 89.57 87.970001 88.099998 1862100 83.234985
"2015-05-05" 85.540001 87.519997 84.720001 85.5 1773400 80.778587
"2015-05-06" 86.480003 88 85.160004 87.349998 997300 82.526405
"2015-05-07" 86.949997 89.93 86.839996 89.5 1422100 84.557671
"2015-05-08" 90 91.099998 89.669998 90.470001 947100 85.474106
"2015-05-11" 90.129997 91.790001 89.980003 91.290001 977800 86.248856
"2015-05-12" 90.650002 91.190002 90.150002 90.230003 1042500 85.247368
"2015-05-13" 90.57 91.529999 90.120003 90.870003 1094900 85.852043
"2015-05-14" 91.57 92.849998 90.779999 92.720001 1105900 87.599869
"2015-05-15" 92.82 93.07 91.440002 91.989998 860700 86.910179
"2015-05-18" 91.550003 92.540001 91.550003 92.18 896800 87.089699
"2015-05-19" 92.199997 92.739998 91.889999 92.339996 849600 87.240868
"2015-05-20" 92.389999 92.389999 91.599998 91.940002 515000 86.862953
"2015-05-21" 91.860001 92.239998 91.339996 91.849998 546000 86.872414
"2015-05-22" 92.099998 92.709999 91.529999 91.580002 583400 86.61702
"2015-05-26" 91.110001 91.589996 89.919998 90.279999 1147700 85.387489
"2015-05-27" 90.639999 91.190002 90.110001 90.970001 1059800 86.040108
"2015-05-28" 90.480003 90.779999 89.790001 90.5 513900 85.595581
"2015-05-29" 90.599998 91.019997 89.459999 89.93 1290700 85.056458
"2015-06-01" 90 90.129997 89.139999 89.57 940700 84.715958
"2015-06-02" 89.339996 90.730003 89.339996 90.199997 688400 85.311821
"2015-06-03" 90.620003 90.75 88.639999 89.139999 1236500 84.309273
"2015-06-04" 88.389999 88.980003 87.639999 88.620003 1242100 83.817474
"2015-06-05" 88.339996 89.940002 88.129997 89.120003 656800 84.290352
"2015-06-08" 88.940002 89.449997 88.5 88.550003 754600 83.751244
"2015-06-09" 88.660004 89.089996 87.959999 88.080002 866700 83.306709
"2015-06-10" 88.760002 90 88.32 89.620003 896900 84.763237
"2015-06-11" 89.800003 90.25 89.220001 89.459999 563100 84.611931
"2015-06-12" 89.110001 89.440002 88.440002 88.889999 642100 84.07283
"2015-06-15" 88.349998 88.410004 87.529999 87.779999 726200 83.022972
"2015-06-16" 87.519997 87.949997 86.889999 87.790001 931600 83.03244
"2015-06-17" 87.949997 88.139999 86.639999 87.470001 616900 82.729767
"2015-06-18" 87.860001 89.019997 87.519997 88.879997 647500 84.063354
"2015-06-19" 88.790001 89.669998 88.790001 89.290001 870300 84.451141
"2015-06-22" 89.75 90.150002 89.169998 89.839996 431700 84.971336
"2015-06-23" 89.669998 90.190002 88.900002 89.169998 380000 84.337639
"2015-06-24" 89.239998 89.330002 87.209999 87.739998 599400 82.985146
"2015-06-25" 88.029999 88.029999 86.379997 86.580002 624900 81.888016
"2015-06-26" 86.889999 87.370003 86.129997 86.480003 814500 81.793434
"2015-06-29" 85.779999 86.43 84.120003 84.150002 645000 79.589691
"2015-06-30" 84.839996 85 83.910004 83.93 714000 79.381622
"2015-07-01" 84.739998 85.720001 84.309998 85.32 924200 80.696297
"2015-07-02" 85.769997 85.970001 84.760002 85.370003 528500 80.743591
"2015-07-06" 84.440002 86.389999 84.099998 85.849998 709400 81.197556
"2015-07-07" 85.790001 86.470001 84.150002 86.449997 1156100 81.765038
"2015-07-08" 85.879997 87.660004 85.110001 85.389999 883400 80.762489
"2015-07-09" 86.480003 87.010002 85.779999 85.919998 891500 81.263763
"2015-07-10" 87.089996 90.620003 86.989998 90.360001 1149300 85.463165
"2015-07-13" 90.629997 91 90.050003 90.43 732700 85.529366
"2015-07-14" 90.18 90.529999 89.830002 89.989998 750000 85.113205
"2015-07-15" 89.900002 89.970001 88.510002 89.029999 624100 84.205231
"2015-07-16" 89.459999 91.019997 88.959999 90.699997 1117800 85.784721
"2015-07-17" 90.599998 91.75 90.480003 91.669998 651800 86.702164
"2015-07-20" 91.779999 94.120003 91.129997 94.029999 1223200 88.934265
"2015-07-21" 93.870003 94.07 92.739998 93.5 764500 88.432999
"2015-07-22" 93.349998 95.230003 92.879997 93.889999 1065500 88.801849
"2015-07-23" 94.120003 94.220001 91.510002 91.889999 1004400 86.910233
"2015-07-24" 91.839996 91.989998 88.980003 89.790001 1105000 84.924042
"2015-07-27" 89.400002 89.93 87.949997 88.239998 1122800 83.458038
"2015-07-28" 88.620003 89.629997 87.68 89.150002 891800 84.318726
"2015-07-29" 89.040001 91.480003 89.040001 91.120003 844600 86.181976
"2015-07-30" 90.739998 91.550003 90.190002 91.5 624500 86.541374
"2015-07-31" 91.309998 92.160004 90.830002 91.019997 661600 86.087387
"2015-08-03" 91.07 91.07 89.5 89.660004 1208500 84.801079
"2015-08-04" 90.190002 97.239998 90.190002 96.050003 2840700 90.84478
"2015-08-05" 96.980003 98 96.010002 97.43 1482500 92.150009
"2015-08-06" 97.75 97.75 94.470001 95.300003 1276700 90.135445
"2015-08-07" 94.809998 95.449997 93.690002 94.510002 893700 89.388245
"2015-08-10" 95.57 96.800003 95.220001 95.980003 1180100 90.77858
"2015-08-11" 95.5 96.790001 94.809998 96.230003 1262200 91.015045
"2015-08-12" 95.75 97.339996 95.150002 97.260002 1153600 91.989235
"2015-08-13" 97.57 97.75 96.190002 96.889999 517300 91.639275
"2015-08-14" 96.879997 98.199997 96.760002 97.769997 658300 92.471588
"2015-08-17" 98.620003 99.040001 97.269997 98.809998 857400 93.455215
"2015-08-18" 98.790001 99.410004 98.349998 99.050003 712800 93.682205
"2015-08-19" 98.389999 98.860001 96.239998 96.800003 698300 91.554146
"2015-08-20" 95.900002 96.379997 93.169998 93.389999 1268000 88.328949
"2015-08-21" 92.5 93.050003 90.800003 91.660004 1316700 86.785629
"2015-08-24" 87.059998 91.919998 86.589996 88.339996 2603600 83.642189
"2015-08-25" 91.25 91.25 85.93 86.010002 1686500 81.436081
"2015-08-26" 88 88.120003 85.110001 87.43 1773700 82.780586
"2015-08-27" 88.440002 92.080002 88.129997 91.610001 2617400 86.738289
"2015-08-28" 91.18 92.589996 90.550003 92.419998 1412700 87.505219
"2015-08-31" 92 95.330002 91.650002 93.620003 1464600 88.641403
"2015-09-01" 91.199997 93 91 91.919998 1516600 87.031815
"2015-09-02" 92.790001 95.610001 92.120003 95.599998 1350100 90.516106
"2015-09-03" 96.519997 99.199997 95.260002 97.43 2390600 92.248795
"2015-09-04" 96.220001 96.510002 94.029999 95.309998 1319700 90.241531
"2015-09-08" 96.800003 98.57 96.089996 98.510002 863300 93.271378
"2015-09-09" 99.410004 101 98.470001 98.639999 1376500 93.394447
"2015-09-10" 98.669998 99.720001 97.889999 98.25 1275600 93.025185
"2015-09-11" 97.879997 99.18 97.57 99.129997 700700 93.85836
"2015-09-14" 99.139999 99.940002 98.370003 99.839996 1124200 94.530617
"2015-09-15" 100.360001 100.489998 99.660004 100.089996 1096900 94.767326
"2015-09-16" 100.019997 101.720001 99.860001 101.279999 900900 95.894066
"2015-09-17" 101.279999 102.650002 100.5 101.199997 822500 95.818291
"2015-09-18" 100.18 101.169998 98.370003 98.949997 1910400 93.687965
"2015-09-21" 99.720001 100.459999 99.110001 99.830002 819300 94.521149
"2015-09-22" 98.190002 98.75 96.300003 97.260002 1157500 92.087852
"2015-09-23" 97.489998 97.489998 92 93.709999 2306500 88.726624
"2015-09-24" 92.5 92.959999 89.32 92.330002 2265400 87.419998
"2015-09-25" 93.199997 93.809998 91.010002 92.019997 1358800 87.126488
"2015-09-28" 91.580002 91.599998 85.860001 86.660004 2178000 82.051521
"2015-09-29" 87.040001 88.809998 84.370003 85.150002 2072200 80.621826
"2015-09-30" 86.309998 89.330002 86.309998 89.199997 1730400 84.456444
"2015-10-01" 89.57 93.160004 89.370003 92.93 1977700 87.988091
"2015-10-02" 91.480003 95.610001 90.970001 95.610001 1724100 90.525581
"2015-10-05" 96.660004 97.989998 94.290001 95.419998 1608000 90.345665
"2015-10-06" 95.25 95.699997 91.489998 92.959999 1560400 88.016495
"2015-10-07" 93.739998 95.07 93.230003 94.449997 1476600 89.427254
"2015-10-08" 93.959999 96.050003 93.220001 95.489998 1e+06 90.411957
"2015-10-09" 95.660004 96 94.669998 94.900002 1049100 89.853333
"2015-10-12" 94.919998 95.559998 94.169998 94.199997 781300 89.190559
"2015-10-13" 93.57 94.480003 90.900002 91.010002 1224500 86.170197
"2015-10-14" 90.959999 91.519997 88.879997 89.889999 2230500 85.109756
"2015-10-15" 90.790001 92.25 89.699997 91.489998 1972900 86.62468
"2015-10-16" 91.970001 92.370003 90.839996 91.419998 852400 86.558411
"2015-10-19" 91.089996 92.099998 88.690002 89.419998 1176500 84.664757
"2015-10-20" 89.230003 90.209999 88.730003 89.18 990200 84.437531
"2015-10-21" 90.059998 90.279999 87.400002 88.099998 1180600 83.41494
"2015-10-22" 88.629997 93.550003 87.839996 93.309998 1858900 88.347878
"2015-10-23" 93.910004 95.019997 93.300003 94.5 1304600 89.474617
"2015-10-26" 94.220001 94.739998 91.459999 92 1314200 87.107529
"2015-10-27" 91 91.720001 89.849998 91.599998 956100 86.728806
"2015-10-28" 92.139999 95.580002 91.559998 94.760002 842600 89.720779
"2015-10-29" 94.220001 95.019997 93.68 94.839996 649300 89.796509
"2015-10-30" 94.860001 97.589996 94.849998 96.580002 1381700 91.443985
"2015-11-02" 96.580002 97.580002 95.220001 96.68 1564000 91.538666
"2015-11-03" 97.18 97.760002 90.410004 94.790001 3929200 89.749176
"2015-11-04" 94.910004 97.190002 92.5 97.040001 2275400 91.879547
"2015-11-05" 97.220001 102.209999 96.790001 101.589996 2373600 96.187569
"2015-11-06" 101.360001 103.440002 100.669998 102.150002 1579500 96.717789
"2015-11-09" 102.339996 102.489998 99.279999 100.629997 1069900 95.278618
"2015-11-10" 100.190002 101.809998 99.660004 100.089996 1184900 94.767326
"2015-11-11" 100.690002 103 100.559998 101.589996 868500 96.187569
"2015-11-12" 100.830002 101.779999 98.889999 99.019997 787800 93.754242
"2015-11-13" 98.809998 101.339996 98 99.18 636600 93.905731
"2015-11-16" 99.260002 101.720001 98.610001 101.669998 1143800 96.263313
"2015-11-17" 102 102.989998 101 101.57 699500 96.168625
"2015-11-18" 101.400002 103.360001 99.620003 103.089996 950300 97.60778
"2015-11-19" 103.650002 105.769997 103.169998 104.75 917800 99.179504
"2015-11-20" 105.080002 106 104.75 105.699997 840800 100.174644
"2015-11-23" 105.779999 106.839996 104.639999 105.519997 731000 100.004028
"2015-11-24" 104.589996 105.720001 103.720001 104.730003 901500 99.255333
"2015-11-25" 104.550003 105.019997 102.940002 103.379997 644700 97.975891
"2015-11-27" 103.720001 104.400002 103.220001 103.989998 265300 98.554016
"2015-11-30" 104 104.440002 102.139999 102.669998 1079900 97.303009
"2015-12-01" 103.089996 103.82 101.769997 103.720001 1408700 98.298134
"2015-12-02" 103.809998 104.75 102.629997 103.059998 1141900 97.672623
"2015-12-03" 103.07 103.139999 97.860001 98.610001 1531600 93.455246
"2015-12-04" 99.139999 100.43 98.230003 99.540001 1204600 94.336647
"2015-12-07" 99.550003 99.550003 96.449997 97.93 1465900 92.810806
"2015-12-08" 96.849998 98.660004 96.339996 98.300003 862700 93.161453
"2015-12-09" 98.019997 98.699997 94.019997 94.720001 1374500 89.768585
"2015-12-10" 94.459999 96.82 92.860001 95.629997 1618300 90.631027
"2015-12-11" 94.459999 95.800003 93.879997 94.279999 1254900 89.351608
"2015-12-14" 94.5 95.349998 93.550003 94.690002 939100 89.740173
"2015-12-15" 95.300003 97.139999 95.300003 95.550003 853200 90.555214
"2015-12-16" 95.760002 98.029999 95.040001 97.550003 1031600 92.450661
"2015-12-17" 97.610001 97.660004 94.660004 94.699997 737000 89.749641
"2015-12-18" 94.080002 95.199997 93.010002 93.839996 2172900 88.934578
"2015-12-21" 94.379997 95.599998 93.970001 95.389999 972000 90.403572
"2015-12-22" 95.580002 95.82 94.660004 95.489998 693000 90.49836
"2015-12-23" 96.139999 97.459999 95.970001 96.849998 790500 91.787254
"2015-12-24" 96.860001 97.550003 96.550003 96.82 261500 91.758827
"2015-12-28" 96.230003 96.599998 94.690002 95.82 511000 90.811096
"2015-12-29" 96.93 97.400002 95.870003 96.559998 576600 91.512413
"2015-12-30" 96.209999 96.860001 95.239998 95.589996 455500 90.593124
"2015-12-31" 95.120003 96.07 94.519997 94.970001 689000 90.005531
"2016-01-04" 93.5 93.5 89.910004 92.419998 1571600 87.588821
"2016-01-05" 92.75 93.239998 92.010002 92.550003 745000 87.712051
"2016-01-06" 91.019997 92.519997 89.75 90.400002 1063300 85.674431
"2016-01-07" 88.529999 90.410004 87.75 88.300003 1953200 83.684204
"2016-01-08" 88.449997 89.290001 85.919998 86.25 1276200 81.741364
"2016-01-11" 86.980003 87.529999 84.68 85.860001 2340500 81.371758
"2016-01-12" 86.730003 88.18 85.660004 86.709999 2116300 82.177322
"2016-01-13" 86.889999 87.239998 82.900002 83.550003 1659100 79.18251
"2016-01-14" 83.669998 85.870003 82.559998 85.309998 2195300 80.850502
"2016-01-15" 82.5 84.400002 81.879997 83.839996 1109100 79.457352
"2016-01-19" 85.099998 85.470001 81.5 82.519997 1301600 78.206345
"2016-01-20" 80.910004 83.150002 78.830002 81.599998 1545400 77.334442
"2016-01-21" 82.089996 83.389999 80.339996 82.239998 1004000 77.940979
"2016-01-22" 83.730003 88.07 83.709999 85.370003 1289100 80.907372
"2016-01-25" 84.650002 85.610001 82.529999 82.889999 937400 78.556999
"2016-01-26" 83.089996 84.279999 82.639999 84.230003 773900 79.826965
"2016-01-27" 84.330002 85.669998 83.129997 83.660004 815500 79.286766
"2016-01-28" 84.660004 85.559998 82.980003 83.239998 578900 78.888687
"2016-01-29" 83.370003 88.970001 83.089996 88.199997 1897600 83.589417
"2016-02-01" 87.540001 88.290001 86.839996 87.07 1710900 82.518501
"2016-02-02" 86.639999 87.839996 85.690002 86.93 1965400 82.385818
"2016-02-03" 88.110001 88.650002 85.199997 88.019997 2036400 83.418839
"2016-02-04" 92.260002 95.440002 91.5 93.769997 2703300 88.868263
"2016-02-05" 93.900002 94.480003 90.400002 93.639999 1663100 88.745049
"2016-02-08" 91.989998 92.18 87.169998 89.220001 1785500 84.556114
"2016-02-09" 88.199997 94.739998 87.379997 91.010002 1856100 86.252548
"2016-02-10" 91.849998 94.25 91.370003 93.080002 1757800 88.21431
"2016-02-11" 91.419998 91.93 88.830002 89.989998 1559900 85.285866
"2016-02-12" 91.610001 92.480003 89.5 92.019997 1530200 87.209747
"2016-02-16" 93.860001 94.080002 91.800003 93.260002 1067300 88.384918
"2016-02-17" 94.389999 97.040001 93.800003 95.339996 1319000 90.356194
"2016-02-18" 94.669998 95.510002 93.709999 94.120003 956000 89.199974
"2016-02-19" 93.779999 95.959999 92.260002 94.879997 924200 89.92025
"2016-02-22" 94.68 96.82 94.68 96.050003 872200 91.221359
"2016-02-23" 95.239998 96.260002 93.949997 94.480003 947700 89.730301
"2016-02-24" 93.669998 97.839996 93.239998 97.349998 1514600 92.455994
"2016-02-25" 97.300003 98.849998 96.059998 97.980003 655000 93.054337
"2016-02-26" 99.269997 99.699997 98.459999 98.730003 1049600 93.76664
"2016-02-29" 98.980003 99.57 98.510002 98.529999 970200 93.576683
"2016-03-01" 99.760002 102.260002 98.279999 101.620003 1036900 96.511353
"2016-03-02" 101.169998 102.489998 100.300003 102.239998 1177200 97.100197
"2016-03-03" 102.5 103.169998 101.230003 102.709999 1095500 97.546555
"2016-03-04" 102.879997 103.370003 101.279999 101.760002 1255600 96.644302
"2016-03-07" 101.32 103.169998 100.879997 103.019997 1123800 97.840958
"2016-03-08" 101.839996 103.050003 100.610001 102.129997 1248500 96.995712
"2016-03-09" 103.230003 103.260002 101.580002 102.559998 1156200 97.404083
"2016-03-10" 103 103.75 101.910004 103.220001 931600 98.030884
"2016-03-11" 104.199997 104.669998 102.940002 104.129997 736200 98.895157
"2016-03-14" 103.980003 104.360001 102.690002 103.75 1030100 98.534264
"2016-03-15" 102.830002 104.260002 102.300003 103.519997 799500 98.315834
"2016-03-16" 103.309998 103.739998 102.459999 103.580002 1001500 98.372803
"2016-03-17" 103.220001 105.269997 103.040001 104.690002 1090000 99.42701
"2016-03-18" 104.919998 105.690002 104.57 105.419998 1328200 100.120316
"2016-03-21" 105.419998 105.459999 104.379997 104.910004 674700 99.635963
"2016-03-22" 104.480003 105.370003 104.18 104.949997 848000 99.673927
"2016-03-23" 104.290001 105.589996 104.080002 104.599998 756000 99.341537
"2016-03-24" 104.400002 105.150002 104.040001 105.110001 534300 99.825905
"2016-03-28" 105.190002 106.220001 105.190002 105.589996 617300 100.281776
"2016-03-29" 105.220001 106.760002 105.010002 105.93 678000 100.604683
"2016-03-30" 106.040001 106.459999 104.650002 105.489998 664100 100.186775
"2016-03-31" 105.68 106.779999 104.330002 105.57 1162600 100.262772
"2016-04-01" 105.25 107.779999 104.980003 107.209999 1155800 101.820305
"2016-04-04" 107.040001 107.040001 105.139999 106 784500 100.671165
"2016-04-05" 104.849998 105.830002 104.610001 105.559998 894900 100.253273
"2016-04-06" 105.550003 107.580002 105.470001 106.660004 1212700 101.297989
"2016-04-07" 105.959999 106.18 105.080002 105.849998 788400 100.528717
"2016-04-08" 106.919998 109 106.919998 108 1216600 102.57061
"2016-04-11" 109.080002 109.629997 106.470001 106.540001 1094300 101.184021
"2016-04-12" 106.480003 106.900002 105.769997 106.540001 1101300 101.184021
"2016-04-13" 107.440002 107.57 105.050003 106.779999 1410500 101.411949
"2016-04-14" 107 107 106.120003 106.580002 824300 101.222031
"2016-04-15" 106.639999 107.110001 106.269997 107 548400 101.62088
"2016-04-18" 106.769997 108.339996 106.489998 108.080002 412000 102.646584
"2016-04-19" 108.309998 108.919998 107.220001 107.809998 641700 102.390152
"2016-04-20" 107.550003 109.599998 107.120003 108.709999 852200 103.244926
"2016-04-21" 109.239998 109.599998 107.879997 107.959999 642700 102.532623
"2016-04-22" 108.239998 109.43 107.889999 108.889999 622400 103.415871
"2016-04-25" 108.839996 109.160004 108.330002 109.059998 505300 103.577324
"2016-04-26" 109.550003 109.940002 108.290001 109.209999 702300 103.71978
"2016-04-27" 109.43 111.150002 109.260002 110.839996 669000 105.267838
"2016-04-28" 109.879997 110.959999 108.550003 108.68 1003600 103.216408
"2016-04-29" 108.190002 108.43 106.470001 107.629997 1006400 102.219215
"2016-05-02" 108.260002 109.480003 107.559998 109.059998 975200 103.577324
"2016-05-03" 111.699997 114.209999 109.360001 113.730003 2746700 108.01255
"2016-05-04" 113.400002 114.110001 109.620003 112.260002 2293700 106.616455
"2016-05-05" 113.279999 114.519997 112.199997 114.5 1441300 108.743858
"2016-05-06" 114.25 114.849998 112.510002 114.43 970900 108.677368
"2016-05-09" 114.25 115.93 114.099998 115.57 760000 109.760063
"2016-05-10" 115.989998 117.690002 115.309998 117.589996 1024400 111.678513
"2016-05-11" 117.290001 118 115.150002 115.230003 840100 109.437157
"2016-05-12" 116.019997 117.120003 114.919998 116.120003 841900 110.28241
"2016-05-13" 115.75 116.57 115.160004 115.639999 594300 109.826546
"2016-05-16" 116.43 117.57 116.080002 116.139999 846200 110.301392
"2016-05-17" 115.879997 116.480003 114.830002 115.650002 734800 109.836021
"2016-05-18" 115.199997 116.559998 114.870003 115.510002 495200 109.703072
"2016-05-19" 114.629997 114.870003 113.349998 113.889999 951200 108.164505
"2016-05-20" 114.650002 116.18 114.629997 115.75 1134400 109.931015
"2016-05-23" 115.800003 118.099998 115.800003 117.57 800500 111.659508
"2016-05-24" 118.470001 120.099998 117.559998 119.129997 941400 113.333878
"2016-05-25" 119.309998 120.309998 119.309998 120.07 664700 114.228149
"2016-05-26" 120.07 120.400002 118.790001 119.260002 974000 113.45755
"2016-05-27" 119.199997 119.32 117.75 118.120003 1020800 112.373009
"2016-05-31" 118.150002 118.459999 115.889999 116.75 883300 111.069687
"2016-06-01" 116.010002 117.68 115.730003 117.019997 847300 111.326523
"2016-06-02" 116.25 116.610001 114.669998 115.510002 1202400 109.89003
"2016-06-03" 115.510002 116.029999 114.25 115.699997 723400 110.070755
"2016-06-06" 115.919998 116.870003 115.25 116.389999 507200 110.72718
"2016-06-07" 116.349998 117.849998 116.349998 117.07 498400 111.374123
"2016-06-08" 117.489998 118.639999 116.779999 118.360001 694300 112.601326
"2016-06-09" 117.529999 118 116.610001 116.830002 472900 111.145775
"2016-06-10" 116.019997 116.120003 114.629997 115.489998 476200 109.870987
"2016-06-13" 115.050003 116.129997 114.239998 114.279999 826600 108.719849
"2016-06-14" 114.010002 114.459999 112.849998 114.169998 704600 108.615204
"2016-06-15" 114.480003 115.389999 113.540001 113.580002 827600 108.053909
"2016-06-16" 112.849998 114.480003 112.160004 114.080002 831700 108.529579
"2016-06-17" 113.860001 114.230003 113.080002 113.989998 1002200 108.443954
"2016-06-20" 115.68 116.32 114.730003 115.220001 1020900 109.614105
"2016-06-21" 115.370003 116.529999 115.230003 116.190002 898200 110.536919
"2016-06-22" 116.239998 116.57 115.410004 115.790001 575400 110.156372
"2016-06-23" 117 119.080002 116.860001 119.040001 634500 113.248253
"2016-06-24" 114.470001 121.220001 114.449997 118.599998 3085300 112.829666
"2016-06-27" 117.309998 117.949997 113.260002 113.839996 1319900 108.301262
"2016-06-28" 114.900002 115.800003 114.470001 115.599998 856900 109.975624
"2016-06-29" 116.589996 118.919998 116.330002 118.650002 558100 112.877213
"2016-06-30" 118.949997 120.830002 118.370003 120.360001 1123200 114.504028
"2016-07-01" 120.57 121.230003 119.040001 119.879997 1037200 114.047394
"2016-07-05" 118.860001 119.93 118.370003 119.660004 647900 113.838089
"2016-07-06" 119 121.830002 119 121.620003 912000 115.702744
"2016-07-07" 122.25 122.25 120.959999 121.809998 426400 115.883492
"2016-07-08" 123.029999 124.279999 122.139999 123.610001 1323800 117.595901
"2016-07-11" 125.720001 127.169998 123.599998 123.980003 764000 117.947906
"2016-07-12" 125.040001 126.160004 124.25 125.669998 825400 119.555695
"2016-07-13" 126.269997 126.480003 125.529999 125.82 714700 119.69838
"2016-07-14" 126.43 126.849998 124.080002 124.730003 849400 118.661407
"2016-07-15" 125.139999 125.610001 124.339996 124.800003 646900 118.72802
"2016-07-18" 124.879997 125.419998 123.889999 124.989998 655700 118.908768
"2016-07-19" 124.370003 125.029999 123.779999 124.610001 765700 118.547249
"2016-07-20" 124.75 126.239998 123.940002 125.489998 649800 119.384415
"2016-07-21" 125.169998 125.639999 124 125.419998 917200 119.317848
"2016-07-22" 125.709999 126.68 125.489998 126.400002 548700 120.25016
"2016-07-25" 126.010002 126.940002 124.980003 125.120003 885400 119.032448
"2016-07-26" 124.559998 124.940002 123.440002 124.360001 1120700 118.309418
"2016-07-27" 124.400002 126.190002 124.400002 125.660004 880800 119.546181
"2016-07-28" 125.459999 127.199997 125.25 126.940002 549500 120.763893
"2016-07-29" 126.779999 126.779999 123.5 123.980003 1602700 117.947906
"2016-08-01" 121.110001 121.860001 115.650002 116.309998 4172700 110.651093
"2016-08-02" 116.010002 118.029999 115.089996 116.559998 2045300 110.888908
"2016-08-03" 116.800003 118.760002 115.919998 117.610001 1214900 111.887856
"2016-08-04" 117.610001 118.419998 116.949997 117.699997 807600 111.97345
"2016-08-05" 118.080002 119.419998 117.989998 118.980003 954000 113.191162
"2016-08-08" 119.120003 121.589996 119.040001 120.239998 1422000 114.389854
"2016-08-09" 120.379997 121.199997 119.199997 119.57 741600 113.752472
"2016-08-10" 120.269997 121.879997 119.879997 121.540001 1111000 115.626602
"2016-08-11" 121.760002 122.470001 120.720001 121.099998 1017200 115.208031
"2016-08-12" 121.199997 121.699997 118.580002 118.919998 890700 113.134094
"2016-08-15" 119.410004 120.870003 118.940002 119.769997 892200 113.942719
"2016-08-16" 119.709999 119.709999 117.57 118.019997 841500 112.27787
"2016-08-17" 117.870003 117.870003 114.540001 117.610001 1349100 111.887856
