"Index" "ROpen" "RHigh" "RLow" "RClose" "RVolume" "RAdjusted"
"2016-03-03" 94.32 96 94.099998 95.769997 1120300 85.698128
"2016-03-04" 95.839996 98.449997 95.32 97.160004 1132200 86.941948
"2016-03-07" 96.730003 100 96.419998 98.699997 1436700 88.319969
"2016-03-08" 98.25 98.879997 97.029999 97.120003 950600 86.906151
"2016-03-09" 97.440002 98.199997 95.339996 97.150002 852100 86.933006
"2016-03-10" 97.459999 98.629997 94.790001 96.25 916600 86.12764
"2016-03-11" 97.220001 99.379997 96.75 98.489998 718000 88.13208
"2016-03-14" 98.160004 99.57 97.699997 98.57 674700 88.203651
"2016-03-15" 97.690002 98.129997 96.760002 97.300003 628600 87.067215
"2016-03-16" 96.839996 97.309998 94.089996 95.730003 1178900 85.662331
"2016-03-17" 95.529999 97.720001 95.529999 97.110001 928900 86.897194
"2016-03-18" 97.32 98.459999 96.669998 98.120003 1203500 87.80101
"2016-03-21" 98.470001 100.18 98.470001 99.25 946100 88.812149
"2016-03-22" 98.260002 98.550003 96.290001 97.760002 649300 87.478851
"2016-03-23" 97.209999 97.43 95.43 95.889999 749400 85.805511
"2016-03-24" 95.690002 95.980003 93.790001 95.550003 594400 85.501266
"2016-03-28" 95.769997 97.43 95.660004 96.43 726900 86.288727
"2016-03-29" 95.82 97.449997 95.050003 96.5 739700 86.351357
"2016-03-30" 96.589996 97.5 96.139999 96.919998 814700 87.178886
"2016-03-31" 96.470001 97.389999 95.360001 96.260002 978300 86.58522
"2016-04-01" 95.669998 97.330002 94.57 97.260002 1085900 87.484726
"2016-04-04" 97.519997 97.730003 93.550003 93.800003 1226700 84.372475
"2016-04-05" 93.419998 94.879997 92.839996 93.849998 1015200 84.41745
"2016-04-06" 93.980003 96.540001 93.870003 96.480003 1413000 86.783112
"2016-04-07" 96.080002 96.68 93.739998 94.559998 940300 85.056076
"2016-04-08" 94 94.480003 90.529999 91.239998 1386000 82.069763
"2016-04-11" 91 91.82 90.279999 90.370003 889400 81.287209
"2016-04-12" 91.309998 91.730003 89.639999 91.080002 1386900 81.92585
"2016-04-13" 91.800003 93.989998 91.589996 93.57 1176500 84.165596
"2016-04-14" 93.220001 93.610001 91.82 92.550003 900200 83.2481
"2016-04-15" 92.410004 94.730003 92.360001 94.470001 1384800 84.975136
"2016-04-18" 94.099998 95.400002 93.199997 95.190002 646500 85.622765
"2016-04-19" 95.400002 95.900002 94.089996 94.809998 705200 85.28096
"2016-04-20" 94.650002 95.790001 94.199997 94.830002 746000 85.298958
"2016-04-21" 95.339996 95.919998 93.809998 94.080002 911500 84.624344
"2016-04-22" 94.480003 95.279999 93.339996 93.980003 796900 84.534386
"2016-04-25" 93.790001 94.480003 92.720001 94.379997 898700 84.894157
"2016-04-26" 94.279999 95.019997 93.349998 94.970001 946000 85.424881
"2016-04-27" 95.360001 95.360001 94.580002 94.889999 1208000 85.352921
"2016-04-28" 93.980003 96.290001 93.790001 94.010002 959400 84.561363
"2016-04-29" 94 94.43 91.980003 93.209999 825300 83.841766
"2016-05-02" 93.279999 95.559998 92.790001 95.230003 596700 85.658752
"2016-05-03" 94.589996 95.25 93.370003 94.529999 763300 85.029099
"2016-05-04" 93.989998 94.970001 92.739998 93.050003 604300 83.697853
"2016-05-05" 93.129997 93.480003 90.940002 91 914200 81.853912
"2016-05-06" 90.800003 91.18 89.120003 90.110001 1260300 81.053352
"2016-05-09" 90 90.760002 89.540001 90.300003 1702000 81.224251
"2016-05-10" 87.389999 90.400002 87.389999 89.349998 1492100 80.369736
"2016-05-11" 87.07 87.540001 83.660004 84.5 3681700 76.007187
"2016-05-12" 89.959999 90.129997 83.980003 86.879997 5637900 78.147972
"2016-05-13" 86.010002 88.370003 84.540001 85.5 3065800 76.906677
"2016-05-16" 85.639999 87.290001 85.400002 86.5 2582800 77.806168
"2016-05-17" 86 89.980003 85.580002 88.110001 1590900 79.254372
"2016-05-18" 87.199997 89.099998 86.5 89 1639800 80.054901
"2016-05-19" 89.190002 90.330002 87.739998 89.160004 1435100 80.198837
"2016-05-20" 89.730003 91.919998 89.639999 91.629997 1227600 82.420563
"2016-05-23" 91.910004 93.300003 91.440002 92.709999 2055900 83.392014
"2016-05-24" 92.959999 94.099998 92.209999 93.389999 1102800 84.003685
"2016-05-25" 93 94.5 92.669998 93.93 969400 84.489403
"2016-05-26" 94.440002 94.940002 93.699997 93.849998 887200 84.41745
"2016-05-27" 93.93 94.389999 93.400002 94.07 663300 84.615326
"2016-05-31" 94.089996 94.489998 93.330002 94.330002 929300 84.849197
"2016-06-01" 93.650002 95.870003 93.57 95.459999 946800 85.865631
"2016-06-02" 95.5 96.610001 95.279999 96.610001 872400 86.900047
"2016-06-03" 96.019997 96.379997 95.010002 95.809998 1647900 86.180458
"2016-06-06" 96.269997 97.419998 95.559998 96.330002 1331600 86.648193
"2016-06-07" 86.25 96.139999 86.25 94.059998 7916300 84.606354
"2016-06-08" 94.139999 94.5 92.599998 93.739998 2104400 84.318489
"2016-06-09" 92.959999 96.300003 92.5 96.18 1969200 86.513275
"2016-06-10" 95.110001 96.699997 94.959999 95.800003 1914900 86.171448
"2016-06-13" 95.160004 96 93.779999 93.830002 1420700 84.39946
"2016-06-14" 93.379997 94.110001 90.790001 91.360001 1620800 82.177719
"2016-06-15" 91.989998 95.400002 91.910004 94.559998 1960800 85.056076
"2016-06-16" 94.040001 94.239998 92.949997 94 970500 84.552361
"2016-06-17" 94.160004 96 93.980003 95.650002 1485800 86.036522
"2016-06-20" 96.769997 97.809998 95.690002 96.199997 1150100 86.531258
"2016-06-21" 96.400002 98.5 96.099998 97.169998 1421900 87.40377
"2016-06-22" 97.5 97.650002 96.309998 96.410004 987500 86.720161
"2016-06-23" 97.510002 98.07 96.580002 97.25 990000 87.475731
"2016-06-24" 92.860001 93.879997 89.269997 89.599998 2758100 80.594582
"2016-06-27" 88.480003 88.480003 85.699997 87.379997 2792000 78.597733
"2016-06-28" 88.279999 89.120003 86.5 87.889999 1363000 79.056458
"2016-06-29" 88.540001 89.519997 88.150002 88.730003 1468800 80.268677
"2016-06-30" 88.900002 89.629997 88.239998 89.620003 1192200 81.073822
"2016-07-01" 89.669998 91.739998 89.519997 90.080002 1046200 81.489944
"2016-07-05" 89.660004 89.830002 87.650002 88.519997 1063900 80.078697
"2016-07-06" 87.800003 90.209999 87.260002 90.160004 1041500 81.562325
"2016-07-07" 90.110001 92.199997 90.110001 91.760002 1028900 83.009743
"2016-07-08" 92.470001 93.800003 92.260002 93.25 831100 84.357643
"2016-07-11" 94.050003 96.459999 93.57 96.010002 1487300 86.854454
"2016-07-12" 96.370003 98.760002 96.339996 98.57 1665100 89.170334
"2016-07-13" 98.989998 99.110001 97.919998 98.529999 831900 89.134178
"2016-07-14" 99.050003 99.720001 98.57 98.919998 635500 89.486977
"2016-07-15" 99.419998 99.870003 98.75 98.870003 601900 89.441742
"2016-07-18" 98.669998 99.980003 98.669998 99.160004 889400 89.704063
"2016-07-19" 99 99 98.120003 98.800003 504900 89.37841
"2016-07-20" 99.230003 100.290001 98.610001 100.040001 474100 90.50016
"2016-07-21" 100.209999 100.93 98.93 99.18 549600 89.722176
"2016-07-22" 98.739998 99.120003 97.349998 98.889999 530000 89.459816
"2016-07-25" 98.919998 99.949997 98.290001 99.760002 591700 90.246872
"2016-07-26" 99.860001 101.169998 99.760002 100.949997 761500 91.32338
"2016-07-27" 100.580002 101.089996 98.260002 99.25 1143500 89.7855
"2016-07-28" 99.07 99.099998 96.129997 96.900002 1063700 87.659607
"2016-07-29" 96.779999 98.32 96.519997 98.089996 732200 88.736107
"2016-08-01" 97.889999 98.540001 96.910004 97.68 745900 88.365211
"2016-08-02" 97.620003 97.620003 93.300003 93.400002 1186900 84.493355
"2016-08-03" 90.309998 93.459999 90.309998 92.860001 1699100 84.004852
"2016-08-04" 93.209999 94.830002 92.959999 94.269997 930700 85.280373
"2016-08-05" 95.019997 96.540001 94.040001 96.050003 728200 86.89064
"2016-08-08" 96.32 97.75 95.290001 95.959999 733700 86.809219
"2016-08-09" 95.209999 95.620003 93.809998 95.07 1686400 86.004105
"2016-08-10" 102.300003 105.699997 101.739998 103.139999 3771900 93.304535
"2016-08-11" 104.879997 109.699997 104.32 108.699997 3011300 98.33432
"2016-08-12" 108.209999 109.120003 107.18 108.190002 1338500 97.872971
"2016-08-15" 108.720001 109.660004 108.139999 109.169998 1091500 98.759514
"2016-08-16" 108.980003 109.260002 108.580002 108.809998 629800 98.433846
"2016-08-17" 108.57 108.760002 107.32 107.5 951800 97.248772
"2016-08-18" 107.779999 108.620003 107.68 108.610001 577400 98.252922
"2016-08-19" 108.339996 109.150002 108.260002 108.93 554600 98.542404
"2016-08-22" 108.93 108.93 107.769997 108.040001 547500 97.737274
"2016-08-23" 108.949997 109.849998 108.220001 109.089996 672400 98.687157
"2016-08-24" 108.910004 108.910004 107.650002 107.870003 591200 97.583496
"2016-08-25" 107.68 108.120003 106.559998 107.089996 542600 96.877861
"2016-08-26" 107.139999 108.300003 106.029999 106.419998 460100 96.271767
"2016-08-29" 106.290001 107.330002 105.769997 106.449997 554800 96.298912
"2016-08-30" 105.900002 105.900002 104.230003 104.5 584300 94.534851
"2016-08-31" 104.389999 104.849998 102.589996 103.620003 540300 93.738777
"2016-09-01" 104.110001 104.300003 102.309998 103.529999 589500 93.657356
"2016-09-02" 103.5 104.349998 102.68 103.230003 788800 93.385971
"2016-09-06" 103.279999 103.860001 101.730003 102.559998 518300 92.779839
"2016-09-07" 102.860001 104.889999 102.07 104.839996 839400 94.842422
"2016-09-08" 104.349998 104.790001 102.410004 102.879997 687500 93.069321
"2016-09-09" 102.559998 102.559998 100.519997 100.739998 584500 91.133408
"2016-09-12" 100.18 101.970001 99.639999 101.800003 806300 92.092323
"2016-09-13" 100.93 101.849998 99.779999 100.470001 570100 90.88916
"2016-09-14" 100.699997 100.699997 99.18 99.769997 444900 90.255913
"2016-09-15" 99.169998 100.220001 98.68 100.059998 517500 90.51825
"2016-09-16" 99.470001 100.25 99.150002 100.07 752500 90.527298
"2016-09-19" 100.370003 100.970001 99.529999 99.949997 671300 90.418747
"2016-09-20" 100.379997 100.720001 98.540001 98.769997 649200 89.351265
"2016-09-21" 98.779999 99.599998 97.989998 99.110001 523700 89.658844
"2016-09-22" 99.82 100.330002 98.690002 98.970001 668600 89.532181
"2016-09-23" 98.870003 100.269997 98.870003 99.910004 739800 90.382561
"2016-09-26" 99.300003 99.949997 96.470001 96.769997 717100 87.541985
"2016-09-27" 96.839996 97.980003 96.279999 97.860001 583900 88.528046
"2016-09-28" 97.269997 98.489998 97.120003 97.940002 453400 89.055435
"2016-09-29" 98.279999 100.419998 98.279999 99.650002 1306200 90.610298
"2016-09-30" 100.360001 101.839996 100.019997 101.139999 969400 91.965134
"2016-10-03" 100.699997 101.959999 100.169998 100.93 644700 91.774178
"2016-10-04" 100.68 101.400002 100 100.290001 572900 91.192245
"2016-10-05" 100.540001 101.370003 99.699997 99.75 608200 90.701241
"2016-10-06" 100.330002 101.790001 100.010002 101.410004 650900 92.210655
"2016-10-07" 103.559998 104.599998 102.629997 103.010002 1065800 93.665504
"2016-10-10" 103.540001 104.790001 103.209999 103.629997 438600 94.229248
"2016-10-11" 103.830002 104.970001 102.110001 102.330002 531800 93.047203
"2016-10-12" 102.330002 102.68 101.419998 101.709999 553700 92.483429
"2016-10-13" 101.050003 101.169998 98.040001 99.690002 903000 90.646683
"2016-10-14" 100 100.879997 97.5 97.519997 1156500 88.673523
"2016-10-17" 97.580002 97.879997 96.879997 97.190002 731800 88.373482
"2016-10-18" 97.57 98.269997 97.260002 97.639999 662700 88.782646
"2016-10-19" 98.019997 99.379997 97.699997 98.980003 650100 90.001099
"2016-10-20" 98.730003 98.730003 97.099998 97.589996 632400 88.737152
"2016-10-21" 96.580002 96.779999 94.889999 96.629997 642600 87.864265
"2016-10-24" 97.129997 98.830002 97.129997 98.599998 710200 89.655556
"2016-10-25" 96.5 98.940002 96.099998 97.82 843800 88.946312
"2016-10-26" 97.339996 99.099998 97.269997 98.050003 413800 89.155457
"2016-10-27" 98.309998 98.800003 97.400002 97.830002 411500 88.955414
"2016-10-28" 98.529999 100.160004 98.050003 98.139999 605500 89.237282
"2016-10-31" 98.199997 98.5 97.559998 98.099998 560700 89.200897
"2016-11-01" 98.540001 100.440002 97.339996 98.660004 707600 89.710114
"2016-11-02" 97.959999 99.309998 97.290001 97.760002 452200 88.891762
"2016-11-03" 98.139999 98.32 97.349998 97.639999 531300 88.782646
"2016-11-04" 97.949997 100.129997 97.949997 98.589996 625600 89.646461
"2016-11-07" 100.089996 100.410004 99.260002 99.830002 817400 90.773972
"2016-11-08" 99.639999 100 98.139999 98.910004 752800 89.937447
"2016-11-09" 97.080002 103 96.099998 102.150002 1619600 92.88353
"2016-11-10" 103.269997 110.449997 103.099998 106.260002 2007400 96.620689
"2016-11-11" 106.839996 108.879997 103.720001 107.099998 1251900 97.384483
"2016-11-14" 107.150002 112.389999 106.93 111.589996 1683700 101.467171
"2016-11-15" 111.589996 113.589996 110.480003 113.169998 1574600 102.903839
"2016-11-16" 111.709999 113.690002 111.709999 111.919998 856200 101.767242
"2016-11-17" 112.730003 113.669998 111.699997 113.57 858400 103.267563
"2016-11-18" 112.889999 113.269997 110.150002 110.279999 692800 100.276009
"2016-11-21" 110.290001 111.739998 110.139999 110.57 494200 100.539711
"2016-11-22" 111.330002 113.75 110.489998 113.68 486200 103.367584
"2016-11-23" 112.82 114 111.709999 112.519997 560500 102.312828
"2016-11-25" 112.540001 113.059998 111.959999 112.169998 115000 101.994553
"2016-11-28" 111.629997 112.129997 109.870003 110.910004 593300 100.848846
"2016-11-29" 110.480003 110.870003 108.089996 108.610001 1033600 98.757507
"2016-11-30" 107.980003 108.870003 104.379997 104.610001 1582900 95.120354
"2016-12-01" 105.050003 106.510002 104.139999 104.370003 905700 94.902153
"2016-12-02" 105.18 107.25 104.160004 105.720001 726700 96.129677
"2016-12-05" 106.639999 108.739998 105.940002 108.190002 522800 98.37561
"2016-12-06" 108.089996 108.279999 106.949997 107.419998 558700 97.675461
"2016-12-07" 106.980003 109.32 106.900002 108.959999 631500 99.075752
"2016-12-08" 109.400002 110.419998 108.230003 108.879997 603200 99.003006
"2016-12-09" 108.830002 109.739998 108.440002 109 488100 99.112144
"2016-12-12" 108.379997 108.910004 103.239998 103.769997 1044400 94.356544
"2016-12-13" 104.110001 104.900002 103.540001 103.760002 882000 94.347466
"2016-12-14" 103.190002 103.860001 101.169998 101.75 1167700 92.519798
"2016-12-15" 101.599998 101.669998 95.669998 96.93 2449700 88.137047
"2016-12-16" 97.07 97.099998 93.459999 94.75 1806900 86.1548
"2016-12-19" 94.349998 95.339996 93 93.239998 1128000 84.781792
"2016-12-20" 93.32 94.059998 92.540001 92.919998 1029500 84.490814
"2016-12-21" 92.690002 93.309998 92.269997 92.809998 568300 84.390793
"2016-12-22" 92.75 92.879997 90.010002 90.730003 1144900 82.499481
"2016-12-23" 91 92.339996 89.239998 89.449997 985600 81.335587
"2016-12-27" 89.970001 91.120003 89.620003 90.099998 954300 81.926628
"2016-12-28" 89.900002 90.389999 89.309998 89.980003 746500 82.274101
"2016-12-29" 89.900002 91.07 89.900002 90.739998 963300 82.968994
"2016-12-30" 90.75 91.470001 90.07 90.32 932400 82.584976
"2017-01-03" 91.269997 93.050003 90.559998 90.629997 1434300 82.868408
"2017-01-04" 91 92.489998 90.150002 90.620003 1528600 82.859268
"2017-01-05" 88.620003 89.120003 87.07 89.050003 2110500 81.423737
"2017-01-06" 89.269997 89.449997 87.550003 88.580002 1699700 80.99398
"2017-01-09" 88.940002 88.940002 87.220001 87.25 975600 79.777878
"2017-01-10" 87.910004 88.839996 87.510002 87.940002 1723000 80.408806
"2017-01-11" 87.75 88.290001 85.949997 86.639999 1111400 79.220131
"2017-01-12" 86.080002 86.910004 85.900002 86.389999 877700 78.991524
"2017-01-13" 86.75 87.360001 85.790001 86.32 806200 78.927521
"2017-01-17" 87 90.129997 86.830002 89.580002 2393600 81.908348
"2017-01-18" 89.57 89.610001 87.760002 89.290001 1400800 81.643173
"2017-01-19" 89.379997 90.309998 87.669998 88.199997 973200 80.646523
"2017-01-20" 88.379997 89.459999 87.709999 88.900002 926300 81.286568
"2017-01-23" 88.459999 89.400002 87.489998 89.290001 800500 81.643173
"2017-01-24" 89.769997 90.5 89.43 90.110001 638000 82.392952
"2017-01-25" 90.669998 92.099998 90.57 91.150002 1375400 83.343887
"2017-01-26" 90.769997 91.25 89.489998 90.010002 860300 82.301521
"2017-01-27" 90.459999 90.629997 87.809998 87.970001 1088400 80.436203
"2017-01-30" 87.699997 88.830002 87.279999 88.440002 939000 80.865959
