"Index" "TWOpen" "TWHigh" "TWLow" "TWClose" "TWVolume" "TWAdjusted"
"2016-06-22" 72.089996 73.040001 71.870102 72.440002 3150517 70.014679
"2016-06-23" 73.110001 73.190002 72.300003 73.050003 2778609 70.604248
"2016-06-24" 70.919998 71.550003 69.760002 70.720001 8300115 68.352249
"2016-06-27" 69.610001 70.110001 68.970001 69.209999 6195174 66.892815
"2016-06-28" 69.639999 70.43 69.419998 70.150002 2951416 67.801353
"2016-06-29" 70.599998 72.169998 70.510002 71.690002 4376816 69.289787
"2016-06-30" 72.239998 73.540001 71.699997 73.540001 4687345 71.077843
"2016-07-01" 74.050003 74.720001 73.669998 74.309998 4465563 71.822067
"2016-07-05" 74 74.050003 73.32 73.849998 3348792 71.377464
"2016-07-06" 73.459999 74.57 72.879997 74.540001 3602793 72.044373
"2016-07-07" 74.540001 76.349998 74.489998 76.110001 5803353 73.561798
"2016-07-08" 76.849998 78.105003 76.5 77.959999 5302992 75.349854
"2016-07-11" 77.839996 78.769997 77.779999 78.379997 5077717 75.755806
"2016-07-12" 78.449997 78.699997 77.830002 78.260002 3777144 75.639816
"2016-07-13" 78.199997 78.470001 77.400002 78.050003 2881022 75.436867
"2016-07-14" 78.720001 78.910004 78.160004 78.589996 3267748 75.958771
"2016-07-15" 78.68 79.239998 78.040001 78.639999 2993146 76.007088
"2016-07-18" 78.43 78.480003 77.870003 77.910004 3453465 75.301544
"2016-07-19" 77.980003 78.389999 77.389999 78.080002 2835164 75.465851
"2016-07-20" 78.400002 78.400002 77.720001 77.860001 2295263 75.253204
"2016-07-21" 77.739998 78.18 77.290001 77.739998 2313956 75.13723
"2016-07-22" 78.139999 78.480003 77.730003 78.360001 2786028 75.736481
"2016-07-25" 78.209999 78.769997 78.169899 78.5 2726759 75.87178
"2016-07-26" 78.129997 78.540001 77.455002 78.269997 3137871 75.64949
"2016-07-27" 78.410004 78.489998 77.470001 77.93 2611863 75.320869
"2016-07-28" 77.889999 78.120003 77.290001 77.620003 2621276 75.021248
"2016-07-29" 77.440002 77.82 76.589996 76.650002 4273969 74.083725
"2016-08-01" 76.57 77.169998 76.169998 76.739998 4545593 74.170708
"2016-08-02" 76.790001 77.190002 75.605003 75.779999 4836490 73.242851
"2016-08-03" 76.970001 78.980003 76.830002 77.830002 9711295 75.224228
"2016-08-04" 77.480003 78.0989 77.339996 77.879997 3848731 75.272537
"2016-08-05" 78.309998 79.294998 77.980003 79.110001 3654987 76.461365
"2016-08-08" 79.25 79.379997 78.599998 78.739998 3480983 76.10376
"2016-08-09" 78.809998 79.980003 78.440002 79.160004 3502675 76.509697
"2016-08-10" 79.279999 80.4599 78.910004 79.860001 4184774 77.186249
"2016-08-11" 80 80.580002 79.599998 80.419998 3692514 77.727501
"2016-08-12" 79.989998 80.739998 79.660004 80.550003 3571676 77.853142
"2016-08-15" 80.669998 81.029999 80.599998 80.860001 2492993 78.152771
"2016-08-16" 80.769997 81.330002 80.440002 81.050003 2806674 78.336426
"2016-08-17" 80.879997 81.220001 80.690002 81.050003 4940488 78.336426
"2016-08-18" 81.110001 81.239998 80.599998 80.830002 4627755 78.123779
"2016-08-19" 80.57 80.980003 80.470001 80.800003 2604228 78.094772
"2016-08-22" 80.800003 80.800003 80.25 80.510002 1923551 77.814499
"2016-08-23" 80.849998 81 80.599998 80.699997 2364738 77.998123
"2016-08-24" 80.599998 80.860001 80.050003 80.169998 2682140 77.485878
"2016-08-25" 80 80.349998 79.580002 79.809998 2102413 77.137924
"2016-08-26" 80.040001 80.279999 78.82 79.239998 3219513 76.58699
"2016-08-29" 78.959999 79.559998 78.879997 79.139999 2482994 76.880875
"2016-08-30" 79.110001 79.184998 78.525002 78.910004 2296182 76.657448
"2016-08-31" 78.669998 78.739998 78.150101 78.410004 3941776 76.171715
"2016-09-01" 78.709999 78.849998 77.699997 78.160004 2591316 75.928841
"2016-09-02" 78.669998 78.834999 78.214996 78.529999 2549612 76.288277
"2016-09-06" 78.610001 78.739998 77.75 78.389999 2543744 76.152283
"2016-09-07" 78.400002 78.779999 77.959999 78.720001 2338627 76.472862
"2016-09-08" 78.5 79.150002 78.230003 78.919998 3440855 76.667152
"2016-09-09" 78.260002 78.510002 77 77.010002 4242024 74.811676
"2016-09-12" 76.839996 78.580101 76.669998 78.370003 4060545 76.132843
"2016-09-13" 77.879997 77.93 76.25 76.43 3539603 74.24823
"2016-09-14" 76.309998 77.089996 76 76.220001 3995366 74.044228
"2016-09-15" 76.129997 76.169998 74.730003 75.620003 5952554 73.461349
"2016-09-16" 75.220001 75.25 74.269997 74.849998 6996957 72.713333
"2016-09-19" 75.360001 76.105003 74.940002 75.709999 4303314 73.548798
"2016-09-20" 75.989998 76.269997 75.349998 75.400002 4516517 73.247635
"2016-09-21" 75.610001 76.809998 74.68 76.660004 4840753 74.471664
"2016-09-22" 76.970001 77.839996 76.839996 77.309998 2827517 75.103111
"2016-09-23" 76.980003 77.419998 76.705002 76.730003 2178969 74.539673
"2016-09-26" 76.410004 76.480003 75.68 76.099998 3777907 73.92765
"2016-09-27" 76.18 77.93 75.730003 77.879997 3597915 75.656837
"2016-09-28" 77.879997 78.589996 77.879997 78.559998 3370399 76.317421
"2016-09-29" 78.339996 79.550003 78.080002 78.610001 3919669 76.366005
"2016-09-30" 78.959999 79.900002 78.959999 79.610001 4446003 77.337448
"2016-10-03" 79.209999 79.75 78.874802 79.32 2907202 77.055733
"2016-10-04" 79.419998 79.610001 78.839996 79.18 3284746 76.919731
"2016-10-05" 79.519997 80.089996 79.360001 79.589996 3569976 77.318039
"2016-10-06" 79.370003 80.095001 79.059998 79.660004 4401950 77.386032
"2016-10-07" 79.839996 79.839996 78.745003 78.980003 2915453 76.725441
"2016-10-10" 79.330002 79.8899 79.199997 79.360001 1716063 77.094597
"2016-10-11" 79.18 79.32 78.32 78.57 3437423 76.327156
"2016-10-12" 78.629997 80.440002 78.535004 79.910004 5194994 77.628906
"2016-10-13" 79.900002 79.900002 78.32 79.400002 4045243 77.133453
"2016-10-14" 79.739998 80.080002 79.209999 79.550003 2449102 77.279175
"2016-10-17" 79.029999 79.714996 78.800003 78.839996 3519183 76.589432
"2016-10-18" 79.300003 79.93 79.199997 79.510002 2581424 77.240318
"2016-10-19" 79.559998 79.885002 79.230003 79.239998 2452479 76.978012
"2016-10-20" 79.230003 86.75 78.805 82.989998 13349815 80.620964
"2016-10-21" 83.309998 94.440002 83.309998 89.480003 52083083 86.925705
"2016-10-24" 87.550003 88 86.07 86.739998 46978016 84.263924
"2016-10-25" 87.120003 87.470001 86.830002 87.160004 16741974 84.671928
"2016-10-26" 87.019997 89.305801 87 88.699997 18652566 86.167969
"2016-10-27" 88.970001 89.139999 87.699997 88.300003 9959527 85.779396
"2016-10-28" 88.099998 88.989998 87.189201 87.470001 7872454 84.973083
"2016-10-31" 88.449997 88.989998 88 88.989998 5783853 86.449699
"2016-11-01" 88.980003 89 87.919998 88.25 6694384 85.730827
"2016-11-02" 88.949997 88.970001 87.160004 87.279999 11766091 84.788513
"2016-11-03" 87.220001 87.669998 86.760002 87.150002 6908761 84.662216
"2016-11-04" 87.360001 87.419998 86.220001 86.419998 7521197 83.953064
"2016-11-07" 87.550003 87.919998 86.889999 87.739998 6438047 85.235382
"2016-11-08" 87.809998 88.040001 87.239998 87.870003 5225531 85.361671
"2016-11-09" 85.480003 87.330002 85.449997 86.599998 12271575 84.127922
"2016-11-10" 86.559998 86.849998 85.220001 86.330002 7902745 83.865631
"2016-11-11" 86.18 87 85.769997 86.800003 3828068 84.322212
"2016-11-14" 86.779999 87.139999 86.470001 86.800003 3783705 84.322212
"2016-11-15" 86.660004 88.980003 86.589996 88.669998 7680376 86.138824
"2016-11-16" 88.650002 89.254997 88.300003 88.949997 4744973 86.410828
"2016-11-17" 89.779999 90.790001 89.699997 90.690002 7890406 88.101173
"2016-11-18" 90.639999 91.660004 90.290001 91.349998 4769008 88.742317
"2016-11-21" 91.480003 91.940002 91.243797 91.559998 3761745 88.946327
"2016-11-22" 91.529999 92.949997 91.5 92.330002 5037086 89.694359
"2016-11-23" 92.120003 92.854698 92.059998 92.779999 3389767 90.131508
"2016-11-25" 92.68 93.300003 92.610001 93.199997 1249303 90.539513
"2016-11-28" 92.360001 93.260002 92.339996 92.900002 5318104 90.639519
"2016-11-29" 92.739998 93.419998 92.629997 92.910004 2977401 90.649284
"2016-11-30" 92.5 92.75 91.82 91.82 4476474 89.585808
"2016-12-01" 91.940002 94.440002 91.709999 94.139999 6739019 91.84935
"2016-12-02" 94.18 94.584999 93.419998 93.800003 3837971 91.517632
"2016-12-05" 94.080002 94.260002 93.300003 93.339996 4145501 91.06881
"2016-12-06" 93.32 94.099998 93.300003 93.900002 5861723 91.615196
"2016-12-07" 93.830002 94.169998 93.385002 93.980003 7436883 91.693245
"2016-12-08" 93.639999 94.639999 93.550003 94.550003 5523157 92.249374
"2016-12-09" 94.300003 95.260002 94.239998 95.230003 5134033 92.912827
"2016-12-12" 95.349998 95.349998 94.434998 94.669998 5360569 92.366447
"2016-12-13" 94.879997 95.290001 94.620003 94.669998 2854752 92.366447
"2016-12-14" 94.580002 95.080002 94.510002 94.650002 2300794 92.346939
"2016-12-15" 94.480003 95.68 94.480003 95.32 3263448 93.000633
"2016-12-16" 95.379997 95.449997 94.75 94.800003 8313487 92.493301
"2016-12-19" 94.489998 95.300003 94.010002 95.080002 3470120 92.766495
"2016-12-20" 95.190002 95.860001 95.099998 95.730003 3150056 93.400665
"2016-12-21" 95.559998 96.199997 95.300003 95.989998 3088761 93.654335
"2016-12-22" 95.830002 96.57 95.669998 96.459999 2838192 94.1129
"2016-12-23" 96.080002 96.519997 95.864998 96.410004 1668284 94.064125
"2016-12-27" 96.43 96.879997 96.18 96.739998 1547379 94.386078
"2016-12-28" 96.760002 96.860001 96.150002 96.220001 1792029 93.878738
"2016-12-29" 96.300003 96.699997 96.099998 96.690002 1372601 94.337303
"2016-12-30" 96.980003 97.099998 96.021698 96.529999 2632712 94.18119
"2017-01-03" 96.900002 97.190002 96.129997 96.760002 4093903 94.405594
"2017-01-04" 96.980003 97.209999 96.519997 96.709999 3569068 94.356819
"2017-01-05" 96.510002 96.790001 93.050003 95.089996 12927935 92.776222
"2017-01-06" 94.949997 95.720001 94.589996 94.75 7442782 92.444504
"2017-01-09" 94.400002 94.949997 93.32 93.550003 5041928 91.273712
"2017-01-10" 93.690002 94.230003 93.040001 93.400002 5295804 91.127357
"2017-01-11" 93.089996 94.25 92.650002 93.68 5259395 91.400543
"2017-01-12" 93.980003 94.400002 93.449997 93.849998 5780808 91.566406
"2017-01-13" 93.68 94.410004 93.5 94.139999 3162407 91.84935
"2017-01-17" 93.910004 94.910004 93.550003 94.870003 5095804 92.561592
"2017-01-18" 94.75 95.470001 94.309998 95.110001 6251468 92.795738
"2017-01-19" 95.019997 95.769997 94.860001 95.690002 4867389 93.361641
"2017-01-20" 95.889999 96.489998 95.239998 96.110001 4858905 93.771408
"2017-01-23" 96.07 96.970001 95.82 96.769997 2878767 94.415352
"2017-01-24" 96.790001 96.900002 95.945 96.349998 3164537 94.005569
"2017-01-25" 96.220001 96.449997 95.650002 95.720001 3320849 93.390907
"2017-01-26" 95.699997 96.120003 95.400002 96.080002 4131846 93.742149
"2017-01-27" 96 96.379997 95.769997 96.379997 2720719 94.034828
"2017-01-30" 96.389999 96.949997 95.959999 96.620003 3907012 94.269005
