"Index" "PEOpen" "PEHigh" "PELow" "PEClose" "PEVolume" "PEAdjusted"
"2016-07-01" 106.230003 106.400002 105.379997 105.629997 4115700 90.491402
"2016-07-05" 105.669998 106.980003 105.629997 106.419998 5365200 91.168198
"2016-07-06" 106.589996 106.730003 105.629997 105.919998 6126500 90.739853
"2016-07-07" 108.529999 109 107.07 107.489998 9912800 92.084846
"2016-07-08" 108.040001 108.5 107.32 108.269997 6052800 92.753082
"2016-07-11" 108.160004 109.129997 107.769997 108.910004 6446600 93.301331
"2016-07-12" 108.419998 109.110001 108.370003 108.790001 4175800 93.19854
"2016-07-13" 109.07 110.059998 108.889999 109.910004 5232100 94.158012
"2016-07-14" 109.830002 110.940002 109.760002 109.959999 4834300 94.200844
"2016-07-15" 109.769997 110.489998 108.970001 109.660004 5230600 93.943863
"2016-07-18" 109.660004 109.699997 108.839996 109.209999 3688700 93.558342
"2016-07-19" 108.860001 109.559998 108.709999 109.529999 3987500 93.832481
"2016-07-20" 109.860001 109.910004 108.68 108.919998 3021800 93.309898
"2016-07-21" 108.709999 108.870003 108.110001 108.580002 2765400 93.018623
"2016-07-22" 108.779999 109.410004 108.779999 109.190002 2693100 93.541206
"2016-07-25" 109.239998 109.279999 108.379997 109.019997 3053100 93.395569
"2016-07-26" 109 109.230003 108.029999 108.199997 3386100 92.693085
"2016-07-27" 108.040001 108.040001 106.690002 107.480003 4724200 92.076294
"2016-07-28" 107.550003 108.379997 107.169998 108.129997 3446500 92.633141
"2016-07-29" 108.260002 109.110001 108.120003 108.919998 3995300 93.309898
"2016-08-01" 108.720001 109.089996 108.339996 108.93 3880700 93.318466
"2016-08-02" 109.25 109.25 108.279999 108.720001 3431600 93.138565
"2016-08-03" 108.93 108.980003 107.68 108.040001 3691900 92.556038
"2016-08-04" 108.169998 108.550003 107.980003 108.419998 3226900 92.881569
"2016-08-05" 108.739998 109.360001 108.370003 108.660004 3189400 93.087151
"2016-08-08" 108.419998 108.620003 107.669998 108.139999 3304200 92.641693
"2016-08-09" 108.25 108.75 108.059998 108.279999 2378200 92.761635
"2016-08-10" 108.449997 108.959999 108.449997 108.82 2189900 93.224236
"2016-08-11" 109.010002 109.18 108.449997 108.480003 2786800 92.932961
"2016-08-12" 108.639999 108.940002 108.370003 108.589996 2563400 93.027199
"2016-08-15" 108.709999 108.989998 108.639999 108.720001 2357800 93.138565
"2016-08-16" 108.25 108.690002 107.910004 108 2677200 92.521767
"2016-08-17" 107.949997 108.529999 107.599998 108.470001 2963900 92.924393
"2016-08-18" 108.410004 108.82 108.199997 108.279999 2373000 92.761635
"2016-08-19" 108.040001 108.260002 107.540001 108.169998 2846600 92.667404
"2016-08-22" 108.080002 108.209999 107.769997 107.959999 2304600 92.487488
"2016-08-23" 108.25 108.550003 107.699997 107.879997 2473000 92.418961
"2016-08-24" 107.82 108.290001 107.550003 108.110001 3422600 92.616005
"2016-08-25" 108.089996 108.379997 107.790001 107.879997 2129500 92.418961
"2016-08-26" 107.919998 108.5 107.330002 107.449997 2868900 92.050568
"2016-08-29" 107.5 108.010002 107.400002 107.989998 2576400 92.513206
"2016-08-30" 107.919998 108.059998 107.029999 107.209999 3708100 91.844994
"2016-08-31" 106.339996 106.879997 106.260002 106.75 3995000 92.097771
"2016-09-01" 106.459999 107.339996 106.290001 107.290001 3799000 92.563652
"2016-09-02" 107.580002 108.25 107.5 107.870003 3671200 93.064034
"2016-09-06" 107.790001 108.120003 107.400002 107.919998 2913300 93.107162
"2016-09-07" 107.760002 107.970001 106.779999 107.209999 3260500 92.494621
"2016-09-08" 107.099998 107.339996 106.489998 106.879997 3491400 92.20993
"2016-09-09" 106.019997 106.190002 104.050003 104.050003 6134500 89.768356
"2016-09-12" 104.300003 106.220001 104.300003 106.019997 4569400 91.467949
"2016-09-13" 105.940002 105.949997 104.290001 104.589996 4597700 90.23423
"2016-09-14" 104.82 105.639999 104.599998 105.050003 4007800 90.631088
"2016-09-15" 104.949997 105.720001 104.699997 105.480003 3598600 91.002083
"2016-09-16" 105 105.5 104.580002 105.279999 4934100 90.829514
"2016-09-19" 105.209999 106.120003 104.919998 105.669998 3439300 91.165993
"2016-09-20" 106.099998 106.709999 105.959999 106.300003 3561700 91.709534
"2016-09-21" 106.300003 107.370003 105.879997 107.129997 3913900 92.425606
"2016-09-22" 107.489998 107.940002 107.309998 107.82 3869400 93.020889
"2016-09-23" 107.68 107.989998 107.040001 107.339996 3235900 92.606773
"2016-09-26" 107.239998 107.379997 106.870003 107.029999 4440400 92.339333
"2016-09-27" 107.370003 107.870003 106.730003 107.489998 3779300 92.736183
"2016-09-28" 107.910004 107.910004 106.860001 107.379997 5030500 92.641273
"2016-09-29" 109.5 109.709999 107.709999 107.760002 7249100 92.969154
"2016-09-30" 108.370003 109.239998 108.370003 108.769997 7173300 93.840485
"2016-10-03" 108.769997 108.830002 107.470001 108.25 4566000 93.391876
"2016-10-04" 108.309998 108.370003 106.580002 107.099998 5830100 92.399712
"2016-10-05" 107.239998 107.489998 105.690002 106.010002 6297000 91.459343
"2016-10-06" 105.730003 106.529999 105.459999 106.400002 4886000 91.795784
"2016-10-07" 106.760002 106.919998 105.650002 105.989998 4398400 91.442078
"2016-10-10" 106.449997 106.620003 105.82 106.220001 3119300 91.640503
"2016-10-11" 106.120003 106.209999 105 105.57 3814400 91.07972
"2016-10-12" 105.870003 106.160004 105.5 106.080002 3419800 91.519714
"2016-10-13" 105.849998 106.169998 105.290001 105.919998 3582600 91.381699
"2016-10-14" 106.07 107.059998 105.779999 106.830002 4788600 92.166779
"2016-10-17" 106.830002 107.07 106.559998 106.849998 4104400 92.184029
"2016-10-18" 107.449997 108.18 106.940002 106.949997 3850000 92.270309
"2016-10-19" 106.809998 107.010002 106.080002 106.260002 4330600 91.675011
"2016-10-20" 106.110001 106.32 105.580002 105.870003 3751600 91.338554
"2016-10-21" 106.010002 106.010002 105.269997 105.620003 3615400 91.122864
"2016-10-24" 106.120003 107.900002 106.120003 107.309998 5126000 92.580887
"2016-10-25" 107.389999 107.629997 106.809998 107.230003 3756300 92.511871
"2016-10-26" 107.489998 107.949997 106.949997 107.07 3440700 92.373848
"2016-10-27" 107.279999 107.540001 106.300003 106.629997 4205300 91.99424
"2016-10-28" 106.900002 107.529999 106.519997 107.07 3378900 92.373848
"2016-10-31" 107.029999 107.43 106.919998 107.199997 3141700 92.486
"2016-11-01" 107.139999 107.300003 106.120003 106.709999 4289600 92.063248
"2016-11-02" 106.68 107.440002 106.610001 106.709999 3679200 92.063248
"2016-11-03" 107.07 107.139999 106.519997 106.629997 3447700 91.99424
"2016-11-04" 106.559998 106.970001 105.809998 105.809998 2897600 91.286781
"2016-11-07" 106.660004 107.199997 106.379997 106.959999 5469100 92.278931
"2016-11-08" 106.970001 108.93 106.970001 108.720001 4671000 93.797363
"2016-11-09" 106.449997 107.349998 105 107.25 6515800 92.529144
"2016-11-10" 106.889999 106.889999 102.400002 103.25 9095200 89.078163
"2016-11-11" 103 103.769997 102.57 103.190002 5888400 89.026382
"2016-11-14" 102.860001 103.339996 100.449997 101.389999 7248800 87.473465
"2016-11-15" 101.400002 102.050003 100.82 101.849998 5672300 87.870323
"2016-11-16" 102.360001 102.900002 101.470001 101.709999 3962900 87.749535
"2016-11-17" 101.809998 101.93 101.18 101.620003 4212600 87.67189
"2016-11-18" 101.400002 101.800003 101.18 101.309998 4919200 87.404434
"2016-11-21" 101.309998 102.32 101.309998 102.260002 3870800 88.224045
"2016-11-22" 102.529999 103 102.440002 102.889999 4540300 88.76757
"2016-11-23" 102.519997 102.889999 101.459999 101.529999 4658400 87.594254
"2016-11-25" 102 102.910004 101.739998 102.169998 3644900 88.146393
"2016-11-28" 102.269997 103.25 101.900002 102.790001 5556900 88.681297
"2016-11-29" 102.790001 103.050003 102.300003 102.540001 3886800 88.465622
"2016-11-30" 101.510002 101.919998 100.099998 100.099998 8123500 86.999397
"2016-12-01" 99.889999 100.050003 98.5 99.029999 7123000 86.069435
"2016-12-02" 99.400002 100.639999 99.400002 100.599998 4594600 87.433968
"2016-12-05" 100.620003 100.910004 100.120003 100.709999 3961800 87.529579
"2016-12-06" 101.080002 101.610001 100.809998 101.550003 4828400 88.259636
"2016-12-07" 101.160004 102.93 101.160004 102.809998 4873400 89.354721
"2016-12-08" 102.139999 102.610001 102 102.150002 3993900 88.781128
"2016-12-09" 102.230003 104.050003 102.040001 103.57 5040200 90.015259
"2016-12-12" 103.82 104.870003 103.669998 104.720001 4858400 91.014748
"2016-12-13" 104.809998 106.010002 104.68 105.629997 4508600 91.805664
"2016-12-14" 105.879997 106.529999 104.209999 104.470001 5007500 90.797478
"2016-12-15" 104.230003 105.57 104.230003 105.300003 4179400 91.518852
"2016-12-16" 105.550003 105.919998 105.129997 105.870003 7499300 92.014259
"2016-12-19" 105.459999 105.870003 105.129997 105.410004 3683800 91.614449
"2016-12-20" 104.889999 105.040001 104.370003 104.900002 4903400 91.171181
"2016-12-21" 104.82 105.690002 104.690002 104.699997 3245200 90.997368
"2016-12-22" 104.550003 105.449997 104.25 105.349998 2605000 91.562294
"2016-12-23" 104.970001 105.25 104.629997 105.089996 1769300 91.336334
"2016-12-27" 105.089996 105.32 104.989998 105.129997 1505000 91.371078
"2016-12-28" 104.870003 105.099998 104.519997 104.620003 1878600 90.927849
"2016-12-29" 104.5 105.099998 104.480003 104.989998 2438100 91.249413
"2016-12-30" 104.709999 105.150002 104.330002 104.629997 3484000 90.936523
"2017-01-03" 104.940002 105.089996 104.209999 104.650002 3741200 90.953911
"2017-01-04" 105.110001 105.629997 104.790001 104.849998 3029700 91.127754
"2017-01-05" 104.519997 105.120003 104.190002 104.709999 5087200 91.006065
"2017-01-06" 104.980003 105.160004 104.120003 104.559998 4109700 90.87571
"2017-01-09" 104.160004 104.260002 103.25 103.459999 5603500 89.919662
"2017-01-10" 103.32 103.32 101.75 101.970001 5399200 88.624672
"2017-01-11" 101.839996 102.360001 101.410004 101.809998 4650300 88.485611
"2017-01-12" 101.709999 102.519997 101.580002 101.839996 3126000 88.511673
"2017-01-13" 101.879997 102.110001 101.220001 101.550003 3478600 88.259636
"2017-01-17" 101.07 102.32 101.059998 102.190002 3745800 88.815865
"2017-01-18" 102.400002 103 102.32 102.739998 4340400 89.293877
"2017-01-19" 102.279999 103 102.169998 102.360001 3923100 88.963623
"2017-01-20" 102.790001 103.32 102.440002 103.239998 4750800 89.728447
"2017-01-23" 102.900002 104.220001 102.830002 104.010002 4584800 90.397682
"2017-01-24" 104 104.93 103.779999 104.709999 4992300 91.006065
"2017-01-25" 104.709999 105.190002 104.540001 104.610001 3566100 90.919136
"2017-01-26" 104.510002 104.730003 104.07 104.139999 3634600 90.510658
"2017-01-27" 104.379997 104.410004 103.43 103.480003 4248200 89.937035
"2017-01-30" 103.010002 103.720001 103 103.690002 3462600 90.119568
