"Index" "EQOpen" "EQHigh" "EQLow" "EQClose" "EQVolume" "EQAdjusted"
"2014-12-23" 42.607513 42.934132 42.226456 42.683723 2552144 41.721561
"2014-12-24" 42.416985 42.607513 41.87262 42.155689 983530 41.205433
"2014-12-26" 42.39521 42.67828 41.023407 41.295589 2849738 40.364719
"2014-12-29" 41.513336 42.117584 41.420795 41.763744 2237099 40.822327
"2014-12-30" 41.578663 42.346218 40.870983 41.034294 2321050 40.109318
"2014-12-31" 40.887318 41.937943 40.484486 41.208492 1842511 40.279583
"2015-01-02" 41.4589 42.705498 40.974415 42.199238 4219038 41.247997
"2015-01-05" 42.199238 42.199238 39.814915 39.945564 3342789 39.045124
"2015-01-06" 39.863911 40.402832 39.243332 39.488297 3724334 38.598167
"2015-01-07" 39.945564 40.255852 39.237888 39.542732 2507321 38.651375
"2015-01-08" 39.787697 41.317364 39.444748 41.126839 2774237 40.199776
"2015-01-09" 41.099621 41.671204 40.685902 41.415352 2434944 40.481789
"2015-01-12" 40.794773 40.794773 39.384869 39.515514 2578781 38.624775
"2015-01-13" 39.706043 40.288513 39.118126 39.537289 1688570 38.646049
"2015-01-14" 39.281437 39.961895 38.829613 39.858463 2565922 38.959991
"2015-01-15" 40.560696 40.571583 39.433861 39.482853 2340889 38.592838
"2015-01-16" 39.56995 41.241154 39.56995 41.148613 2048071 40.221062
"2015-01-20" 40.179642 40.566139 39.575394 40.315731 2504382 39.406956
"2015-01-21" 40.772999 41.916168 40.391945 41.780075 2664752 40.838295
"2015-01-22" 41.916168 42.302666 40.397388 41.295589 2492258 40.364719
"2015-01-23" 41.279259 41.643986 40.827435 40.8601 1299126 39.939045
"2015-01-26" 40.827435 41.545998 40.43005 41.072399 1520669 40.146549
"2015-01-27" 40.952641 41.589546 40.468155 40.898205 1711349 39.976295
"2015-01-28" 40.528034 41.028851 39.689713 40.103432 3119042 39.199432
"2015-01-29" 40.326618 40.658684 38.971149 40.13065 2305802 39.226036
"2015-01-30" 39.673382 41.01252 39.19434 40.522591 2574188 39.609142
"2015-02-02" 41.072399 41.404465 40.119759 41.137726 2422636 40.210426
"2015-02-03" 41.780075 42.231899 40.968971 41.839954 3266186 40.89682
"2015-02-04" 41.088734 41.676647 40.005444 40.555252 4820472 39.641071
"2015-02-05" 41.328255 43.451279 41.328255 42.128471 5401699 41.178837
"2015-02-06" 42.912357 43.195427 41.899837 42.972237 4485587 42.003574
"2015-02-09" 43.004898 43.832336 42.830704 43.511158 5107044 42.530342
"2015-02-10" 43.532932 44.768646 42.776264 44.583561 4760402 43.578575
"2015-02-11" 43.826893 45.133369 43.375069 44.523682 3807183 43.535995
"2015-02-12" 44.980946 45.051716 43.663582 43.957539 2433658 42.98241
"2015-02-13" 44.458355 44.540012 43.55471 44.191616 2105018 43.211292
"2015-02-17" 43.886772 44.654327 43.756123 44.414806 2895847 43.429535
"2015-02-18" 44.033752 44.844856 43.799671 44.148067 3285291 43.168709
"2015-02-19" 42.618401 45.247684 42.618401 44.409363 2153148 43.42421
"2015-02-20" 44.425694 45.062603 43.78334 44.164398 2701125 43.184681
"2015-02-23" 43.598259 44.485573 43.445835 43.63092 2402245 42.663036
"2015-02-24" 43.908546 44.578117 43.434948 44.507347 2765787 43.52002
"2015-02-25" 44.610779 45.43277 44.202503 45.416439 2484359 44.408951
"2015-02-26" 45.106152 45.285793 43.233532 43.418617 3190318 42.455441
"2015-02-27" 43.701687 43.761566 43.255306 43.445835 1963753 42.482056
"2015-03-02" 43.543819 44.333153 43.347851 43.91399 2724087 42.939823
"2015-03-03" 43.881329 45.323898 43.772453 44.763203 3270044 43.770203
"2015-03-04" 44.844856 44.877518 43.391399 44.011974 2155536 43.035641
"2015-03-05" 43.821449 44.011974 43.249863 43.848667 1876863 42.875942
"2015-03-06" 43.353294 43.794231 43.119217 43.293411 1410265 42.333015
"2015-03-09" 43.021229 43.157322 41.927055 41.927055 2619195 40.996975
"2015-03-10" 41.671204 41.94883 41.23571 41.475231 2208074 40.555164
"2015-03-11" 41.502449 42.389767 41.143169 42.210125 3006802 41.273758
"2015-03-12" 42.318996 42.47142 41.491562 41.513336 2375608 40.59243
"2015-03-13" 41.154057 41.53511 40.696789 41.497005 2141391 40.576458
"2015-03-16" 41.164944 42.123028 41.099621 42.106697 1838286 41.172626
"2015-03-17" 42.063145 42.574848 41.878063 42.150246 2015005 41.21521
"2015-03-18" 41.790962 43.26075 41.66576 43.015785 2276043 42.061554
"2015-03-19" 42.297222 42.841591 42.139359 42.694611 1422389 41.747498
"2015-03-20" 42.994011 43.674469 42.912357 42.961349 3238447 42.008316
"2015-03-23" 43.097443 43.48394 42.847034 42.852478 1310883 41.901848
"2015-03-24" 43.015785 43.53838 42.830704 43.364182 1324293 42.402222
"2015-03-25" 43.663582 44.463799 43.266193 44.142624 1827999 43.163383
"2015-03-26" 44.735985 44.964615 43.336964 43.511158 1607008 42.545933
"2015-03-27" 43.162766 43.886772 42.890583 43.587372 1600394 42.620464
"2015-03-30" 43.935764 45.089821 43.772453 45.019054 1979184 44.02037
"2015-03-31" 44.529125 45.416439 44.278713 45.111595 2451109 44.110863
"2015-04-01" 45.378334 45.93903 44.806751 45.07349 2184560 44.073608
"2015-04-02" 44.817638 46.135002 44.621666 46.058792 2351911 45.037045
"2015-04-06" 46.21666 46.488842 45.748505 45.841045 1862534 44.824135
"2015-04-07" 46.004356 46.23299 45.764835 45.841045 1795300 44.824135
"2015-04-08" 45.890038 46.064236 45.351116 45.389221 2330235 44.382332
"2015-04-09" 45.628742 46.51606 45.127926 46.330975 3260859 45.303185
"2015-04-10" 46.43985 46.532391 45.628742 46.08601 2018128 45.063663
"2015-04-13" 46.23299 46.401741 45.274906 45.313011 1695735 44.307812
"2015-04-14" 45.617855 46.276539 45.465431 46.053349 2049357 45.031731
"2015-04-15" 46.467068 47.953186 46.031574 47.860641 2786178 46.798931
"2015-04-16" 47.593903 48.524769 47.343494 47.485031 3105816 46.431652
"2015-04-17" 47.011433 47.659225 46.897114 47.566685 2226995 46.51149
"2015-04-20" 47.365269 47.512249 46.619488 47.142078 2250141 46.096313
"2015-04-21" 47.365269 47.539467 46.853565 47.054981 2283391 46.011147
"2015-04-22" 47.354382 47.773544 46.89167 47.517693 2244447 46.463585
"2015-04-23" 48.356014 49.450191 47.550354 47.653782 5582827 46.596661
"2015-04-24" 47.784431 48.312466 46.712029 47.136635 2514853 46.090988
"2015-04-27" 47.212849 47.474144 46.548721 46.864452 2589068 45.824841
"2015-04-28" 46.826347 47.626564 46.59227 47.615677 2067727 46.559399
"2015-04-29" 47.485031 48.704411 47.24551 48.666306 2230669 47.586716
"2015-04-30" 48.818726 49.765923 47.778988 48.960262 2696349 47.874153
"2015-05-01" 49.074577 49.379421 48.731628 48.982037 3004414 47.895439
"2015-05-04" 48.998367 49.335873 48.68808 48.824169 1672589 47.741081
"2015-05-05" 49.308655 49.956451 48.475777 48.508438 2146167 47.432358
"2015-05-06" 48.889496 48.98748 48.018509 48.241699 1425145 47.171532
"2015-05-07" 48.018509 48.094719 47.523136 47.947742 1735965 46.884102
"2015-05-08" 48.573761 49.49374 47.588459 49.455635 2075994 48.358543
"2015-05-11" 49.531845 49.559063 48.209038 48.922157 2318661 47.836891
"2015-05-12" 49.107239 50.511703 48.769733 50.054436 3678776 48.944061
"2015-05-13" 50.005444 50.043549 48.753403 48.965706 2306354 47.8951
"2015-05-14" 49.058247 49.689713 48.55743 49.428417 1949424 48.347698
"2015-05-15" 49.090908 49.428417 48.459446 49.34676 1808159 48.26783
"2015-05-18" 49.118126 49.324986 48.568317 48.737072 3310090 47.671474
"2015-05-19" 48.366901 48.666306 47.588459 47.980404 3782567 46.931355
"2015-05-20" 48.25803 48.25803 47.370712 47.925964 2064972 46.878098
"2015-05-21" 48.241699 48.508438 47.757214 48.198151 1666894 47.144333
"2015-05-22" 47.708221 48.454002 47.653782 48.12738 914826 47.075111
"2015-05-26" 47.62112 48.067501 47.082199 47.343494 1500645 46.308353
"2015-05-27" 47.283615 47.778988 46.908001 47.686443 1301331 46.643814
"2015-05-28" 47.446922 47.534023 46.537834 46.619488 1909194 45.600197
"2015-05-29" 46.842678 47.120304 45.993469 46.3092 2954815 45.29668
"2015-06-01" 46.287426 46.428959 46.058792 46.238434 1465742 45.227467
"2015-06-02" 46.205769 46.706589 45.78661 46.303757 2402612 45.291363
"2015-06-03" 46.238434 46.51606 45.661404 46.303757 1856840 45.291363
"2015-06-04" 45.93903 46.265652 45.666847 45.715839 1491277 44.716293
"2015-06-05" 45.367447 46.548721 45.329342 45.753948 1708961 44.753571
"2015-06-08" 45.715839 46.194881 45.291237 45.748505 1759662 44.748253
"2015-06-09" 46.151333 47.566685 46.151333 46.853565 2401694 45.829147
"2015-06-10" 47.403374 47.479588 46.358192 46.695702 1524159 45.674732
"2015-06-11" 46.646706 46.81546 46.260208 46.38541 2038335 45.371235
"2015-06-12" 46.113228 46.189438 45.764835 45.906368 1034415 44.902657
"2015-06-15" 45.645073 46.064236 45.394665 45.819271 1317496 44.817463
"2015-06-16" 45.824715 46.352749 45.645073 46.075123 1165025 45.067722
"2015-06-17" 46.467068 46.804573 45.993469 46.183994 2382222 45.174217
"2015-06-18" 46.29287 46.624931 44.746868 44.937397 3108939 43.954876
"2015-06-19" 44.670658 45.057159 44.191616 44.540012 4153641 43.566181
"2015-06-22" 44.725094 45.160587 44.017422 44.735985 2603764 43.757866
"2015-06-23" 44.692432 45.895481 44.561787 45.80294 2767624 44.801502
"2015-06-24" 45.835602 46.281982 45.43277 45.694065 1762602 44.694996
"2015-06-25" 45.666847 45.666847 45.013611 45.215023 3659120 44.226429
"2015-06-26" 45.002724 45.247684 44.540012 44.632553 7454730 43.6567
"2015-06-29" 44.218834 44.975506 44.12085 44.246052 2431270 43.278652
"2015-06-30" 44.610779 44.937397 44.126293 44.278713 1557225 43.3106
"2015-07-01" 44.295048 44.458355 43.391399 43.663582 2151678 42.708908
"2015-07-02" 43.756123 44.191616 43.576485 43.636364 1762602 42.682285
"2015-07-06" 43.091999 43.369625 42.422428 42.509525 2517792 41.580082
"2015-07-07" 42.672836 42.906914 41.780075 42.727272 3559555 41.793064
"2015-07-08" 42.656506 42.912357 41.878063 42.003265 2882069 41.084888
"2015-07-09" 42.749046 43.244419 42.182907 42.210125 2999821 41.287239
"2015-07-10" 42.367992 42.716385 41.611324 41.671204 2472969 40.76009
"2015-07-13" 41.839954 42.340775 41.643986 42.259117 3455764 41.335155
"2015-07-14" 42.231899 42.874252 42.161133 42.798038 1520485 41.862289
"2015-07-15" 42.634731 42.950462 41.420795 41.551441 2752377 40.642952
"2015-07-16" 41.850845 42.019596 41.469788 41.763744 2658139 40.850613
"2015-07-17" 41.578663 41.790962 40.854652 40.958084 2423187 40.062569
"2015-07-20" 40.751225 40.963528 39.591724 39.667938 3106367 38.800629
"2015-07-21" 40.010887 40.201416 39.760479 40.010887 2335194 39.136074
"2015-07-22" 39.629829 40.386501 39.357647 39.390308 3405614 38.529068
"2015-07-23" 38.8405 41.910725 38.8405 41.51878 7503594 40.611008
"2015-07-24" 40.958084 41.594994 39.940121 40.435493 5572907 39.551411
"2015-07-27" 39.967339 42.340775 39.499184 41.23571 5718765 40.334118
"2015-07-28" 41.507893 42.781708 40.903648 42.297222 4126453 41.372429
"2015-07-29" 42.210125 42.874252 41.780075 42.329887 2953345 41.404373
"2015-07-30" 42.084923 42.460533 41.584106 42.144802 2703513 41.223339
"2015-07-31" 41.829067 42.591183 41.758301 41.834515 2173171 40.919827
"2015-08-03" 41.339142 41.790962 40.691345 40.78933 3452274 39.897503
"2015-08-04" 41.121395 41.154057 40.321175 40.658684 2756235 39.769707
"2015-08-05" 41.224823 41.834515 40.446381 40.522591 2525508 39.636597
"2015-08-06" 40.195972 41.584106 39.804028 41.268372 2658690 40.36607
"2015-08-07" 41.045181 41.649429 40.28307 40.435493 2343828 39.551411
"2015-08-10" 40.724007 41.812737 40.598801 41.747414 1694265 40.834641
"2015-08-11" 40.767555 41.643986 40 41.431683 2241875 40.52581
"2015-08-12" 41.399021 42.857922 41.039738 42.830704 2311497 41.910755
"2015-08-13" 42.39521 43.119217 41.883507 42.656506 2061665 41.740307
"2015-08-14" 42.634731 43.233532 42.351662 42.591183 1526180 41.676392
"2015-08-17" 42.106697 42.934132 41.763744 42.716385 1149962 41.798904
"2015-08-18" 42.308109 42.950462 41.878063 42.264561 1714840 41.356781
"2015-08-19" 41.845402 42.117584 40.549809 41.056068 1959161 40.174244
"2015-08-20" 40.996189 41.38269 40.397388 40.397388 1662669 39.529709
"2015-08-21" 40.266739 41.186718 39.847576 40.419163 2408123 39.551022
"2015-08-24" 38.405006 40.636909 38.236256 38.611866 3414248 37.782539
"2015-08-25" 40.228634 40.413719 38.742516 38.747959 2807120 37.915707
"2015-08-26" 39.662495 40.500816 38.862274 40.468155 2752561 39.598961
"2015-08-27" 41.252041 42.351662 40.903648 41.88895 4754707 40.989246
"2015-08-28" 41.703865 43.091999 41.431683 42.302666 2824020 41.394058
"2015-08-31" 41.981491 42.770821 41.246597 42.362549 2288718 41.452663
"2015-09-01" 40.958084 42.193794 40.827435 41.077843 3463296 40.195549
"2015-09-02" 41.529667 42.144802 40.228634 41.039738 2166558 40.158257
"2015-09-03" 41.219379 42.052258 40.446381 40.865543 2742090 39.987816
"2015-09-04" 40.528034 40.631462 39.760479 39.825802 2640504 38.970394
"2015-09-08" 40.201416 40.821991 39.77681 40.72945 2028048 39.854645
"2015-09-09" 40.909092 41.627655 39.613499 39.684269 1824141 38.831913
"2015-09-10" 39.591724 40.174198 39.031029 39.738705 2996514 38.885166
"2015-09-11" 39.172565 39.667938 38.922157 39.515514 2835777 38.666779
"2015-09-14" 39.390308 39.510071 38.889496 39.183453 2161414 38.341843
"2015-09-15" 39.401199 39.874798 39.232445 39.798584 2026027 38.94376
"2015-09-16" 39.863911 40.636909 39.798584 40.577026 1992961 39.70549
"2015-09-17" 40.620579 41.44257 40.2994 40.631462 2452395 39.758762
"2015-09-18" 39.92379 40.310287 39.706043 40.141537 3413697 39.279358
"2015-09-21" 40.364723 40.71312 39.92379 40.168755 1594149 39.305984
"2015-09-22" 39.613499 40.386501 39.412086 39.662495 1926646 38.810596
"2015-09-23" 39.858463 40.005444 39.036472 39.248775 1863820 38.405766
"2015-09-24" 38.976593 39.34676 38.524769 38.600979 4276169 37.771881
"2015-09-25" 38.894936 39.06369 37.849754 38.11105 2822918 37.29248
"2015-09-28" 37.784431 38.018509 36.412628 36.559608 3456499 35.774357
"2015-09-29" 36.630375 37.103973 35.313011 35.416439 4553188 34.65575
"2015-09-30" 35.781166 35.808384 34.34404 35.258575 7090085 34.501274
"2015-10-01" 36.037018 36.526947 34.959171 35.236797 3072015 34.479958
"2015-10-02" 34.937397 37.223736 34.931953 37.207401 2957937 36.408234
"2015-10-05" 37.615677 38.747959 37.343494 38.720741 3750419 37.88908
"2015-10-06" 38.813282 40.190529 38.628197 39.265106 4619871 38.421749
"2015-10-07" 40.489929 40.577026 39.21067 39.831245 2811161 38.975723
"2015-10-08" 39.929234 41.001633 39.858463 40.838322 2404633 39.961174
"2015-10-09" 40.963528 41.175831 40.114319 40.549809 2619929 39.678856
"2015-10-12" 40.538921 40.555252 39.880241 40.489929 2211564 39.620266
"2015-10-13" 40.14698 40.762112 39.553619 40.092541 2273288 39.231411
"2015-10-14" 40.059879 40.794773 39.85302 40.615131 1403835 39.742775
"2015-10-15" 40.626022 41.649429 40.027218 41.643986 1860881 40.749523
"2015-10-16" 41.807297 42.231899 41.246597 41.611324 2039437 40.717575
"2015-10-19" 41.371803 41.567776 40.772999 40.909092 2339236 40.030426
"2015-10-20" 40.865543 41.986935 40.261295 41.268372 1969264 40.381981
"2015-10-21" 41.192162 41.350025 40.337505 40.435493 3330481 39.566998
"2015-10-22" 40.326618 40.326618 37.071312 37.191071 7088983 36.392254
"2015-10-23" 37.425152 38.644527 36.902557 37.800762 6752261 36.988853
"2015-10-26" 38.132824 38.290691 36.537834 36.586826 4126086 35.800987
"2015-10-27" 36.0098 36.042461 34.806751 34.844856 8197245 34.096436
"2015-10-28" 34.866631 35.498096 34.360371 34.855743 6266926 34.107094
"2015-10-29" 34.888405 36.379967 34.823082 36.222099 3405431 35.444099
"2015-10-30" 36.069679 36.3092 35.220467 35.966248 3886908 35.193745
"2015-11-02" 35.743057 36.684811 35.694065 36.080566 2620297 35.305607
"2015-11-03" 36.178551 36.249321 35.215023 35.634186 4389328 34.868813
"2015-11-04" 35.715839 36.641262 35.438213 36.3092 3890031 35.529327
"2015-11-05" 36.124115 37.512249 35.748505 36.73925 3261410 35.950142
"2015-11-06" 36.46162 36.94611 36.096897 36.603157 2165088 35.816967
"2015-11-09" 36.477955 37.016876 35.928143 36.3092 2384793 35.529327
"2015-11-10" 36.194881 36.918888 36.113228 36.3092 2891071 35.545315
"2015-11-11" 36.222099 36.303757 34.463799 34.637997 2264470 33.909279
"2015-11-12" 33.892216 34.637997 33.78334 33.919434 2323989 33.205826
"2015-11-13" 33.854111 34.398476 33.391399 33.91399 1823774 33.200508
"2015-11-16" 34.011974 34.697876 33.756123 34.561787 2683857 33.83466
"2015-11-17" 34.305935 35.040829 33.059338 33.168209 3939263 32.470413
"2015-11-18" 33.385956 33.745235 32.24823 33.021229 4208934 32.326519
"2015-11-19" 32.732716 33.244419 32.17202 32.422428 1932891 31.740316
"2015-11-20" 32.367992 32.928688 31.796408 32.014153 2534325 31.340633
"2015-11-23" 32.019596 32.623844 31.785521 32.117584 2631503 31.441883
"2015-11-24" 32.046814 32.514969 31.170385 32.400654 3301456 31.719004
"2015-11-25" 32.008709 32.035927 31.551443 31.676647 2508791 31.010223
"2015-11-27" 31.426237 31.665758 31.11595 31.252041 925664 30.594553
"2015-11-30" 31.420795 31.731083 30.990746 31.148611 2771666 30.493296
"2015-12-01" 31.077845 31.633097 30.93631 31.219379 2970796 30.562578
"2015-12-02" 30.892759 30.952641 29.537289 29.635275 3721395 29.011801
"2015-12-03" 29.749592 30.179642 29.041916 29.237888 2736028 28.622778
"2015-12-04" 28.796951 29.929232 28.551987 29.733261 3759604 29.107723
"2015-12-07" 28.976591 29.112684 28.203592 28.894938 3995659 28.287046
"2015-12-08" 28.464888 29.031029 28.165487 28.513882 6447503 27.913998
"2015-12-09" 30.190529 30.190529 27.185629 28.170931 8042019 27.578262
"2015-12-10" 28.078388 28.949373 27.82798 28.486664 5002151 27.88735
"2015-12-11" 27.969517 28.296135 26.929777 27.332607 4715946 26.75758
"2015-12-14" 27.038651 27.299946 26.096897 26.167665 4636588 25.617142
"2015-12-15" 26.401743 26.771912 25.75939 26.29287 6327363 25.739714
"2015-12-16" 26.434404 26.532391 25.710398 26.243876 4960819 25.69175
"2015-12-17" 26.194883 26.38541 25.639629 25.993467 4948511 25.446613
"2015-12-18" 26.009798 26.973326 25.928144 26.630377 6347937 26.070124
"2015-12-21" 26.739248 27.027763 26.183996 26.978769 4238510 26.411184
"2015-12-22" 26.918888 27.283615 26.439848 26.505171 4028174 25.947546
"2015-12-23" 27.109419 28.279804 26.984213 28.247143 3258654 27.652874
"2015-12-24" 28.241697 28.633642 28.089275 28.274361 1661750 27.67952
"2015-12-28" 28.121939 28.432226 27.626566 28.328796 3258838 27.732807
"2015-12-29" 28.976591 29.216112 28.617311 28.840502 3556065 28.233749
"2015-12-30" 28.334242 28.824169 27.849754 27.985846 2629482 27.39707
"2015-12-31" 27.991289 28.513882 27.800762 28.37779 2240589 27.780775
"2016-01-04" 28.170931 29.031029 28.160044 28.933043 4156764 28.324341
"2016-01-05" 29.123571 29.221558 28.426783 28.633642 2742274 28.031237
"2016-01-06" 27.746326 27.746326 26.848122 26.962439 3777056 26.395195
"2016-01-07" 26.537832 28.36146 26.29287 28.236256 5177401 27.642212
"2016-01-08" 28.388678 30.038107 28.388678 29.640718 6101044 29.017132
"2016-01-11" 29.515514 29.771366 28.165487 28.606424 7469058 28.004597
"2016-01-12" 28.677191 29.085464 26.978769 27.795319 5281926 27.210552
"2016-01-13" 28.05117 28.76429 27.305389 27.849754 5028788 27.263844
"2016-01-14" 28.067501 28.606424 27.63201 28.328796 4411923 27.732807
"2016-01-15" 27.446924 28.742516 27.147524 28.579205 3511977 27.977947
"2016-01-19" 28.829615 29.28688 28.105606 29.003811 4112859 28.393623
"2016-01-20" 28.405008 30.598803 27.974958 30.185083 5219836 29.550041
"2016-01-21" 30.272182 31.605879 29.695154 30.293959 8286156 29.656628
"2016-01-22" 31.241154 32.014153 30.756668 31.594992 7070613 30.930292
"2016-01-25" 30.816549 31.720196 30.615133 30.636908 4432314 29.992361
"2016-01-26" 31.899837 33.456722 31.355471 33.347851 4515346 32.646271
"2016-01-27" 33.336964 33.903103 32.221012 32.645618 3892787 31.958817
"2016-01-28" 33.973869 34.19706 31.986935 32.634731 3924199 31.948162
"2016-01-29" 33.146435 33.636364 32.705498 33.609146 4117268 32.902077
"2016-02-01" 33.429504 33.429504 32.008709 32.596626 6548170 31.910849
"2016-02-02" 31.578661 32.133915 30.996189 31.633097 5891075 30.96759
"2016-02-03" 32.514969 33.293411 31.23571 33.157322 5723908 32.459743
"2016-02-04" 33.467609 34.006531 31.763744 32.5313 9014710 31.846897
"2016-02-05" 32.384323 33.418617 31.703865 32.542187 4444254 31.857557
"2016-02-08" 32.052258 32.710941 31.692978 32.536743 4771791 31.852219
"2016-02-09" 31.910725 32.291779 30.348394 31.01252 4205077 30.360071
"2016-02-10" 30.854654 32.128471 30.342951 31.997824 3572414 31.324642
"2016-02-11" 31.497005 31.937943 30.130648 31.099619 3081568 30.445335
"2016-02-12" 31.605879 32.253674 30.941753 32.177464 2051929 31.517057
"2016-02-16" 32.721828 32.906914 31.954273 32.836147 3427842 32.162209
"2016-02-17" 33.179096 34.022861 32.525856 33.968426 3372732 33.271255
"2016-02-18" 33.892216 34.06097 32.308109 33.162766 2364954 32.48214
"2016-02-19" 32.253674 32.389767 31.8454 32.057701 15996045 31.399752
"2016-02-22" 32.465977 32.961349 32.193794 32.787151 5429621 32.114235
"2016-02-23" 32.694611 32.770821 30.195972 30.212303 6706520 29.592232
"2016-02-24" 29.678823 31.219379 29.515514 31.11595 4198831 30.477324
"2016-02-25" 30.854654 31.13228 29.847578 30.582472 3844841 29.9548
"2016-02-26" 31.028851 31.224823 30.321177 30.909092 3225772 30.274721
"2016-02-29" 31.197605 31.213936 29.820358 30.342951 5287253 29.720198
"2016-03-01" 30.794773 31.578661 29.602613 31.475231 3774851 30.829237
"2016-03-02" 31.110506 32.117584 31.028851 32.090366 3319459 31.431747
"2016-03-03" 32.030483 32.857922 31.551443 32.487751 4675532 31.820974
"2016-03-04" 32.60207 33.119217 30.658684 30.669571 10543278 30.040112
"2016-03-07" 30.691345 33.543819 30.691345 33.456722 8092352 32.770061
"2016-03-08" 33.130104 33.130104 31.420795 31.551443 4619137 30.903881
"2016-03-09" 32.24823 32.623844 31.268372 31.518782 2971899 30.871895
"2016-03-10" 31.633097 32.770821 30.909092 32.656506 3409105 31.986267
"2016-03-11" 33.081112 33.434948 32.569408 33.320629 2988432 32.636753
"2016-03-14" 32.759933 33.696243 32.656506 33.043007 2530100 32.364838
"2016-03-15" 32.607513 34.099075 32.275448 34.066414 2281738 33.367241
"2016-03-16" 34.164398 35.563419 34.082745 35.231354 4055912 34.50827
"2016-03-17" 35.672291 35.960808 34.447468 35.144257 2163251 34.422955
"2016-03-18" 35.481766 36.205769 35.264015 35.78661 4789243 35.052128
"2016-03-21" 35.508984 35.73217 34.109962 34.474686 2583557 33.767128
"2016-03-22" 34.246052 35.008163 34.175285 34.692432 1841041 33.980408
"2016-03-23" 34.594448 34.991837 34.229721 34.322266 2045316 33.61784
"2016-03-24" 33.652695 35.416439 33.48394 35.144257 3467338 34.422955
"2016-03-28" 35.100708 35.606968 34.616222 35.563419 2757153 34.833527
"2016-03-29" 35.035385 36.21666 34.763203 36.183994 3675653 35.441353
"2016-03-30" 36.565052 37.158409 35.737617 36.107784 2767992 35.366714
"2016-03-31" 36.102341 36.701141 35.813828 36.614044 2487298 35.862583
"2016-04-01" 35.960808 36.537834 35.737617 36.330975 2329867 35.58532
"2016-04-04" 36.532391 36.96244 35.792053 35.998913 2103549 35.260078
"2016-04-05" 35.819271 35.922699 34.92651 35.07349 2689001 34.353645
"2016-04-06" 35.269463 35.634186 34.556343 35.084377 3030315 34.364315
"2016-04-07" 34.980946 35.928143 34.790421 35.454544 3377325 34.726879
"2016-04-08" 35.960808 36.575939 35.890038 36.570496 2537264 35.819923
"2016-04-11" 36.788242 36.848122 35.351116 35.552532 2662180 34.822865
"2016-04-12" 35.86282 37.893303 35.650517 37.561241 2472786 36.79034
"2016-04-13" 37.550354 37.550354 36.205769 37.114861 3119042 36.353119
"2016-04-14" 37.071312 37.250954 35.808384 36.499729 2544796 35.75061
"2016-04-15" 36.069679 36.679371 35.944473 36.129559 1868229 35.388042
"2016-04-18" 35.204136 36.853565 35.013611 36.782799 1479152 36.027866
"2016-04-19" 37.049538 37.75177 36.918888 37.45237 1999023 36.683697
"2016-04-20" 37.131191 37.610233 36.782799 37.240067 1884027 36.475761
"2016-04-21" 37.348938 37.4687 36.145889 36.412628 2396918 35.665298
"2016-04-22" 36.646706 37.414261 36.200329 37.272728 1885864 36.507748
"2016-04-25" 37.103973 37.294502 36.532391 37.261841 1972754 36.497078
"2016-04-26" 37.463257 38.018509 37.076756 37.729996 3136678 36.955627
"2016-04-27" 38.094719 39.477409 37.849754 39.433861 4626117 38.624519
"2016-04-28" 38.802395 39.842133 37.610233 38.138268 5849192 37.355518
"2016-04-29" 38.317909 38.796951 37.240067 38.160046 3602173 37.376854
"2016-05-02" 37.898746 38.013065 37.234623 37.675556 3369425 36.902306
"2016-05-03" 37.016876 37.359825 36.287426 37.033207 27566573 36.27314
"2016-05-04" 37.256397 38.170933 37.027763 37.120304 5274946 36.358448
"2016-05-05" 37.838867 38.356014 37.457813 37.866085 3288046 37.088928
"2016-05-06" 37.806206 39.085464 37.457813 37.849754 2837614 37.072929
"2016-05-09" 37.724552 38.062057 36.929775 37.936855 2519997 37.158245
"2016-05-10" 38.350571 38.813282 37.920525 38.747959 2413634 37.952698
"2016-05-11" 38.350571 38.747959 37.980404 38.236256 2566473 37.467293
"2016-05-12" 38.639084 39.363091 38.029396 38.454002 2249223 37.680656
"2016-05-13" 38.214481 38.698967 37.996735 38.12738 1806138 37.360603
"2016-05-16" 38.48122 38.813282 37.915077 38.023952 2568677 37.259247
"2016-05-17" 38.154598 39.237888 37.925964 39.172565 3646996 38.384769
"2016-05-18" 39.003811 39.363091 38.029396 38.263474 2434392 37.493958
"2016-05-19" 37.871529 37.964073 37.17474 37.735439 2077096 36.976536
"2016-05-20" 38.083832 38.094719 37.229179 37.806206 2521650 37.045887
"2016-05-23" 37.577572 37.925964 37.267284 37.653782 3420494 36.89653
"2016-05-24" 37.898746 38.361458 37.425152 38.236256 3026274 37.467293
"2016-05-25" 38.63364 38.976593 38.448559 38.927601 2136064 38.144726
"2016-05-26" 38.998367 40.13065 38.922157 39.804028 5320319 39.003532
"2016-05-27" 39.79314 40.010887 39.384869 39.825802 2402612 39.02486
"2016-05-31" 40.038105 40.054436 39.412086 39.874798 4988190 39.07288
"2016-06-01" 39.597168 40.391945 39.461079 39.874798 4779323 39.07288
"2016-06-02" 39.608055 40.174198 39.096352 40.168755 2810977 39.36092
"2016-06-03" 40.14698 40.190529 39.722374 40.125202 1895049 39.318249
"2016-06-06" 40.615131 40.615131 39.978226 40.326618 1584045 39.515614
"2016-06-07" 40.495373 41.099621 40.22319 40.952641 3543940 40.129051
"2016-06-08" 41.241154 41.317364 40.484486 40.8601 3590600 40.038361
