"Index" "CLOpen" "CLHigh" "CLLow" "CLClose" "CLVolume" "CLAdjusted"
"2012-01-31" 68.589996 68.959999 68.190002 68.660004 991000 52.577312
"2012-02-01" 68.779999 69.599998 68.760002 69.129997 707200 52.937237
"2012-02-02" 69.040001 69.339996 68.580002 68.730003 709200 52.630917
"2012-02-03" 69.980003 70.889999 69.519997 69.860001 1258400 53.496227
"2012-02-06" 69.559998 69.709999 69.239998 69.410004 1173800 53.151653
"2012-02-07" 69.489998 69.669998 69.349998 69.57 884300 53.274166
"2012-02-08" 69.589996 69.650002 68.25 68.379997 1182900 52.362896
"2012-02-09" 68.379997 68.599998 67.900002 68.449997 795700 52.416508
"2012-02-10" 68.019997 68.18 67.470001 67.75 701200 51.88047
"2012-02-13" 68.099998 68.220001 67.889999 68.07 486500 52.125515
"2012-02-14" 68.160004 68.529999 67.620003 68.089996 985500 52.140835
"2012-02-15" 68.040001 68.43 67.800003 68.370003 905900 52.355255
"2012-02-16" 68.370003 68.699997 68.139999 68.610001 525000 52.539055
"2012-02-17" 68.879997 68.879997 68.160004 68.489998 838500 52.447144
"2012-02-21" 68.669998 68.760002 67.599998 67.709999 664900 51.849834
"2012-02-22" 67.699997 67.82 67.199997 67.610001 808600 51.773273
"2012-02-23" 67.68 68.410004 67.459999 68.110001 801400 52.156158
"2012-02-24" 68.120003 68.150002 67.690002 67.790001 1190300 51.911114
"2012-02-27" 67.5 67.790001 67.199997 67.290001 1255400 51.528225
"2012-02-28" 67.400002 67.879997 67.269997 67.809998 803700 51.926399
"2012-02-29" 67.540001 67.989998 67.459999 67.610001 1274000 51.773273
"2012-03-01" 67.599998 67.93 67.440002 67.75 887000 51.88047
"2012-03-02" 67.68 67.879997 67.300003 67.529999 819000 51.711998
"2012-03-05" 67.5 68.110001 67.449997 67.919998 538500 52.010651
"2012-03-06" 67.660004 68.010002 67.5 67.800003 810200 51.918758
"2012-03-07" 67.709999 67.82 67.32 67.559998 904900 51.734985
"2012-03-08" 67.800003 67.919998 67.349998 67.809998 650100 51.926399
"2012-03-09" 67.809998 67.919998 67.459999 67.910004 621100 52.002998
"2012-03-12" 67.790001 68.290001 67.790001 68.139999 770700 52.179115
"2012-03-13" 68.209999 68.639999 68.150002 68.629997 822300 52.554344
"2012-03-14" 68.559998 68.790001 68.290001 68.410004 619600 52.385891
"2012-03-15" 68.410004 68.879997 68.330002 68.75 663400 52.646229
"2012-03-16" 68.910004 68.910004 67.839996 68.209999 1235800 52.232716
"2012-03-19" 68.209999 68.279999 67.43 67.839996 995500 51.949383
"2012-03-20" 67.489998 68.18 67.419998 68.080002 808900 52.133183
"2012-03-21" 68 68.599998 67.809998 68.290001 683200 52.293987
"2012-03-22" 67.919998 68.360001 67.919998 68.209999 630800 52.232716
"2012-03-23" 68.230003 68.239998 67.650002 67.989998 654500 52.06427
"2012-03-26" 68.139999 68.470001 67.870003 68.32 905300 52.316956
"2012-03-27" 68.5 68.800003 68.050003 68.150002 1005700 52.186794
"2012-03-28" 68.199997 68.709999 68.199997 68.410004 995000 52.385891
"2012-03-29" 68.209999 68.650002 67.68 68.349998 995800 52.339928
"2012-03-30" 68.57 68.980003 68.449997 68.75 790100 52.646229
"2012-04-02" 68.480003 70.089996 68.309998 69.32 1407800 53.082714
"2012-04-03" 69.339996 70.080002 69.290001 69.699997 1021900 53.373699
"2012-04-04" 69.419998 69.529999 69.050003 69.059998 689700 52.883621
"2012-04-05" 69 69 68.309998 68.959999 1018100 52.807049
"2012-04-09" 68.529999 68.870003 68.309998 68.870003 998800 52.738144
"2012-04-10" 68.870003 69 68.510002 68.879997 1213800 52.745777
"2012-04-11" 69.099998 69.529999 69.07 69.480003 912500 53.20525
"2012-04-12" 69.510002 69.849998 69.080002 69.849998 3043100 53.488567
"2012-04-13" 69.720001 70.360001 69.610001 70.230003 3412100 53.779583
"2012-04-16" 70.330002 70.400002 69.93 70.080002 3218800 53.664696
"2012-04-17" 70.169998 70.349998 69.75 70.339996 1048300 53.8638
"2012-04-18" 70.18 70.550003 69.93 70.389999 540300 53.902088
"2012-04-19" 70.18 70.589996 69.910004 70 750900 53.603447
"2012-04-20" 70.190002 70.650002 69.949997 70.239998 1348400 53.787224
"2012-04-23" 69.5 69.5 68.779999 69.019997 1002700 53.308369
"2012-04-24" 69.260002 69.57 69.120003 69.43 744200 53.625046
"2012-04-25" 69.75 69.980003 69.440002 69.82 486200 53.926258
"2012-04-26" 69.75 70.300003 69.669998 70.040001 558700 54.096165
"2012-04-27" 69.839996 70.220001 69.720001 69.779999 822300 53.89534
"2012-04-30" 69.849998 70.120003 69.470001 70.099998 1293500 54.142513
"2012-05-01" 69.989998 70.489998 69.900002 70.019997 1357100 54.080715
"2012-05-02" 68.730003 68.75 66.75 67.800003 3932100 52.366077
"2012-05-03" 67.940002 68.190002 66.720001 67.029999 1702100 51.771362
"2012-05-04" 66.949997 67.5 66.809998 67.459999 1507000 52.103485
"2012-05-07" 67.419998 68.25 67.300003 68.169998 1431000 52.651855
"2012-05-08" 67.940002 68.610001 67.739998 68.489998 1486200 52.899014
"2012-05-09" 68.239998 68.739998 68.010002 68.360001 970100 52.798607
"2012-05-10" 68.68 68.860001 68.360001 68.519997 711700 52.922173
"2012-05-11" 68.519997 68.779999 68.339996 68.559998 605400 52.953075
"2012-05-14" 68.339996 69.230003 68.309998 69.07 1090700 53.346977
"2012-05-15" 68.910004 69.370003 68.879997 69.040001 825800 53.323792
"2012-05-16" 69.120003 69.330002 68.5 68.639999 974400 53.014866
"2012-05-17" 68.650002 68.959999 67.809998 67.82 929700 52.381538
"2012-05-18" 68 68.489998 67.400002 67.639999 894000 52.2425
"2012-05-21" 67.900002 68.360001 67.379997 68.290001 872400 52.744545
"2012-05-22" 68.370003 68.879997 68.300003 68.410004 638400 52.837227
"2012-05-23" 68.379997 69.150002 68.330002 69 1400000 53.292923
"2012-05-24" 69 69.739998 68.860001 69.190002 936500 53.439663
"2012-05-25" 69.230003 70.07 69.230003 69.589996 908300 53.7486
"2012-05-29" 69.339996 69.830002 69.099998 69.510002 902500 53.68681
"2012-05-30" 69.269997 69.690002 68.839996 68.839996 1014900 53.169327
"2012-05-31" 68.720001 69.279999 68.650002 68.800003 1321600 53.138443
"2012-06-01" 68.870003 69.650002 68.830002 69.360001 2599300 53.570976
"2012-06-04" 69.080002 70.07 69.080002 69.980003 1641400 54.049812
"2012-06-05" 69.860001 70.089996 69.400002 69.959999 1133100 54.034378
"2012-06-06" 70.220001 71.059998 70.059998 71.050003 1303400 54.876263
"2012-06-07" 71.32 71.5 70.790001 71.349998 1287300 55.107971
"2012-06-08" 71.25 71.940002 71.129997 71.82 773000 55.470963
"2012-06-11" 71.93 72.019997 71.389999 71.43 816100 55.169758
"2012-06-12" 71.419998 71.82 71.150002 71.82 881900 55.470963
"2012-06-13" 71.720001 72.080002 71.410004 72.019997 1546500 55.625431
"2012-06-14" 72.199997 73.230003 72.139999 73.059998 1280800 56.428703
"2012-06-15" 73.349998 73.540001 72.489998 72.559998 1650600 56.042522
"2012-06-18" 72.68 72.860001 72.290001 72.849998 808300 56.266502
"2012-06-19" 72.660004 72.989998 72.220001 72.230003 1311800 55.787632
"2012-06-20" 72.129997 72.190002 71.330002 71.889999 1176700 55.525028
"2012-06-21" 71.910004 72.160004 70.940002 71.029999 747300 54.860809
"2012-06-22" 71.279999 71.449997 71.050003 71.139999 834200 54.945766
"2012-06-25" 70.989998 71.160004 70.300003 70.57 678300 54.50552
"2012-06-26" 70.769997 71.389999 70.620003 71.040001 752100 54.868538
"2012-06-27" 71.07 71.639999 71.010002 71.489998 650700 55.216095
"2012-06-28" 70.720001 71.879997 70.720001 71.879997 967700 55.517319
"2012-06-29" 72.220001 72.720001 72.089996 72.459999 854400 55.96529
"2012-07-02" 71.68 72.349998 71.120003 72.309998 808900 55.849415
"2012-07-03" 72.260002 72.839996 72.050003 72.669998 299800 56.127483
"2012-07-05" 72.599998 72.800003 72.300003 72.550003 440800 56.034786
"2012-07-06" 72.269997 72.449997 71.690002 72.18 809800 55.749016
"2012-07-09" 72.18 72.349998 71.919998 72.239998 430100 55.795364
"2012-07-10" 72.650002 72.730003 72.190002 72.330002 528300 55.86488
"2012-07-11" 72.309998 72.529999 71.980003 72.220001 532300 55.7799
"2012-07-12" 72.169998 72.68 72.059998 72.400002 936600 55.918934
"2012-07-13" 72.559998 73.489998 72.449997 73.080002 896000 56.44416
"2012-07-16" 72.879997 73.300003 72.599998 72.720001 746800 56.166107
"2012-07-17" 72.75 73.559998 72.5 73.32 724500 56.629505
"2012-07-18" 73.190002 73.629997 73.010002 73.230003 527300 56.55999
"2012-07-19" 73.290001 73.650002 72.760002 73.370003 1039500 56.668137
"2012-07-20" 73.040001 73.589996 72.580002 72.739998 1779900 56.181549
"2012-07-23" 71.669998 72.760002 71.5 72.650002 814700 56.610107
"2012-07-24" 72.580002 72.75 71.949997 72.279999 530700 56.321812
"2012-07-25" 72.389999 72.550003 71.730003 72.120003 614600 56.19714
"2012-07-26" 72.68 72.940002 72.540001 72.870003 773400 56.781555
"2012-07-27" 73.099998 73.550003 72.919998 73.120003 947000 56.976349
"2012-07-30" 73.07 73.589996 72.830002 73.040001 763200 56.914021
"2012-07-31" 72.959999 73.099998 72.599998 72.709999 617500 56.656868
"2012-08-01" 72.720001 72.900002 71.959999 72.160004 836000 56.228287
"2012-08-02" 72.160004 72.690002 71.720001 72.220001 651600 56.275047
"2012-08-03" 72.879997 73.07 71.709999 71.760002 880400 55.916595
"2012-08-06" 71.940002 72.099998 71.419998 71.480003 947500 55.698437
"2012-08-07" 71.449997 71.599998 70.519997 70.949997 1456900 55.285461
"2012-08-08" 70.839996 71.470001 70.739998 71.389999 650900 55.628296
"2012-08-09" 71.32 71.489998 70.919998 71.480003 555700 55.698437
"2012-08-10" 71.5 72.220001 71.260002 71.849998 688000 55.986729
"2012-08-13" 71.730003 71.900002 71.550003 71.82 474000 55.96336
"2012-08-14" 71.989998 72.75 71.709999 72.529999 1164200 56.516621
"2012-08-15" 72.360001 72.650002 71.839996 72.07 1232600 56.158176
"2012-08-16" 71.910004 72.349998 71.760002 72.209999 919300 56.267246
"2012-08-17" 72.120003 72.5 71.709999 72.389999 811200 56.407528
"2012-08-20" 72.279999 72.400002 71.889999 72.309998 488600 56.345161
"2012-08-21" 72.339996 72.559998 72.059998 72.099998 846600 56.181549
"2012-08-22" 71.959999 72.220001 71.720001 72.059998 502900 56.150379
"2012-08-23" 72.139999 72.260002 71.809998 71.970001 765600 56.08025
"2012-08-24" 71.82 72.5 71.75 72.309998 747400 56.345161
"2012-08-27" 72.300003 72.660004 72.300003 72.360001 579400 56.38414
"2012-08-28" 72.309998 72.610001 72.080002 72.190002 585900 56.251678
"2012-08-29" 72.059998 72.309998 71.75 72.089996 601300 56.173737
"2012-08-30" 72 72.470001 71.800003 72.300003 518800 56.337383
"2012-08-31" 72.480003 72.830002 72.309998 72.75 603100 56.68803
"2012-09-04" 72.93 73.209999 72.57 72.989998 764600 56.875046
"2012-09-05" 72.900002 73.099998 72.610001 72.900002 401800 56.804913
"2012-09-06" 73.199997 73.449997 72.93 73.440002 729700 57.225697
"2012-09-07" 73.410004 73.43 72.650002 72.779999 527300 56.711407
"2012-09-10" 72.57 72.730003 72.269997 72.32 539200 56.35297
"2012-09-11" 72.260002 72.260002 71.889999 72.110001 560500 56.189316
"2012-09-12" 72.239998 72.400002 71.550003 71.690002 634600 55.862076
"2012-09-13" 71.730003 71.980003 71.199997 71.949997 837700 56.064655
"2012-09-14" 72.339996 72.339996 70.449997 70.589996 992100 55.004932
"2012-09-17" 70.349998 70.510002 69.669998 70.099998 1942600 54.623112
"2012-09-18" 70.120003 71.190002 69.809998 70.949997 973100 55.285461
"2012-09-19" 71.019997 71.860001 70.879997 71.449997 671400 55.675045
"2012-09-20" 71.360001 72 71.25 71.75 572700 55.908829
"2012-09-21" 71.889999 72.18 71.199997 71.400002 1159500 55.636074
"2012-09-24" 71.349998 72.150002 71.349998 71.959999 691400 56.072453
"2012-09-25" 71.959999 72.309998 71.330002 71.389999 745500 55.628296
"2012-09-26" 71.400002 72.919998 71.400002 72.010002 698800 56.111412
"2012-09-27" 72.080002 72.18 71.360001 71.629997 521400 55.815323
"2012-09-28" 71.540001 72.080002 71.050003 72.050003 826100 56.14259
"2012-10-01" 72.169998 72.720001 71.860001 72.279999 759600 56.321812
"2012-10-02" 72.43 72.779999 72.199997 72.389999 479900 56.407528
"2012-10-03" 72.529999 73.25 72.440002 73 671800 56.882843
"2012-10-04" 73.220001 73.650002 73.059998 73.529999 554900 57.295811
"2012-10-05" 73.650002 73.879997 73.540001 73.739998 516000 57.459457
"2012-10-08" 73.919998 74.970001 73.599998 74.349998 1770100 57.934784
"2012-10-09" 74.470001 74.849998 73.580002 73.959999 1069800 57.630878
"2012-10-10" 73.949997 74.68 73.779999 73.980003 940800 57.646473
"2012-10-11" 74.389999 74.389999 73.779999 73.779999 710500 57.49062
"2012-10-12" 73.75 74.269997 73.599998 73.809998 591600 57.514
"2012-10-15" 73.910004 74.57 73.760002 74.330002 750100 57.919193
"2012-10-16" 74.5 74.900002 74.18 74.860001 872800 58.33218
"2012-10-17" 75 75.540001 74.809998 75.440002 802900 58.784138
"2012-10-18" 75.449997 75.900002 75.029999 75.629997 526800 58.932163
"2012-10-19" 75.57 75.580002 74.599998 74.989998 1324100 58.433498
"2012-10-22" 74.620003 74.620003 73.440002 73.82 808000 58.016933
"2012-10-23" 73.57 73.82 72.839996 73.190002 856600 57.521812
"2012-10-24" 73.300003 73.639999 72.660004 72.800003 1080800 57.215317
"2012-10-25" 73.339996 73.75 72.5 72.809998 695400 57.223167
"2012-10-26" 72.889999 72.980003 71.900002 72.099998 1026200 56.665165
"2012-10-31" 71.209999 73.470001 71 72.300003 1386100 56.822334
"2012-11-01" 72.470001 73.239998 72.080002 72.790001 1059700 57.207436
"2012-11-02" 73.139999 73.540001 72.82 73.050003 1295400 57.411785
"2012-11-05" 73.129997 73.610001 72.5 72.919998 810200 57.309608
"2012-11-06" 73 73.690002 72.910004 73.489998 702400 57.75758
"2012-11-07" 73.260002 73.559998 72.559998 73.110001 1103900 57.45895
"2012-11-08" 73.029999 73.300003 72.550003 72.629997 693200 57.081692
"2012-11-09" 72.629997 73.330002 72.510002 72.779999 589000 57.199585
"2012-11-12" 72.82 73.339996 72.610001 73.040001 674000 57.403927
"2012-11-13" 72.860001 73.870003 72.849998 73.470001 800800 57.741863
"2012-11-14" 73.480003 74 72.669998 72.790001 620800 57.207436
"2012-11-15" 72.699997 73.160004 72.529999 72.669998 845500 57.113136
"2012-11-16" 73.050003 74.290001 72.75 74.290001 1554900 58.386322
"2012-11-19" 74.470001 74.919998 73.720001 74.099998 1488600 58.236992
"2012-11-20" 74.150002 74.5 73.82 74.400002 680500 58.472797
"2012-11-21" 74.489998 74.660004 73.980003 74.339996 620300 58.425602
"2012-11-23" 74.5 74.669998 74.199997 74.650002 454600 58.669254
"2012-11-26" 74.199997 74.860001 74.080002 74.489998 701400 58.543507
"2012-11-27" 74.489998 74.959999 74.239998 74.629997 997000 58.65353
"2012-11-28" 74.57 75.199997 74.410004 75.169998 696800 59.077946
"2012-11-29" 75.300003 75.459999 74.919998 75.330002 865200 59.203712
"2012-11-30" 75.370003 76.459999 74.75 76.349998 3722400 60.005322
"2012-12-03" 76.449997 76.739998 75.949997 76.169998 989700 59.863869
"2012-12-04" 76.040001 76.360001 75.150002 75.510002 1053500 59.34515
"2012-12-05" 75.5 75.779999 75.18 75.620003 554700 59.431599
"2012-12-06" 75.540001 75.809998 75.330002 75.790001 457400 59.565228
"2012-12-07" 75.82 76.379997 75.690002 76.269997 589100 59.942474
"2012-12-10" 76.18 76.269997 75.610001 75.940002 636500 59.683105
"2012-12-11" 76.18 76.400002 75.82 76.07 513300 59.785278
"2012-12-12" 76.25 76.25 75.57 75.75 553000 59.53376
"2012-12-13" 75.989998 76.25 75.459999 75.519997 671200 59.35302
"2012-12-14" 75.230003 76.059998 75.080002 75.400002 546700 59.258694
"2012-12-17" 75.379997 76.019997 75.239998 75.599998 660700 59.41589
"2012-12-18" 75.68 76.540001 75.339996 76.470001 1419400 60.099648
"2012-12-19" 76.580002 76.580002 75.5 75.510002 922300 59.34515
"2012-12-20" 75.610001 75.959999 75.040001 75.339996 626900 59.211548
"2012-12-21" 75.239998 75.370003 74 74.019997 1717300 58.174126
"2012-12-24" 73.989998 74.040001 73.540001 73.629997 466500 57.867607
"2012-12-26" 73.660004 73.870003 72.949997 73.099998 552300 57.45108
"2012-12-27" 73.129997 73.370003 72.660004 73.089996 714100 57.443207
"2012-12-28" 72.870003 73.459999 72.620003 72.660004 616500 57.105278
"2012-12-31" 72.529999 73.25 72.199997 73.220001 720300 57.54538
"2013-01-02" 73.889999 74.089996 73.5 74.089996 1110900 58.229156
"2013-01-03" 74.010002 74.230003 73.669998 73.889999 778200 58.071953
"2013-01-04" 74.080002 74.709999 73.919998 74.709999 899300 58.716412
"2013-01-07" 74.639999 74.790001 74.169998 74.410004 718300 58.480618
"2013-01-08" 74.410004 74.650002 74.199997 74.629997 575300 58.65353
"2013-01-09" 74.809998 75.089996 74.629997 74.82 532400 58.802868
"2013-01-10" 74.940002 75.480003 74.709999 75.480003 2555600 59.32159
"2013-01-11" 75.470001 75.68 75.059998 75.68 2247900 59.478756
"2013-01-14" 75.809998 76.769997 75.589996 76.599998 2657600 60.201805
"2013-01-15" 76.989998 76.989998 76.440002 76.610001 675500 60.209675
"2013-01-16" 76.489998 76.699997 76.190002 76.199997 764900 59.887459
"2013-01-17" 76.489998 76.989998 76.220001 76.900002 655700 60.437592
"2013-01-18" 76.57 76.889999 75.949997 76.839996 836700 60.897251
"2013-01-22" 76.760002 77.099998 76.720001 77.099998 539600 61.103321
"2013-01-23" 77.019997 77.220001 76.809998 77.110001 508100 61.111237
"2013-01-24" 77.290001 77.779999 77.110001 77.169998 741000 61.158772
"2013-01-25" 77.610001 77.800003 77.040001 77.540001 830500 61.452011
"2013-01-28" 77.419998 77.949997 77.300003 77.839996 838400 61.689766
"2013-01-29" 77.830002 79 77.720001 78.82 885200 62.466431
"2013-01-30" 78.82 79.010002 78.339996 78.68 775800 62.355484
"2013-01-31" 78.419998 78.769997 78.019997 78.410004 1052400 62.141491
"2013-02-01" 79.029999 79.480003 78.849998 79.160004 1033800 62.735916
"2013-02-04" 80.860001 80.860001 79.639999 79.720001 1429800 63.179707
"2013-02-05" 80 80.230003 79.629997 79.989998 956800 63.393696
"2013-02-06" 79.760002 80.93 79.68 80.910004 1449600 64.122803
"2013-02-07" 80.610001 80.949997 80.459999 80.839996 560400 64.067322
"2013-02-08" 80.779999 81.339996 80.300003 80.730003 635400 63.980156
"2013-02-11" 80.519997 80.739998 80.160004 80.5 720000 63.797878
"2013-02-12" 80.629997 80.739998 80.080002 80.589996 743300 63.869209
"2013-02-13" 80.75 81.309998 80.620003 81.040001 863100 64.22583
"2013-02-14" 81.019997 81.5 80.949997 81.389999 794000 64.50322
"2013-02-15" 81.589996 82.220001 81.459999 81.75 1016500 64.788528
"2013-02-19" 81.75 82.620003 81.699997 82.540001 909400 65.414604
"2013-02-20" 82.400002 82.849998 82.169998 82.440002 615600 65.335373
"2013-02-21" 82.190002 82.629997 81.910004 82.370003 600900 65.279884
"2013-02-22" 82.370003 83.150002 82.269997 83.129997 650000 65.882225
"2013-02-25" 83.25 83.68 82.32 82.32 740100 65.240257
"2013-02-26" 82.800003 83.790001 82.489998 83.620003 1555400 66.270554
"2013-02-27" 83.43 84.550003 83 84.370003 951800 66.864899
"2013-02-28" 84.470001 84.949997 83.970001 84.010002 1406700 66.57962
"2013-03-01" 83.800003 84.169998 83.209999 83.980003 954000 66.55584
"2013-03-04" 83.800003 84.169998 83.260002 84.169998 825000 66.706413
"2013-03-05" 84.449997 84.900002 84.239998 84.769997 697400 67.181946
"2013-03-06" 84.660004 85.330002 84.599998 84.779999 742200 67.189865
"2013-03-07" 84.5 84.910004 84.080002 84.160004 1076100 66.698494
"2013-03-08" 84.410004 84.5 83.709999 84.209999 773100 66.738129
"2013-03-11" 84.260002 84.779999 84.199997 84.5 587200 66.967949
"2013-03-12" 84.550003 84.75 84.209999 84.349998 624300 66.84906
"2013-03-13" 84.419998 84.599998 83.93 83.940002 834800 66.524147
"2013-03-14" 83.980003 84.650002 83.860001 83.949997 655600 66.532074
"2013-03-15" 83.589996 83.900002 83.360001 83.720001 1070200 66.3498
"2013-03-18" 83.699997 84.07 83.360001 83.919998 777100 66.508301
"2013-03-19" 83.910004 84.599998 83.870003 84.480003 574600 66.952133
"2013-03-20" 84.690002 85.540001 84.660004 85.459999 718600 67.728752
"2013-03-21" 85.370003 85.709999 85.059998 85.360001 537900 67.649513
"2013-03-22" 85.629997 86.489998 85.489998 86.459999 627700 68.521271
"2013-03-25" 86.699997 86.889999 85.949997 86.379997 566300 68.457893
"2013-03-26" 86.5 87.589996 86.459999 87.540001 556600 69.377205
"2013-03-27" 87.190002 87.370003 86.839996 87.32 483300 69.202866
"2013-03-28" 87.379997 88.629997 87.150002 88.529999 706400 70.161819
"2013-04-01" 88.529999 88.550003 88 88.129997 553700 69.84478
"2013-04-02" 88.550003 89.330002 88.279999 89.169998 837500 70.669022
"2013-04-03" 89.290001 89.290001 86.830002 87 1233900 68.949272
"2013-04-04" 87.099998 87.610001 86.449997 87.080002 1042400 69.012634
"2013-04-05" 86.809998 86.989998 86.220001 86.610001 1040200 68.640175
"2013-04-08" 86.730003 87.370003 86.199997 87.360001 629900 69.23455
"2013-04-09" 87.300003 87.440002 86.110001 86.900002 687700 68.870018
"2013-04-10" 86.940002 87.889999 86.830002 87.730003 547200 69.527786
"2013-04-11" 87.690002 88.93 87.510002 88.690002 933500 70.288612
"2013-04-12" 88.449997 89.139999 88.099998 88.760002 682200 70.344101
"2013-04-15" 88.410004 88.809998 87.610001 87.610001 815500 69.432678
"2013-04-16" 88.160004 89.660004 87.82 89.529999 753900 70.95433
"2013-04-17" 89.32 89.32 87.839996 88.510002 626600 70.145973
"2013-04-18" 88.860001 89.110001 88.540001 88.839996 681300 70.407478
"2013-04-19" 88.779999 90.099998 88.769997 89.529999 1707600 70.95433
"2013-04-22" 89.059998 89.550003 88.480003 89.25 677500 71.241699
"2013-04-23" 89.489998 89.980003 88.540001 89.480003 668900 71.425278
"2013-04-24" 89.029999 89.239998 87.279999 87.419998 1206200 69.780922
"2013-04-25" 87.68 87.989998 86.809998 87.059998 1189100 69.493584
"2013-04-26" 87.18 87.5 86.379997 86.669998 951600 69.182274
"2013-04-29" 87.239998 87.589996 86.190002 86.260002 1082600 68.854996
"2013-04-30" 86.25 86.769997 85.370003 86.25 1556800 68.847031
"2013-05-01" 85.099998 87.510002 84.699997 85 1900700 67.849243
"2013-05-02" 85.029999 85.910004 84.75 85.839996 1023600 68.519722
"2013-05-03" 86.370003 86.790001 85.339996 86.190002 1122800 68.799156
"2013-05-06" 86.190002 86.470001 85.150002 85.330002 788400 68.112656
"2013-05-07" 85.5 86.349998 85.379997 85.959999 950300 68.615524
"2013-05-08" 86 86.059998 85.410004 85.959999 770600 68.615524
"2013-05-09" 85.940002 86.040001 85.419998 85.730003 937800 68.431953
"2013-05-10" 86.209999 86.400002 85.610001 86.150002 742000 68.767189
"2013-05-13" 86.050003 86.769997 85.639999 86.220001 712700 68.823067
"2013-05-14" 86.480003 88.230003 86.480003 88.110001 998500 70.331711
"2013-05-15" 87.589996 88.25 87.120003 88.050003 1197100 70.283836
"2013-05-16" 87.82 87.970001 87.199997 87.57 633400 69.900658
"2013-05-17" 87.550003 87.849998 86.599998 87.370003 951600 69.741028
"2013-05-20" 87.370003 87.400002 86.5 86.580002 609200 69.110443
"2013-05-21" 86.68 86.800003 85.5 86.199997 908300 68.807114
"2013-05-22" 86.099998 87.209999 85.879997 86.099998 730700 68.72728
"2013-05-23" 85.660004 86.339996 85.360001 85.980003 579000 68.6315
"2013-05-24" 85.959999 86.769997 85.769997 86.610001 6e+05 69.134384
"2013-05-28" 87.279999 87.68 86.75 87.099998 568300 69.525505
"2013-05-29" 86.699997 86.870003 84.580002 84.839996 960400 67.721512
"2013-05-30" 84.849998 85.650002 84.75 84.790001 673400 67.681595
"2013-05-31" 84.559998 84.68 83.080002 83.080002 1360900 66.316628
"2013-06-03" 83.150002 83.610001 82.099998 83.18 1360600 66.396469
"2013-06-04" 83.18 84.510002 83.099998 84.220001 1256600 67.226616
"2013-06-05" 84.010002 84.120003 83.07 83.099998 914600 66.332588
"2013-06-06" 83.099998 83.910004 82.599998 83.889999 734900 66.963219
"2013-06-07" 84.349998 84.849998 83.860001 84.470001 505500 67.426186
"2013-06-10" 84.589996 84.720001 83.970001 84.57 561400 67.505997
"2013-06-11" 84.040001 85.349998 83.730003 84.470001 433700 67.426186
"2013-06-12" 84.889999 85.239998 84.370003 84.379997 469200 67.354324
"2013-06-13" 84.300003 85.529999 84.160004 85.349998 622200 68.128632
"2013-06-14" 85.169998 85.639999 84.949997 85.389999 461700 68.160522
"2013-06-17" 85.769997 86.610001 85.599998 86.139999 663600 68.759239
"2013-06-18" 86.110001 86.150002 85.639999 85.849998 692200 68.52774
"2013-06-19" 85.790001 85.900002 84.050003 84.110001 890100 67.138809
"2013-06-20" 83.540001 83.949997 81.120003 81.690002 1296500 65.207115
"2013-06-21" 82.300003 82.949997 81.769997 82.580002 1119800 65.917526
"2013-06-24" 81.830002 82.75 81.300003 81.910004 976500 65.382721
"2013-06-25" 82.419998 82.580002 81.529999 82.279999 709200 65.67807
"2013-06-26" 82.779999 83.629997 82.779999 83.260002 697300 66.460312
"2013-06-27" 83.919998 84.5 83.300003 83.910004 716900 66.979164
"2013-06-28" 83.75 84 83.139999 83.139999 1740200 66.364532
"2013-07-01" 83.529999 84.169998 83.150002 83.800003 743000 66.891365
"2013-07-02" 83.68 84.050003 83.07 83.25 765400 66.452332
"2013-07-03" 83.099998 83.559998 82.529999 83.230003 460500 66.436371
"2013-07-05" 83.769997 83.849998 82.550003 83.82 467700 66.907333
"2013-07-08" 84.230003 84.660004 83.589996 84.309998 840800 67.298447
"2013-07-09" 84.709999 85.449997 84.610001 85.129997 672400 67.953003
"2013-07-10" 84.889999 85.160004 84.029999 84.699997 651600 67.609764
"2013-07-11" 85.529999 85.830002 85 85.339996 811000 68.120613
"2013-07-12" 85.279999 85.900002 85.050003 85.839996 2346400 68.519722
"2013-07-15" 86.07 86.389999 85.510002 86.300003 2457700 68.88694
"2013-07-16" 86.610001 86.910004 85.889999 86.839996 2538900 69.317963
"2013-07-17" 86.860001 87.029999 86 86.25 742800 68.847031
"2013-07-18" 86.25 87.099998 86.160004 87.019997 860900 69.461655
"2013-07-19" 87.019997 87.599998 86.599998 87.449997 2114800 69.804878
"2013-07-22" 86.470001 86.559998 85.709999 86.400002 791200 69.531296
"2013-07-23" 86.32 86.400002 85.300003 85.599998 819000 68.887474
"2013-07-24" 85.779999 85.790001 84.970001 85.120003 661200 68.501183
"2013-07-25" 84.839996 85.629997 84.790001 85.330002 726500 68.670181
"2013-07-26" 85.129997 85.989998 84.720001 85.970001 627900 69.185242
"2013-07-29" 85.800003 86.099998 85.550003 85.919998 474000 69.144989
"2013-07-30" 86.239998 86.739998 85.809998 86.029999 836900 69.233505
"2013-07-31" 86.230003 86.790001 85.779999 85.940002 1127600 69.161087
"2013-08-01" 86.699997 86.93 84.379997 84.830002 2019800 68.267784
"2013-08-02" 84.800003 85.349998 83.889999 85.32 1204300 68.662132
"2013-08-05" 85.169998 85.940002 84.989998 85.169998 885200 68.541405
"2013-08-06" 85.150002 85.82 85.099998 85.589996 937200 68.879402
