"Index" "SNOpen" "SNHigh" "SNLow" "SNClose" "SNVolume" "SNAdjusted"
"2015-02-09" 72.650002 73.800003 72.650002 73.370003 601510 69.823402
"2015-02-10" 73.379997 74.029999 72.544998 73.870003 485836 70.29924
"2015-02-11" 73.949997 74.153999 73.050003 73.660004 737355 70.09938
"2015-02-12" 72.150002 72.68 70.809998 72.610001 1943557 69.100136
"2015-02-13" 72.129997 73.654999 71.459999 73 1554677 69.471275
"2015-02-17" 73 73.410004 72.919998 73.169998 1838756 69.63308
"2015-02-18" 73.129997 73.410004 72.599998 72.669998 933950 69.157227
"2015-02-19" 72.709999 73.18 72.309998 72.910004 1534660 69.385628
"2015-02-20" 73.169998 73.709999 72.525002 73.57 958464 70.013748
"2015-02-23" 73.639999 74.459999 73.470001 74.290001 863368 70.698921
"2015-02-24" 74.110001 74.790001 74.110001 74.400002 693227 70.803612
"2015-02-25" 74.400002 75.110001 74.300003 74.330002 664108 70.737007
"2015-02-26" 74.260002 74.800003 72.510002 72.860001 889912 69.553268
"2015-02-27" 73.059998 73.190002 71.985001 72.300003 909861 69.018684
"2015-03-02" 72.410004 73.050003 72.080002 72.440002 1597643 69.152336
"2015-03-03" 72.290001 74.260002 72.230003 74.07 1190280 70.708359
"2015-03-04" 74.07 74.120003 72.919998 73.629997 726802 70.288315
"2015-03-05" 73.739998 73.760002 73.360001 73.529999 543753 70.192863
"2015-03-06" 73.300003 73.760002 73.029999 73.25 590450 69.925568
"2015-03-09" 73.150002 73.669998 72.959999 73.470001 779596 70.13559
"2015-03-10" 72.769997 72.834999 71.900002 72.290001 856270 69.00914
"2015-03-11" 72.300003 72.459999 71.779999 72.220001 787175 68.942314
"2015-03-12" 72.709999 73.019997 72.160004 72.470001 494118 69.180969
"2015-03-13" 72.349998 72.419998 71.360001 71.910004 567580 68.646393
"2015-03-16" 72.269997 72.800003 71.580299 72.690002 635523 69.390984
"2015-03-17" 72.699997 72.699997 71.379997 71.739998 1108200 68.484108
"2015-03-18" 71.809998 71.809998 69.690002 70.82 1648456 67.60585
"2015-03-19" 70.5 70.57 69.769997 70.309998 1054143 67.118996
"2015-03-20" 70.489998 71.620003 70.349998 71.5 2213739 68.254997
"2015-03-23" 71.5 71.57 71.120003 71.120003 1204513 67.892242
"2015-03-24" 71.150002 72.099998 71.089996 71.230003 2436792 67.997253
"2015-03-25" 71.230003 71.230003 69.940002 70.25 628711 67.061714
"2015-03-26" 69.860001 69.989998 69.199997 69.379997 757076 66.231201
"2015-03-27" 69.230003 69.519997 68.599998 68.900002 1023611 65.773003
"2015-03-30" 69.029999 69.769997 68.970001 69.620003 737012 66.460327
"2015-03-31" 69.400002 69.440002 68.440002 68.559998 1017852 65.448433
"2015-04-01" 68.5 69.099998 67.690002 68.720001 844907 65.601151
"2015-04-02" 68.779999 69.625 68.480003 69.419998 784434 66.269394
"2015-04-06" 68.93 69.489998 68.809998 69.239998 1090788 66.097565
"2015-04-07" 69.190002 69.797997 68.830002 69.110001 893263 65.973465
"2015-04-08" 69.610001 70.699997 69.610001 70.18 2385072 66.994911
"2015-04-09" 70.050003 70.150002 68.849998 69.300003 1384437 66.154846
"2015-04-10" 69.459999 69.459999 68.68 69.010002 1072702 65.877998
"2015-04-13" 69.050003 70.230003 68.849998 69.559998 918977 66.40303
"2015-04-14" 69.160004 69.684998 68.809998 69.57 988047 66.412582
"2015-04-15" 69.610001 70.540001 69.339996 69.440002 959268 66.288498
"2015-04-16" 69.410004 69.949997 68.660004 69.900002 979966 66.727615
"2015-04-17" 69.559998 69.559998 68.290001 68.559998 955953 65.448433
"2015-04-20" 68.739998 69.860001 68.739998 69.720001 790133 66.555786
"2015-04-21" 69.730003 69.970001 68.720001 68.75 1037942 65.629791
"2015-04-22" 68.779999 70.080002 68.599998 69.879997 1185285 66.708519
"2015-04-23" 69.779999 70.730003 69.68 70.199997 732871 67.013985
"2015-04-24" 70.25 70.540001 69.699997 69.910004 727237 66.73716
"2015-04-27" 69.980003 70.25 68.970001 69.089996 667301 65.954376
"2015-04-28" 68.650002 69.339996 68.540001 68.900002 811939 65.773003
"2015-04-29" 68.709999 69.559998 68.419998 69.470001 842352 66.317123
"2015-04-30" 69.260002 70.519997 69.236 69.860001 1380172 66.68943
"2015-05-01" 70.089996 70.32 69.5 70.230003 677472 67.042641
"2015-05-04" 70.5 71.949997 70.410004 71.889999 1228283 68.627289
"2015-05-05" 71.919998 72.105003 70.68 70.730003 1503829 67.519951
"2015-05-06" 70.760002 70.959999 69.839996 69.989998 1437886 66.813522
"2015-05-07" 69.300003 69.970001 67.919998 68.040001 1985047 64.952026
"2015-05-08" 68.489998 68.690002 67.150002 68 2061699 64.913841
"2015-05-11" 68.110001 68.275002 66.959999 66.989998 1540484 63.949665
"2015-05-12" 66.860001 67.010002 65.879997 66.709999 3288884 63.682384
"2015-05-13" 66.629997 66.897499 66.160004 66.510002 2470813 63.491478
"2015-05-14" 66.599998 66.82 65.610001 66.139999 1643941 63.138256
"2015-05-15" 66.25 67.139999 65.809998 67.129997 1372517 64.083328
"2015-05-18" 67.239998 68.449997 67.18 68.349998 1023300 65.247955
"2015-05-19" 68.620003 68.620003 67.699997 67.879997 1604606 64.799271
"2015-05-20" 67.879997 68.474998 67.800003 68.32 1528324 65.219315
"2015-05-21" 68.029999 68.75 67.970001 68.610001 1130754 65.496155
"2015-05-22" 68.629997 68.849998 68.190002 68.400002 752771 65.2957
"2015-05-26" 68.190002 68.489998 66.809998 66.900002 932700 63.863762
"2015-05-27" 66.93 67.730003 66.724998 67.5 862678 64.658836
"2015-05-28" 67.309998 67.739998 67.220001 67.5 705553 64.658836
"2015-05-29" 67.339996 67.660004 66.620003 67.010002 1103611 64.189461
"2015-06-01" 67.059998 67.160004 66.459999 66.75 1028659 63.940411
"2015-06-02" 66.699997 67.57 66.330002 67.470001 1091900 64.630096
"2015-06-03" 67.690002 67.690002 66.839996 67 882393 64.179863
"2015-06-04" 66.839996 67.790001 66.529999 67.68 1111313 64.831238
"2015-06-05" 67.68 68.75 67.227997 68.730003 1407284 65.837067
"2015-06-08" 68.75 68.75 67.519997 67.760002 1069301 64.90789
"2015-06-09" 67.800003 67.947998 66.974998 67.279999 1195731 64.44809
"2015-06-10" 67.489998 67.68 66.699997 66.739998 942257 63.93082
"2015-06-11" 66.760002 67.022003 66.459999 66.889999 698469 64.074501
"2015-06-12" 66.660004 66.848 66.150002 66.68 586295 63.873348
"2015-06-15" 66.18 67.474998 66.120003 67.360001 960796 64.524727
"2015-06-16" 67.419998 67.57 66.830002 67.089996 573756 64.266083
"2015-06-17" 67.230003 67.68 66.831398 67.519997 492951 64.677986
"2015-06-18" 67.669998 67.870003 67.330002 67.68 861073 64.831238
"2015-06-19" 67.519997 67.720001 67.120003 67.25 1310112 64.41935
"2015-06-22" 67.660004 67.970001 67.080002 67.160004 850048 64.333145
"2015-06-23" 67.449997 67.5 66.699997 67.25 1716107 64.41935
"2015-06-24" 67.279999 67.410004 66.550003 66.660004 1054718 63.854183
"2015-06-25" 67.010002 67.089996 66.349998 66.650002 1066024 63.844601
"2015-06-26" 66.800003 67.349998 66.489998 67.010002 920019 64.189461
"2015-06-29" 66.559998 66.800003 64.589996 64.760002 1190188 62.034164
"2015-06-30" 65.190002 65.529999 64.470001 65.370003 1192197 62.618488
"2015-07-01" 65.830002 67.139999 65.529999 67.050003 1436724 64.227776
"2015-07-02" 67.68 68.449997 66.449997 67.089996 1331106 64.266083
"2015-07-06" 66.599998 68.046997 66.485001 66.779999 1003064 63.969143
"2015-07-07" 66.970001 67.269997 65.419998 67.199997 949372 64.37146
"2015-07-08" 66.730003 66.93 65.040001 65.32 1359575 62.570587
"2015-07-09" 65.919998 66.764999 65.360001 65.419998 1436698 62.666378
"2015-07-10" 65.870003 66.129997 65.370003 65.839996 820762 63.068695
"2015-07-13" 66.099998 66.650002 65.970001 66.309998 799477 63.518925
"2015-07-14" 66.080002 66.599998 65.709999 66.220001 836428 63.432697
"2015-07-15" 66.239998 66.57 65.760002 66.309998 843877 63.518925
"2015-07-16" 66.75 66.93 66.150002 66.769997 1001727 63.95956
"2015-07-17" 66.529999 66.949997 64.489998 64.860001 1396468 62.129959
"2015-07-20" 64.980003 65.610001 63.790001 64.290001 1037627 61.583942
"2015-07-21" 64.290001 64.459999 63.130001 63.330002 1177389 60.664352
"2015-07-22" 63.07 63.400002 62.419998 62.75 1418344 60.108768
"2015-07-23" 62.709999 62.950001 61.689999 61.82 956907 59.217915
"2015-07-24" 61.830002 61.939999 60.790001 61.200001 1293913 58.624004
"2015-07-27" 60.470001 62.52 60.400002 61.880001 2028506 59.275391
"2015-07-28" 62.220001 62.27 61.389999 62.049999 843806 59.438229
"2015-07-29" 62.139999 62.580002 61.490002 61.93 821950 59.323277
"2015-07-30" 61.709999 62.419998 61.310001 62.209999 631153 59.591492
"2015-07-31" 62.360001 62.639999 61.990002 62.580002 871565 59.945927
"2015-08-03" 62.73 62.830002 61.91 62.59 1222931 59.955498
"2015-08-04" 63.209999 64.519997 60.119999 61.169998 3212099 58.595264
"2015-08-05" 62.060001 62.060001 56.639999 57.540001 3904071 55.118061
"2015-08-06" 58 59.639999 53.869999 58.59 4436350 56.123859
"2015-08-07" 58.200001 60.372002 57.75 58.759998 3448314 56.286701
"2015-08-10" 59.169998 59.580002 58.119999 59.169998 1722845 56.679451
"2015-08-11" 58.84 59.130001 57.98 58.799999 1704139 56.325027
"2015-08-12" 58.330002 59.322498 58.323399 58.919998 1593568 56.439976
"2015-08-13" 58.830002 58.98 57.709999 57.959999 1436956 55.520382
"2015-08-14" 57.779999 58.130001 57.049999 57.52 1230466 55.098904
"2015-08-17" 57.400002 58.84 57.240002 58.669998 950094 56.200493
"2015-08-18" 58.540001 58.68 56.959999 57.009998 1813715 54.610371
"2015-08-19" 56.77 57.580002 56.549999 57.07 1273201 54.667843
"2015-08-20" 56.360001 56.360001 54.080002 54.23 2109849 51.947376
"2015-08-21" 53.75 55.139999 53.290001 54 1823636 51.727062
"2015-08-24" 51.740002 53.669998 51.32 51.720001 2076585 49.543034
"2015-08-25" 52.849998 52.849998 51.200001 51.380001 2426072 49.217339
"2015-08-26" 52.419998 52.630001 51.639999 52 2655736 49.811249
"2015-08-27" 52.66 52.98 51.220001 52.669998 2716564 50.677193
"2015-08-28" 52.68 53.662601 52.259998 53.18 1606169 51.1679
"2015-08-31" 53.080002 53.43 52.25 53.09 1255931 51.081303
"2015-09-01" 52.07 52.59 51.389999 51.779999 1520661 49.820873
"2015-09-02" 52.34 52.869999 51.790001 52.830002 1451378 50.831139
"2015-09-03" 53 54.529999 52.84 53.779999 1617034 51.745197
"2015-09-04" 53.02 53.52 52.52 52.869999 1128960 50.869625
"2015-09-08" 53.75 54.349998 53.43 53.860001 1154282 51.822174
"2015-09-09" 54.52 54.599998 53.43 53.59 1429408 51.562386
"2015-09-10" 53.66 53.865002 53.049999 53.349998 1091617 51.33147
"2015-09-11" 53.23 53.473999 52.310001 53.16 635492 51.148655
"2015-09-14" 53.16 53.16 52.34 52.619999 793726 50.629082
"2015-09-15" 52.77 53.169998 52.619999 53.080002 890517 51.07169
"2015-09-16" 53.09 53.939999 53.002602 53.23 991216 51.216011
"2015-09-17" 53.400002 53.82 52.82 52.93 1208185 50.927361
"2015-09-18" 52.330002 53.59 52.18 52.919998 2351162 50.917728
"2015-09-21" 53.139999 53.27 52.099998 52.5 1174926 50.513622
"2015-09-22" 51.950001 51.970001 50.98 51.029999 1243577 49.099243
"2015-09-23" 51.040001 51.209999 49.360001 49.389999 1609221 47.521294
"2015-09-24" 49.07 50.080002 48.794998 49.84 2122431 47.954273
"2015-09-25" 50.150002 50.2925 49.200001 49.580002 1702367 47.704109
"2015-09-28" 49.470001 49.700001 48.200001 48.27 909920 46.443672
"2015-09-29" 48.439999 48.66 47.619999 48.139999 1308289 46.318588
"2015-09-30" 48.669998 49.529999 48.639999 49.189999 1665534 47.328857
"2015-10-01" 49.189999 49.34 47.950001 48.419998 1790903 46.588001
"2015-10-02" 47.939999 49.919998 47.720001 49.799999 1715252 47.915783
"2015-10-05" 49.349998 51.709999 49 51.299999 2010158 49.359032
"2015-10-06" 51.299999 52.005001 51.18 51.66 1736282 49.705406
"2015-10-07" 52.07 54.790001 51.650002 54.619999 2330373 52.553417
"2015-10-08" 54.689999 56.244999 54.389999 55.75 3387949 53.640663
"2015-10-09" 55.689999 56.34 55.27 56.060001 1518497 53.938934
"2015-10-12" 56.200001 56.290001 54.720001 55.139999 1434854 53.053738
"2015-10-13" 54.950001 55.860001 54.5401 55.240002 964427 53.149963
"2015-10-14" 55.25 56.07 54.779999 55.220001 1035786 53.130711
"2015-10-15" 55.360001 56.509998 55.16 56.439999 912378 54.304554
"2015-10-16" 56.619999 56.619999 55.799999 56.080002 837595 53.958176
"2015-10-19" 55.849998 56.41 55.720001 55.959999 1117890 53.842716
"2015-10-20" 55.869999 57.09 55.530998 56.560001 1090091 54.420017
"2015-10-21" 56.82 56.91 55.919998 56.02 760181 53.900448
"2015-10-22" 56.09 56.695 55.75 56.669998 628739 54.525848
"2015-10-23" 57.060001 57.060001 56.459999 56.990002 877412 54.833748
"2015-10-26" 56.959999 57.279999 56.759998 57.139999 828552 54.978065
"2015-10-27" 57 57.740002 55.939999 56.779999 1248899 54.631691
"2015-10-28" 56.810001 58.18 56.580002 58.110001 1264797 55.911369
"2015-10-29" 58 59.578999 57.830002 59.279999 1749569 57.037102
"2015-10-30" 59.290001 60.34 58.580002 60.080002 1693381 57.806839
"2015-11-02" 60.060001 60.439999 59.509998 59.790001 1436930 57.527802
"2015-11-03" 59.75 61.400002 59.009998 61.240002 1296253 58.922943
"2015-11-04" 61.48 62.299999 58.490002 59.57 3698478 57.316135
"2015-11-05" 59.57 59.759998 56.980999 58.259998 1824748 56.055691
"2015-11-06" 58.040001 59.130001 57.639999 59.040001 1325701 56.806187
"2015-11-09" 61.509998 62 57.189999 58.380001 3085070 56.171154
"2015-11-10" 58.150002 58.720001 57.130001 58.619999 1593800 56.402069
"2015-11-11" 58.580002 58.810001 57.700001 57.889999 2070141 55.699688
"2015-11-12" 57.509998 58.330002 57.200001 57.439999 1080031 55.26672
"2015-11-13" 57.580002 58.099998 56.720001 56.830002 1607722 54.679802
"2015-11-16" 56.560001 57.220001 56.25 56.720001 1554043 54.573963
"2015-11-17" 56.639999 56.959999 55.34 55.740002 1351036 53.631042
"2015-11-18" 55.869999 56.720001 55.75 56.639999 1159947 54.496986
"2015-11-19" 56.790001 56.925999 55.380001 56.720001 1356701 54.573963
"2015-11-20" 56.939999 57.709999 56.5 57.68 1026661 55.497639
"2015-11-23" 57.68 58.529999 57.355 58.470001 1259531 56.257751
"2015-11-24" 58.25 58.27 57.110001 57.869999 1447954 55.68045
"2015-11-25" 57.540001 58.049999 56.98 57.970001 855852 55.999233
"2015-11-27" 57.810001 58.16 57.040001 57.740002 582931 55.777046
"2015-11-30" 57.560001 58.029999 56.650002 56.799999 1803685 54.869003
"2015-12-01" 57.23 57.349998 56.470001 56.889999 1442531 54.955948
"2015-12-02" 58.209999 58.209999 56.290001 57.25 1875753 55.303707
"2015-12-03" 57.23 57.52 55.759998 56.43 1858116 54.511585
"2015-12-04" 56.689999 59.139999 56.560001 59.02 2454839 57.013538
"2015-12-07" 58.82 58.965 57.700001 58.75 1098848 56.752716
"2015-12-08" 58.060001 58.389999 56.900002 56.939999 1036485 55.00425
"2015-12-09" 56.459999 57.974998 56.16 56.290001 1715359 54.376343
"2015-12-10" 56.220001 57.84 56.220001 57.07 937567 55.129822
"2015-12-11" 56.25 56.25 54.459999 54.619999 1231489 52.763119
"2015-12-14" 54.779999 55.299999 53 53.32 1287911 51.507317
"2015-12-15" 53.91 54.84 53.07 53.59 1186634 51.768131
"2015-12-16" 53.869999 55.34 53.43 55.029999 1009910 53.159176
"2015-12-17" 54.939999 55.59 53.5 54.279999 1104168 52.434677
"2015-12-18" 54.310001 54.66 53.720001 53.889999 2039572 52.057938
"2015-12-21" 53.939999 54.68 53.34 53.799999 1171225 51.970993
"2015-12-22" 53.849998 55.040001 53.740002 54.709999 1254895 52.850052
"2015-12-23" 55 55.349998 54.599998 55.279999 563460 53.400681
"2015-12-24" 55.419998 55.689999 55.169998 55.349998 218375 53.4683
"2015-12-28" 55.169998 55.799999 54.599998 55.139999 371776 53.265438
"2015-12-29" 55.549999 55.939999 54.910099 55.490002 526891 53.603542
"2015-12-30" 55.18 55.719002 54.639999 54.650002 634687 52.792103
"2015-12-31" 54.580002 55.68 54.380001 55.209999 840876 53.333054
"2016-01-04" 54.220001 55.110001 53.130001 53.84 1482914 52.009632
"2016-01-05" 53.970001 54.290001 53.299999 53.400002 1080985 51.584595
"2016-01-06" 52.470001 53.200001 51.330002 51.900002 1859148 50.135582
"2016-01-07" 50.950001 52.650002 50.810001 52.150002 1308868 50.377094
"2016-01-08" 52.470001 54.119999 52.290001 53.560001 2033624 51.739155
"2016-01-11" 53.889999 55.220001 52.900002 53.779999 1858006 51.951672
"2016-01-12" 54.049999 54.919998 53.685001 54.48 1308138 52.627876
"2016-01-13" 54.630001 55.240002 53.82 54.599998 1829401 52.743793
"2016-01-14" 54.73 57.299999 54.599998 57.099998 2015484 55.15881
"2016-01-15" 56.400002 56.400002 54.939999 56 1279923 54.096207
"2016-01-19" 56.869999 57.380001 55.325001 55.619999 1148936 53.729126
"2016-01-20" 54.68 56.77 53.73 56.16 1321873 54.250767
"2016-01-21" 56.130001 58.220001 55.389999 57.369999 1314665 55.419636
"2016-01-22" 58.139999 59.200001 58.029999 59.040001 1010013 57.032856
"2016-01-25" 58.900002 59 58.209999 58.610001 928521 56.617474
"2016-01-26" 58.610001 60.599998 58.540001 60.599998 1140099 58.539818
"2016-01-27" 60.18 61.560001 59.689999 60.049999 1074732 58.008522
"2016-01-28" 60.400002 60.564999 58.779999 59.310001 1129848 57.293674
"2016-01-29" 59.669998 60.970001 59.540001 60.970001 1521423 58.89724
"2016-02-01" 60.790001 62.52 60.029999 62.099998 1463815 59.988823
"2016-02-02" 61.700001 61.700001 59.900002 60.119999 1103009 58.076138
"2016-02-03" 60.540001 61.610001 60.130001 61.369999 1970227 59.283642
"2016-02-04" 61.540001 63.73 61.310001 61.689999 1957176 59.592762
"2016-02-05" 61.48 62.200001 60.75 61.529999 1939916 59.438206
"2016-02-08" 60.650002 60.98 57.860001 59.52 1658927 57.496536
"2016-02-09" 58.439999 58.459999 54.869999 55 2705742 53.130199
"2016-02-10" 53.98 54.849998 52 53.919998 2815711 52.086922
"2016-02-11" 53.080002 53.790001 52.205002 53.130001 2036948 51.323769
"2016-02-12" 53.689999 54.035 52.650002 53.720001 1160626 51.893719
"2016-02-16" 54.279999 54.52 52.619999 53.810001 2208375 51.980659
"2016-02-17" 54.200001 56.060001 54.200001 55.91 1529830 54.009262
"2016-02-18" 55.880001 56.509998 54.095001 55.32 1172467 53.439327
"2016-02-19" 55.299999 55.82 54.450001 55.130001 850511 53.255779
"2016-02-22" 55.5 56.84 55.470001 55.830002 2418450 53.931988
"2016-02-23" 57.130001 59.400002 56.34 58.040001 2856343 56.066849
"2016-02-24" 58 58.299999 56.560001 57.950001 1780156 55.979908
"2016-02-25" 57.860001 58.27 57.049999 57.799999 1552863 56.076931
"2016-02-26" 58.09 59.580002 57.877998 59.41 1343843 57.638935
"2016-02-29" 59.580002 60.599998 59 59.240002 1270081 57.474007
"2016-03-01" 60.119999 61.805 59.889999 61.259998 1458681 59.433781
"2016-03-02" 61.279999 61.34 59.869999 60.970001 1734119 59.152428
"2016-03-03" 61 63.490002 60.639999 62.939999 1550232 61.063698
"2016-03-04" 63.119999 64.379997 62.139999 62.919998 2507899 61.044296
"2016-03-07" 62.91 64.5 62.75 64.400002 1758647 62.480175
"2016-03-08" 63.900002 64.279999 62.529999 63.139999 1619012 61.257732
"2016-03-09" 63.560001 64.339996 63.150002 64.120003 704910 62.208523
"2016-03-10" 64.5 64.5 62.389999 63.34 653919 61.451778
"2016-03-11" 64 65 63.880001 64.660004 798631 62.732426
"2016-03-14" 64.410004 65.599998 64.050003 65.190002 1016379 63.24662
"2016-03-15" 64.410004 65.5 64.269997 65.089996 768000 63.149612
"2016-03-16" 65.629997 66.660004 64.75 65.540001 881813 63.586208
"2016-03-17" 65.650002 66.120003 65.230003 65.300003 1234999 63.353355
"2016-03-18" 65.68 66.989998 64.800003 64.989998 3608158 63.052586
"2016-03-21" 65.349998 65.989998 64.470001 64.919998 1140546 62.984673
"2016-03-22" 64.449997 64.959999 63.75 64.110001 1206942 62.198822
"2016-03-23" 64.160004 64.419998 63.130001 63.48 955522 61.587605
"2016-03-24" 62.970001 64.050003 62.290001 64.010002 798182 62.101803
"2016-03-28" 64.099998 65.059998 63.68 64.639999 732523 62.71302
"2016-03-29" 64.309998 64.934998 64.055 64.790001 577961 62.858551
"2016-03-30" 65.5 66.059998 64.599998 64.830002 619614 62.897362
"2016-03-31" 64.949997 66.769997 64.855003 65.5 1951157 63.547382
"2016-04-01" 65.309998 67.470001 64.970001 67.410004 1743165 65.400452
"2016-04-04" 68.440002 68.440002 67.019997 67.260002 1057979 65.254921
"2016-04-05" 66.699997 66.93 65.800003 66.68 1402011 64.692207
"2016-04-06" 66.470001 67.230003 65.720001 67.160004 1179905 65.157913
"2016-04-07" 66.959999 67.25 64.93 65.129997 1287420 63.188412
"2016-04-08" 65.419998 66.010002 64.800003 65.18 844634 63.236927
"2016-04-11" 65.660004 65.720001 64.769997 64.82 936622 62.887657
"2016-04-12" 64.790001 65.830002 64.269997 64.510002 1125313 62.586899
"2016-04-13" 64.400002 65.480003 63.639999 65.019997 807785 63.081696
"2016-04-14" 64.970001 65.339996 64.07 64.160004 1058913 62.247337
"2016-04-15" 64.059998 64.580002 63.700001 63.900002 684519 61.995083
"2016-04-18" 63.400002 64.709999 63.150002 64.040001 1114996 62.130917
"2016-04-19" 64.230003 65.419998 63.59 63.75 1016989 61.849564
"2016-04-20" 64.029999 64.18 63.060001 63.419998 1062838 61.529392
"2016-04-21" 63.52 64.449997 63.52 63.790001 581831 61.888363
"2016-04-22" 64.07 65.589996 64.059998 65.040001 1224361 63.101105
"2016-04-25" 64.589996 65.150002 63.290001 63.849998 783274 61.946568
"2016-04-26" 63.599998 64.300003 63.260101 64.139999 892484 62.227928
"2016-04-27" 64.239998 64.839996 63.540001 64.489998 676849 62.567493
"2016-04-28" 64.339996 65.089996 63.32 63.610001 790813 61.71373
"2016-04-29" 63.59 63.59 61.900002 62.349998 1390163 60.491291
"2016-05-02" 62.23 62.75 61.41 62.470001 951752 60.607708
"2016-05-03" 62.240002 62.279999 60.720001 60.860001 1419872 59.045708
"2016-05-04" 60.959999 62.150002 60.630001 61.080002 1632837 59.259155
"2016-05-05" 62.07 65.699997 62.07 63.060001 2940630 61.180126
"2016-05-06" 63.16 65.830002 62.740002 65.730003 1398565 63.770527
"2016-05-09" 65.529999 65.959999 64.660004 65.080002 1594544 63.139904
"2016-05-10" 65.510002 66.5 65.150002 66.449997 1129547 64.469063
"2016-05-11" 66.010002 66.410004 65.860001 66.25 1202273 64.275024
"2016-05-12" 66.480003 66.480003 64.410004 64.809998 924518 62.87796
"2016-05-13" 64.849998 65.43 64.379997 64.669998 934371 62.742134
"2016-05-16" 64.690002 64.769997 64.060501 64.260002 721784 62.344357
"2016-05-17" 63.959999 65.639999 63.959999 64.489998 666875 62.567493
"2016-05-18" 62.450001 62.950001 61.189999 62.279999 3106924 60.423374
"2016-05-19" 61.98 62.740002 61.299999 61.959999 1304336 60.112911
"2016-05-20" 62.18 62.744999 61.610001 62.09 1530825 60.239044
"2016-05-23" 61.939999 62.669998 61.720001 61.790001 1021190 59.947987
"2016-05-24" 62.450001 63.305 62.02 63.040001 763801 61.160717
"2016-05-25" 62.970001 63.75 62.790001 62.880001 874396 61.005493
"2016-05-26" 62.849998 63.360001 62.369999 62.669998 978864 61.044449
"2016-05-27" 62.849998 63.799999 62.299999 63.619999 510950 61.96981
"2016-05-31" 64.160004 64.580002 63.599998 64.339996 890357 62.671135
"2016-06-01" 63.889999 65.019997 63.799999 64.519997 1265578 62.846462
"2016-06-02" 64.110001 65.410004 64.099998 65.370003 1208448 63.674412
"2016-06-03" 65 65.529999 64.029999 65.43 899789 63.732868
"2016-06-06" 65.809998 66.139999 65.139999 65.57 648361 63.869232
"2016-06-07" 65.5 65.5 64.779999 64.839996 450760 63.158165
"2016-06-08" 64.870003 65.199997 64.210403 64.879997 810687 63.197124
"2016-06-09" 64.330002 65.160004 64.029999 64.860001 806998 63.177647
"2016-06-10" 64.290001 65.150002 63.5 63.959999 612771 62.300995
"2016-06-13" 63.849998 64.809998 62.860001 62.889999 659996 61.258747
"2016-06-14" 62.77 63.41 62.119999 62.950001 550911 61.317192
"2016-06-15" 63.18 64.370003 62.599998 64.199997 1021371 62.534763
"2016-06-16" 64.040001 64.599998 63.66 64.480003 980824 62.807503
"2016-06-17" 64 64.565002 63.84 63.970001 920990 62.310738
"2016-06-20" 64.75 65.660004 64.75 65.089996 812046 63.401684
"2016-06-21" 65.019997 65.790001 62.560001 63.209999 1990547 61.570442
"2016-06-22" 63.349998 64.080002 63.200001 63.419998 693724 61.774998
"2016-06-23" 63.200001 63.345001 61.389999 62.189999 1746371 60.5769
"2016-06-24" 60.380001 61.349998 59.990002 60.130001 2285216 58.570332
"2016-06-27" 59.419998 59.93 58.73 59.41 1566089 57.869011
"2016-06-28" 59.73 60.799999 59.090099 60.16 1150980 58.59956
"2016-06-29" 60.209999 61.025002 59.889999 60.970001 674969 59.388546
"2016-06-30" 61.5 62.82 61.5 62.27 933970 60.654831
"2016-07-01" 61.869999 63.73 60.779999 62.779999 1022820 61.1516
"2016-07-05" 62.299999 62.77 60.799999 61.740002 966819 60.138573
"2016-07-06" 61.630001 62.529999 61.145 62.259998 1248847 60.645084
"2016-07-07" 62.209999 63.290001 62 63.25 741991 61.609406
"2016-07-08" 63.93 64.650002 63.205002 64.410004 935288 62.739323
"2016-07-11" 64.779999 66.019997 64.324402 65.629997 943266 63.92767
"2016-07-12" 66.059998 66.699997 65.650002 66.209999 902934 64.492645
"2016-07-13" 66.639999 66.724998 65.949997 66.080002 838369 64.366013
"2016-07-14" 66.459999 67.139999 66.120003 66.75 655758 65.018631
"2016-07-15" 67.029999 67.089996 65.68 66.110001 747814 64.395218
"2016-07-18" 66.019997 67.339996 65.720001 65.830002 456190 64.12249
"2016-07-19" 65.739998 66.109901 65.389999 65.889999 495597 64.180931
"2016-07-20" 66.760002 66.879997 66.099998 66.629997 710667 64.901741
"2016-07-21" 66.370003 67.080002 66.230003 66.779999 621916 65.047836
"2016-07-22" 66.82 67.370003 66.339996 66.870003 485907 65.135513
"2016-07-25" 66.940002 67 65.949997 66.010002 605603 64.297829
"2016-07-26" 66.379997 66.889999 65.760002 66.870003 637573 65.135513
"2016-07-27" 66.550003 67.220001 65.830002 67.110001 1080849 65.369286
"2016-07-28" 66.889999 67.269997 66.050003 67.059998 782464 65.32058
"2016-07-29" 66.82 66.82 65.139999 66.059998 1449859 64.346512
"2016-08-01" 66 66.379997 65.059998 65.800003 1033295 64.093254
"2016-08-02" 65.860001 66.610001 65.43 66.519997 1295503 64.794586
"2016-08-03" 66.370003 68.339996 66.120003 67.199997 1946390 65.456947
"2016-08-04" 67.07 67.489998 66.019997 66.550003 1167764 64.823807
"2016-08-05" 66.790001 67.805 65.82 66.150002 1078195 64.434189
"2016-08-08" 66.32 66.779999 65.970001 66.169998 1565612 64.453667
"2016-08-09" 63.970001 63.990002 61.349998 61.470001 3818858 59.875572
"2016-08-10" 61.290001 63.095001 60.110001 62.110001 2239405 60.498978
"2016-08-11" 62.07 63.639999 61.950001 63.5 1547782 61.852924
