"Index" "YUOpen" "YUHigh" "YULow" "YUClose" "YUVolume" "YUAdjusted"
"2012-01-31" 45.859093 46.153847 45.319916 45.528397 4825657 37.938496
"2012-02-01" 45.830338 46.304817 45.600288 46.139469 4078273 38.447708
"2012-02-02" 45.995686 46.182602 45.636234 45.851906 4827466 38.208088
"2012-02-03" 46.376705 46.549244 45.866283 45.895039 5478593 38.244026
"2012-02-06" 45.758446 46.060387 45.334293 45.42775 7820619 37.85463
"2012-02-07" 46.649891 47.296909 46.362328 46.621136 17822327 38.849083
"2012-02-08" 47.081238 47.232208 46.132278 46.326385 8743270 38.603462
"2012-02-09" 46.398273 46.779297 46.333572 46.664268 8935506 38.885025
"2012-02-10" 46.376705 46.894321 46.225739 46.542057 5253668 38.783184
"2012-02-13" 46.743351 46.772106 46.340763 46.427032 4519081 38.687328
"2012-02-14" 46.326385 46.333572 45.492451 45.995686 7967509 38.327885
"2012-02-15" 46.161034 46.333572 45.557152 45.808769 5700179 38.172123
"2012-02-16" 45.772823 46.635513 45.744068 46.534866 4179955 38.77718
"2012-02-17" 46.67865 47.074047 46.534866 46.908699 7671087 39.088718
"2012-02-21" 47.059669 47.375988 46.937454 47.088425 4580146 39.238468
"2012-02-22" 46.966209 47.440689 46.800861 47.375988 5902569 39.478077
"2012-02-23" 47.332855 47.397556 46.887131 47.325665 4167297 39.436161
"2012-02-24" 47.296909 47.340042 46.951832 47.117184 3343408 39.26244
"2012-02-27" 46.887131 47.340042 46.73616 47.131561 2437449 39.27441
"2012-02-28" 47.124371 47.440689 47.052479 47.419125 2987312 39.514042
"2012-02-29" 47.440689 47.843277 47.167503 47.620419 4175365 39.681767
"2012-03-01" 47.613228 47.915169 47.440689 47.606037 3548858 39.669788
"2012-03-02" 47.541336 47.74263 47.411934 47.620419 2891750 39.681767
"2012-03-05" 47.627605 47.8936 47.455067 47.706684 2313789 39.753666
"2012-03-06" 47.232208 47.541336 46.786484 47.074047 4458016 39.226479
"2012-03-07" 47.088425 47.900791 46.980591 47.814522 4118473 39.843513
"2012-03-08" 47.426311 48.346512 47.318478 48.159595 4960028 40.131065
"2012-03-09" 48.569374 48.583752 48.2243 48.461536 2906077 40.382675
"2012-03-12" 48.583752 48.770668 48.037384 48.116463 2658340 40.095108
"2012-03-13" 48.475918 49.396118 48.389648 49.338604 4012757 41.11351
"2012-03-14" 49.460819 49.85622 49.029476 49.345795 4755829 41.119518
"2012-03-15" 49.626167 49.626167 48.914452 49.331417 2787147 41.107544
"2012-03-16" 49.367363 49.561466 48.964775 49.173256 3622164 40.975739
"2012-03-19" 49.266716 49.662113 48.885693 49.647736 2836945 41.371113
"2012-03-20" 49.446442 50.618259 49.439251 50.47448 5240175 42.06004
"2012-03-21" 50.373833 50.47448 50.057514 50.265995 3046290 41.886311
"2012-03-22" 50.165348 51.128685 50.165348 50.841122 4900076 42.365551
"2012-03-23" 50.905823 50.913013 50.050323 50.783607 3805637 42.317642
"2012-03-26" 50.884254 51.380302 50.819553 51.358734 3282621 42.796883
"2012-03-27" 51.473759 51.610352 50.733284 50.76923 5121940 42.305664
"2012-03-28" 50.776421 51.063984 50.352264 50.611073 4316829 42.173862
"2012-03-29" 50.323509 50.618259 50.115025 50.53199 2762943 42.107964
"2012-03-30" 50.898636 51.344357 50.596691 51.171818 4890756 42.641125
"2012-04-02" 51.114307 51.128685 50.244427 50.323509 5858057 41.934227
"2012-04-03" 50.345074 51.056793 50.273186 50.833931 5702126 42.359581
"2012-04-04" 50.452911 50.740475 50.186916 50.366642 3190398 41.970188
"2012-04-05" 50.316319 50.841122 50.158161 50.812366 3194988 42.341599
"2012-04-09" 50.086269 50.47448 50.086269 50.323509 2549564 41.934227
"2012-04-10" 50.14378 50.431343 49.187634 49.23077 4454260 41.023674
"2012-04-11" 49.453629 50.675774 49.352982 50.402588 5024431 42.175659
"2012-04-12" 50.503235 51.028038 50.230049 50.948959 3203056 42.632862
"2012-04-13" 50.884254 52.983463 50.841122 52.379581 8544078 43.829956
"2012-04-16" 52.55212 52.674335 51.531273 51.941051 7777498 43.463005
"2012-04-17" 52.78936 52.947521 52.041698 52.616821 6156844 44.028488
"2012-04-18" 52.271748 52.674335 52.199856 52.437096 7295100 43.878098
"2012-04-19" 51.358734 52.293316 51.028038 51.33717 11043705 42.957695
"2012-04-20" 51.92667 53.515457 51.617542 53.148815 11210208 44.473644
"2012-04-23" 52.861252 53.08411 52.336449 53.040977 5733563 44.383404
"2012-04-24" 52.825306 53.091301 51.818836 51.933861 6111219 43.456997
"2012-04-25" 52.25737 52.516174 51.876347 52.300503 5858336 43.76379
"2012-04-26" 52.329262 52.688713 52.02013 52.40115 3901755 43.848019
"2012-04-27" 52.444286 52.861252 52.034508 52.710281 3353423 44.106693
"2012-04-30" 52.566498 52.674335 52.070454 52.286125 2856140 43.751774
"2012-05-01" 52.49461 53.436378 52.393963 52.875629 3226842 44.245041
"2012-05-02" 52.703091 53.249462 52.573689 52.976276 3447733 44.329258
"2012-05-03" 53.199139 53.271027 51.387489 51.761322 7968344 43.312614
"2012-05-04" 51.552841 51.718189 50.891445 51.150253 4121255 42.801296
"2012-05-07" 51.121494 52.25737 50.927391 52.034508 4669448 43.541214
"2012-05-08" 51.710999 51.797268 50.905823 51.624729 5685852 43.198315
"2012-05-09" 51.035225 51.114307 50.503235 50.639828 5331842 42.374191
"2012-05-10" 51.01366 51.653488 50.877068 51.301224 3853348 42.927616
"2012-05-11" 51.114307 52.027317 51.092739 51.54565 3540512 43.132153
"2012-05-14" 51.114307 51.315601 50.107838 50.186916 4735660 41.99519
"2012-05-15" 50.179726 51.09993 50.079079 50.15097 4647331 41.965107
"2012-05-16" 50.222862 50.776421 50.194103 50.424156 3745407 42.193703
"2012-05-17" 50.359455 50.460102 48.820992 48.90007 6007312 40.918392
"2012-05-18" 48.950394 49.144501 48.332134 48.475918 6533249 40.56348
"2012-05-21" 48.648453 49.726814 48.346512 49.683681 4025276 41.574097
"2012-05-22" 50.007191 51.329979 49.798706 50.668583 6156705 42.398235
"2012-05-23" 50.230049 50.934578 49.935299 50.819553 3703120 42.524574
"2012-05-24" 51.063984 51.301224 49.978432 50.675774 6037496 42.404266
"2012-05-25" 50.337887 50.977715 50.337887 50.611073 2662513 42.350121
"2012-05-29" 50.869877 51.675053 50.855499 51.39468 3500312 43.005817
"2012-05-30" 50.963337 50.984901 50.438534 50.567936 3866841 42.314026
"2012-05-31" 50.560749 51.01366 50.007191 50.582314 4448001 42.326042
"2012-06-01" 48.698776 49.194824 46.268871 46.513302 18596001 38.921204
"2012-06-04" 45.808769 46.268871 45.125809 46.175411 8954423 38.638474
"2012-06-05" 45.887852 46.513302 45.81596 46.297626 4380259 38.740734
"2012-06-06" 46.843998 48.677212 46.779297 47.97987 8097428 40.148392
"2012-06-07" 48.734722 49.273903 47.864845 48.001438 4708535 40.166439
"2012-06-08" 46.649891 46.657082 44.838245 46.434219 15942947 38.855026
"2012-06-11" 46.91589 46.9734 45.57872 45.614666 7750374 38.169239
"2012-06-12" 45.600288 46.103523 45.34148 45.650612 6142795 38.199318
"2012-06-13" 45.672176 46.283249 44.931705 45.19051 4663328 37.814323
"2012-06-14" 45.348671 46.549244 45.305534 46.312008 5460649 38.752758
"2012-06-15" 46.685837 46.793674 46.254494 46.721783 4794499 39.095665
"2012-06-18" 46.462975 47.397556 46.398273 47.304096 4391248 39.582924
"2012-06-19" 47.59885 48.511864 47.35442 48.346512 6886702 40.455189
"2012-06-20" 48.389648 48.590942 46.987778 47.613228 6600295 39.841579
"2012-06-21" 47.792953 47.850468 46.685837 46.73616 4170914 39.107693
"2012-06-22" 47.519772 47.97987 47.203449 47.526958 4946396 39.769409
"2012-06-25" 46.930267 47.167503 46.484543 46.944645 4073265 39.282139
"2012-06-26" 47.109993 47.325665 46.721783 47.059669 3370671 39.378384
"2012-06-27" 46.951832 47.181885 46.117901 46.462975 3665841 38.879105
"2012-06-28" 46.046009 46.261681 45.168941 45.930984 5853467 38.433937
"2012-06-29" 45.528397 46.362328 44.248741 46.312008 12182239 38.752758
"2012-07-02" 46.20417 46.520489 45.528397 45.974117 4452591 38.470028
"2012-07-03" 45.664989 45.780014 44.622574 45.42775 4954464 38.012833
"2012-07-05" 45.291157 46.851185 45.291157 46.549244 6472601 38.951275
"2012-07-06" 46.369518 47.066856 46.103523 46.671459 5521575 39.053539
"2012-07-09" 46.728973 46.728973 45.43494 45.629044 6886424 38.181286
"2012-07-10" 45.981308 46.247303 45.154564 45.327103 6173258 37.928608
"2012-07-11" 45.269588 45.384617 44.399712 44.536304 8076702 37.436127
"2012-07-12" 44.191231 45.585911 43.88929 45.391804 10928809 38.155235
"2012-07-13" 45.370235 46.613949 45.147377 46.527679 6405694 39.110016
"2012-07-16" 46.29044 46.613949 45.895039 46.038822 5270221 38.699097
"2012-07-17" 46.211357 47.232208 45.887852 46.304817 7605710 38.922691
"2012-07-18" 46.333572 47.311287 46.067577 47.124371 9428059 39.61158
"2012-07-19" 45.600288 48.526241 45.593098 47.347233 17430899 39.79892
"2012-07-20" 47.059669 47.124371 45.794392 46.693027 12726537 39.249008
"2012-07-23" 45.830338 46.125092 45.334293 45.377426 6888232 38.143135
"2012-07-24" 45.549965 45.549965 44.766354 45.118622 4441880 37.925602
"2012-07-25" 45.183323 45.995686 45.183323 45.657799 4640654 38.378815
"2012-07-26" 46.254494 47.066856 46.254494 46.808052 5262709 39.345703
"2012-07-27" 46.836807 48.159595 46.757729 47.972683 5778214 40.324654
"2012-07-30" 48.001438 48.159595 47.476635 47.735443 4503780 40.125233
"2012-07-31" 47.620419 47.620419 46.549244 46.613949 7738550 39.182533
"2012-08-01" 46.858376 47.016537 46.34795 46.412655 5267578 39.013332
"2012-08-02" 46.254494 47.246586 46.125092 47.203449 5717149 39.678047
"2012-08-03" 48.087708 49.360172 47.821712 48.547806 6562321 40.808086
"2012-08-06" 48.562183 48.885693 48.353703 48.396835 3326298 40.681183
"2012-08-07" 48.648453 49.007908 48.238678 48.245865 3875187 40.554279
"2012-08-08" 47.728252 48.051762 47.44788 47.864845 4456347 40.234009
"2012-08-09" 47.8936 48.109276 47.771385 47.886414 3469571 40.252136
"2012-08-10" 47.749821 48.051762 47.634796 48.044571 2230886 40.38509
"2012-08-13" 48.015816 48.2243 47.8936 48.145218 2703409 40.469669
"2012-08-14" 48.245865 48.324947 47.052479 47.627605 7410692 40.034603
"2012-08-15" 47.649174 47.721066 47.138748 47.375988 5781552 39.823082
"2012-08-16" 47.627605 47.972683 47.304096 47.541336 4012200 39.962082
"2012-08-17" 47.735443 48.001438 47.426311 47.519772 5007878 39.943935
"2012-08-20" 47.620419 47.692307 46.800861 46.858376 3985771 39.387997
"2012-08-21" 46.779297 47.311287 46.779297 47.160316 5636332 39.641804
"2012-08-22" 47.016537 47.304096 46.872753 46.937454 3478752 39.45446
"2012-08-23" 46.901508 47.002155 46.225739 46.491734 3998847 39.079807
"2012-08-24" 46.175411 46.182602 45.219269 46.031631 5738710 38.69305
"2012-08-27" 46.168224 46.398273 45.614666 45.952553 4579172 38.626587
"2012-08-28" 45.902229 46.175411 45.600288 45.851906 3109302 38.541981
"2012-08-29" 45.837528 46.268871 45.823151 45.938175 2485439 38.614498
"2012-08-30" 45.794392 45.995686 45.514019 45.549965 2706051 38.288177
"2012-08-31" 45.923798 46.010063 45.478073 45.808769 3379852 38.50573
"2012-09-04" 45.636234 45.787205 45.111431 45.276779 3557900 38.058548
"2012-09-05" 45.240833 45.744068 45.147377 45.535587 3491688 38.276093
"2012-09-06" 45.851906 46.764915 45.751259 46.067577 5419336 38.723263
"2012-09-07" 46.247303 47.26815 46.117901 47.26815 5404452 39.73243
"2012-09-10" 47.282532 47.915169 47.217831 47.541336 5389986 39.962082
"2012-09-11" 47.936737 48.864128 47.764198 48.058949 6588472 40.397171
"2012-09-12" 48.116463 48.332134 47.275341 48.015816 5481096 40.360912
"2012-09-13" 48.058949 48.497482 47.491013 48.317757 3167168 40.614716
"2012-09-14" 48.468727 48.66283 47.677929 47.850468 6307490 40.221916
"2012-09-17" 47.879223 48.023006 47.627605 47.83609 6524346 40.209831
"2012-09-18" 47.83609 48.07333 47.68512 48.030193 3980903 40.372986
"2012-09-19" 47.907982 48.907261 47.907982 48.763481 4287340 40.989388
"2012-09-20" 48.7491 49.022285 48.45435 49.022285 3969219 41.206921
"2012-09-21" 49.547089 49.755573 49.237957 49.259525 5162836 41.406342
"2012-09-24" 48.849747 49.180447 48.705967 49.058231 2488916 41.237156
"2012-09-25" 49.367363 49.518333 47.965492 47.965492 4460520 40.318611
"2012-09-26" 48.023006 48.202732 47.433502 47.83609 3522290 40.209831
"2012-09-27" 48.173977 48.979153 47.987061 48.619698 4791578 40.868523
"2012-09-28" 47.217831 48.044571 46.391087 47.692307 6404999 40.088978
"2012-10-01" 48.023006 48.777859 47.97987 48.468727 4950152 40.741611
"2012-10-02" 48.519051 48.885693 47.311287 47.771385 5273281 40.15546
"2012-10-03" 47.951115 48.152409 47.455067 47.749821 2771428 40.137325
"2012-10-04" 47.994247 48.094894 47.541336 47.785767 3046986 40.167534
"2012-10-05" 48.087708 48.274624 47.174694 47.44788 5181058 39.883518
"2012-10-08" 47.526958 48.238678 47.390366 48.123653 4638568 40.451565
"2012-10-09" 48.023006 49.094177 47.440689 47.476635 7953599 39.907684
"2012-10-10" 50.452911 51.761322 49.712437 51.035225 26332465 43.117676
"2012-10-11" 51.229332 51.437817 49.769951 50.273186 9758978 42.473854
"2012-10-12" 50.122215 50.258808 49.669304 49.928108 4075491 42.182308
"2012-10-15" 50.129402 51.164631 50.057514 50.913013 5657475 43.014416
"2012-10-16" 51.092739 51.445004 50.337887 51.00647 4725783 43.09338
"2012-10-17" 51.258087 51.761322 51.00647 51.294033 3753335 43.33633
"2012-10-18" 51.294033 51.86916 51.2509 51.826023 4859041 43.785801
"2012-10-19" 51.358734 51.531273 50.172539 50.38821 6241278 42.571041
"2012-10-22" 50.460102 50.855499 50.093456 50.460102 2884517 42.631779
"2012-10-23" 50.093456 50.481667 49.604603 50.330696 4300555 42.52243
"2012-10-24" 50.618259 50.833931 50.093456 50.273186 3836378 42.473854
"2012-10-25" 50.517612 50.941769 50.208485 50.460102 3507963 42.631779
"2012-10-26" 50.273186 50.366642 49.913731 50.251617 2984251 42.455631
"2012-10-31" 50.783607 50.812366 50.021568 50.402588 2962830 42.583179
"2012-11-01" 50.38102 52.695904 50.316319 52.350826 6646337 44.229179
"2012-11-02" 52.674335 53.098492 51.818836 51.847591 4244358 43.804024
"2012-11-05" 51.675053 52.113586 51.495327 51.969807 3054914 43.907261
"2012-11-06" 52.171101 52.703091 52.135155 52.588066 3506850 44.429604
"2012-11-07" 52.063263 52.480228 51.445004 51.675053 3606168 43.658241
"2012-11-08" 51.33717 51.581596 50.826744 51.143063 4235178 43.208786
"2012-11-09" 51.092739 52.300503 50.62545 51.739758 4378173 43.71291
"2012-11-12" 51.876347 52.437096 51.430626 52.307693 4124871 44.192738
"2012-11-13" 52.077641 52.954708 51.78289 52.264557 3621329 44.156288
"2012-11-14" 52.429909 52.667145 51.071171 51.265278 5248521 43.312035
"2012-11-15" 51.15744 51.78289 50.941769 51.121494 3212236 43.190559
"2012-11-16" 51.143063 51.86916 50.726097 51.682243 4872256 43.664326
"2012-11-19" 52.350826 52.724659 52.135155 52.710281 2708138 44.532867
"2012-11-20" 52.40115 52.40115 51.409058 52.041698 4380537 43.967999
"2012-11-21" 52.31488 53.120056 52.199856 52.861252 3802994 44.660408
"2012-11-23" 53.199139 53.450756 52.925953 53.199139 2693532 44.945881
"2012-11-26" 53.048168 53.091301 52.523365 52.933144 3598934 44.721146
"2012-11-27" 53.005032 53.515457 52.882816 53.055355 2643317 44.824413
"2012-11-28" 52.969086 53.314163 52.508987 53.120056 3556231 44.879066
"2012-11-29" 53.191948 53.738319 52.746227 53.537025 4188440 45.23135
"2012-11-30" 48.526241 49.029476 47.972683 48.2243 26020742 40.742844
"2012-12-03" 48.253056 48.705967 47.907982 48.015816 8555067 40.566692
"2012-12-04" 47.907982 48.051762 46.980591 47.368797 8179358 40.020046
"2012-12-05" 47.613228 47.785767 47.038101 47.375988 5208739 40.026119
"2012-12-06" 47.455067 48.950394 47.109993 48.109276 6785159 40.645657
"2012-12-07" 48.31057 48.60532 47.483826 47.663551 5450494 40.269077
"2012-12-10" 47.872036 48.066139 47.275341 47.627605 5686130 40.238724
"2012-12-11" 47.778576 48.792236 47.649174 48.540619 5924547 41.010082
"2012-12-12" 49.022285 49.065422 48.526241 48.626888 5008435 41.082966
"2012-12-13" 49.489574 49.532711 48.612511 48.741913 5936371 41.180141
"2012-12-14" 48.792236 49.209202 48.713158 48.813805 5264796 41.240883
"2012-12-17" 48.964775 49.669304 48.741913 49.654926 5113038 41.951515
"2012-12-18" 49.84903 50.575127 49.532711 49.640545 7314156 41.939358
"2012-12-19" 49.489574 49.511143 48.274624 48.281811 10916707 40.791412
"2012-12-20" 48.260242 48.281811 47.325665 47.800144 8414994 40.384468
"2012-12-21" 47.124371 47.160316 45.34148 45.923798 16681846 38.799229
"2012-12-24" 46.534866 46.901508 46.304817 46.73616 3749580 39.485561
"2012-12-26" 46.73616 46.980591 46.448597 46.757729 4033205 39.503784
"2012-12-27" 46.930267 47.304096 46.542057 47.059669 4668196 39.758888
"2012-12-28" 46.772106 46.937454 46.513302 46.527679 3900642 39.309425
"2012-12-31" 46.527679 47.785767 46.412655 47.735443 4644132 40.329823
"2013-01-02" 48.526241 48.526241 47.677929 48.281811 6091328 40.791412
"2013-01-03" 48.260242 48.921638 48.123653 48.583752 3654574 41.046532
"2013-01-04" 48.483105 49.209202 48.058949 49.115746 3782685 41.495979
"2013-01-07" 48.878506 49.094177 47.958302 48.806614 5289417 41.234806
"2013-01-08" 46.297626 47.038101 46.297626 46.757729 17253686 39.503784
"2013-01-09" 46.772106 47.002155 46.074764 46.599567 10365454 39.573994
"2013-01-10" 46.944645 47.821712 46.91589 47.627605 6913966 40.447041
"2013-01-11" 47.526958 48.138031 47.117184 48.07333 5537571 40.825569
"2013-01-14" 48.13084 48.296188 47.483826 47.555714 4844158 40.385983
"2013-01-15" 47.462257 47.83609 47.36161 47.713875 3728576 40.520302
"2013-01-16" 47.397556 47.627605 47.347233 47.411934 4214869 40.263889
"2013-01-17" 47.584473 47.620419 46.764915 47.016537 7904079 39.928089
"2013-01-18" 47.016537 47.074047 46.657082 46.836807 6259917 39.775475
"2013-01-22" 46.671459 47.311287 46.477352 46.937454 5746777 39.860947
"2013-01-23" 47.016537 47.541336 46.944645 47.519772 6692518 40.355461
"2013-01-24" 47.627605 48.030193 47.562904 47.728252 5359801 40.532505
"2013-01-25" 47.232208 47.253773 46.010063 46.462975 11695250 39.457993
"2013-01-28" 46.376705 46.635513 45.485264 46.434219 10559498 39.433575
"2013-01-29" 46.189793 46.750538 46.010063 46.182602 6792392 39.219891
"2013-01-30" 45.923798 46.419842 45.420563 46.182602 16011662 39.219891
"2013-01-31" 46.161034 47.016537 46.024445 46.685837 7135135 39.647255
"2013-02-01" 46.887131 47.462257 46.58519 47.397556 6524764 40.251682
"2013-02-04" 47.375988 47.455067 45.938175 45.96693 14607865 39.036739
"2013-02-05" 42.947521 45.017975 42.904385 44.629765 40539582 37.901161
"2013-02-06" 44.076202 45.442127 43.932423 45.240833 12602738 38.420113
"2013-02-07" 45.319916 45.974117 45.291157 45.700935 9520143 38.810841
"2013-02-08" 45.794392 47.081238 45.765636 46.944645 10001429 39.86705
"2013-02-11" 46.843998 46.865562 46.355141 46.405464 7445467 39.409157
"2013-02-12" 46.427032 46.772106 46.0532 46.549244 6863750 39.531261
"2013-02-13" 46.563622 46.664268 45.974117 46.304817 5564000 39.323681
"2013-02-14" 46.20417 46.398273 45.844715 45.930984 5493894 39.006207
"2013-02-15" 45.880661 46.369518 45.614666 46.002876 6028872 39.067265
"2013-02-19" 46.153847 46.858376 45.95974 46.836807 5962939 39.775475
"2013-02-20" 46.851185 47.059669 46.383896 46.412655 5985334 39.41526
"2013-02-21" 46.20417 47.016537 46.189793 46.764915 6241973 39.714405
"2013-02-22" 46.879944 47.160316 46.527679 47.052479 3587528 39.958614
"2013-02-25" 47.174694 47.728252 46.534866 46.534866 6103708 39.519051
"2013-02-26" 46.836807 47.074047 46.232925 46.635513 5227795 39.604519
"2013-02-27" 46.621136 47.196262 46.556435 47.002155 2760579 39.915886
"2013-02-28" 47.181885 47.792953 47.038101 47.074047 4684053 39.97694
"2013-03-01" 46.649891 47.174694 46.261681 46.879944 4283863 39.812088
"2013-03-04" 46.808052 47.074047 46.693027 47.066856 2988703 39.970837
"2013-03-05" 47.153126 48.044571 47.124371 47.663551 4375808 40.477562
"2013-03-06" 47.706684 48.885693 47.663551 48.102085 5930668 40.849987
"2013-03-07" 48.037384 48.389648 47.900791 48.346512 4922332 41.05756
"2013-03-08" 48.677212 49.151688 48.648453 48.684399 6399156 41.344494
"2013-03-11" 48.727535 48.864128 48.396835 48.770668 6491797 41.417763
"2013-03-12" 51.322788 51.401871 49.281094 49.410496 13152879 41.961147
"2013-03-13" 49.324226 50.057514 49.281094 49.85622 8306913 42.339657
"2013-03-14" 49.935299 50.258808 49.784328 50.215672 3717030 42.644909
"2013-03-15" 49.985622 50.467289 49.777138 50.467289 4865023 42.858601
"2013-03-18" 49.827461 50.057514 49.424873 49.683681 4433117 42.193134
"2013-03-19" 49.798706 49.992809 49.216393 49.489574 3325464 42.028282
"2013-03-20" 49.734005 50.115025 49.568657 49.928108 2293898 42.400719
"2013-03-21" 49.647736 50.251617 49.647736 49.935299 2544835 42.406799
"2013-03-22" 49.863407 50.251617 49.820274 50.100647 2492533 42.547234
"2013-03-25" 50.71172 51.028038 50.53199 50.826744 5041680 43.16386
"2013-03-26" 50.905823 51.24371 50.754852 51.121494 4114578 43.414173
"2013-03-27" 50.76923 51.322788 50.762043 51.272465 2687829 43.542381
"2013-03-28" 51.272465 51.912292 50.970524 51.718189 4555803 43.920914
"2013-04-01" 51.710999 51.991371 51.056793 51.164631 2207517 43.450806
"2013-04-02" 50.913013 50.984901 49.913731 50.431343 7834668 42.828072
"2013-04-03" 50.273186 50.301941 48.238678 48.554996 12093076 41.234604
"2013-04-04" 48.60532 49.086987 48.396835 48.691589 4674456 41.350616
"2013-04-05" 47.807335 48.209923 46.930267 48.145218 10587318 40.8866
"2013-04-08" 47.562904 48.432781 47.519772 48.404026 5473168 41.106411
"2013-04-09" 48.396835 48.562183 47.929546 48.015816 8234581 40.776714
"2013-04-10" 48.008629 48.670021 47.97987 47.994247 7672617 40.963867
"2013-04-11" 47.390366 48.598129 47.390366 48.332134 9604299 41.252266
"2013-04-12" 48.238678 48.792236 48.13084 48.741913 5412937 41.602013
"2013-04-15" 48.195541 48.346512 47.404743 47.491013 6144047 40.534359
"2013-04-16" 47.663551 48.07333 47.462257 47.915169 6119009 40.896381
"2013-04-17" 47.641983 47.965492 47.318478 47.613228 5119576 40.638664
"2013-04-18" 47.692307 47.749821 46.635513 46.728973 6351445 39.88393
"2013-04-19" 46.930267 46.966209 46.542057 46.757729 6748715 39.908493
"2013-04-22" 46.757729 47.038101 46.419842 46.91589 4358003 40.043472
"2013-04-23" 46.29044 46.470165 45.406181 46.117901 11758958 39.36237
"2013-04-24" 49.173256 50.165348 48.713158 49.352982 14324518 42.123577
"2013-04-25" 49.70525 49.70525 48.195541 48.31057 6597930 41.233856
"2013-04-26" 48.159595 48.31057 47.8936 48.066139 3967688 41.02523
"2013-04-29" 48.274624 48.66283 47.965492 48.598129 3843194 41.479298
"2013-04-30" 48.526241 49.043854 48.152409 48.971962 4586405 41.798359
"2013-05-01" 48.734722 49.036663 48.533428 48.598129 2905938 41.479298
"2013-05-02" 48.619698 49.158878 48.346512 48.943207 3989110 41.773819
"2013-05-03" 49.245148 49.640545 49.237957 49.539898 3839160 42.283104
"2013-05-06" 48.885693 49.417686 48.849747 49.158878 3277196 41.957893
"2013-05-07" 49.338604 49.439251 49.000717 49.331417 2546504 42.105167
"2013-05-08" 49.388927 50.093456 49.209202 50.021568 4374278 42.694214
"2013-05-09" 49.841839 49.956867 49.482388 49.654926 3071328 42.381279
"2013-05-10" 49.827461 50.582314 49.798706 50.582314 4571243 43.172829
"2013-05-13" 49.805897 50.373833 49.194824 49.547089 6619769 42.289242
"2013-05-14" 49.734005 50.481667 49.604603 50.431343 3810088 43.043972
"2013-05-15" 50.251617 50.754852 50.186916 50.265995 4646636 42.902847
"2013-05-16" 50.265995 50.416965 49.841839 50.057514 3872266 42.724899
"2013-05-17" 50.122215 50.53199 49.769951 50.438534 3929575 43.050106
"2013-05-20" 50.395397 50.733284 50.093456 50.654205 3700199 43.23418
"2013-05-21" 50.510426 50.783607 50.323509 50.452911 3627728 43.06237
"2013-05-22" 50.359455 50.992092 49.971245 50.201294 3034188 42.84763
"2013-05-23" 49.561466 49.870598 49.360172 49.820274 3330610 42.522408
"2013-05-24" 49.698059 49.784328 49.281094 49.755573 2517432 42.467186
"2013-05-28" 50.222862 50.618259 50.035946 50.345074 2623982 42.970333
"2013-05-29" 50.129402 50.38821 49.813084 49.992809 2978687 42.66967
"2013-05-30" 49.964054 49.978432 49.28828 49.317039 2802865 42.092888
"2013-05-31" 49.245148 49.662113 48.705967 48.705967 3412540 41.571339
"2013-06-03" 48.734722 49.61179 48.734722 49.61179 4069927 42.344467
"2013-06-04" 49.633358 50.402588 49.252335 49.503956 3617156 42.252422
"2013-06-05" 49.324226 49.690868 48.741913 48.907261 2813993 41.743137
"2013-06-06" 49.101364 51.222141 49.094177 51.128685 10332070 43.639156
"2013-06-07" 51.933861 52.940331 51.847591 52.854061 7818255 45.111809
"2013-06-10" 52.767792 53.120056 51.905106 52.099209 5529364 44.467525
"2013-06-11" 51.660675 52.523365 51.538464 51.588783 4803958 44.031876
"2013-06-12" 51.646297 52.242992 51.344357 51.54565 4801732 43.995052
"2013-06-13" 51.423435 51.653488 51.078362 51.480949 4023607 43.939819
"2013-06-14" 51.473759 51.574406 51.01366 51.121494 2488082 43.633026
"2013-06-17" 51.430626 51.933861 51.01366 51.473759 2644152 43.933697
"2013-06-18" 51.595974 52.207047 51.595974 51.919483 2421731 44.314117
"2013-06-19" 51.905106 52.221424 51.279655 51.409058 2546782 43.878464
"2013-06-20" 50.905823 51.042416 49.769951 49.884975 4347431 42.577633
"2013-06-21" 50.122215 50.323509 49.475197 49.590221 6585272 42.326054
"2013-06-24" 48.928829 49.28828 48.209923 48.957584 4572217 41.786095
"2013-06-25" 49.511143 49.683681 49.115746 49.130123 3136149 41.933346
"2013-06-26" 49.575844 49.906544 49.252335 49.76276 2978966 42.473324
"2013-06-27" 50.186916 50.316319 49.719627 50.035946 2542470 42.706501
"2013-06-28" 50.050323 50.244427 49.532711 49.84903 4260216 42.546967
"2013-07-01" 50.035946 50.675774 49.791515 50.481667 3013045 43.086914
"2013-07-02" 50.452911 50.948959 50.23724 50.395397 3218635 43.013294
"2013-07-03" 50.273186 51.222141 50.064701 51.128685 2560414 43.639156
"2013-07-05" 51.473759 51.567219 50.855499 51.516895 2127256 43.970509
"2013-07-08" 52.1064 52.523365 51.905106 52.113586 3477917 44.479797
"2013-07-09" 52.703091 52.810928 52.235802 52.480228 3604916 44.792736
"2013-07-10" 52.228615 52.286125 51.660675 52.02013 3679195 44.604725
"2013-07-11" 50.984901 52.293316 50.596691 51.423435 9153893 44.093075
"2013-07-12" 51.39468 51.7757 50.647018 50.783607 8187704 43.544456
"2013-07-15" 50.934578 51.840405 50.891445 51.588783 4633004 44.234852
"2013-07-16" 51.797268 51.984184 50.977715 51.452194 4121394 44.117729
"2013-07-17" 51.761322 51.761322 51.107117 51.329979 2357328 44.012943
