"Index" "SHOpen" "SHHigh" "SHLow" "SHClose" "SHVolume" "SHAdjusted"
"2015-01-09" 90.98333 91.846664 90.33667 91.473335 2910900 85.607414
"2015-01-12" 91.080002 91.389999 90.296669 90.366669 2710800 84.571724
"2015-01-13" 91.419998 91.419998 88.986664 89.713333 2356800 83.960274
"2015-01-14" 88.496666 89.940002 88.496666 89.739998 2083800 83.985207
"2015-01-15" 90.416664 91.080002 89.443336 90.196671 2163600 84.412613
"2015-01-16" 90.493332 91.51667 89.889999 91.273331 2506200 85.420242
"2015-01-20" 91.226669 92.076668 90.129997 90.83667 1917900 85.011559
"2015-01-21" 91.046669 91.796669 90.653336 91.073334 1651200 85.233047
"2015-01-22" 91.830002 92.43 90.923332 92.370003 1782000 86.446579
"2015-01-23" 92.356667 92.373337 91.099998 91.33667 1452000 85.479507
"2015-01-26" 91.43 91.816666 90.860001 91.763336 1414800 85.87883
"2015-01-27" 91.666664 91.793335 90.666664 91.393333 1882500 85.532516
"2015-01-28" 91.91333 92.273331 90.150002 90.309998 2055300 84.518669
"2015-01-29" 89.706665 91.90667 88.379997 91.623337 2134200 85.74778
"2015-01-30" 91.243332 92 90.393333 90.423332 2972100 84.624748
"2015-02-02" 90.919998 91.459999 89.476669 90.953331 2193600 85.120766
"2015-02-03" 91.306664 91.333336 90.103333 91.190002 2694300 85.342247
"2015-02-04" 90.403336 92.333336 90.403336 91.366669 2285100 85.507576
"2015-02-05" 91.806664 92.706665 91.596664 92.633331 1608600 86.693008
"2015-02-06" 92.566666 93.596664 92.196671 93.436668 1714200 87.44487
"2015-02-09" 93.326668 93.529999 91.346664 91.463333 1992600 85.598061
"2015-02-10" 91.900002 93.459999 91.213333 93.353333 1932900 87.366852
"2015-02-11" 93.33667 93.629997 92.33667 92.650002 1549500 86.708611
"2015-02-12" 92.849998 94.393333 92.849998 94.339996 1428600 88.290245
"2015-02-13" 94.333336 95.169998 94.16333 95 1569000 88.907921
"2015-02-17" 94.736664 95.933334 94.660004 95.366669 1524600 89.251068
"2015-02-18" 95.143333 96.066666 95.01667 96.01667 1324200 89.859406
"2015-02-19" 96.013336 96.426666 95.366669 95.58667 1122300 89.456955
"2015-02-20" 95.503334 96.763336 95.003334 96.583336 1353300 90.389717
"2015-02-23" 96.583336 96.833336 96.056664 96.519997 1424100 90.330437
"2015-02-24" 96.550003 97.089996 96.113335 96.873337 1300500 90.661125
"2015-02-25" 96.82 96.970001 95.853333 95.916664 1322400 89.76577
"2015-02-26" 95.673332 96.576668 95.453331 95.900002 1676100 89.959656
"2015-02-27" 95.936668 96.103333 95.019997 95.066666 1581000 89.177956
"2015-03-02" 95.066666 96.996666 95.066666 96.963333 2094900 90.957153
"2015-03-03" 96.25 96.639999 94.40667 95.309998 1853700 89.406204
"2015-03-04" 94.956665 96.150002 94.239998 95.303329 2089500 89.39994
"2015-03-05" 95.476669 96.589996 95.373337 96.389999 2069400 90.419319
"2015-03-06" 95.93 96.403336 95.143333 95.480003 1727400 89.565666
"2015-03-09" 95.639999 96.133331 94.940002 95.246666 1731000 89.346794
"2015-03-10" 94.449997 94.806664 93.806664 93.82 1729800 88.008499
"2015-03-11" 94.043335 94.293335 93.639999 93.650002 1662900 87.84903
"2015-03-12" 94.036667 95.41333 93.68 95.076668 1545900 89.187332
"2015-03-13" 94.916664 95.379997 94.59333 95.080002 1712700 89.190445
"2015-03-16" 95.276665 96.209999 95.116669 96.046669 1801200 90.097237
"2015-03-17" 95.553329 95.846664 95.126663 95.349998 1706400 89.443726
"2015-03-18" 95.096664 95.346664 91.946671 94.26667 3720600 88.427505
"2015-03-19" 94.379997 95.256668 94.120003 94.830002 2574600 88.955933
"2015-03-20" 95.5 96.666664 94.93 96.666664 6449400 90.678841
"2015-03-23" 95.966667 96.533333 95.616669 95.953331 2347800 90.009659
"2015-03-24" 95.703331 96.083336 95.193336 95.286667 2791800 89.384308
"2015-03-25" 95.610001 95.949997 93.73333 93.783333 2284500 87.974106
"2015-03-26" 93.580002 93.650002 92.760002 93.106667 2124900 87.339371
"2015-03-27" 93.463333 94.036667 92.919998 93.893333 1454700 88.077301
"2015-03-30" 94.763336 95.013336 94.243332 94.746666 1310100 88.877754
"2015-03-31" 93.989998 95.316666 93.98333 94.833336 1859700 88.959068
"2015-04-01" 95.043335 95.290001 94.15667 95.273331 2073900 89.371826
"2015-04-02" 95.400002 95.743332 94.389999 94.783333 2119800 88.912163
"2015-04-06" 94.436668 95.716667 94.190002 95.626663 1469400 89.703255
"2015-04-07" 95.626663 96.333336 95.183334 95.866669 1454700 89.928406
"2015-04-08" 96.166664 96.883331 95.980003 96.883331 1636500 90.882088
"2015-04-09" 96.82 97.473335 96.563332 97.01667 1893000 91.007172
"2015-04-10" 97.26667 97.486664 96.633331 96.883331 1588800 90.882088
"2015-04-13" 97.176666 97.503334 96.423332 96.599998 2232300 90.61628
"2015-04-14" 96.816666 97.129997 96.206665 96.730003 1535400 90.738251
"2015-04-15" 97.120003 97.436668 95.800003 96.243332 1931700 90.281723
"2015-04-16" 95.330002 95.949997 93.333336 94.603333 3993900 88.743324
"2015-04-17" 93.980003 94.896667 93.629997 94.046669 2821200 88.22113
"2015-04-20" 94.506668 95.003334 93.633331 93.970001 1775100 88.149223
"2015-04-21" 94.436668 94.673332 93.65667 94.139999 1692000 88.308678
"2015-04-22" 94.300003 94.300003 93.25 93.879997 1587000 88.064789
"2015-04-23" 93.75 94.546669 93.360001 94.120003 2112300 88.289932
"2015-04-24" 94.239998 94.779999 93.726669 94.206665 2154900 88.371216
"2015-04-27" 94.313332 94.919998 94.013336 94.303329 2046300 88.461914
"2015-04-28" 94.103333 94.360001 93.389999 93.959999 2259300 88.139832
"2015-04-29" 93.713333 93.940002 92.389999 93.066666 2927700 87.301842
"2015-04-30" 92.683334 93.723335 92.436668 92.666664 3176700 86.92662
"2015-05-01" 93.193336 94.416664 92.73333 94.053329 1582200 88.227379
"2015-05-04" 94.080002 94.696671 93.230003 93.346664 1639800 87.564476
"2015-05-05" 93.526665 93.696671 91.376663 91.643333 2158200 85.966667
"2015-05-06" 92.059998 92.730003 91.339996 92.629997 1882200 86.892227
"2015-05-07" 92.883331 93.980003 92.493332 93.800003 1845000 87.989731
"2015-05-08" 94.876663 96.15667 94.596664 95.73333 2352300 89.803314
"2015-05-11" 95.666664 96.256668 95.316666 95.650002 1619400 89.725159
"2015-05-12" 95.379997 96.613335 94.846664 96.236664 2205600 90.275467
"2015-05-13" 95.970001 96.51667 95.013336 95.976669 2275800 90.240997
"2015-05-14" 96.32 97.246666 96.056664 97.099998 1435500 91.297218
"2015-05-15" 97.25 97.410004 96.566666 97.073334 1988700 91.272118
"2015-05-18" 96.946671 97.330002 96.493332 97.01667 1119900 91.218849
"2015-05-19" 97.246666 98.116669 97.033333 97.480003 2015100 91.654488
"2015-05-20" 97.506668 97.643333 95.849998 95.889999 1809000 90.159531
"2015-05-21" 96.150002 96.243332 95.686668 95.816666 1187400 90.090561
"2015-05-22" 95.660004 96.010002 95.503334 95.503334 1571700 89.795967
"2015-05-26" 95.440002 95.753334 94.876663 95.463333 2091000 89.758347
"2015-05-27" 95.650002 96.973335 95.419998 96.580002 2012700 90.808273
"2015-05-28" 96.196671 96.756668 96.160004 96.636665 1452900 90.861557
"2015-05-29" 96.589996 96.66333 95.693336 96.059998 1780800 90.319344
"2015-06-01" 96.306664 96.306664 95.410004 96.080002 1558200 90.338173
"2015-06-02" 95.856667 96.400002 95.25 95.506668 1142100 89.79908
"2015-06-03" 95.559998 95.900002 95.403336 95.753334 985500 90.031006
"2015-06-04" 95.279999 95.456665 93.923332 94.07 1186200 88.448257
"2015-06-05" 94.33667 94.33667 92.806664 93.459999 1826100 87.874741
"2015-06-08" 93.209999 93.40667 92.696671 92.76667 1297500 87.222839
"2015-06-09" 92.886665 93.216667 92.296669 92.723335 1055400 87.182106
"2015-06-10" 93.043335 94.279999 92.523331 94.16333 2219400 88.536041
"2015-06-11" 94.496666 94.940002 94.176666 94.256668 1126500 88.623772
"2015-06-12" 94 94.496666 93.416664 93.636665 1007100 88.040825
"2015-06-15" 93.110001 93.523331 92.696671 92.953331 1173900 87.398338
"2015-06-16" 93.026665 93.089996 92.493332 93.036667 986100 87.476715
"2015-06-17" 93.449997 93.863335 92.870003 93.410004 1764900 87.827736
"2015-06-18" 93.846664 94.633331 93.783333 94.503334 1420200 88.855705
"2015-06-19" 94.883331 94.90667 93.956665 93.996666 5271600 88.379311
"2015-06-22" 94.396667 95.15667 94.193336 95.059998 1657200 89.379082
"2015-06-23" 95.333336 95.43 94.519997 94.839996 1247100 89.172256
"2015-06-24" 94.716667 94.716667 93.993332 93.993332 1249200 88.376183
"2015-06-25" 94.196671 94.676666 93.90667 94.199997 1198500 88.570503
"2015-06-26" 94.283333 94.790001 93.833336 94.363335 1631700 88.724068
"2015-06-29" 93.209999 93.93 92.083336 92.089996 2307300 86.586601
"2015-06-30" 92.573334 92.970001 91.666664 91.673332 1514400 86.194832
"2015-07-01" 92.053329 93.716667 91.773331 93.603333 1792200 88.009499
"2015-07-02" 94.089996 94.129997 92.459999 92.556664 1520400 87.025391
"2015-07-06" 91.666664 93.723335 91.666664 93.32 1767600 87.74308
"2015-07-07" 93.653336 94.65667 93.206665 94.543335 2096100 88.893311
"2015-07-08" 94.046669 94.703331 93.646667 93.646667 2502600 88.050247
"2015-07-09" 94.806664 95 92.379997 92.470001 1963500 86.943909
"2015-07-10" 92.833336 93.333336 92.236664 92.736664 2049900 87.194626
"2015-07-13" 93.519997 94.15667 93.146667 94.026665 1614600 88.407524
"2015-07-14" 93.776665 94.886665 93.686668 94.760002 1695900 89.097046
"2015-07-15" 94.666664 95.313332 94.003334 94.053329 2905200 88.432602
"2015-07-16" 85.356667 88.896667 83.423332 87.076668 21494100 81.872871
"2015-07-17" 87.080002 89.666664 86.563332 88.669998 6579000 83.370979
"2015-07-20" 88.669998 90.010002 88.333336 89.206665 3331500 83.87558
"2015-07-21" 89.65667 90.169998 88.793335 88.996666 2945100 83.678123
"2015-07-22" 89 91.553329 89 91.230003 3859500 85.777985
"2015-07-23" 91.146667 91.146667 89.849998 90.160004 2211600 84.771942
"2015-07-24" 90.153336 90.41333 88.546669 89.040001 2082300 83.71888
"2015-07-27" 88.68 89.040001 88.183334 88.68 1695000 83.380379
"2015-07-28" 88.496666 91.32 88.496666 91.279999 2420400 85.825005
"2015-07-29" 91.410004 93.503334 91.050003 92.933334 2845200 87.379532
"2015-07-30" 92.73333 93 91.933334 92.639999 1750500 87.103729
"2015-07-31" 93.153336 93.296669 92.493332 92.58667 2350200 87.053596
"2015-08-03" 92.773331 93.063332 92.063332 92.736664 1899300 87.194626
"2015-08-04" 92.743332 93.243332 92.346664 92.506668 1190400 86.978355
"2015-08-05" 93.333336 93.333336 91.300003 91.556664 2694900 86.085129
"2015-08-06" 91.283333 91.830002 90.143333 90.573334 2184000 85.160583
"2015-08-07" 90.41333 90.426666 89.18 89.779999 2119800 84.41465
"2015-08-10" 90.646667 91.40667 90.113335 91.16333 1521300 85.715324
"2015-08-11" 90.269997 90.650002 89.650002 90.339996 1950300 84.94117
"2015-08-12" 89.900002 91.333336 89.15667 91.056664 2169000 85.827209
"2015-08-13" 91.213333 92.936668 90.550003 92.003334 1662600 86.719505
"2015-08-14" 91.863335 93.73333 91.559998 93.123337 1703400 87.775215
"2015-08-17" 93.120003 95.496666 92.826668 94.896667 2374200 89.446678
"2015-08-18" 95 96.153336 94.386665 95.023331 2155200 89.566032
"2015-08-19" 94.623337 95.050003 93.900002 93.973335 2163300 88.576378
"2015-08-20" 93.15667 93.273331 89.519997 89.639999 3513600 84.491882
"2015-08-21" 88.669998 88.876663 86.076668 87.116669 4900800 82.113487
"2015-08-24" 83.873337 88.58667 83.573334 84.773331 4631400 79.904739
"2015-08-25" 87.51667 87.769997 82.833336 82.883331 3766500 78.123276
"2015-08-26" 84.583336 85.366669 83.033333 85.183334 2907000 80.291176
"2015-08-27" 86.150002 87.470001 85.103333 86.456665 2013900 81.491379
"2015-08-28" 86.146667 86.636665 85.379997 86.036667 1494600 81.095482
"2015-08-31" 85.610001 86.556664 85.036667 85.269997 1839300 80.372856
"2015-09-01" 83.936668 84.48333 82.529999 82.84333 1983000 78.085594
"2015-09-02" 83.793335 84.706665 83.09333 84.706665 2019300 79.841881
"2015-09-03" 85 86.160004 84.839996 85.290001 1673700 80.391708
"2015-09-04" 84.459999 85.389999 84.013336 84.620003 1515300 79.760201
"2015-09-08" 86.01667 87.223335 85.486664 87.209999 1386300 82.201462
"2015-09-09" 88.196671 88.333336 85.660004 85.760002 1787400 80.834724
"2015-09-10" 85.433334 86.306664 84.970001 85.220001 1948800 80.325729
"2015-09-11" 85 85.456665 84.573334 85.220001 1613100 80.325729
"2015-09-14" 85.496666 85.686668 83.706665 83.98333 2466000 79.160095
"2015-09-15" 84.566666 84.839996 83.403336 83.556664 2890800 78.75795
"2015-09-16" 83.556664 84.996666 82.916664 83.543335 3252000 78.745361
"2015-09-17" 83.543335 85.893333 82.933334 84.389999 3019200 79.543404
"2015-09-18" 82.800003 83.580002 81.986664 82.216667 2832300 77.494888
"2015-09-21" 82.879997 83.173332 81.176666 81.423332 3433800 76.747108
"2015-09-22" 80.610001 80.639999 78.583336 79.083336 5757000 74.541519
"2015-09-23" 78.32 79.326668 77.446671 77.540001 4986900 73.0868
"2015-09-24" 76.989998 76.989998 74.943336 75.933334 6755400 71.572433
"2015-09-25" 76.606667 77.57 75.596664 75.830002 4135500 71.475006
"2015-09-28" 76.716667 76.716667 73.223335 73.519997 4234800 69.297676
"2015-09-29" 73.419998 74.426666 72.756668 72.980003 4827600 68.788712
"2015-09-30" 73.98333 75.056664 73.763336 74.260002 7592400 69.995186
"2015-10-01" 74.253334 77.66333 73.476669 77.306664 6678600 72.866859
"2015-10-02" 76.523331 79.063332 75.76667 79 4762500 74.462967
"2015-10-05" 79.613335 80.743332 79.613335 80.389999 3445200 75.773132
"2015-10-06" 80.25 80.709999 78.533333 78.893333 3625200 74.362442
"2015-10-07" 77.58667 80.353333 77.5 79.706665 2511900 75.129044
"2015-10-08" 79.699997 81.606667 79.236664 81.403336 2202300 76.728287
"2015-10-09" 81.306664 82.003334 80.376663 80.953331 2047500 76.304115
"2015-10-12" 80.669998 81.389999 80.453331 81.256668 1402200 76.590012
"2015-10-13" 80.620003 81.66333 80.333336 81.633331 2436000 76.945053
"2015-10-14" 81.169998 81.743332 80.76667 80.83667 2248200 76.19416
"2015-10-15" 80.263336 80.400002 78.599998 78.693336 5329200 74.173897
"2015-10-16" 78.823334 81.15667 78.543335 81.056664 3411300 76.401535
"2015-10-19" 80.690002 81.370003 79.643333 80.956665 2618400 76.307259
"2015-10-20" 80.919998 81.239998 79.480003 79.866669 2435400 75.279846
"2015-10-21" 80.183334 80.650002 78.753334 79.453331 2697900 74.890282
"2015-10-22" 80.256668 82.476669 79.553329 82.309998 3037800 77.58287
"2015-10-23" 83.08667 83.309998 81.169998 81.923332 1848000 77.218384
"2015-10-26" 82.296669 82.573334 81.113335 82.41333 2208900 77.680244
"2015-10-27" 81.666664 81.666664 80.096664 80.636665 3067800 76.005615
"2015-10-28" 80.776665 82.436668 80.416664 82.253334 4046100 77.529442
"2015-10-29" 86.65667 87.283333 83 86.036667 6517500 81.095482
"2015-10-30" 86.839996 89.953331 86.013336 88.943336 5585700 83.835266
"2015-11-02" 89.473335 90.239998 88.473335 89.943336 3035100 84.777794
"2015-11-03" 89.856667 90.18 89.099998 89.996666 2337000 84.828094
"2015-11-04" 90.419998 90.736664 89.346664 90.23333 2483100 85.051186
"2015-11-05" 90.496666 90.730003 89.176666 89.370003 3048900 84.237411
"2015-11-06" 89.193336 89.639999 88.283333 89.076668 2045100 83.960899
"2015-11-09" 89.173332 89.23333 87.860001 88.853333 1579500 83.750427
"2015-11-10" 88.41333 88.83667 87.683334 88.190002 1334400 83.334625
"2015-11-11" 88.293335 89.213333 87.59333 88.706665 1549500 83.822861
"2015-11-12" 88.136665 88.416664 87.110001 87.363335 1529700 82.55349
"2015-11-13" 87.433334 88.323334 86.506668 87.543335 2157300 82.723572
"2015-11-16" 87.543335 89.173332 86.760002 88.970001 2131200 84.071709
"2015-11-17" 89.113335 91.056664 89.003334 89.910004 2977500 84.959953
"2015-11-18" 89.480003 91 89.396667 90.870003 1925700 85.867081
"2015-11-19" 91 91.666664 90.73333 90.940002 1659600 85.933228
"2015-11-20" 90.873337 91.976669 90.666664 91.426666 2301900 86.393105
"2015-11-23" 91.426666 93.153336 91.426666 91.813332 2149800 86.758484
"2015-11-24" 90.853333 92.84333 90.466667 92.106667 1947300 87.035683
"2015-11-25" 92.496666 92.550003 91.703331 91.926666 1275300 86.865585
"2015-11-27" 92.059998 92.823334 91.730003 92.276665 602700 87.196304
"2015-11-30" 92.243332 92.256668 91.230003 92.023331 2606100 86.956909
"2015-12-01" 92.356667 94 92.203331 92.519997 1953000 87.426224
"2015-12-02" 92.58667 92.58667 90.699997 91.07 2070900 86.056068
"2015-12-03" 91.403336 91.449997 88.223335 88.669998 3088800 83.788208
"2015-12-04" 89.279999 90.853333 89.256668 90.806664 2109300 85.807243
"2015-12-07" 90.349998 91.306664 89.373337 90.199997 1391400 85.233978
"2015-12-08" 89.349998 91.110001 89.339996 90.286667 1488900 85.315872
"2015-12-09" 89.889999 91.276665 88.989998 89.236664 1341000 84.323685
"2015-12-10" 89.739998 89.996666 88.666664 88.846664 1493400 83.955147
"2015-12-11" 88.846664 88.846664 87.099998 87.293335 2160000 82.487335
"2015-12-14" 87.379997 87.863335 86.736664 87.779999 1471200 82.947205
"2015-12-15" 88.716667 88.946671 87.573334 87.796669 1853700 82.962967
"2015-12-16" 88.726669 90.076668 88.366669 89.839996 2366700 84.893791
"2015-12-17" 90.16333 90.333336 87.693336 87.73333 1712400 82.903114
"2015-12-18" 87.006668 87.25 85.363335 85.410004 2318100 80.707718
"2015-12-21" 86.046669 87.110001 84.896667 87.029999 2479200 82.238487
"2015-12-22" 87.349998 87.646667 86.580002 87.283333 1143900 82.477852
"2015-12-23" 87.926666 89.436668 87.75 89.050003 1353300 84.147278
"2015-12-24" 88.773331 89.480003 88.276665 88.389999 340800 83.523621
"2015-12-28" 87.75 88.580002 87.75 88.076668 913200 83.227547
"2015-12-29" 88.669998 88.793335 87.970001 88.296669 1276200 83.43544
"2015-12-30" 87.98333 88.796669 87.23333 87.48333 1587300 82.666885
"2015-12-31" 87.136665 87.833336 86.529999 86.533333 1854300 81.769173
"2016-01-04" 85.769997 86.68 83.703331 84.916664 3405000 80.241531
"2016-01-05" 85.523331 86.220001 84.946671 85.260002 2271900 80.565956
"2016-01-06" 83.673332 84.106667 82.173332 82.793335 2370900 78.235085
"2016-01-07" 81.209999 83.029999 80.186668 80.523331 2640900 76.09005
"2016-01-08" 81.133331 81.589996 80.34333 80.589996 3592800 76.153076
"2016-01-11" 80.833336 81.300003 79.846664 80.65667 2174700 76.216057
"2016-01-12" 81.283333 82.306664 81.019997 82.139999 3054900 77.617714
"2016-01-13" 82.610001 82.610001 80.143333 80.386665 1758000 75.960922
"2016-01-14" 81.220001 82.169998 80.339996 81.080002 2503800 76.616074
"2016-01-15" 79.493332 81.176666 79.08667 80.699997 2650500 76.256996
"2016-01-19" 81.16333 81.32 78.68 79.783333 3081300 75.390816
"2016-01-20" 80 81.923332 78.32 81.790001 6560400 77.286995
"2016-01-21" 81.730003 83.293335 79.963333 81.989998 4894200 77.475983
"2016-01-22" 82.809998 84.699997 82.356667 83.33667 2887500 78.748528
"2016-01-25" 82.800003 83.226669 81.313332 81.379997 2596800 76.899574
"2016-01-26" 81.936668 83.466667 81.526665 83.139999 2197500 78.562653
"2016-01-27" 83.139999 85.029999 82.426666 84.083336 4250400 79.454056
"2016-01-28" 81.116669 86.089996 81.116669 83.220001 5981100 78.63826
"2016-01-29" 83.486664 86.519997 83.486664 85.223335 4042500 80.531303
"2016-02-01" 83.330002 85.613335 81.936668 84.949997 2337900 80.273026
"2016-02-02" 84.453331 85.033333 82.703331 82.98333 1938600 78.414604
"2016-02-03" 82.873337 85.629997 81.846664 85.620003 2373300 80.906143
"2016-02-04" 85.550003 86.870003 84.626663 86.753334 2475600 81.977074
"2016-02-05" 86.51667 86.940002 84.473335 85.373337 3181200 80.673042
"2016-02-08" 84.426666 85.076668 80.300003 82.209999 2997300 77.683868
"2016-02-09" 82.063332 84.753334 81.923332 84.143333 2452200 79.510765
"2016-02-10" 84.666664 86.106667 83.989998 84.236664 1930200 79.598946
"2016-02-11" 82.58667 83.366669 81.573334 82.626663 2197200 78.077599
"2016-02-12" 83.626663 85.660004 82.91333 85.550003 1998900 80.839966
"2016-02-16" 86.353333 86.790001 84.886665 86.313332 2975400 81.561287
"2016-02-17" 87.256668 87.856667 85.866669 86.383331 2067600 81.627449
"2016-02-18" 86.356667 86.466667 84.783333 84.926666 2020800 80.250969
"2016-02-19" 84.82 85.536667 84.256668 85.169998 1742700 80.480927
"2016-02-22" 85.893333 86.580002 85.596664 85.933334 1754400 81.202217
"2016-02-23" 86.063332 86.536667 84.506668 84.903336 1686600 80.228912
"2016-02-24" 84.256668 86.639999 83.926666 86.57 1900500 81.803802
"2016-02-25" 86.786667 88.536667 85.830002 88.486664 2421600 83.886292
"2016-02-26" 88.959999 92.466667 88.666664 91.010002 4752900 86.278435
"2016-02-29" 90.800003 92.269997 90.059998 90.166664 3590400 85.478943
"2016-03-01" 90.646667 94.65667 90.646667 93.720001 3399000 88.847557
"2016-03-02" 92.783333 93.279999 90.879997 91.230003 2721000 86.48703
"2016-03-03" 92.056664 92.433334 90.120003 90.66333 2745000 85.949776
"2016-03-04" 91.066666 92.533333 90.110001 92.269997 2150100 87.472939
"2016-03-07" 91.716667 92.776665 91.173332 92.09333 1884000 87.30545
"2016-03-08" 91.303329 92.916664 90.75 92.063332 2430900 87.276993
"2016-03-09" 92.370003 93 91.296669 91.736664 2309100 86.967331
"2016-03-10" 92.809998 94.566666 92.173332 93.199997 2690100 88.354591
"2016-03-11" 94.32 95.65667 94.083336 94.943336 3137700 90.007317
"2016-03-14" 94.756668 95.376663 94.346664 94.563332 1876500 89.647049
"2016-03-15" 93.873337 94.959999 93.676666 94.246666 1709400 89.346817
"2016-03-16" 94.773331 95.73333 94.246666 95.669998 2038500 90.696167
"2016-03-17" 95.339996 95.963333 94.786667 95.696671 2473500 90.721428
"2016-03-18" 95.796669 96.330002 95.169998 96.230003 2737800 91.227036
"2016-03-21" 95.779999 96.096664 90.18 91.096664 13577700 86.360588
"2016-03-22" 91.046669 96.633331 90.986664 94 5370000 89.112991
"2016-03-23" 93.910004 95.126663 93.333336 94.330002 3561900 89.425835
"2016-03-24" 93.886665 94.396667 93.283333 93.783333 1872600 88.907578
"2016-03-28" 94.339996 94.976669 93.91333 94.643333 1580400 89.722862
"2016-03-29" 94.146667 95.370003 93.813332 95.199997 1975200 90.250595
"2016-03-30" 95.716667 95.783333 94.193336 94.809998 1823700 89.880875
"2016-03-31" 94.66333 95.16333 93.876663 94.889999 2161500 89.956703
"2016-04-01" 94.236664 96.036667 93.849998 95.883331 1962900 90.898422
"2016-04-04" 96.006668 96.446671 94.526665 95.709999 1368900 90.734093
"2016-04-05" 94.610001 96.476669 94.606667 95.746666 1823100 90.768852
"2016-04-06" 95.403336 96.959999 95.133331 96.923332 2206200 91.884338
"2016-04-07" 96.59333 97.753334 96.269997 97.576668 3823500 92.503708
"2016-04-08" 98.133331 99.083336 98 98.993332 3042000 93.846718
"2016-04-11" 98.980003 99.583336 98.019997 98.236664 2355000 93.129395
"2016-04-12" 98.173332 99.536667 98.08667 99.220001 2214600 94.061607
"2016-04-13" 99.51667 99.996666 98.790001 99.026665 2871900 93.878311
"2016-04-14" 98.889999 99.126663 97.580002 98.166664 2328000 93.063026
"2016-04-15" 98.323334 99.203331 98.223335 98.809998 1452600 93.672905
"2016-04-18" 98.666664 99.139999 97.83667 98.923332 1627500 93.780365
"2016-04-19" 99.206665 99.440002 98.753334 99.433334 1716000 94.26384
"2016-04-20" 99.596664 100.533333 98.629997 100.006668 2716800 94.807388
"2016-04-21" 101 103 97.543335 99.123337 5533500 93.969971
"2016-04-22" 99.386665 100 97.919998 99.699997 2178900 94.516647
"2016-04-25" 99.290001 100.106667 99.050003 99.75 2079900 94.564072
"2016-04-26" 99.966667 100.290001 99.660004 100.040001 3489600 94.838966
"2016-04-27" 100.09333 100.153336 98.83667 99.59333 2376300 94.41552
"2016-04-28" 98.886665 99.466667 96.370003 96.536667 3502800 91.517769
"2016-04-29" 96.459999 96.589996 95.166664 95.769997 2243400 90.790947
"2016-05-02" 95.110001 96.690002 94.243332 96.503334 2368200 91.486176
"2016-05-03" 96.083336 96.33667 95.276665 96.333336 1727400 91.32505
"2016-05-04" 95.993332 96.476669 95.533333 96.333336 1549200 91.32505
"2016-05-05" 96.666664 97.080002 95.823334 96.293335 1527900 91.287102
"2016-05-06" 96.206665 96.826668 96.029999 96.826668 1201200 91.792694
"2016-05-09" 96.263336 97.5 96.263336 97.26667 1607100 92.209831
"2016-05-10" 97.589996 98.860001 97.589996 98.666664 2351100 93.537033
"2016-05-11" 98.803329 98.803329 97.553329 98 1866600 92.905037
"2016-05-12" 98.956665 99.273331 98 98.726669 3107700 93.593903
"2016-05-13" 98.556664 99.300003 97.603333 97.723335 2073000 92.642754
"2016-05-16" 98.166664 99.330002 98.040001 99.226669 1314000 94.067924
"2016-05-17" 98.706665 99.396667 97.363335 97.559998 1951200 92.487907
"2016-05-18" 97.293335 97.91333 96.65667 97.076668 1554300 92.294594
"2016-05-19" 97.013336 97.323334 95.823334 96.113335 1419300 91.378723
"2016-05-20" 96.666664 97.25 96.323334 96.536667 1099800 91.781181
"2016-05-23" 96.889999 97.660004 96.366669 97.573334 2098200 92.766785
"2016-05-24" 96.923332 97.986664 95.769997 97.306664 2063100 92.513245
"2016-05-25" 97.673332 98.096664 97.023331 97.083336 1756200 92.300941
"2016-05-26" 97.056664 97.716667 96.139999 96.139999 1931700 91.404083
"2016-05-27" 96.293335 97.456665 96.213333 97.263336 1394400 92.472061
"2016-05-31" 97.410004 98 96.596664 97.029999 1727400 92.250244
"2016-06-01" 96.879997 97.213333 96.459999 97.113335 1047000 92.329445
"2016-06-02" 97.076668 97.346664 96.436668 97.34333 1603500 92.548111
"2016-06-03" 96.986664 97.373337 96.066666 97 1371600 92.221725
"2016-06-06" 97.176666 98.433334 97 97.823334 2217600 93.004478
"2016-06-07" 97.893333 98.316666 97.706665 97.943336 1755900 93.118584
"2016-06-08" 98 98.660004 97.699997 98.433334 2028900 93.584442
"2016-06-09" 97.753334 98.220001 96.926666 97.676666 1359900 92.865021
"2016-06-10" 97.230003 98.026665 96.756668 97.349998 1693800 92.554443
"2016-06-13" 97.230003 97.660004 96.616669 97.150002 1902600 92.364311
"2016-06-14" 96.790001 97.426666 96.356667 97.383331 2088600 92.586143
"2016-06-15" 97.76667 97.993332 96.910004 96.973335 2355300 92.196365
"2016-06-16" 96.793335 96.966667 95.796669 96.846664 1538700 92.075912
"2016-06-17" 96.643333 96.886665 95.566666 96.103333 2236200 91.369202
"2016-06-20" 97.07 97.666664 96.436668 96.519997 1625700 91.765343
"2016-06-21" 96.873337 96.989998 95.75 95.833336 1407600 91.112495
"2016-06-22" 95.833336 96.756668 95.830002 96.639999 1638000 91.879433
"2016-06-23" 97.580002 97.75 96.286667 96.309998 3021300 91.565681
"2016-06-24" 94.073334 95.830002 93.863335 94.583336 5037300 89.924095
"2016-06-27" 93.83667 94.540001 92.91333 93.440002 2813400 88.837067
"2016-06-28" 94.230003 96.910004 94.213333 96.686668 3028800 91.923798
