"Index" "MMOpen" "MMHigh" "MMLow" "MMClose" "MMVolume" "MMAdjusted"
"2015-01-13" 162.229996 164.380005 159.449997 160.619995 2703000 131.141083
"2015-01-14" 159.039993 160.529999 158.5 159.839996 1983500 130.504257
"2015-01-15" 160.889999 161.440002 159.369995 159.660004 1876800 130.357285
"2015-01-16" 159.860001 162.179993 159.089996 162 2349700 132.267822
"2015-01-20" 162.720001 163.399994 160.059998 161.940002 2091800 132.218826
"2015-01-21" 161.660004 163.369995 161.020004 162.539993 1597700 132.708725
"2015-01-22" 163.259995 165.990005 162.130005 165.889999 2225800 135.443878
"2015-01-23" 165.75 165.979996 163.910004 164.020004 2245600 133.917068
"2015-01-26" 163.619995 164.279999 161.800003 164.240005 3556300 134.09671
"2015-01-27" 162.309998 165.139999 160.940002 163.630005 4190700 133.598648
"2015-01-28" 164.610001 166.570007 163.759995 163.940002 3574600 133.851746
"2015-01-29" 164.070007 166.160004 162.880005 166.130005 2674600 135.639816
"2015-01-30" 164.75 165.220001 162.300003 162.300003 3561900 132.512772
"2015-02-02" 162.119995 164.619995 160.889999 164.419998 2379700 134.243713
"2015-02-03" 165.169998 166.190002 164.710007 165.940002 2604800 135.484726
"2015-02-04" 165.779999 165.830002 164.240005 164.809998 2363600 134.562103
"2015-02-05" 165.309998 166.589996 164.75 166.550003 2050500 135.982773
"2015-02-06" 166.229996 167.679993 165.559998 166.070007 1826900 135.59082
"2015-02-09" 164.380005 165.539993 163.839996 164.839996 2073000 134.586594
"2015-02-10" 165.399994 166.139999 164.600006 165.820007 1885100 135.386749
"2015-02-11" 164.520004 164.970001 163.470001 164.479996 1695100 135.127945
"2015-02-12" 164.929993 165.949997 164.850006 165.910004 1615700 136.30278
"2015-02-13" 165.899994 166.619995 165.330002 165.940002 1792000 136.327393
"2015-02-17" 165.940002 166.919998 165.089996 166.919998 2100900 137.132538
"2015-02-18" 166.919998 167.509995 166.009995 167.399994 1552000 137.526886
"2015-02-19" 167.399994 167.550003 166.580002 167.089996 1648800 137.272171
"2015-02-20" 166.740005 168.270004 165.130005 168.119995 2416600 138.118362
"2015-02-23" 168.139999 168.869995 167.699997 168.809998 1836000 138.685211
"2015-02-24" 168.270004 169.25 168.070007 169.119995 1770300 138.939941
"2015-02-25" 168.970001 169.660004 168.619995 168.889999 2019100 138.750992
"2015-02-26" 168.850006 169.979996 168.639999 169.610001 1789400 139.342484
"2015-02-27" 169.660004 169.75 168.559998 168.649994 1946000 138.553757
"2015-03-02" 168.160004 170.5 168.119995 170.5 2223100 140.073654
"2015-03-03" 169.570007 169.600006 167.360001 168.270004 2232400 138.241638
"2015-03-04" 168.259995 168.259995 166.460007 167.160004 1575700 137.329712
"2015-03-05" 167.210007 167.699997 166.690002 167.570007 1547200 137.66655
"2015-03-06" 166.5 166.770004 164.009995 164.360001 2114400 135.029343
"2015-03-09" 164.720001 166.779999 164.509995 166.369995 1608100 136.680664
"2015-03-10" 164.809998 164.860001 162.25 162.259995 2564600 133.304077
"2015-03-11" 162.699997 163.220001 161.660004 161.729996 1894300 132.868713
"2015-03-12" 162.589996 164.520004 162.570007 164.470001 1715000 135.119766
"2015-03-13" 164.020004 164.389999 161.779999 162.740005 2284700 133.698456
"2015-03-16" 163.580002 166.270004 163.580002 166.210007 2111200 136.54921
"2015-03-17" 165.520004 165.529999 163.380005 164.229996 2557900 134.922546
"2015-03-18" 163.160004 166.949997 162.050003 166.470001 3062400 136.762833
"2015-03-19" 166.160004 166.210007 164.850006 165.660004 1953500 136.097397
"2015-03-20" 166.089996 167.130005 165.389999 166.490005 4371800 136.779236
"2015-03-23" 166.830002 166.910004 165.830002 166.130005 2157300 136.48349
"2015-03-24" 165.580002 167.649994 165.529999 166.320007 2091000 136.639587
"2015-03-25" 166.240005 166.520004 162.660004 162.699997 2540900 133.665558
"2015-03-26" 162 163.369995 161.210007 162.589996 2050700 133.575211
"2015-03-27" 162.360001 163.899994 162.020004 163.5 1722600 134.322815
"2015-03-30" 164.199997 166.770004 164.199997 166.050003 1684000 136.41777
"2015-03-31" 165.410004 166 164.619995 164.949997 2081300 135.514069
"2015-04-01" 164.289993 164.539993 161.899994 162.520004 2148100 133.517715
"2015-04-02" 163.380005 163.970001 162.119995 162.800003 1852600 133.747742
"2015-04-06" 161.660004 165.990005 161.399994 165.479996 2560300 135.949509
"2015-04-07" 165.399994 167.570007 165.279999 166.210007 2479500 136.54921
"2015-04-08" 166.210007 167.220001 165.210007 166.270004 1754400 136.598541
"2015-04-09" 166.25 167.179993 165.080002 166.789993 1680100 137.025726
"2015-04-10" 167.5 167.699997 166.220001 167.070007 1501900 137.255753
"2015-04-13" 166.759995 167.360001 165.600006 165.839996 1860400 136.245255
"2015-04-14" 165.320007 166.479996 164.169998 165.990005 1914300 136.368484
"2015-04-15" 166.720001 167.339996 165.860001 166.440002 1995800 136.73819
"2015-04-16" 165.729996 166.649994 165.100006 165.889999 1662800 136.286331
"2015-04-17" 164.529999 164.539993 161.130005 161.710007 3063500 132.852264
"2015-04-20" 163 165.389999 162.729996 164.509995 2394200 135.152573
"2015-04-21" 165.649994 165.699997 163.619995 164 1970500 134.733612
"2015-04-22" 163.809998 164.889999 162.570007 164.669998 2228800 135.284058
"2015-04-23" 159.539993 161.449997 158.610001 159.660004 5704500 131.168076
"2015-04-24" 159.809998 159.809998 157.850006 158.990005 3043500 130.617676
"2015-04-27" 159.479996 160.070007 157.809998 157.979996 3448800 129.787888
"2015-04-28" 157.690002 158.360001 156.179993 158.330002 3387900 130.075439
"2015-04-29" 157.419998 157.929993 156.179993 156.970001 3078600 128.958145
"2015-04-30" 156.820007 157.919998 156.009995 156.389999 3510200 128.481613
"2015-05-01" 156.789993 158.089996 156.789993 157.679993 2160100 129.541412
"2015-05-04" 158.399994 159.850006 157.880005 159.020004 2240300 130.642288
"2015-05-05" 158.860001 159.449997 157.410004 157.910004 1947700 129.730377
"2015-05-06" 157.919998 159.080002 156.550003 157.639999 2203100 129.50856
"2015-05-07" 157.229996 159.199997 157.229996 158.610001 2112900 130.305496
"2015-05-08" 160.25 161.399994 160.059998 160.600006 2025500 131.940323
"2015-05-11" 160.259995 161 159.800003 159.899994 1708700 131.365265
"2015-05-12" 158.710007 160.399994 158.009995 160.070007 1864800 131.504929
"2015-05-13" 160.429993 161.740005 160.360001 161.309998 2587900 132.523636
"2015-05-14" 162.089996 163.300003 161.800003 163.149994 2462500 134.035263
"2015-05-15" 163.149994 163.770004 162.649994 163.300003 1923800 134.158524
"2015-05-18" 163 163.589996 162.309998 162.869995 1747800 133.805283
"2015-05-19" 163.070007 163.589996 162.550003 163.119995 2075100 134.010651
"2015-05-20" 162.419998 163.070007 161.839996 161.899994 1978100 133.849442
"2015-05-21" 161.899994 162.350006 161.800003 162.059998 2400800 133.981705
"2015-05-22" 161.990005 162.330002 160.660004 160.979996 1822700 133.088791
"2015-05-26" 160.979996 161.320007 159.039993 159.589996 2471100 131.939636
"2015-05-27" 159.820007 161.309998 159.529999 161.020004 2625900 133.121918
"2015-05-28" 160.350006 160.889999 159.610001 160.869995 1578100 132.997894
"2015-05-29" 160.440002 160.789993 158.740005 159.080002 2880500 131.518005
"2015-06-01" 159.100006 159.759995 158.570007 158.979996 1906100 131.435364
"2015-06-02" 158.279999 159.880005 157.949997 159.080002 2481100 131.518005
"2015-06-03" 159.610001 160.5 158.979996 160.160004 2074500 132.410858
"2015-06-04" 159.509995 160.380005 158.089996 158.350006 2237600 130.91449
"2015-06-05" 157.5 157.970001 156.970001 157.080002 2314800 129.864532
"2015-06-08" 156.5 157.410004 156.300003 156.589996 1608600 129.459442
"2015-06-09" 156.850006 158.259995 156.600006 156.979996 1810800 129.781891
"2015-06-10" 156.949997 159.570007 156.949997 159.039993 1758900 131.48497
"2015-06-11" 159.119995 160.360001 159 159.860001 1854200 132.162903
"2015-06-12" 159.850006 159.990005 157.880005 158.039993 1910500 130.658203
"2015-06-15" 157.080002 157.320007 155.389999 155.869995 2353100 128.864182
"2015-06-16" 155.490005 157.039993 155.369995 156.490005 1729300 129.376755
"2015-06-17" 156.600006 157.589996 155.75 156.949997 1839400 129.75705
"2015-06-18" 157.589996 160.240005 157.389999 159.619995 2528900 131.964462
"2015-06-19" 159.360001 159.880005 158.940002 158.949997 3287200 131.410522
"2015-06-22" 159.850006 160.699997 159.449997 159.679993 1447400 132.014084
"2015-06-23" 160.410004 160.869995 159.509995 159.839996 2286400 132.146332
"2015-06-24" 159.679993 159.960007 157.539993 157.539993 2862900 130.244858
"2015-06-25" 157.850006 158.320007 155.919998 155.919998 2564000 128.905533
"2015-06-26" 156.160004 157.990005 155.929993 157.089996 2625500 129.872818
"2015-06-29" 155.919998 156.440002 153.919998 153.949997 2475000 127.276825
"2015-06-30" 155 155.300003 154.070007 154.300003 2561000 127.566223
"2015-07-01" 156.130005 156.429993 154.660004 155.649994 1726800 128.682312
"2015-07-02" 156.080002 156.080002 154.899994 155.380005 2022400 128.459091
"2015-07-06" 153.889999 155.580002 153.830002 155.080002 2172200 128.211014
"2015-07-07" 155.139999 155.630005 153.160004 155.429993 2865300 128.500427
"2015-07-08" 154.080002 154.5 152.699997 152.710007 2613300 126.251648
"2015-07-09" 154.589996 155.5 153.75 153.75 2069200 127.111481
"2015-07-10" 154.740005 155.860001 154.5 154.949997 2061300 128.103577
"2015-07-13" 156.419998 156.770004 155.649994 156.470001 2107200 129.360245
"2015-07-14" 156.490005 157.080002 156.279999 156.779999 1811400 129.616501
"2015-07-15" 156.570007 157 155.899994 156 1786100 128.971634
"2015-07-16" 157.580002 157.940002 156.690002 157.169998 2023900 129.938965
"2015-07-17" 156.5 157.369995 156.429993 156.690002 2429000 129.542099
"2015-07-20" 156.770004 157.649994 156.270004 157.119995 2349000 129.897598
"2015-07-21" 156.75 157.179993 155.339996 155.759995 2743900 128.773224
"2015-07-22" 155.589996 156.309998 154.440002 155.410004 3067700 128.483856
"2015-07-23" 151.919998 153.690002 149.020004 149.5 5176400 123.597824
"2015-07-24" 148.860001 150.800003 148.699997 149.330002 3433600 123.457298
"2015-07-27" 148.639999 149 147.699997 148.710007 3117600 122.944695
"2015-07-28" 148.850006 151.720001 148.320007 151.110001 3277700 124.928886
"2015-07-29" 151.440002 151.690002 150.710007 151.449997 2176900 125.209969
"2015-07-30" 151 151.729996 150.330002 151.570007 2119100 125.309181
"2015-07-31" 152.529999 152.809998 151.029999 151.339996 1619600 125.119049
"2015-08-03" 150.789993 151.779999 148.940002 150.119995 2355100 124.11039
"2015-08-04" 150.929993 151.539993 150.110001 150.399994 1811900 124.341904
"2015-08-05" 151.850006 153.240005 150.919998 151.009995 1765600 124.846222
"2015-08-06" 150.889999 151.220001 148.899994 149.259995 1764800 123.399437
"2015-08-07" 148.479996 150 148.160004 148.889999 1668700 123.093521
"2015-08-10" 150 151.399994 149.889999 151.240005 1571800 125.036362
"2015-08-11" 150 150 148.259995 148.479996 1810800 122.754547
"2015-08-12" 147.240005 148.710007 146.070007 148.520004 2036700 122.787636
"2015-08-13" 148 148.559998 147.080002 147.399994 1793100 121.861679
"2015-08-14" 147.660004 148.509995 147.320007 148.279999 1401900 122.58918
"2015-08-17" 147.429993 149.309998 146.360001 149.240005 1648900 123.382881
"2015-08-18" 148.630005 148.919998 147.880005 148.309998 1705500 122.614006
"2015-08-19" 146.199997 147.550003 145.279999 145.869995 2525700 121.435997
"2015-08-20" 144.509995 144.869995 143.339996 143.350006 3281700 119.338142
"2015-08-21" 143.520004 145.320007 141.919998 142.089996 5442000 118.28923
"2015-08-24" 137.119995 142.089996 134 138.580002 7359500 115.367142
"2015-08-25" 141.860001 142.059998 137.389999 137.639999 5435900 114.584595
"2015-08-26" 140 142.789993 138.529999 142.720001 4562200 118.813736
"2015-08-27" 143.75 144.949997 141.330002 143.899994 4104600 119.796036
"2015-08-28" 143.020004 144.320007 142.800003 144.210007 2664100 120.054108
"2015-08-31" 143 143.830002 142.020004 142.139999 2514900 118.330818
"2015-09-01" 139.479996 140.490005 137.940002 138.5 3671400 115.30056
"2015-09-02" 140.539993 141.240005 139.240005 141.240005 3312700 117.581589
"2015-09-03" 141.940002 142.899994 141.309998 141.740005 2606200 117.997841
"2015-09-04" 139.940002 140.669998 139.160004 139.839996 3195800 116.416084
"2015-09-08" 142.050003 143.550003 141.520004 143.429993 2432900 119.404739
"2015-09-09" 144.860001 145.350006 140.570007 140.860001 2642800 117.265236
"2015-09-10" 141 141.910004 140.149994 140.779999 2031200 117.198631
"2015-09-11" 140.610001 141.330002 139.770004 141.259995 2505200 117.598198
"2015-09-14" 141.520004 141.580002 140.029999 140.809998 2277200 117.223602
"2015-09-15" 141.559998 143.839996 141.039993 143.600006 2690800 119.546257
"2015-09-16" 143.509995 144.460007 143.210007 144.199997 2060300 120.045799
"2015-09-17" 143.809998 145.550003 142.520004 142.949997 2855100 119.005135
"2015-09-18" 141.169998 141.300003 139.210007 139.619995 6526000 116.232918
"2015-09-21" 140.5 141.080002 139.350006 140.039993 2492600 116.582573
"2015-09-22" 138.270004 138.509995 137.25 138.020004 2775300 114.90094
"2015-09-23" 138.529999 138.899994 136.860001 137.660004 2684500 114.601257
"2015-09-24" 136.630005 138.029999 135.389999 137.580002 2690300 114.534676
"2015-09-25" 139.619995 140.119995 138.570007 139.559998 3767200 116.182983
"2015-09-28" 138.300003 139.699997 138.300003 138.380005 3468900 115.200638
"2015-09-29" 138.619995 142.160004 138.429993 141.550003 4946000 117.839668
"2015-09-30" 142.520004 143.229996 140.5 141.770004 3619300 118.022812
"2015-10-01" 142.210007 142.5 139.580002 140.800003 2486300 117.215279
"2015-10-02" 139.080002 143.300003 138.570007 143.199997 3064400 119.213287
"2015-10-05" 144.300003 146.600006 143.630005 146.320007 2987200 121.810677
"2015-10-06" 145.990005 146.639999 145.399994 145.789993 2256800 121.369431
"2015-10-07" 146.740005 148.539993 146.130005 147.539993 1954000 122.826271
"2015-10-08" 146.649994 149.559998 146.589996 149.479996 2008800 124.441353
"2015-10-09" 149.559998 150.649994 149.300003 149.899994 2294000 124.791
"2015-10-12" 150.259995 150.559998 149.539993 150.059998 1429300 124.924194
"2015-10-13" 148.910004 150 148.729996 149.110001 2027600 124.133331
"2015-10-14" 149 149.660004 148.179993 148.320007 2260300 123.475639
"2015-10-15" 149.639999 149.880005 148.020004 149.190002 2588500 124.199921
"2015-10-16" 149.770004 149.779999 147.479996 148.699997 2490300 123.791977
"2015-10-19" 147.970001 148.419998 147.229996 148 2004200 123.209267
"2015-10-20" 147.449997 149.669998 147.130005 149.110001 2409300 124.133331
"2015-10-21" 149.5 151.389999 148.899994 149.820007 3009900 124.724396
"2015-10-22" 151.339996 157.039993 150.649994 156 5111900 129.869217
"2015-10-23" 156.539993 157.190002 154.5 155.789993 2997400 129.694397
"2015-10-26" 156.059998 156.759995 155.639999 156.539993 2136100 130.318756
"2015-10-27" 156 157 155.080002 156.729996 1970100 130.476944
"2015-10-28" 156.490005 158.330002 156.199997 158.080002 2724700 131.6008
"2015-10-29" 157.75 157.910004 156.880005 157.610001 1484600 131.209549
"2015-10-30" 157.800003 158.679993 157.210007 157.210007 2672100 130.876572
"2015-11-02" 157.509995 160.089996 157.339996 159.919998 2701800 133.132584
"2015-11-03" 159.479996 159.800003 158.669998 158.75 2972800 132.158539
"2015-11-04" 159 159.479996 158.610001 158.910004 2254000 132.291779
"2015-11-05" 159.380005 159.580002 158.270004 158.990005 2023900 132.358383
"2015-11-06" 158.020004 159.259995 157.729996 159.259995 1860000 132.583145
"2015-11-09" 158.669998 158.669998 156.75 157.470001 2421000 131.092987
"2015-11-10" 157.229996 157.639999 156.429993 157.589996 1962900 131.192856
"2015-11-11" 157.860001 159.490005 157.539993 159.050003 2518900 132.408325
"2015-11-12" 157.779999 158.289993 156.160004 156.300003 2305600 130.118958
"2015-11-13" 156 156.919998 155.600006 155.649994 2434500 129.57782
"2015-11-16" 155.610001 158.259995 155.610001 158.210007 2395000 131.709
"2015-11-17" 158.360001 158.529999 156.520004 157.029999 2393000 130.726715
"2015-11-18" 156.179993 157.5 156.080002 157.389999 2226900 131.887268
"2015-11-19" 157.630005 158.509995 156.710007 158.380005 1518200 132.716782
"2015-11-20" 158.679993 159.839996 158.339996 158.949997 1891100 133.194473
"2015-11-23" 158.899994 159.770004 158.160004 158.649994 1430400 132.943115
"2015-11-24" 157.369995 158.339996 156.889999 157.75 2100600 132.188934
"2015-11-25" 158.059998 158.470001 157.630005 157.630005 1184100 132.088409
"2015-11-27" 157.509995 158.490005 156.940002 157.990005 876100 132.390045
"2015-11-30" 158.100006 158.470001 156.570007 156.580002 2934200 131.208527
"2015-12-01" 156.410004 157.669998 156.169998 156.899994 2259000 131.476624
"2015-12-02" 156.880005 157.25 155.509995 155.699997 2034700 130.4711
"2015-12-03" 156.559998 156.899994 153.710007 154.380005 2609500 129.36499
"2015-12-04" 154.789993 158.389999 154.570007 158.220001 2175800 132.582779
"2015-12-07" 157.529999 158 156.809998 157.75 2142800 132.188934
"2015-12-08" 156.440002 157.860001 155.679993 156.789993 2350400 131.384476
"2015-12-09" 156.169998 158.240005 154.940002 156.050003 2660800 130.764374
"2015-12-10" 155.729996 158.690002 155.589996 157.520004 2551200 131.996201
"2015-12-11" 155.550003 156.399994 154.419998 154.830002 2523200 129.742065
"2015-12-14" 155.289993 157.770004 154.339996 157.630005 3462200 132.088409
"2015-12-15" 151.990005 153.020004 147.080002 148.130005 8645900 124.127724
"2015-12-16" 148.149994 150.539993 147.740005 149.949997 4774100 125.652832
"2015-12-17" 150.149994 150.860001 148.830002 148.850006 3053900 124.731041
"2015-12-18" 148.210007 148.600006 146.759995 146.919998 5736400 123.113785
"2015-12-21" 147.580002 148.330002 146.690002 147.479996 2284400 123.583054
"2015-12-22" 148.119995 149.490005 147.279999 148.970001 2528700 124.831604
"2015-12-23" 149.690002 151.580002 149.520004 151.160004 2215300 126.66674
"2015-12-24" 150.820007 151.800003 150.580002 151.190002 848400 126.69191
"2015-12-28" 151.130005 151.770004 150.270004 151.220001 1275200 126.716988
"2015-12-29" 152.199997 153.259995 152 152.889999 1824700 128.116409
"2015-12-30" 152.789993 153.699997 151.729996 151.910004 1553100 127.295235
"2015-12-31" 151.729996 152.119995 150.630005 150.639999 1607100 126.23098
"2016-01-04" 148.050003 148.320007 145.399994 146.820007 3277200 123.029961
"2016-01-05" 146.820007 147.5 145.610001 147.460007 2688100 123.566292
"2016-01-06" 145.589996 145.759995 143.419998 144.490005 2997100 121.077545
"2016-01-07" 142.520004 143.130005 140.630005 140.970001 3553500 118.127869
"2016-01-08" 141.360001 142.5 140.220001 140.490005 2664000 117.725685
"2016-01-11" 140.970001 141.429993 139.410004 140.460007 2775500 117.700539
"2016-01-12" 141.360001 142.149994 139.130005 140.860001 2363500 118.035698
"2016-01-13" 140.889999 142.190002 138.539993 138.720001 2598300 116.24247
"2016-01-14" 139.740005 142.440002 138.860001 141.179993 3720400 118.303841
"2016-01-15" 138.300003 140.100006 137.210007 138.690002 4683500 116.217331
"2016-01-19" 140.100006 140.800003 137.410004 138.389999 3399800 115.965958
"2016-01-20" 136.949997 137.75 134.639999 136.960007 4136300 114.767647
"2016-01-21" 136.960007 138.669998 136.149994 137.759995 3355200 115.437981
"2016-01-22" 140.139999 140.429993 138.080002 139.520004 2979100 116.912857
"2016-01-25" 138.960007 139.369995 137.529999 137.570007 2805500 115.278816
"2016-01-26" 141.789993 145.020004 140.330002 144.779999 5129100 121.320526
"2016-01-27" 144.949997 147.970001 144.050003 145.550003 3596400 121.965752
"2016-01-28" 146.160004 147.839996 145.220001 147.320007 3067400 123.448967
"2016-01-29" 148.240005 151 148 151 3993200 126.532684
"2016-02-01" 149.330002 149.789993 148.100006 148.729996 2701500 124.630493
"2016-02-02" 147.589996 148.279999 146.050003 147.869995 3581800 123.909843
"2016-02-03" 149.360001 152.850006 148.960007 152.520004 5766800 127.806389
"2016-02-04" 152.419998 154.380005 151.779999 153.440002 3458400 128.577301
"2016-02-05" 153.199997 153.880005 151.820007 153.470001 3368500 128.602448
"2016-02-08" 151.630005 154.429993 151.009995 153.899994 2505400 128.962738
"2016-02-09" 152.949997 155.759995 152.449997 154.740005 2968400 129.666656
"2016-02-10" 154.429993 155.490005 152.119995 152.449997 2911900 128.670685
"2016-02-11" 149.910004 152 149 150.669998 3182200 127.168358
"2016-02-12" 150.669998 154.070007 150.669998 153.960007 2292200 129.945206
"2016-02-16" 155 155.899994 154.259995 155.529999 2140600 131.270309
"2016-02-17" 156 157.130005 155.600006 156.619995 2156100 132.190277
"2016-02-18" 156.350006 156.970001 155.970001 156.779999 2010200 132.325317
"2016-02-19" 157 157.089996 155.869995 156.449997 2121300 132.046768
"2016-02-22" 156.449997 158.479996 156.449997 157.699997 2207600 133.101822
"2016-02-23" 157.630005 157.690002 155.169998 156.169998 1922800 131.81044
"2016-02-24" 154.839996 157.619995 153.639999 157.220001 1937800 132.696716
"2016-02-25" 157.539993 159 157.009995 158.990005 1718100 134.190613
"2016-02-26" 159.149994 159.5 158.080002 158.270004 1843700 133.582901
"2016-02-29" 158.009995 159.119995 156.820007 156.869995 1993200 132.40126
"2016-03-01" 158.75 159.699997 157.610001 159.589996 2204100 134.697006
"2016-03-02" 158.880005 159.880005 158.539993 159.410004 1807200 134.545074
"2016-03-03" 159.410004 159.690002 158.509995 159.380005 1926000 134.51976
"2016-03-04" 159.460007 160.289993 158.919998 160.070007 1766300 135.102142
"2016-03-07" 159.979996 160.570007 158.169998 160.570007 2012800 135.524185
"2016-03-08" 159.399994 160.610001 159.350006 160.199997 2020100 135.211868
"2016-03-09" 160.5 160.779999 159.520004 160.089996 1883000 135.118988
"2016-03-10" 160.770004 160.800003 158.279999 159.889999 1875700 134.950226
"2016-03-11" 161.139999 162.050003 160.649994 161.880005 1697200 136.629822
"2016-03-14" 161.610001 162.770004 161 161.809998 1747300 136.570709
"2016-03-15" 160.160004 162.5 159.350006 162.410004 1827900 137.077148
"2016-03-16" 161.960007 163.300003 161.520004 162.889999 1927700 137.482285
"2016-03-17" 163.160004 164.360001 162.839996 163.75 2790000 138.20813
"2016-03-18" 164.149994 165.330002 163.899994 165.330002 5853000 139.541672
"2016-03-21" 165.050003 165.309998 164.410004 164.839996 2095100 139.128098
"2016-03-22" 164.5 165.5 164.389999 164.910004 2146300 139.187164
"2016-03-23" 164.600006 164.990005 163.460007 164.270004 2305000 138.647003
"2016-03-24" 163.679993 164.539993 163.050003 164.460007 1868800 138.807388
"2016-03-28" 164.929993 166.649994 164.580002 166.279999 2336700 140.343445
"2016-03-29" 164.929993 164.990005 163.119995 164.389999 2525000 138.748306
"2016-03-30" 165.369995 167.220001 165.160004 166.75 2195300 140.740112
"2016-03-31" 166.75 167.5 166.5 166.630005 1777200 140.63887
"2016-04-01" 165.630005 167.740005 164.789993 167.529999 2011600 141.398514
"2016-04-04" 167.110001 167.490005 165.919998 166.399994 2022800 140.444763
"2016-04-05" 165.179993 166.550003 164.649994 165.809998 1617400 139.946793
"2016-04-06" 165.339996 167.080002 164.839996 166.809998 2092200 140.790802
"2016-04-07" 165.880005 167.229996 165.25 167.160004 2728300 141.086258
"2016-04-08" 167.710007 167.990005 166.100006 166.630005 1729300 140.63887
"2016-04-11" 167.119995 167.960007 166.570007 166.589996 1521100 140.605133
"2016-04-12" 167.009995 168.399994 166.929993 168.029999 1636500 141.820526
"2016-04-13" 168.470001 168.899994 167.710007 168.589996 1545900 142.293198
"2016-04-14" 169 169 167.880005 168.160004 1213400 141.930267
"2016-04-15" 168.320007 169 168.199997 168.779999 1417000 142.453491
"2016-04-18" 168.470001 169.869995 168.389999 169.550003 1146600 143.103424
"2016-04-19" 169.919998 170.770004 169.070007 169.649994 1849100 143.187836
"2016-04-20" 170.139999 170.449997 168.619995 168.940002 1439700 142.588608
"2016-04-21" 168.970001 169.699997 168.410004 168.660004 1635000 142.352295
"2016-04-22" 169.089996 169.759995 167.850006 168.660004 1802300 142.352295
"2016-04-25" 168 168.509995 166.639999 168.380005 2378300 142.115921
"2016-04-26" 167.5 167.789993 164.970001 166.179993 3192100 140.259079
"2016-04-27" 166.990005 168.380005 166.100006 167.759995 2227700 141.592621
"2016-04-28" 166.850006 168.770004 166.199997 167 1654700 140.951218
"2016-04-29" 166.979996 167.779999 166.5 167.380005 1961200 141.271912
"2016-05-02" 167.300003 168.5 166.940002 168.339996 1700300 142.082184
"2016-05-03" 167.389999 168.070007 166.660004 167.970001 1922200 141.769867
"2016-05-04" 166.369995 167.699997 166.289993 167.160004 2118100 141.086258
"2016-05-05" 167.460007 168.330002 167.190002 167.770004 1680200 141.601105
"2016-05-06" 167.839996 169.050003 167 168.889999 1630200 142.546371
"2016-05-09" 168.589996 169.050003 167.690002 168.520004 1301300 142.234131
"2016-05-10" 169.229996 170.389999 169 170.259995 1732600 143.702698
"2016-05-11" 170.199997 171.270004 169.570007 169.770004 1786400 143.289139
"2016-05-12" 169.860001 170.630005 168.759995 170.149994 1741900 143.609833
"2016-05-13" 170.050003 170.380005 167.820007 168.320007 1875900 142.065308
"2016-05-16" 168.5 169.899994 168.429993 169.550003 1826200 143.103424
"2016-05-17" 169.570007 169.940002 167.089996 167.809998 2126000 141.634827
"2016-05-18" 166.5 167.929993 165.759995 166.820007 1624400 141.736816
"2016-05-19" 165.369995 166.059998 163.169998 165.110001 1657300 140.28392
"2016-05-20" 165.25 166.470001 164.929993 165.009995 1746500 140.198959
"2016-05-23" 165.279999 166.559998 164.520004 166.110001 1653500 141.133575
"2016-05-24" 167.160004 168.789993 166.699997 168.630005 1627400 143.274643
"2016-05-25" 169 170.360001 168.75 169.990005 1860000 144.430206
"2016-05-26" 170.009995 170.770004 168.529999 168.910004 1563900 143.512558
"2016-05-27" 168.910004 169.029999 168.279999 168.889999 1099100 143.49559
"2016-05-31" 169.320007 169.75 167.660004 168.320007 2169600 143.011261
"2016-06-01" 167.779999 168.929993 167.089996 168.690002 1228200 143.325653
"2016-06-02" 168.710007 168.710007 167.270004 168.039993 1980500 142.773376
"2016-06-03" 168.050003 168.660004 167.509995 168.380005 1433500 143.062256
"2016-06-06" 168.850006 170.589996 168.589996 170.080002 1510700 144.506607
"2016-06-07" 170.25 171.490005 170.220001 170.910004 1723100 145.211838
"2016-06-08" 170.949997 171.929993 170.649994 171.419998 1684900 145.645142
"2016-06-09" 170.5 171.470001 169.399994 170.130005 2208800 144.549118
"2016-06-10" 169.270004 169.300003 167.880005 168.559998 2123400 143.215179
"2016-06-13" 168.449997 168.639999 167.110001 167.130005 2129900 142.000198
"2016-06-14" 167.289993 167.809998 166.600006 167.610001 2021400 142.40802
"2016-06-15" 167.949997 168.860001 167.470001 167.800003 1694200 142.569443
"2016-06-16" 167.350006 170.389999 166.619995 169.929993 2632100 144.379166
"2016-06-17" 169.990005 170 168.419998 168.940002 3448000 143.538086
"2016-06-20" 170.899994 172.800003 170.529999 171.229996 2162800 145.483704
"2016-06-21" 171.179993 171.970001 171.059998 171.369995 1889100 145.602615
"2016-06-22" 171.830002 172.600006 170.990005 171.229996 1369600 145.483704
"2016-06-23" 172.710007 174.149994 172.460007 174.110001 2021600 147.930679
"2016-06-24" 168.869995 171.539993 168.399994 169.119995 4567500 143.690979
"2016-06-27" 167.779999 167.830002 165.160004 167.190002 2544100 142.051193
"2016-06-28" 168.139999 169.669998 167.960007 169.589996 2237300 144.090302
"2016-06-29" 171.020004 171.850006 170.360001 171.520004 1894100 145.730118
"2016-06-30" 172.059998 175.139999 172.059998 175.119995 2449400 148.788788
"2016-07-01" 175.139999 176.080002 174.910004 175.539993 1930900 149.145615
"2016-07-05" 174.860001 175.779999 173.509995 175.630005 2353600 149.222153
"2016-07-06" 175.199997 175.470001 174.059998 175.160004 2383300 148.8228
